P 200, 700, 0, 0, 0, 0, 2, The_Halls_of_Sanguinary_Rites_(MMCI)
P 200, 900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 200, 1100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 200, 1300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 711.0, -117.0, 0.0, 712.0, -118.0, 0.0, 0, 0, 0
L 706.0, -117.0, 0.0, 711.0, -117.0, 0.0, 0, 0, 0
L 704.0, -119.0, 0.0, 706.0, -117.0, 0.0, 0, 0, 0
L 704.0, -134.0, 0.0, 704.0, -119.0, 0.0, 0, 0, 0
L 759.0, -104.0, 0.0, 759.0, -108.0, 0.0, 0, 0, 0
L 728.0, -105.0, 0.0, 759.0, -104.0, 0.0, 0, 0, 0
L 724.0, -109.0, 0.0, 728.0, -105.0, 0.0, 0, 0, 0
L 717.0, -109.0, 0.0, 724.0, -109.0, 0.0, 0, 0, 0
L 715.0, -110.0, 0.0, 717.0, -109.0, 0.0, 0, 0, 0
L 710.0, -108.0, 0.0, 715.0, -110.0, 0.0, 0, 0, 0
L 709.0, -107.0, 0.0, 710.0, -108.0, 0.0, 0, 0, 0
L 706.0, -107.0, 0.0, 709.0, -107.0, 0.0, 0, 0, 0
L 704.0, -105.0, 0.0, 706.0, -107.0, 0.0, 0, 0, 0
L 704.0, -90.0, 0.0, 704.0, -105.0, 0.0, 0, 0, 0
L 231.0, -43.0, 0.0, 231.0, -44.0, 0.0, 0, 0, 0
L 787.0, -258.0, -8.0, 807.0, -238.0, -8.0, 0, 0, 0
L 760.0, -267.0, -7.0, 784.0, -261.0, -8.0, 0, 0, 0
L 759.0, -268.0, -5.0, 760.0, -267.0, -7.0, 0, 0, 0
L 753.0, -267.0, -3.0, 759.0, -268.0, -5.0, 0, 0, 0
L 750.0, -268.0, -3.0, 753.0, -267.0, -3.0, 0, 0, 0
L 748.0, -268.0, -8.0, 750.0, -268.0, -3.0, 0, 0, 0
L 722.0, -261.0, -8.0, 748.0, -268.0, -8.0, 0, 0, 0
L 699.0, -238.0, -8.0, 722.0, -261.0, -8.0, 0, 0, 0
L 691.0, -210.0, -8.0, 699.0, -238.0, -8.0, 0, 0, 0
L 691.0, -206.0, -8.0, 691.0, -210.0, -8.0, 0, 0, 0
L 285.0, 34.0, 0.0, 285.0, 32.0, 0.0, 0, 0, 0
L 286.0, 35.0, 0.0, 285.0, 34.0, 0.0, 0, 0, 0
L 288.0, 36.0, 0.0, 286.0, 35.0, 0.0, 0, 0, 0
L 295.0, 37.0, 0.0, 288.0, 36.0, 0.0, 0, 0, 0
L 295.0, 85.0, -16.0, 295.0, 37.0, 0.0, 0, 0, 0
L 295.0, 86.0, -16.0, 295.0, 85.0, -16.0, 0, 0, 0
L 294.0, 92.0, -16.0, 295.0, 86.0, -16.0, 0, 0, 0
L 294.0, 94.0, -16.0, 294.0, 92.0, -16.0, 0, 0, 0
L 295.0, 95.0, -16.0, 294.0, 94.0, -16.0, 0, 0, 0
L 294.0, 97.0, -16.0, 295.0, 95.0, -16.0, 0, 0, 0
L 289.0, 97.0, -16.0, 294.0, 97.0, -16.0, 0, 0, 0
L 287.0, 98.0, -16.0, 289.0, 97.0, -16.0, 0, 0, 0
L 286.0, 99.0, -16.0, 287.0, 98.0, -16.0, 0, 0, 0
L 285.0, 109.0, -16.0, 286.0, 99.0, -16.0, 0, 0, 0
L 286.0, 110.0, -16.0, 285.0, 109.0, -16.0, 0, 0, 0
L 288.0, 111.0, -16.0, 286.0, 110.0, -16.0, 0, 0, 0
L 294.0, 112.0, -16.0, 288.0, 111.0, -16.0, 0, 0, 0
L 295.0, 130.0, -13.0, 294.0, 112.0, -16.0, 0, 0, 0
L 294.0, 131.0, -13.0, 295.0, 130.0, -13.0, 0, 0, 0
L 294.0, 137.0, -9.0, 294.0, 131.0, -13.0, 0, 0, 0
L 294.0, 138.0, -9.0, 294.0, 137.0, -9.0, 0, 0, 0
L 295.0, 140.0, -9.0, 294.0, 138.0, -9.0, 0, 0, 0
L 295.0, 170.0, 0.0, 295.0, 140.0, -9.0, 0, 0, 0
L 295.0, 172.0, 0.0, 295.0, 170.0, 0.0, 0, 0, 0
L 288.0, 172.0, 0.0, 295.0, 172.0, 0.0, 0, 0, 0
L 285.0, 175.0, 0.0, 288.0, 172.0, 0.0, 0, 0, 0
L 285.0, 179.0, 0.0, 285.0, 175.0, 0.0, 0, 0, 0
L 287.0, 180.0, 0.0, 285.0, 179.0, 0.0, 0, 0, 0
L 287.0, 226.0, 0.0, 287.0, 180.0, 0.0, 0, 0, 0
L 229.0, 226.0, 0.0, 287.0, 226.0, 0.0, 0, 0, 0
L 224.0, 224.0, 0.0, 229.0, 226.0, 0.0, 0, 0, 0
L 220.0, 224.0, 0.0, 224.0, 224.0, 0.0, 0, 0, 0
L 218.0, 226.0, 0.0, 220.0, 224.0, 0.0, 0, 0, 0
L 217.0, 242.0, 0.0, 218.0, 226.0, 0.0, 0, 0, 0
L 202.0, 242.0, 0.0, 217.0, 242.0, 0.0, 0, 0, 0
L 178.0, 266.0, 0.0, 202.0, 242.0, 0.0, 0, 0, 0
L 171.0, 273.0, 1.0, 178.0, 266.0, 0.0, 0, 0, 0
L 170.0, 275.0, 1.0, 171.0, 273.0, 1.0, 0, 0, 0
L 169.0, 289.0, 0.0, 170.0, 275.0, 1.0, 0, 0, 0
L 169.0, 291.0, 0.0, 169.0, 289.0, 0.0, 0, 0, 0
L 139.0, 306.0, 0.0, 169.0, 291.0, 0.0, 0, 0, 0
L 138.0, 306.0, 0.0, 139.0, 306.0, 0.0, 0, 0, 0
L 136.0, 307.0, 0.0, 138.0, 306.0, 0.0, 0, 0, 0
L 136.0, 314.0, 0.0, 136.0, 307.0, 0.0, 0, 0, 0
L 137.0, 315.0, 0.0, 136.0, 314.0, 0.0, 0, 0, 0
L 145.0, 316.0, 0.0, 137.0, 315.0, 0.0, 0, 0, 0
L 145.0, 330.0, 0.0, 145.0, 316.0, 0.0, 0, 0, 0
L 142.0, 334.0, 0.0, 145.0, 330.0, 0.0, 0, 0, 0
L 141.0, 357.0, 0.0, 142.0, 334.0, 0.0, 0, 0, 0
L 142.0, 389.0, 0.0, 141.0, 357.0, 0.0, 0, 0, 0
L 141.0, 399.0, 0.0, 142.0, 389.0, 0.0, 0, 0, 0
L 140.0, 405.0, 0.0, 141.0, 399.0, 0.0, 0, 0, 0
L 140.0, 406.0, 0.0, 140.0, 405.0, 0.0, 0, 0, 0
L 138.0, 407.0, 0.0, 140.0, 406.0, 0.0, 0, 0, 0
L 133.0, 407.0, 0.0, 138.0, 407.0, 0.0, 0, 0, 0
L 121.0, 406.0, 0.0, 133.0, 407.0, 0.0, 0, 0, 0
L 110.0, 404.0, 0.0, 121.0, 406.0, 0.0, 0, 0, 0
L 105.0, 404.0, 0.0, 110.0, 404.0, 0.0, 0, 0, 0
L 104.0, 405.0, 0.0, 105.0, 404.0, 0.0, 0, 0, 0
L 92.0, 403.0, 0.0, 104.0, 405.0, 0.0, 0, 0, 0
L 90.0, 403.0, 0.0, 92.0, 403.0, 0.0, 0, 0, 0
L 82.0, 407.0, 0.0, 90.0, 403.0, 0.0, 0, 0, 0
L 81.0, 420.0, 0.0, 82.0, 407.0, 0.0, 0, 0, 0
L 81.0, 423.0, 0.0, 81.0, 420.0, 0.0, 0, 0, 0
L 80.0, 425.0, 0.0, 81.0, 423.0, 0.0, 0, 0, 0
L 79.0, 426.0, 0.0, 80.0, 425.0, 0.0, 0, 0, 0
L 78.0, 428.0, 0.0, 79.0, 426.0, 0.0, 0, 0, 0
L 76.0, 429.0, 0.0, 78.0, 428.0, 0.0, 0, 0, 0
L 74.0, 433.0, 2.0, 76.0, 429.0, 0.0, 0, 0, 0
L 73.0, 434.0, 2.0, 74.0, 433.0, 2.0, 0, 0, 0
L 71.0, 435.0, 1.0, 73.0, 434.0, 2.0, 0, 0, 0
L 68.0, 435.0, 1.0, 71.0, 435.0, 1.0, 0, 0, 0
L 66.0, 434.0, 2.0, 68.0, 435.0, 1.0, 0, 0, 0
L 64.0, 433.0, 2.0, 66.0, 434.0, 2.0, 0, 0, 0
L 63.0, 434.0, 2.0, 64.0, 433.0, 2.0, 0, 0, 0
L 62.0, 436.0, 2.0, 63.0, 434.0, 2.0, 0, 0, 0
L 61.0, 437.0, 0.0, 62.0, 436.0, 2.0, 0, 0, 0
L 61.0, 439.0, 0.0, 61.0, 437.0, 0.0, 0, 0, 0
L 53.0, 439.0, 0.0, 61.0, 439.0, 0.0, 0, 0, 0
L 53.0, 420.0, 0.0, 53.0, 439.0, 0.0, 0, 0, 0
L 55.0, 416.0, 0.0, 53.0, 420.0, 0.0, 0, 0, 0
L 55.0, 414.0, 0.0, 55.0, 416.0, 0.0, 0, 0, 0
L 54.0, 411.0, 0.0, 55.0, 414.0, 0.0, 0, 0, 0
L 52.0, 407.0, 0.0, 54.0, 411.0, 0.0, 0, 0, 0
L 51.0, 407.0, 0.0, 52.0, 407.0, 0.0, 0, 0, 0
L 48.0, 404.0, 0.0, 51.0, 407.0, 0.0, 0, 0, 0
L 10.0, 404.0, 0.0, 48.0, 404.0, 0.0, 0, 0, 0
L -10.0, 407.0, 0.0, 10.0, 404.0, 0.0, 0, 0, 0
L -10.0, 381.0, 2.0, -10.0, 407.0, 0.0, 0, 0, 0
L -10.0, 379.0, 0.0, -10.0, 381.0, 2.0, 0, 0, 0
L 17.0, 379.0, 0.0, -10.0, 379.0, 0.0, 0, 0, 0
L 21.0, 381.0, 0.0, 17.0, 379.0, 0.0, 0, 0, 0
L 22.0, 382.0, 0.0, 21.0, 381.0, 0.0, 0, 0, 0
L 34.0, 382.0, 0.0, 22.0, 382.0, 0.0, 0, 0, 0
L 44.0, 383.0, 0.0, 34.0, 382.0, 0.0, 0, 0, 0
L 60.0, 383.0, 0.0, 44.0, 383.0, 0.0, 0, 0, 0
L 61.0, 382.0, 0.0, 60.0, 383.0, 0.0, 0, 0, 0
L 92.0, 383.0, 0.0, 61.0, 382.0, 0.0, 0, 0, 0
L 97.0, 382.0, 0.0, 92.0, 383.0, 0.0, 0, 0, 0
L 109.0, 383.0, 0.0, 97.0, 382.0, 0.0, 0, 0, 0
L 111.0, 382.0, 0.0, 109.0, 383.0, 0.0, 0, 0, 0
L 115.0, 382.0, 0.0, 111.0, 382.0, 0.0, 0, 0, 0
L 116.0, 381.0, 0.0, 115.0, 382.0, 0.0, 0, 0, 0
L 118.0, 378.0, 0.0, 116.0, 381.0, 0.0, 0, 0, 0
L 118.0, 377.0, 0.0, 118.0, 378.0, 0.0, 0, 0, 0
L 119.0, 375.0, 0.0, 118.0, 377.0, 0.0, 0, 0, 0
L 120.0, 374.0, 0.0, 119.0, 375.0, 0.0, 0, 0, 0
L 121.0, 350.0, 0.0, 120.0, 374.0, 0.0, 0, 0, 0
L 120.0, 347.0, 0.0, 121.0, 350.0, 0.0, 0, 0, 0
L 120.0, 322.0, 0.0, 120.0, 347.0, 0.0, 0, 0, 0
L 122.0, 318.0, 0.0, 120.0, 322.0, 0.0, 0, 0, 0
L 126.0, 315.0, 0.0, 122.0, 318.0, 0.0, 0, 0, 0
L 126.0, 307.0, 0.0, 126.0, 315.0, 0.0, 0, 0, 0
L 93.0, 291.0, 1.0, 126.0, 307.0, 0.0, 0, 0, 0
L 93.0, 276.0, 0.0, 93.0, 291.0, 1.0, 0, 0, 0
L 60.0, 242.0, 0.0, 93.0, 276.0, 0.0, 0, 0, 0
L 45.0, 242.0, 0.0, 60.0, 242.0, 0.0, 0, 0, 0
L 45.0, 197.0, 0.0, 45.0, 242.0, 0.0, 0, 0, 0
L 74.0, 197.0, 0.0, 45.0, 197.0, 0.0, 0, 0, 0
L 89.0, 212.0, 0.0, 74.0, 197.0, 0.0, 0, 0, 0
L 91.0, 213.0, 0.0, 89.0, 212.0, 0.0, 0, 0, 0
L 124.0, 213.0, 0.0, 91.0, 213.0, 0.0, 0, 0, 0
L 125.0, 199.0, 0.0, 124.0, 213.0, 0.0, 0, 0, 0
L 125.0, 197.0, 0.0, 125.0, 199.0, 0.0, 0, 0, 0
L 126.0, 196.0, 0.0, 125.0, 197.0, 0.0, 0, 0, 0
L 126.0, 184.0, 0.0, 126.0, 196.0, 0.0, 0, 0, 0
L 124.0, 184.0, 0.0, 126.0, 184.0, 0.0, 0, 0, 0
L 109.0, 168.0, 0.0, 124.0, 184.0, 0.0, 0, 0, 0
L 109.0, 138.0, 0.0, 109.0, 168.0, 0.0, 0, 0, 0
L 121.0, 138.0, 0.0, 109.0, 138.0, 0.0, 0, 0, 0
L 121.0, 152.0, 0.0, 121.0, 138.0, 0.0, 0, 0, 0
L 122.0, 154.0, 0.0, 121.0, 152.0, 0.0, 0, 0, 0
L 132.0, 154.0, 0.0, 122.0, 154.0, 0.0, 0, 0, 0
L 134.0, 154.0, 1.0, 132.0, 154.0, 0.0, 0, 0, 0
L 136.0, 155.0, 2.0, 134.0, 154.0, 1.0, 0, 0, 0
L 137.0, 155.0, 2.0, 136.0, 155.0, 2.0, 0, 0, 0
L 139.0, 155.0, 3.0, 137.0, 155.0, 2.0, 0, 0, 0
L 140.0, 154.0, 1.0, 139.0, 155.0, 3.0, 0, 0, 0
L 141.0, 140.0, 0.0, 140.0, 154.0, 1.0, 0, 0, 0
L 141.0, 138.0, 0.0, 141.0, 140.0, 0.0, 0, 0, 0
L 153.0, 138.0, 0.0, 141.0, 138.0, 0.0, 0, 0, 0
L 153.0, 183.0, 0.0, 153.0, 138.0, 0.0, 0, 0, 0
L 138.0, 183.0, 0.0, 153.0, 183.0, 0.0, 0, 0, 0
L 136.0, 184.0, 0.0, 138.0, 183.0, 0.0, 0, 0, 0
L 136.0, 194.0, 0.0, 136.0, 184.0, 0.0, 0, 0, 0
L 137.0, 196.0, 0.0, 136.0, 194.0, 0.0, 0, 0, 0
L 137.0, 212.0, 0.0, 137.0, 196.0, 0.0, 0, 0, 0
L 139.0, 213.0, 0.0, 137.0, 212.0, 0.0, 0, 0, 0
L 172.0, 213.0, 0.0, 139.0, 213.0, 0.0, 0, 0, 0
L 186.0, 198.0, 1.0, 172.0, 213.0, 0.0, 0, 0, 0
L 188.0, 197.0, 1.0, 186.0, 198.0, 1.0, 0, 0, 0
L 217.0, 197.0, 0.0, 188.0, 197.0, 1.0, 0, 0, 0
L 217.0, 199.0, 0.0, 217.0, 197.0, 0.0, 0, 0, 0
L 208.0, 205.0, 0.0, 217.0, 199.0, 0.0, 0, 0, 0
L 206.0, 207.0, 0.0, 208.0, 205.0, 0.0, 0, 0, 0
L 206.0, 209.0, 0.0, 206.0, 207.0, 0.0, 0, 0, 0
L 207.0, 210.0, 0.0, 206.0, 209.0, 0.0, 0, 0, 0
L 209.0, 211.0, 0.0, 207.0, 210.0, 0.0, 0, 0, 0
L 212.0, 214.0, 0.0, 209.0, 211.0, 0.0, 0, 0, 0
L 214.0, 214.0, 0.0, 212.0, 214.0, 0.0, 0, 0, 0
L 217.0, 212.0, 0.0, 214.0, 214.0, 0.0, 0, 0, 0
L 219.0, 214.0, 0.0, 217.0, 212.0, 0.0, 0, 0, 0
L 224.0, 215.0, 0.0, 219.0, 214.0, 0.0, 0, 0, 0
L 225.0, 213.0, 0.0, 224.0, 215.0, 0.0, 0, 0, 0
L 274.0, 213.0, 0.0, 225.0, 213.0, 0.0, 0, 0, 0
L 274.0, 184.0, 0.0, 274.0, 213.0, 0.0, 0, 0, 0
L 275.0, 180.0, 0.0, 274.0, 184.0, 0.0, 0, 0, 0
L 276.0, 177.0, 0.0, 275.0, 180.0, 0.0, 0, 0, 0
L 276.0, 175.0, 0.0, 276.0, 177.0, 0.0, 0, 0, 0
L 275.0, 174.0, 0.0, 276.0, 175.0, 0.0, 0, 0, 0
L 273.0, 173.0, 0.0, 275.0, 174.0, 0.0, 0, 0, 0
L 267.0, 172.0, 0.0, 273.0, 173.0, 0.0, 0, 0, 0
L 266.0, 142.0, -8.0, 267.0, 172.0, 0.0, 0, 0, 0
L 266.0, 140.0, -9.0, 266.0, 142.0, -8.0, 0, 0, 0
L 267.0, 136.0, -11.0, 266.0, 140.0, -9.0, 0, 0, 0
L 267.0, 134.0, -12.0, 267.0, 136.0, -11.0, 0, 0, 0
L 267.0, 131.0, -14.0, 267.0, 134.0, -12.0, 0, 0, 0
L 268.0, 129.0, -14.0, 267.0, 131.0, -14.0, 0, 0, 0
L 268.0, 127.0, -15.0, 268.0, 129.0, -14.0, 0, 0, 0
L 266.0, 128.0, -15.0, 268.0, 127.0, -15.0, 0, 0, 0
L 266.0, 114.0, -16.0, 266.0, 128.0, -15.0, 0, 0, 0
L 266.0, 112.0, -16.0, 266.0, 114.0, -16.0, 0, 0, 0
L 272.0, 112.0, -16.0, 266.0, 112.0, -16.0, 0, 0, 0
L 274.0, 111.0, -16.0, 272.0, 112.0, -16.0, 0, 0, 0
L 275.0, 110.0, -16.0, 274.0, 111.0, -16.0, 0, 0, 0
L 276.0, 102.0, -16.0, 275.0, 110.0, -16.0, 0, 0, 0
L 276.0, 100.0, -16.0, 276.0, 102.0, -16.0, 0, 0, 0
L 275.0, 99.0, -16.0, 276.0, 100.0, -16.0, 0, 0, 0
L 273.0, 98.0, -16.0, 275.0, 99.0, -16.0, 0, 0, 0
L 267.0, 97.0, -16.0, 273.0, 98.0, -16.0, 0, 0, 0
L 266.0, 75.0, -12.0, 267.0, 97.0, -16.0, 0, 0, 0
L 267.0, 74.0, -10.0, 266.0, 75.0, -12.0, 0, 0, 0
L 267.0, 69.0, -8.0, 267.0, 74.0, -10.0, 0, 0, 0
L 267.0, 68.0, -8.0, 267.0, 69.0, -8.0, 0, 0, 0
L 266.0, 66.0, -7.0, 267.0, 68.0, -8.0, 0, 0, 0
L 266.0, 38.0, 0.0, 266.0, 66.0, -7.0, 0, 0, 0
L 266.0, 37.0, 0.0, 266.0, 38.0, 0.0, 0, 0, 0
L 271.0, 37.0, 0.0, 266.0, 37.0, 0.0, 0, 0, 0
L 275.0, 35.0, 0.0, 271.0, 37.0, 0.0, 0, 0, 0
L 784.0, -261.0, -8.0, 807.0, -238.0, -8.0, 0, 0, 0
L -509.6, 212.4, 0.0, -509.6, 212.4, 0.0, 0, 0, 0
L -525.6, 228.4, 0.0, -541.6, 228.4, 0.0, 0, 0, 0
L -541.6, 228.4, 0.0, -557.1, 243.8, 0.0, 0, 0, 0
L -557.1, 243.8, 0.0, -557.1, 276.4, 0.0, 0, 0, 0
L -557.1, 276.4, 0.0, -565.4, 276.4, 0.0, 0, 0, 0
L -565.4, 276.4, 0.0, -565.4, 260.4, 0.0, 0, 0, 0
L -565.4, 260.4, 0.0, -576.5, 260.4, 0.3, 0, 0, 0
L -576.5, 260.4, 0.3, -578.2, 260.4, 5.0, 0, 0, 0
L -578.2, 260.4, 5.0, -578.2, 262.4, 5.0, 0, 0, 0
L -578.2, 262.4, 5.0, -600.0, 262.4, 5.0, 0, 0, 0
L -600.0, 262.4, 5.0, -600.0, 262.4, 5.0, 0, 0, 0
L -600.0, 262.4, 5.0, -600.0, 260.4, 5.0, 0, 0, 0
L -600.0, 260.4, 5.0, -601.8, 260.4, 0.0, 0, 0, 0
L -601.8, 260.4, 0.0, -611.6, 260.4, 2.0, 0, 0, 0
L -611.6, 260.4, 2.0, -611.6, 290.6, 0.0, 0, 0, 0
L -611.6, 290.6, 0.0, -563.4, 290.6, 0.0, 0, 0, 0
L -563.4, 290.6, 0.0, -563.4, 289.1, 0.0, 0, 0, 0
L -563.4, 289.1, 0.0, -557.1, 289.1, 0.0, 0, 0, 0
L -557.1, 289.1, 0.0, -557.1, 323.1, 0.0, 0, 0, 0
L -557.1, 323.1, 0.0, -541.6, 338.6, 0.0, 0, 0, 0
L -541.6, 338.6, 0.0, -462.4, 338.6, 0.0, 0, 0, 0
L -462.4, 338.6, 0.0, -446.9, 323.1, 0.0, 0, 0, 0
L -446.9, 323.1, 0.0, -446.9, 227.9, 0.0, 0, 0, 0
L -446.9, 227.9, 0.0, -462.4, 212.4, 0.0, 0, 0, 0
L -462.4, 212.4, 0.0, -480.4, 212.4, 0.0, 0, 0, 0
L -480.4, 212.4, 0.0, -480.4, 199.6, 0.0, 0, 0, 0
L -480.4, 199.6, 0.0, -480.4, 199.6, 0.0, 0, 0, 0
L -480.4, 199.6, 0.0, -462.3, 199.6, 0.0, 0, 0, 0
L -462.3, 199.6, 0.0, -446.4, 183.6, 0.0, 0, 0, 0
L -446.4, 183.6, 0.0, -430.3, 183.6, 0.0, 0, 0, 0
L -430.3, 183.6, 0.0, -414.9, 168.1, 0.0, 0, 0, 0
L -414.9, 168.1, 0.0, -414.9, 134.1, 0.0, 0, 0, 0
L -414.9, 134.1, 0.0, -408.5, 134.1, 0.0, 0, 0, 0
L -414.9, 122.9, 0.0, -414.9, 88.9, 0.0, 0, 0, 0
L -414.9, 88.9, 0.0, -430.4, 73.4, 0.0, 0, 0, 0
L -430.4, 73.4, 0.0, -509.6, 73.4, 0.0, 0, 0, 0
L -509.6, 73.4, 0.0, -525.1, 88.9, 0.0, 0, 0, 0
L -525.1, 88.9, 0.0, -525.1, 184.1, 0.0, 0, 0, 0
L -525.1, 184.1, 0.0, -509.6, 199.6, 0.0, 0, 0, 0
L -509.6, 199.6, 0.0, -491.6, 199.6, 0.0, 0, 0, 0
L -491.6, 199.6, 0.0, -491.6, 212.4, 0.0, 0, 0, 0
L -509.6, 212.4, 0.0, -525.6, 228.4, 0.0, 0, 0, 0
L -491.6, 212.4, 0.0, -509.6, 212.4, 0.0, 0, 0, 0
L -404.1, 122.9, 0.0, -408.5, 122.9, 0.0, 0, 0, 0
L -402.1, 134.1, 0.0, -402.1, 151.6, 0.0, 0, 0, 0
L -402.1, 151.6, 0.0, -355.9, 151.6, 0.0, 0, 0, 0
L -355.9, 151.6, 0.0, -355.9, 137.4, 0.0, 0, 0, 0
L -355.9, 137.4, 0.0, -371.9, 137.4, 0.0, 0, 0, 0
L -371.9, 137.4, 0.5, -371.9, 119.6, 0.0, 0, 0, 0
L -371.9, 119.6, 0.0, -347.6, 119.6, 0.0, 0, 0, 0
L -301.4, 105.4, 0.0, -386.6, 105.4, 0.0, 0, 0, 0
L -386.6, 105.4, 0.0, -404.1, 122.9, 0.0, 0, 0, 0
L -347.6, 119.6, 0.0, -347.6, 135.6, 0.0, 0, 0, 0
L -347.6, 135.6, 0.0, -277.1, 135.6, 0.0, 0, 0, 0
L -277.1, 121.4, 0.0, -301.4, 121.4, 0.0, 0, 0, 0
L -301.4, 121.4, 0.0, -301.4, 105.4, 0.0, 0, 0, 0
L -293.1, 72.1, 0.0, -293.1, 41.4, 0.0, 0, 0, 0
L -293.1, 41.4, 0.0, -275.6, 41.4, 0.0, 0, 0, 0
L -275.6, 28.6, 0.0, -275.6, 41.4, 0.0, 0, 0, 0
L -275.6, 28.6, 0.0, -293.1, 28.6, 0.0, 0, 0, 0
L -293.1, 28.6, 0.0, -293.1, 12.6, 0.0, 0, 0, 0
L -293.1, 12.6, 0.0, -332.4, 12.6, 0.0, 0, 0, 0
L -332.4, 12.6, 0.0, -332.4, 28.6, 0.0, 0, 0, 0
L -332.4, 28.6, 0.0, -348.4, 28.6, 0.0, 0, 0, 0
L -348.4, 28.6, 0.0, -348.4, 93.6, 0.0, 0, 0, 0
L -348.4, 93.6, 0.0, -378.6, 93.6, 0.0, 0, 0, 0
L -378.6, 93.6, 0.0, -378.6, 47.4, 0.0, 0, 0, 0
L -378.6, 47.4, 0.0, -362.6, 47.4, 0.0, 0, 0, 0
L -362.6, 47.4, 0.0, -362.6, -1.6, 0.0, 0, 0, 0
L -362.6, -1.6, 0.0, -277.1, -1.6, 0.0, 0, 0, 0
L -277.1, -1.6, 0.0, -277.1, -17.6, 0.0, 0, 0, 0
L -277.1, -17.6, 0.0, -246.9, -17.6, 0.0, 0, 0, 0
L -246.9, -17.6, 0.0, -246.9, -0.1, 0.0, 0, 0, 0
L -246.9, -0.1, 0.0, -235.1, -0.1, 0.0, 0, 0, 0
L -235.1, -1.6, 0.0, -235.1, -0.1, 0.0, 0, 0, 0
L -235.1, -1.6, 0.0, -218.1, -1.6, 0.0, 0, 0, 0
L -218.1, -1.6, 0.0, -218.1, -19.4, 0.6, 0, 0, 0
L -218.1, -19.4, 0.0, -234.1, -19.4, 0.0, 0, 0, 0
L -234.1, -19.4, 0.0, -234.1, -33.6, 0.0, 0, 0, 0
L -234.1, -33.6, 0.0, -187.9, -33.6, 0.0, 0, 0, 0
L -187.9, -33.6, 0.0, -187.9, 12.6, 0.0, 0, 0, 0
L -187.9, 12.6, 0.0, -235.1, 12.6, 0.0, 0, 0, 0
L -235.1, 12.6, 0.0, -235.1, 11.1, 0.0, 0, 0, 0
L -235.1, 11.1, 0.0, -246.9, 11.1, 0.0, 0, 0, 0
L -246.9, 11.1, 0.0, -246.9, 28.6, 0.0, 0, 0, 0
L -246.9, 28.6, 0.0, -264.4, 28.6, 0.0, 0, 0, 0
L -264.4, 28.6, 0.0, -264.4, 41.4, 0.0, 0, 0, 0
