P 200, 900, 0, 0, 0, 0, 2, The_Silent_Gallery_(MIRA)
P 200, 1100, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 200, 1300, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 200, 1500, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 831.0, 402.0, 64.0, 844.0, 399.0, 64.0, 0, 0, 0
L 831.0, 391.0, 67.0, 831.0, 402.0, 64.0, 0, 0, 0
L 843.0, 453.0, 64.0, 841.0, 461.0, 64.0, 0, 0, 0
L 876.0, 453.0, 64.0, 843.0, 453.0, 64.0, 0, 0, 0
L 882.0, 447.0, 64.0, 876.0, 453.0, 64.0, 0, 0, 0
L 889.0, 454.0, 64.0, 882.0, 447.0, 64.0, 0, 0, 0
L 886.0, 460.0, 64.0, 889.0, 454.0, 64.0, 0, 0, 0
L 889.0, 468.0, 64.0, 886.0, 460.0, 64.0, 0, 0, 0
L 896.0, 489.0, 67.0, 889.0, 468.0, 64.0, 0, 0, 0
L 894.0, 490.0, 67.0, 896.0, 489.0, 67.0, 0, 0, 0
L 896.0, 496.0, 67.0, 894.0, 490.0, 67.0, 0, 0, 0
L 891.0, 497.0, 67.0, 896.0, 496.0, 67.0, 0, 0, 0
L 882.0, 465.0, 64.0, 891.0, 497.0, 67.0, 0, 0, 0
L 873.0, 459.0, 64.0, 882.0, 465.0, 64.0, 0, 0, 0
L 841.0, 461.0, 64.0, 873.0, 459.0, 64.0, 0, 0, 0
L 822.0, 412.0, 64.0, 817.0, 460.0, 63.0, 0, 0, 0
L 830.0, 411.0, 63.0, 822.0, 412.0, 64.0, 0, 0, 0
L 831.0, 417.0, 65.0, 830.0, 411.0, 63.0, 0, 0, 0
L 837.0, 419.0, 65.0, 831.0, 417.0, 65.0, 0, 0, 0
L 846.0, 421.0, 64.0, 837.0, 419.0, 65.0, 0, 0, 0
L 845.0, 429.0, 64.0, 846.0, 421.0, 64.0, 0, 0, 0
L 845.0, 438.0, 64.0, 845.0, 429.0, 64.0, 0, 0, 0
L 831.0, 437.0, 65.0, 845.0, 438.0, 64.0, 0, 0, 0
L 828.0, 440.0, 65.0, 831.0, 437.0, 65.0, 0, 0, 0
L 826.0, 460.0, 63.0, 828.0, 440.0, 65.0, 0, 0, 0
L 817.0, 459.0, 63.0, 826.0, 460.0, 63.0, 0, 0, 0
L 820.0, 377.0, 69.0, 808.0, 420.0, 65.0, 0, 0, 0
L 825.0, 359.0, 68.0, 820.0, 377.0, 69.0, 0, 0, 0
L 833.0, 351.0, 69.0, 825.0, 359.0, 68.0, 0, 0, 0
L 882.0, 339.0, 63.0, 833.0, 351.0, 69.0, 0, 0, 0
L 904.0, 345.0, 71.0, 882.0, 339.0, 63.0, 0, 0, 0
L 912.0, 339.0, 71.0, 904.0, 345.0, 71.0, 0, 0, 0
L 963.0, 351.0, 71.0, 912.0, 339.0, 71.0, 0, 0, 0
L 988.0, 355.0, 63.0, 963.0, 351.0, 71.0, 0, 0, 0
L 988.0, 387.0, 67.0, 988.0, 355.0, 63.0, 0, 0, 0
L 990.0, 418.0, 67.0, 988.0, 387.0, 67.0, 0, 0, 0
L 974.0, 484.0, 70.0, 990.0, 418.0, 67.0, 0, 0, 0
L 963.0, 486.0, 63.0, 974.0, 484.0, 70.0, 0, 0, 0
L 950.0, 516.0, 64.0, 963.0, 486.0, 63.0, 0, 0, 0
L 892.0, 520.0, 65.0, 950.0, 516.0, 64.0, 0, 0, 0
L 842.0, 509.0, 71.0, 892.0, 520.0, 65.0, 0, 0, 0
L 824.0, 502.0, 71.0, 842.0, 509.0, 71.0, 0, 0, 0
L 819.0, 491.0, 71.0, 824.0, 502.0, 71.0, 0, 0, 0
L 813.0, 490.0, 68.0, 819.0, 491.0, 71.0, 0, 0, 0
L 807.0, 446.0, 65.0, 813.0, 490.0, 68.0, 0, 0, 0
L 288.0, 325.0, -56.0, 299.0, 324.0, -56.0, 0, 0, 0
L 287.0, 329.0, -56.0, 288.0, 325.0, -56.0, 0, 0, 0
L 262.0, 329.0, -56.0, 287.0, 329.0, -56.0, 0, 0, 0
L 263.0, 267.0, -56.0, 262.0, 329.0, -56.0, 0, 0, 0
L 295.0, 267.0, -56.0, 263.0, 267.0, -56.0, 0, 0, 0
L 299.0, 260.0, -56.0, 295.0, 267.0, -56.0, 0, 0, 0
L 291.0, 262.0, -56.0, 299.0, 260.0, -56.0, 0, 0, 0
L 284.0, 251.0, -56.0, 291.0, 262.0, -56.0, 0, 0, 0
L 273.0, 253.0, -56.0, 284.0, 251.0, -56.0, 0, 0, 0
L 248.0, 260.0, -50.0, 273.0, 253.0, -56.0, 0, 0, 0
L 335.0, 226.0, -56.0, 319.0, 226.0, -56.0, 0, 0, 0
L 77.0, 276.0, 70.0, 81.0, 268.0, 64.0, 0, 0, 0
L 47.0, 276.0, 64.0, 77.0, 276.0, 70.0, 0, 0, 0
L 49.0, 268.0, 70.0, 47.0, 276.0, 64.0, 0, 0, 0
L 81.0, 268.0, 64.0, 49.0, 268.0, 70.0, 0, 0, 0
L 334.0, 245.0, -60.0, 334.0, 242.0, -60.0, 0, 0, 0
L 335.0, 249.0, -60.0, 334.0, 245.0, -60.0, 0, 0, 0
L 335.0, 266.0, -60.0, 335.0, 249.0, -60.0, 0, 0, 0
L 333.0, 268.0, -60.0, 335.0, 266.0, -60.0, 0, 0, 0
L 332.0, 270.0, -60.0, 333.0, 268.0, -60.0, 0, 0, 0
L 330.0, 275.0, -60.0, 332.0, 270.0, -60.0, 0, 0, 0
L 329.0, 276.0, -60.0, 330.0, 275.0, -60.0, 0, 0, 0
L 308.0, 276.0, -60.0, 329.0, 276.0, -60.0, 0, 0, 0
L 299.0, 271.0, -60.0, 308.0, 276.0, -60.0, 0, 0, 0
L 296.0, 274.0, -60.0, 299.0, 271.0, -60.0, 0, 0, 0
L 294.0, 279.0, -60.0, 296.0, 274.0, -60.0, 0, 0, 0
L 294.0, 284.0, -60.0, 294.0, 279.0, -60.0, 0, 0, 0
L 296.0, 285.0, -60.0, 294.0, 284.0, -60.0, 0, 0, 0
L 299.0, 285.0, -60.0, 296.0, 285.0, -60.0, 0, 0, 0
L 301.0, 284.0, -60.0, 299.0, 285.0, -60.0, 0, 0, 0
L 302.0, 285.0, -60.0, 301.0, 284.0, -60.0, 0, 0, 0
L 304.0, 284.0, -60.0, 302.0, 285.0, -60.0, 0, 0, 0
L 305.0, 282.0, -60.0, 304.0, 284.0, -60.0, 0, 0, 0
L 305.0, 281.0, -60.0, 305.0, 282.0, -60.0, 0, 0, 0
L 331.0, 281.0, -60.0, 305.0, 281.0, -60.0, 0, 0, 0
L 336.0, 284.0, -60.0, 331.0, 281.0, -60.0, 0, 0, 0
L 337.0, 284.0, -60.0, 336.0, 284.0, -60.0, 0, 0, 0
L 339.0, 283.0, -60.0, 337.0, 284.0, -60.0, 0, 0, 0
L 340.0, 282.0, -60.0, 339.0, 283.0, -60.0, 0, 0, 0
L 342.0, 282.0, -60.0, 340.0, 282.0, -60.0, 0, 0, 0
L 348.0, 288.0, -60.0, 342.0, 282.0, -60.0, 0, 0, 0
L 349.0, 290.0, -60.0, 348.0, 288.0, -60.0, 0, 0, 0
L 351.0, 291.0, -60.0, 349.0, 290.0, -60.0, 0, 0, 0
L 352.0, 291.0, -60.0, 351.0, 291.0, -60.0, 0, 0, 0
L 353.0, 292.0, -60.0, 352.0, 291.0, -60.0, 0, 0, 0
L 353.0, 301.0, -58.0, 353.0, 292.0, -60.0, 0, 0, 0
L 353.0, 302.0, -58.0, 353.0, 301.0, -58.0, 0, 0, 0
L 351.0, 308.0, -58.0, 353.0, 302.0, -58.0, 0, 0, 0
L 351.0, 310.0, -58.0, 351.0, 308.0, -58.0, 0, 0, 0
L 351.0, 311.0, -60.0, 351.0, 310.0, -58.0, 0, 0, 0
L 348.0, 316.0, -60.0, 351.0, 311.0, -60.0, 0, 0, 0
L 347.0, 319.0, -60.0, 348.0, 316.0, -60.0, 0, 0, 0
L 347.0, 321.0, -60.0, 347.0, 319.0, -60.0, 0, 0, 0
L 350.0, 322.0, -60.0, 347.0, 321.0, -60.0, 0, 0, 0
L 351.0, 324.0, -60.0, 350.0, 322.0, -60.0, 0, 0, 0
L 352.0, 325.0, -60.0, 351.0, 324.0, -60.0, 0, 0, 0
L 353.0, 329.0, -60.0, 352.0, 325.0, -60.0, 0, 0, 0
L 330.0, 329.0, -60.0, 353.0, 329.0, -60.0, 0, 0, 0
L 331.0, 328.0, -60.0, 330.0, 329.0, -60.0, 0, 0, 0
L 332.0, 326.0, -60.0, 331.0, 328.0, -60.0, 0, 0, 0
L 329.0, 324.0, -60.0, 332.0, 326.0, -60.0, 0, 0, 0
L 317.0, 324.0, -60.0, 329.0, 324.0, -60.0, 0, 0, 0
L 316.0, 325.0, -60.0, 317.0, 324.0, -60.0, 0, 0, 0
L 316.0, 336.0, -60.0, 316.0, 325.0, -60.0, 0, 0, 0
L 317.0, 367.0, -60.0, 316.0, 336.0, -60.0, 0, 0, 0
L -498.0, 170.0, -120.0, -498.0, 100.0, -80.0, 0, 0, 0
L -498.0, 172.0, -120.0, -498.0, 170.0, -120.0, 0, 0, 0
L -497.0, 173.0, -120.0, -498.0, 172.0, -120.0, 0, 0, 0
L -495.0, 172.0, -120.0, -497.0, 173.0, -120.0, 0, 0, 0
L -494.0, 171.0, -120.0, -495.0, 172.0, -120.0, 0, 0, 0
L -490.0, 173.0, -120.0, -494.0, 171.0, -120.0, 0, 0, 0
L -489.0, 174.0, -120.0, -490.0, 173.0, -120.0, 0, 0, 0
L -489.0, 185.0, -120.0, -489.0, 174.0, -120.0, 0, 0, 0
L -490.0, 186.0, -120.0, -489.0, 185.0, -120.0, 0, 0, 0
L -495.0, 186.0, -120.0, -490.0, 186.0, -120.0, 0, 0, 0
L -496.0, 196.0, -109.0, -495.0, 186.0, -120.0, 0, 0, 0
L -496.0, 198.0, -108.0, -496.0, 196.0, -109.0, 0, 0, 0
L -496.0, 201.0, -108.0, -496.0, 198.0, -108.0, 0, 0, 0
L -496.0, 202.0, -107.0, -496.0, 201.0, -108.0, 0, 0, 0
L -497.0, 203.0, -107.0, -496.0, 202.0, -107.0, 0, 0, 0
L -497.0, 211.0, -112.0, -497.0, 203.0, -107.0, 0, 0, 0
L -497.0, 213.0, -113.0, -497.0, 211.0, -112.0, 0, 0, 0
L -497.0, 218.0, -113.0, -497.0, 213.0, -113.0, 0, 0, 0
L -497.0, 220.0, -114.0, -497.0, 218.0, -113.0, 0, 0, 0
L -496.0, 225.0, -118.0, -497.0, 220.0, -114.0, 0, 0, 0
L -496.0, 227.0, -120.0, -496.0, 225.0, -118.0, 0, 0, 0
L -496.0, 229.0, -119.0, -496.0, 227.0, -120.0, 0, 0, 0
L -494.0, 229.0, -120.0, -496.0, 229.0, -119.0, 0, 0, 0
L -494.0, 231.0, -120.0, -494.0, 229.0, -120.0, 0, 0, 0
L -493.0, 233.0, -119.0, -494.0, 231.0, -120.0, 0, 0, 0
L -493.0, 244.0, -120.0, -493.0, 233.0, -119.0, 0, 0, 0
L -493.0, 245.0, -120.0, -493.0, 244.0, -120.0, 0, 0, 0
L -494.0, 246.0, -120.0, -493.0, 245.0, -120.0, 0, 0, 0
L -498.0, 246.0, -120.0, -494.0, 246.0, -120.0, 0, 0, 0
L -498.0, 317.0, -120.0, -498.0, 246.0, -120.0, 0, 0, 0
L -460.0, 393.0, -120.0, -498.0, 317.0, -120.0, 0, 0, 0
L -459.0, 394.0, -120.0, -460.0, 393.0, -120.0, 0, 0, 0
L -445.0, 388.0, -120.0, -459.0, 394.0, -120.0, 0, 0, 0
L -444.0, 387.0, -120.0, -445.0, 388.0, -120.0, 0, 0, 0
L -438.0, 380.0, -120.0, -444.0, 387.0, -120.0, 0, 0, 0
L -437.0, 378.0, -120.0, -438.0, 380.0, -120.0, 0, 0, 0
L -436.0, 377.0, -120.0, -437.0, 378.0, -120.0, 0, 0, 0
L -435.0, 375.0, -120.0, -436.0, 377.0, -120.0, 0, 0, 0
L -431.0, 375.0, -120.0, -435.0, 375.0, -120.0, 0, 0, 0
L -430.0, 377.0, -120.0, -431.0, 375.0, -120.0, 0, 0, 0
L -424.0, 378.0, -120.0, -430.0, 377.0, -120.0, 0, 0, 0
L -423.0, 378.0, -120.0, -424.0, 378.0, -120.0, 0, 0, 0
L -401.0, 368.0, -120.0, -423.0, 378.0, -120.0, 0, 0, 0
L -400.0, 367.0, -120.0, -401.0, 368.0, -120.0, 0, 0, 0
L -401.0, 365.0, -120.0, -400.0, 367.0, -120.0, 0, 0, 0
L -401.0, 351.0, -120.0, -401.0, 365.0, -120.0, 0, 0, 0
L -395.0, 351.0, -119.0, -401.0, 351.0, -120.0, 0, 0, 0
L -392.0, 351.0, -119.0, -395.0, 351.0, -119.0, 0, 0, 0
L -390.0, 351.0, -120.0, -392.0, 351.0, -119.0, 0, 0, 0
L -389.0, 351.0, -120.0, -390.0, 351.0, -120.0, 0, 0, 0
L -388.0, 356.0, -120.0, -389.0, 351.0, -120.0, 0, 0, 0
L -342.0, 356.0, -119.0, -388.0, 356.0, -120.0, 0, 0, 0
L -342.0, 355.0, -120.0, -342.0, 356.0, -119.0, 0, 0, 0
L -342.0, 351.0, -120.0, -342.0, 355.0, -120.0, 0, 0, 0
L -341.0, 348.0, -120.0, -342.0, 351.0, -120.0, 0, 0, 0
L -341.0, 347.0, -120.0, -341.0, 348.0, -120.0, 0, 0, 0
L -330.0, 347.0, -119.0, -341.0, 347.0, -120.0, 0, 0, 0
L -329.0, 347.0, -119.0, -330.0, 347.0, -119.0, 0, 0, 0
L -328.0, 349.0, -119.0, -329.0, 347.0, -119.0, 0, 0, 0
L -327.0, 355.0, -119.0, -328.0, 354.0, -119.0, 0, 0, 0
L -327.0, 389.0, -119.0, -327.0, 355.0, -119.0, 0, 0, 0
L -307.0, 421.0, -119.0, -327.0, 389.0, -119.0, 0, 0, 0
L -306.0, 422.0, -119.0, -307.0, 421.0, -119.0, 0, 0, 0
L -302.0, 424.0, -119.0, -306.0, 422.0, -119.0, 0, 0, 0
L -299.0, 424.0, -119.0, -302.0, 424.0, -119.0, 0, 0, 0
L -298.0, 423.0, -119.0, -299.0, 424.0, -119.0, 0, 0, 0
L -296.0, 419.0, -119.0, -298.0, 423.0, -119.0, 0, 0, 0
L -295.0, 419.0, -119.0, -296.0, 419.0, -119.0, 0, 0, 0
L -291.0, 418.0, -119.0, -295.0, 419.0, -119.0, 0, 0, 0
L -289.0, 418.0, -119.0, -291.0, 418.0, -119.0, 0, 0, 0
L -289.0, 420.0, -119.0, -289.0, 418.0, -119.0, 0, 0, 0
L -287.0, 421.0, -119.0, -289.0, 420.0, -119.0, 0, 0, 0
L -286.0, 421.0, -119.0, -287.0, 421.0, -119.0, 0, 0, 0
L -286.0, 423.0, -117.0, -286.0, 421.0, -119.0, 0, 0, 0
L -285.0, 421.0, -116.0, -286.0, 423.0, -117.0, 0, 0, 0
L -285.0, 419.0, -115.0, -285.0, 421.0, -116.0, 0, 0, 0
L -285.0, 378.0, -116.0, -285.0, 419.0, -115.0, 0, 0, 0
L -284.0, 376.0, -116.0, -285.0, 378.0, -116.0, 0, 0, 0
L -284.0, 364.0, -115.0, -284.0, 376.0, -116.0, 0, 0, 0
L -283.0, 355.0, -115.0, -284.0, 364.0, -115.0, 0, 0, 0
L -283.0, 353.0, -115.0, -283.0, 355.0, -115.0, 0, 0, 0
L -283.0, 343.0, -118.0, -283.0, 353.0, -115.0, 0, 0, 0
L -283.0, 342.0, -119.0, -283.0, 343.0, -118.0, 0, 0, 0
L -282.0, 336.0, -119.0, -283.0, 342.0, -119.0, 0, 0, 0
L -282.0, 333.0, -119.0, -282.0, 336.0, -119.0, 0, 0, 0
L -281.0, 332.0, -119.0, -282.0, 333.0, -119.0, 0, 0, 0
L -281.0, 330.0, -119.0, -281.0, 332.0, -119.0, 0, 0, 0
L -287.0, 319.0, -119.0, -281.0, 330.0, -119.0, 0, 0, 0
L -287.0, 316.0, -119.0, -287.0, 319.0, -119.0, 0, 0, 0
L -283.0, 312.0, -119.0, -287.0, 316.0, -119.0, 0, 0, 0
L -281.0, 309.0, -119.0, -283.0, 312.0, -119.0, 0, 0, 0
L -278.0, 308.0, -119.0, -281.0, 309.0, -119.0, 0, 0, 0
L -277.0, 308.0, -119.0, -278.0, 308.0, -119.0, 0, 0, 0
L -272.0, 310.0, -119.0, -277.0, 308.0, -119.0, 0, 0, 0
L -272.0, 311.0, -119.0, -272.0, 310.0, -119.0, 0, 0, 0
L -270.0, 312.0, -119.0, -272.0, 311.0, -119.0, 0, 0, 0
L -270.0, 315.0, -119.0, -270.0, 312.0, -119.0, 0, 0, 0
L -252.0, 315.0, -119.0, -270.0, 315.0, -119.0, 0, 0, 0
L -245.0, 306.0, -119.0, -252.0, 315.0, -119.0, 0, 0, 0
L -243.0, 304.0, -119.0, -245.0, 306.0, -119.0, 0, 0, 0
L -237.0, 306.0, -119.0, -243.0, 304.0, -119.0, 0, 0, 0
L -236.0, 307.0, -119.0, -237.0, 306.0, -119.0, 0, 0, 0
L -234.0, 307.0, -119.0, -236.0, 307.0, -119.0, 0, 0, 0
L -224.0, 310.0, -119.0, -234.0, 307.0, -119.0, 0, 0, 0
L -222.0, 311.0, -119.0, -224.0, 310.0, -119.0, 0, 0, 0
L -222.0, 313.0, -118.0, -222.0, 311.0, -119.0, 0, 0, 0
L -216.0, 308.0, -119.0, -222.0, 313.0, -118.0, 0, 0, 0
L -207.0, 303.0, -119.0, -216.0, 308.0, -119.0, 0, 0, 0
L -203.0, 306.0, -119.0, -207.0, 303.0, -119.0, 0, 0, 0
L -201.0, 307.0, -119.0, -203.0, 306.0, -119.0, 0, 0, 0
L -201.0, 308.0, -119.0, -201.0, 307.0, -119.0, 0, 0, 0
L -201.0, 310.0, -118.0, -201.0, 308.0, -119.0, 0, 0, 0
L -202.0, 311.0, -118.0, -201.0, 310.0, -118.0, 0, 0, 0
L -202.0, 313.0, -118.0, -202.0, 311.0, -118.0, 0, 0, 0
L -203.0, 314.0, -118.0, -202.0, 313.0, -118.0, 0, 0, 0
L -203.0, 315.0, -118.0, -203.0, 314.0, -118.0, 0, 0, 0
L -192.0, 315.0, -118.0, -203.0, 315.0, -118.0, 0, 0, 0
L -190.0, 315.0, -119.0, -192.0, 315.0, -118.0, 0, 0, 0
L -172.0, 310.0, -119.0, -190.0, 315.0, -119.0, 0, 0, 0
L -167.0, 312.0, -119.0, -172.0, 310.0, -119.0, 0, 0, 0
L -163.0, 312.0, -119.0, -167.0, 312.0, -119.0, 0, 0, 0
L -162.0, 313.0, -119.0, -163.0, 312.0, -119.0, 0, 0, 0
L -162.0, 324.0, -119.0, -162.0, 313.0, -119.0, 0, 0, 0
L -163.0, 325.0, -119.0, -162.0, 324.0, -119.0, 0, 0, 0
L -166.0, 327.0, -119.0, -163.0, 325.0, -119.0, 0, 0, 0
L -168.0, 328.0, -119.0, -166.0, 327.0, -119.0, 0, 0, 0
L -168.0, 396.0, -112.0, -168.0, 328.0, -119.0, 0, 0, 0
L -168.0, 397.0, -112.0, -168.0, 396.0, -112.0, 0, 0, 0
L -166.0, 403.0, -113.0, -168.0, 397.0, -112.0, 0, 0, 0
L -166.0, 413.0, -113.0, -166.0, 403.0, -113.0, 0, 0, 0
L -166.0, 414.0, -114.0, -166.0, 413.0, -113.0, 0, 0, 0
L -167.0, 417.0, -119.0, -166.0, 414.0, -114.0, 0, 0, 0
L -168.0, 422.0, -119.0, -167.0, 417.0, -119.0, 0, 0, 0
L -168.0, 424.0, -119.0, -168.0, 422.0, -119.0, 0, 0, 0
L -149.0, 424.0, -108.0, -168.0, 424.0, -119.0, 0, 0, 0
L -148.0, 424.0, -108.0, -149.0, 424.0, -108.0, 0, 0, 0
L -147.0, 423.0, -108.0, -148.0, 424.0, -108.0, 0, 0, 0
L -147.0, 421.0, -110.0, -147.0, 423.0, -108.0, 0, 0, 0
L -145.0, 420.0, -107.0, -147.0, 421.0, -110.0, 0, 0, 0
L -143.0, 420.0, -100.0, -145.0, 420.0, -107.0, 0, 0, 0
L -142.0, 420.0, -102.0, -143.0, 420.0, -100.0, 0, 0, 0
L -137.0, 412.0, -112.0, -142.0, 420.0, -102.0, 0, 0, 0
L -136.0, 411.0, -112.0, -137.0, 412.0, -112.0, 0, 0, 0
L -132.0, 402.0, -106.0, -136.0, 411.0, -112.0, 0, 0, 0
L -132.0, 401.0, -106.0, -132.0, 402.0, -106.0, 0, 0, 0
L -130.0, 398.0, -107.0, -132.0, 401.0, -106.0, 0, 0, 0
L -129.0, 397.0, -107.0, -130.0, 398.0, -107.0, 0, 0, 0
L -129.0, 396.0, -107.0, -129.0, 397.0, -107.0, 0, 0, 0
L -127.0, 396.0, -109.0, -129.0, 396.0, -107.0, 0, 0, 0
L -126.0, 394.0, -114.0, -127.0, 396.0, -109.0, 0, 0, 0
L -125.0, 393.0, -118.0, -126.0, 394.0, -114.0, 0, 0, 0
