P 0, 1600, 0, 0, 0, 0, 2, The_Blazing_Forge_(RUJH)
P 0, 1800, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 0, 2000, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 0, 2200, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 663.0, -564.0, -70.0, 667.0, -566.0, -70.0, 0, 0, 0
L 662.0, -563.0, -69.0, 663.0, -564.0, -70.0, 0, 0, 0
L 651.0, -561.0, -69.0, 662.0, -563.0, -69.0, 0, 0, 0
L 561.0, -651.0, -84.0, 561.0, -650.0, -85.0, 0, 0, 0
L 566.0, -661.0, -83.0, 561.0, -651.0, -84.0, 0, 0, 0
L 570.0, -667.0, -82.0, 566.0, -661.0, -83.0, 0, 0, 0
L 570.0, -679.0, -73.0, 570.0, -667.0, -82.0, 0, 0, 0
L 570.0, -680.0, -73.0, 570.0, -679.0, -73.0, 0, 0, 0
L 571.0, -682.0, -73.0, 570.0, -680.0, -73.0, 0, 0, 0
L 573.0, -685.0, -73.0, 571.0, -682.0, -73.0, 0, 0, 0
L 574.0, -687.0, -73.0, 573.0, -685.0, -73.0, 0, 0, 0
L 574.0, -688.0, -72.0, 574.0, -687.0, -73.0, 0, 0, 0
L 575.0, -690.0, -70.0, 574.0, -688.0, -72.0, 0, 0, 0
L 576.0, -691.0, -68.0, 575.0, -690.0, -70.0, 0, 0, 0
L 577.0, -693.0, -67.0, 576.0, -691.0, -68.0, 0, 0, 0
L 578.0, -695.0, -65.0, 577.0, -693.0, -67.0, 0, 0, 0
L 578.0, -701.0, -63.0, 578.0, -695.0, -65.0, 0, 0, 0
L 578.0, -703.0, -62.0, 578.0, -701.0, -63.0, 0, 0, 0
L 576.0, -705.0, -62.0, 578.0, -703.0, -62.0, 0, 0, 0
L 574.0, -706.0, -61.0, 576.0, -705.0, -62.0, 0, 0, 0
L 572.0, -706.0, -60.0, 574.0, -706.0, -61.0, 0, 0, 0
L 573.0, -710.0, -60.0, 572.0, -706.0, -60.0, 0, 0, 0
L 574.0, -712.0, -59.0, 573.0, -710.0, -60.0, 0, 0, 0
L 577.0, -712.0, -62.0, 574.0, -712.0, -59.0, 0, 0, 0
L 582.0, -711.0, -65.0, 577.0, -712.0, -62.0, 0, 0, 0
L 634.0, -696.0, -85.0, 628.0, -687.0, -85.0, 0, 0, 0
L 635.0, -697.0, -85.0, 634.0, -696.0, -85.0, 0, 0, 0
L 636.0, -702.0, -85.0, 635.0, -697.0, -85.0, 0, 0, 0
L 639.0, -716.0, -84.0, 636.0, -702.0, -85.0, 0, 0, 0
L 640.0, -718.0, -84.0, 639.0, -716.0, -84.0, 0, 0, 0
L 637.0, -725.0, -84.0, 640.0, -718.0, -84.0, 0, 0, 0
L 637.0, -727.0, -84.0, 637.0, -725.0, -84.0, 0, 0, 0
L 636.0, -729.0, -84.0, 637.0, -727.0, -84.0, 0, 0, 0
L 605.0, -743.0, -83.0, 636.0, -729.0, -84.0, 0, 0, 0
L 603.0, -744.0, -82.0, 605.0, -743.0, -83.0, 0, 0, 0
L 603.0, -746.0, -82.0, 603.0, -744.0, -82.0, 0, 0, 0
L 604.0, -748.0, -82.0, 603.0, -746.0, -82.0, 0, 0, 0
L 604.0, -750.0, -83.0, 604.0, -748.0, -82.0, 0, 0, 0
L 614.0, -749.0, -85.0, 604.0, -750.0, -83.0, 0, 0, 0
L 641.0, -731.0, -90.0, 614.0, -749.0, -85.0, 0, 0, 0
L 643.0, -730.0, -90.0, 641.0, -731.0, -90.0, 0, 0, 0
L 644.0, -728.0, -90.0, 643.0, -730.0, -90.0, 0, 0, 0
L 646.0, -725.0, -90.0, 644.0, -728.0, -90.0, 0, 0, 0
L 650.0, -716.0, -89.0, 646.0, -725.0, -90.0, 0, 0, 0
L 650.0, -712.0, -89.0, 650.0, -716.0, -89.0, 0, 0, 0
L 649.0, -700.0, -89.0, 650.0, -712.0, -89.0, 0, 0, 0
L 648.0, -697.0, -90.0, 649.0, -700.0, -89.0, 0, 0, 0
L 648.0, -695.0, -93.0, 648.0, -697.0, -90.0, 0, 0, 0
L 647.0, -693.0, -94.0, 648.0, -695.0, -93.0, 0, 0, 0
L 647.0, -691.0, -94.0, 647.0, -693.0, -94.0, 0, 0, 0
L 650.0, -674.0, -94.0, 647.0, -691.0, -94.0, 0, 0, 0
L 657.0, -659.0, -94.0, 650.0, -674.0, -94.0, 0, 0, 0
L 658.0, -658.0, -93.0, 657.0, -659.0, -94.0, 0, 0, 0
L 658.0, -656.0, -93.0, 658.0, -658.0, -93.0, 0, 0, 0
L 661.0, -641.0, -89.0, 658.0, -656.0, -93.0, 0, 0, 0
L 657.0, -623.0, -85.0, 661.0, -641.0, -89.0, 0, 0, 0
L 653.0, -610.0, -82.0, 657.0, -623.0, -85.0, 0, 0, 0
L 653.0, -609.0, -81.0, 653.0, -610.0, -82.0, 0, 0, 0
L 651.0, -605.0, -76.0, 653.0, -609.0, -81.0, 0, 0, 0
L 650.0, -604.0, -75.0, 651.0, -605.0, -76.0, 0, 0, 0
L 648.0, -603.0, -74.0, 650.0, -604.0, -75.0, 0, 0, 0
L 647.0, -604.0, -76.0, 648.0, -603.0, -74.0, 0, 0, 0
L 646.0, -606.0, -78.0, 647.0, -604.0, -76.0, 0, 0, 0
L 644.0, -610.0, -83.0, 646.0, -606.0, -78.0, 0, 0, 0
L 643.0, -612.0, -83.0, 644.0, -610.0, -83.0, 0, 0, 0
L 641.0, -612.0, -83.0, 643.0, -612.0, -83.0, 0, 0, 0
L 635.0, -608.0, -86.0, 641.0, -612.0, -83.0, 0, 0, 0
L 633.0, -607.0, -88.0, 635.0, -608.0, -86.0, 0, 0, 0
L 633.0, -605.0, -92.0, 633.0, -607.0, -88.0, 0, 0, 0
L 632.0, -603.0, -94.0, 633.0, -605.0, -92.0, 0, 0, 0
L 631.0, -602.0, -94.0, 632.0, -603.0, -94.0, 0, 0, 0
L 635.0, -594.0, -94.0, 631.0, -602.0, -94.0, 0, 0, 0
L 640.0, -590.0, -94.0, 635.0, -594.0, -94.0, 0, 0, 0
L 643.0, -587.0, -94.0, 640.0, -590.0, -94.0, 0, 0, 0
L 647.0, -585.0, -94.0, 643.0, -587.0, -94.0, 0, 0, 0
L 647.0, -562.0, -94.0, 647.0, -585.0, -94.0, 0, 0, 0
L 644.0, -561.0, -94.0, 647.0, -562.0, -94.0, 0, 0, 0
L 642.0, -562.0, -94.0, 644.0, -561.0, -94.0, 0, 0, 0
L 636.0, -566.0, -94.0, 642.0, -562.0, -94.0, 0, 0, 0
L 635.0, -568.0, -94.0, 636.0, -566.0, -94.0, 0, 0, 0
L 631.0, -573.0, -94.0, 635.0, -568.0, -94.0, 0, 0, 0
L 623.0, -576.0, -94.0, 631.0, -573.0, -94.0, 0, 0, 0
L 620.0, -579.0, -94.0, 623.0, -576.0, -94.0, 0, 0, 0
L 618.0, -579.0, -94.0, 620.0, -579.0, -94.0, 0, 0, 0
L 614.0, -581.0, -94.0, 618.0, -579.0, -94.0, 0, 0, 0
L 603.0, -579.0, -94.0, 614.0, -581.0, -94.0, 0, 0, 0
L 599.0, -578.0, -94.0, 603.0, -579.0, -94.0, 0, 0, 0
L 597.0, -578.0, -94.0, 599.0, -578.0, -94.0, 0, 0, 0
L 595.0, -579.0, -94.0, 597.0, -578.0, -94.0, 0, 0, 0
L 590.0, -584.0, -94.0, 595.0, -579.0, -94.0, 0, 0, 0
L 585.0, -596.0, -94.0, 590.0, -584.0, -94.0, 0, 0, 0
L 584.0, -597.0, -94.0, 585.0, -596.0, -94.0, 0, 0, 0
L 583.0, -600.0, -94.0, 584.0, -597.0, -94.0, 0, 0, 0
L 583.0, -601.0, -93.0, 583.0, -600.0, -94.0, 0, 0, 0
L 580.0, -607.0, -92.0, 583.0, -601.0, -93.0, 0, 0, 0
L 569.0, -622.0, -90.0, 580.0, -607.0, -92.0, 0, 0, 0
L 568.0, -623.0, -90.0, 569.0, -622.0, -90.0, 0, 0, 0
L 565.0, -628.0, -88.0, 568.0, -623.0, -90.0, 0, 0, 0
L 564.0, -629.0, -88.0, 565.0, -628.0, -88.0, 0, 0, 0
L 562.0, -631.0, -87.0, 564.0, -629.0, -88.0, 0, 0, 0
L 561.0, -632.0, -86.0, 562.0, -631.0, -87.0, 0, 0, 0
L 561.0, -637.0, -84.0, 561.0, -632.0, -86.0, 0, 0, 0
L 561.0, -639.0, -84.0, 561.0, -637.0, -84.0, 0, 0, 0
L 562.0, -643.0, -83.0, 561.0, -639.0, -84.0, 0, 0, 0
L 561.0, -644.0, -84.0, 562.0, -643.0, -83.0, 0, 0, 0
L 561.0, -646.0, -85.0, 561.0, -644.0, -84.0, 0, 0, 0
L 560.0, -649.0, -87.0, 561.0, -646.0, -85.0, 0, 0, 0
L 561.0, -651.0, -88.0, 560.0, -649.0, -87.0, 0, 0, 0
L 561.0, -652.0, -89.0, 561.0, -651.0, -88.0, 0, 0, 0
L 563.0, -657.0, -91.0, 561.0, -652.0, -89.0, 0, 0, 0
L 567.0, -664.0, -91.0, 563.0, -657.0, -91.0, 0, 0, 0
L 567.0, -666.0, -91.0, 567.0, -664.0, -91.0, 0, 0, 0
L 568.0, -668.0, -91.0, 567.0, -666.0, -91.0, 0, 0, 0
L 569.0, -669.0, -91.0, 568.0, -668.0, -91.0, 0, 0, 0
L 571.0, -676.0, -90.0, 569.0, -669.0, -91.0, 0, 0, 0
L 573.0, -680.0, -90.0, 571.0, -676.0, -90.0, 0, 0, 0
L 580.0, -684.0, -88.0, 573.0, -680.0, -90.0, 0, 0, 0
L 581.0, -685.0, -85.0, 580.0, -684.0, -88.0, 0, 0, 0
L 582.0, -687.0, -77.0, 581.0, -685.0, -85.0, 0, 0, 0
L 589.0, -688.0, -73.0, 582.0, -687.0, -77.0, 0, 0, 0
L 591.0, -688.0, -73.0, 589.0, -688.0, -73.0, 0, 0, 0
L 596.0, -687.0, -73.0, 591.0, -688.0, -73.0, 0, 0, 0
L 598.0, -687.0, -72.0, 596.0, -687.0, -73.0, 0, 0, 0
L 599.0, -686.0, -71.0, 598.0, -687.0, -72.0, 0, 0, 0
L 604.0, -686.0, -70.0, 599.0, -686.0, -71.0, 0, 0, 0
L 614.0, -686.0, -71.0, 604.0, -686.0, -70.0, 0, 0, 0
L 616.0, -686.0, -73.0, 614.0, -686.0, -71.0, 0, 0, 0
L 620.0, -682.0, -74.0, 616.0, -686.0, -73.0, 0, 0, 0
L 626.0, -684.0, -77.0, 620.0, -682.0, -74.0, 0, 0, 0
L 627.0, -685.0, -79.0, 626.0, -684.0, -77.0, 0, 0, 0
L 628.0, -686.0, -85.0, 627.0, -685.0, -79.0, 0, 0, 0
L 634.0, -695.0, -84.0, 628.0, -686.0, -85.0, 0, 0, 0
L 635.0, -697.0, -84.0, 634.0, -695.0, -84.0, 0, 0, 0
L 639.0, -716.0, -84.0, 635.0, -697.0, -84.0, 0, 0, 0
L 639.0, -722.0, -84.0, 640.0, -718.0, -84.0, 0, 0, 0
L 639.0, -724.0, -84.0, 639.0, -722.0, -84.0, 0, 0, 0
L 637.0, -727.0, -83.0, 639.0, -724.0, -84.0, 0, 0, 0
L 636.0, -729.0, -83.0, 637.0, -727.0, -83.0, 0, 0, 0
L 604.0, -744.0, -82.0, 605.0, -743.0, -83.0, 0, 0, 0
L 603.0, -744.0, -83.0, 636.0, -729.0, -83.0, 0, 0, 0
L 603.0, -767.0, -61.0, 603.0, -744.0, -83.0, 0, 0, 0
L 603.0, -769.0, -61.0, 603.0, -767.0, -61.0, 0, 0, 0
L 614.0, -774.0, -59.0, 603.0, -769.0, -61.0, 0, 0, 0
L 615.0, -775.0, -59.0, 614.0, -774.0, -59.0, 0, 0, 0
L 617.0, -775.0, -58.0, 615.0, -775.0, -59.0, 0, 0, 0
L 629.0, -775.0, -58.0, 617.0, -775.0, -58.0, 0, 0, 0
L 630.0, -775.0, -59.0, 629.0, -775.0, -58.0, 0, 0, 0
L 654.0, -793.0, -59.0, 630.0, -775.0, -59.0, 0, 0, 0
L 655.0, -794.0, -60.0, 654.0, -793.0, -59.0, 0, 0, 0
L 669.0, -830.0, -60.0, 655.0, -794.0, -60.0, 0, 0, 0
L 669.0, -832.0, -60.0, 669.0, -830.0, -60.0, 0, 0, 0
L 670.0, -833.0, -59.0, 669.0, -832.0, -60.0, 0, 0, 0
L 670.0, -835.0, -59.0, 670.0, -833.0, -59.0, 0, 0, 0
L 671.0, -837.0, -58.0, 670.0, -835.0, -59.0, 0, 0, 0
L 707.0, -859.0, -58.0, 671.0, -837.0, -58.0, 0, 0, 0
L 709.0, -860.0, -58.0, 707.0, -859.0, -58.0, 0, 0, 0
L 716.0, -859.0, -58.0, 709.0, -860.0, -58.0, 0, 0, 0
L 746.0, -850.0, -58.0, 716.0, -859.0, -58.0, 0, 0, 0
L 748.0, -850.0, -58.0, 746.0, -850.0, -58.0, 0, 0, 0
L 750.0, -847.0, -59.0, 748.0, -850.0, -58.0, 0, 0, 0
L 776.0, -818.0, -59.0, 750.0, -847.0, -59.0, 0, 0, 0
L 778.0, -816.0, -59.0, 776.0, -818.0, -59.0, 0, 0, 0
L 779.0, -815.0, -58.0, 778.0, -816.0, -59.0, 0, 0, 0
L 798.0, -805.0, -58.0, 779.0, -815.0, -58.0, 0, 0, 0
L 800.0, -803.0, -60.0, 798.0, -805.0, -58.0, 0, 0, 0
L 803.0, -798.0, -62.0, 800.0, -803.0, -60.0, 0, 0, 0
L 804.0, -797.0, -66.0, 803.0, -798.0, -62.0, 0, 0, 0
L 812.0, -793.0, -67.0, 804.0, -797.0, -66.0, 0, 0, 0
L 814.0, -792.0, -67.0, 812.0, -793.0, -67.0, 0, 0, 0
L 821.0, -784.0, -68.0, 814.0, -792.0, -67.0, 0, 0, 0
L 824.0, -779.0, -67.0, 821.0, -784.0, -68.0, 0, 0, 0
L 556.0, -733.0, -74.0, 583.0, -734.0, -73.0, 0, 0, 0
L 545.0, -734.0, -74.0, 556.0, -733.0, -74.0, 0, 0, 0
L 543.0, -735.0, -74.0, 545.0, -734.0, -74.0, 0, 0, 0
L 543.0, -750.0, -69.0, 543.0, -744.0, -71.0, 0, 0, 0
L 566.0, -720.0, -74.0, 579.0, -720.0, -73.0, 0, 0, 0
L 545.0, -720.0, -74.0, 566.0, -720.0, -74.0, 0, 0, 0
L 543.0, -719.0, -74.0, 545.0, -720.0, -74.0, 0, 0, 0
L 543.0, -702.0, -67.0, 543.0, -719.0, -74.0, 0, 0, 0
L 543.0, -706.0, -69.0, 543.0, -713.0, -73.0, 0, 0, 0
L 543.0, -704.0, -68.0, 543.0, -706.0, -69.0, 0, 0, 0
L 540.0, -704.0, -68.0, 543.0, -704.0, -68.0, 0, 0, 0
L 530.0, -703.0, -68.0, 540.0, -704.0, -68.0, 0, 0, 0
L 516.0, -703.0, -67.0, 530.0, -703.0, -68.0, 0, 0, 0
L 487.0, -704.0, -68.0, 516.0, -703.0, -67.0, 0, 0, 0
L 476.0, -705.0, -69.0, 487.0, -704.0, -68.0, 0, 0, 0
L 465.0, -707.0, -70.0, 476.0, -705.0, -69.0, 0, 0, 0
L 456.0, -709.0, -71.0, 465.0, -707.0, -70.0, 0, 0, 0
L 438.0, -718.0, -71.0, 456.0, -709.0, -71.0, 0, 0, 0
L 437.0, -719.0, -71.0, 438.0, -718.0, -71.0, 0, 0, 0
L 419.0, -727.0, -71.0, 437.0, -719.0, -71.0, 0, 0, 0
L 414.0, -723.0, -71.0, 419.0, -727.0, -71.0, 0, 0, 0
L 413.0, -722.0, -71.0, 414.0, -723.0, -71.0, 0, 0, 0
L 412.0, -719.0, -71.0, 413.0, -722.0, -71.0, 0, 0, 0
L 413.0, -717.0, -71.0, 412.0, -719.0, -71.0, 0, 0, 0
L 413.0, -715.0, -71.0, 413.0, -717.0, -71.0, 0, 0, 0
L 415.0, -712.0, -69.0, 413.0, -715.0, -71.0, 0, 0, 0
L 416.0, -709.0, -68.0, 415.0, -712.0, -69.0, 0, 0, 0
L 416.0, -707.0, -67.0, 416.0, -709.0, -68.0, 0, 0, 0
L 418.0, -706.0, -67.0, 416.0, -707.0, -67.0, 0, 0, 0
L 408.0, -695.0, -62.0, 418.0, -706.0, -67.0, 0, 0, 0
L 407.0, -694.0, -62.0, 408.0, -695.0, -62.0, 0, 0, 0
L 401.0, -694.0, -58.0, 407.0, -694.0, -62.0, 0, 0, 0
L 399.0, -694.0, -57.0, 401.0, -694.0, -58.0, 0, 0, 0
L 389.0, -696.0, -53.0, 399.0, -694.0, -57.0, 0, 0, 0
L 386.0, -697.0, -52.0, 389.0, -696.0, -53.0, 0, 0, 0
L 384.0, -697.0, -52.0, 386.0, -697.0, -52.0, 0, 0, 0
L 382.0, -697.0, -51.0, 384.0, -697.0, -52.0, 0, 0, 0
L 375.0, -697.0, -50.0, 382.0, -697.0, -51.0, 0, 0, 0
L 371.0, -697.0, -48.0, 375.0, -697.0, -50.0, 0, 0, 0
L 360.0, -696.0, -45.0, 371.0, -697.0, -48.0, 0, 0, 0
L 543.0, -744.0, -71.0, 543.0, -735.0, -74.0, 0, 0, 0
L 543.0, -748.0, -69.0, 543.0, -744.0, -71.0, 0, 0, 0
L 543.0, -750.0, -69.0, 543.0, -748.0, -69.0, 0, 0, 0
L 528.0, -751.0, -68.0, 543.0, -750.0, -69.0, 0, 0, 0
L 525.0, -745.0, -71.0, 528.0, -751.0, -68.0, 0, 0, 0
L 524.0, -743.0, -71.0, 525.0, -745.0, -71.0, 0, 0, 0
L 521.0, -740.0, -71.0, 524.0, -743.0, -71.0, 0, 0, 0
L 520.0, -738.0, -70.0, 521.0, -740.0, -71.0, 0, 0, 0
L 518.0, -737.0, -65.0, 520.0, -738.0, -70.0, 0, 0, 0
L 514.0, -734.0, -63.0, 518.0, -737.0, -65.0, 0, 0, 0
L 513.0, -733.0, -63.0, 514.0, -734.0, -63.0, 0, 0, 0
L 509.0, -733.0, -63.0, 513.0, -733.0, -63.0, 0, 0, 0
L 507.0, -733.0, -64.0, 509.0, -733.0, -63.0, 0, 0, 0
L 506.0, -733.0, -64.0, 507.0, -733.0, -64.0, 0, 0, 0
L 504.0, -731.0, -65.0, 506.0, -733.0, -64.0, 0, 0, 0
L 486.0, -744.0, -67.0, 504.0, -731.0, -65.0, 0, 0, 0
L 484.0, -745.0, -67.0, 486.0, -744.0, -67.0, 0, 0, 0
L 468.0, -746.0, -71.0, 484.0, -745.0, -67.0, 0, 0, 0
L 458.0, -746.0, -71.0, 468.0, -746.0, -71.0, 0, 0, 0
L 435.0, -748.0, -69.0, 458.0, -746.0, -71.0, 0, 0, 0
L 416.0, -749.0, -69.0, 435.0, -748.0, -69.0, 0, 0, 0
L 409.0, -749.0, -69.0, 416.0, -749.0, -69.0, 0, 0, 0
L 399.0, -749.0, -65.0, 409.0, -749.0, -69.0, 0, 0, 0
L 398.0, -750.0, -65.0, 399.0, -749.0, -65.0, 0, 0, 0
L 372.0, -748.0, -60.0, 398.0, -750.0, -65.0, 0, 0, 0
L 363.0, -747.0, -57.0, 372.0, -748.0, -60.0, 0, 0, 0
L 345.0, -747.0, -55.0, 363.0, -747.0, -57.0, 0, 0, 0
L 326.0, -746.0, -50.0, 345.0, -747.0, -55.0, 0, 0, 0
L 306.0, -746.0, -41.0, 326.0, -746.0, -50.0, 0, 0, 0
L 297.0, -746.0, -36.0, 306.0, -746.0, -41.0, 0, 0, 0
L 265.0, -747.0, -26.0, 297.0, -746.0, -36.0, 0, 0, 0
L 351.0, -700.0, -51.0, 357.0, -700.0, -51.0, 0, 0, 0
L 338.0, -701.0, -50.0, 351.0, -700.0, -51.0, 0, 0, 0
L 337.0, -701.0, -50.0, 338.0, -701.0, -50.0, 0, 0, 0
L 327.0, -700.0, -46.0, 337.0, -701.0, -50.0, 0, 0, 0
L 298.0, -695.0, -27.0, 327.0, -700.0, -46.0, 0, 0, 0
L 297.0, -694.0, -27.0, 298.0, -695.0, -27.0, 0, 0, 0
L 290.0, -695.0, -21.0, 297.0, -694.0, -27.0, 0, 0, 0
L 288.0, -696.0, -20.0, 290.0, -695.0, -21.0, 0, 0, 0
L 278.0, -696.0, -17.0, 288.0, -696.0, -20.0, 0, 0, 0
L 266.0, -696.0, -14.0, 278.0, -696.0, -17.0, 0, 0, 0
L 263.0, -696.0, -13.0, 266.0, -696.0, -14.0, 0, 0, 0
L 224.0, -698.0, -8.0, 263.0, -696.0, -13.0, 0, 0, 0
L 205.0, -699.0, -6.0, 224.0, -698.0, -8.0, 0, 0, 0
L 196.0, -700.0, -4.0, 205.0, -699.0, -6.0, 0, 0, 0
L 91.0, -701.0, -4.0, 196.0, -700.0, -4.0, 0, 0, 0
L 72.0, -700.0, -3.0, 91.0, -701.0, -4.0, 0, 0, 0
L 244.0, -750.0, -14.0, 253.0, -750.0, -18.0, 0, 0, 0
L 230.0, -748.0, -14.0, 244.0, -750.0, -14.0, 0, 0, 0
L 196.0, -748.0, -8.0, 230.0, -748.0, -14.0, 0, 0, 0
L 174.0, -748.0, -9.0, 196.0, -748.0, -8.0, 0, 0, 0
L 147.0, -750.0, -7.0, 174.0, -748.0, -9.0, 0, 0, 0
L 128.0, -751.0, -7.0, 147.0, -750.0, -7.0, 0, 0, 0
L 118.0, -750.0, -6.0, 128.0, -751.0, -7.0, 0, 0, 0
L 108.0, -749.0, -7.0, 118.0, -750.0, -6.0, 0, 0, 0
L 105.0, -749.0, -8.0, 108.0, -749.0, -7.0, 0, 0, 0
L 103.0, -749.0, -8.0, 105.0, -749.0, -8.0, 0, 0, 0
L 95.0, -750.0, -5.0, 103.0, -749.0, -8.0, 0, 0, 0
L 93.0, -750.0, -5.0, 95.0, -750.0, -5.0, 0, 0, 0
L 83.0, -751.0, -4.0, 93.0, -750.0, -5.0, 0, 0, 0
L 74.0, -750.0, -4.0, 83.0, -751.0, -4.0, 0, 0, 0
L 72.0, -750.0, -5.0, 74.0, -750.0, -4.0, 0, 0, 0
