P 400, 1000, 0, 0, 0, 0, 2, The_Heart_of_the_Menagerie_(MIRG)
P 400, 1200, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 400, 1400, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 400, 1600, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 927.7, -570.4, -179.9, 906.6, -542.6, -179.9, 0, 0, 0
L 883.1, -542.6, -179.9, 883.1, -562.6, -179.9, 0, 0, 0
L 926.4, -571.6, -179.9, 926.4, -570.4, -179.9, 0, 0, 0
L 926.4, -571.6, -179.9, 918.0, -571.6, -179.9, 0, 0, 0
L 918.0, -571.6, -179.9, 918.0, -580.5, -179.9, 0, 0, 0
L 918.0, -580.5, -179.9, 926.4, -580.5, -179.9, 0, 0, 0
L 926.4, -581.6, -179.4, 937.1, -581.6, -179.4, 0, 0, 0
L 880.8, -571.4, -179.9, 883.1, -571.4, -179.9, 0, 0, 0
L 883.1, -562.6, -179.9, 880.9, -562.6, -179.9, 0, 0, 0
L 880.9, -562.6, -179.9, 880.9, -542.7, -179.9, 0, 0, 0
L 862.4, -542.6, -179.9, 841.5, -573.9, -179.9, 0, 0, 0
L 842.6, -573.9, -179.9, 842.6, -585.1, -179.9, 0, 0, 0
L 842.6, -585.1, -179.4, 831.4, -585.1, -179.4, 0, 0, 0
L 831.4, -585.1, -179.9, 831.4, -576.1, -179.9, 0, 0, 0
L 831.4, -576.1, -179.9, 830.4, -576.1, -179.9, 0, 0, 0
L 830.4, -576.1, -179.9, 830.4, -549.1, -179.9, 0, 0, 0
L 830.4, -549.1, -179.9, 792.2, -549.1, -179.9, 0, 0, 0
L 792.2, -549.1, -179.9, 782.7, -554.6, -179.9, 0, 0, 0
L 782.7, -554.6, -179.9, 756.1, -554.6, -179.9, 0, 0, 0
L 756.1, -554.6, -179.9, 756.1, -580.7, -179.9, 0, 0, 0
L 756.1, -580.7, -179.9, 750.1, -590.7, -179.9, 0, 0, 0
L 750.1, -590.7, -179.9, 750.1, -629.3, -179.9, 0, 0, 0
L 750.1, -629.3, -179.9, 777.6, -629.4, -179.9, 0, 0, 0
L 777.6, -629.4, -179.9, 777.6, -630.4, -179.9, 0, 0, 0
L 777.6, -630.4, -179.9, 786.6, -630.4, -179.9, 0, 0, 0
L 786.6, -630.4, -179.4, 786.6, -641.6, -179.4, 0, 0, 0
L 786.6, -641.6, -179.9, 777.6, -641.6, -179.9, 0, 0, 0
L 777.6, -642.6, -179.9, 767.1, -642.6, -179.9, 0, 0, 0
L 767.1, -642.6, -179.9, 767.1, -688.9, -179.9, 0, 0, 0
L 767.1, -688.9, -179.9, 683.7, -735.8, -179.9, 0, 0, 0
L 683.7, -735.8, -179.9, 683.6, -804.9, -179.9, 0, 0, 0
L 683.6, -804.9, -179.9, 694.1, -804.9, -179.9, 0, 0, 0
L 694.1, -804.9, -179.9, 694.1, -805.9, -179.9, 0, 0, 0
L 694.1, -805.9, -179.9, 703.1, -805.9, -179.9, 0, 0, 0
L 703.1, -805.9, -179.4, 703.1, -817.1, -179.4, 0, 0, 0
L 694.1, -817.1, -179.9, 694.1, -818.1, -179.9, 0, 0, 0
L 703.1, -817.1, -179.9, 694.1, -817.1, -179.9, 0, 0, 0
L 694.1, -818.1, -179.9, 667.2, -818.1, -179.9, 0, 0, 0
L 667.2, -818.1, -179.9, 667.1, -865.4, -179.9, 0, 0, 0
L 660.7, -865.4, -179.9, 671.6, -865.4, -179.9, 0, 0, 0
L 671.6, -865.4, -179.9, 671.6, -876.6, -179.9, 0, 0, 0
L 671.6, -876.6, -179.9, 660.9, -876.6, -174.9, 0, 0, 0
L 660.9, -876.6, -173.9, 660.8, -871.6, -173.9, 0, 0, 0
L 660.8, -871.6, -173.9, 660.7, -865.4, -173.9, 0, 0, 0
L 660.8, -871.6, -173.9, 555.3, -871.6, -119.9, 0, 0, 0
L 603.1, -871.6, -119.9, 603.1, -880.6, -119.9, 0, 0, 0
L 603.1, -880.6, -119.4, 591.9, -880.6, -119.4, 0, 0, 0
L 591.9, -889.4, -119.4, 603.1, -889.4, -119.4, 0, 0, 0
L 603.1, -889.4, -119.9, 603.1, -898.4, -119.9, 0, 0, 0
L 591.9, -898.4, -119.9, 660.9, -898.3, -169.9, 0, 0, 0
L 660.9, -904.6, -173.7, 660.9, -893.4, -173.9, 0, 0, 0
L 660.9, -893.4, -177.9, 671.6, -893.4, -179.9, 0, 0, 0
L 671.6, -893.4, -179.9, 671.6, -904.6, -176.9, 0, 0, 0
L 671.6, -904.6, -173.7, 666.1, -904.6, -173.7, 0, 0, 0
L 666.1, -904.6, -173.7, 660.9, -904.6, -173.7, 0, 0, 0
L 666.1, -904.6, -173.7, 666.1, -1072.4, -119.9, 0, 0, 0
L 666.1, -962.4, -119.9, 675.1, -962.4, -119.9, 0, 0, 0
L 675.1, -962.4, -119.4, 675.1, -973.6, -119.4, 0, 0, 0
L 675.1, -973.6, -119.9, 666.1, -973.6, -119.9, 0, 0, 0
L 666.1, -1022.9, -119.9, 671.1, -1022.9, -119.9, 0, 0, 0
L 671.1, -1022.9, -119.9, 671.1, -1033.6, -118.9, 0, 0, 0
L 671.1, -1033.6, -118.9, 666.1, -1033.6, -118.9, 0, 0, 0
L 659.9, -1072.4, -119.9, 671.1, -1072.4, -119.9, 0, 0, 0
L 671.1, -1083.6, -119.9, 671.1, -1072.4, -119.9, 0, 0, 0
L 671.1, -1083.6, -119.9, 659.9, -1083.6, -119.9, 0, 0, 0
L 659.9, -1083.6, -119.9, 659.9, -1078.6, -119.9, 0, 0, 0
L 659.9, -1078.6, -119.9, 659.9, -1072.4, -119.9, 0, 0, 0
L 659.9, -1078.6, -119.9, 651.8, -1078.6, -119.9, 0, 0, 0
L 651.8, -1078.6, -119.9, 630.2, -1102.2, -119.9, 0, 0, 0
L 630.2, -1102.2, -119.9, 630.1, -1150.7, -119.9, 0, 0, 0
L 630.1, -1150.7, -119.9, 651.8, -1174.4, -119.9, 0, 0, 0
L 651.8, -1174.4, -119.9, 707.2, -1174.3, -119.9, 0, 0, 0
L 707.2, -1174.3, -119.9, 728.9, -1150.7, -119.9, 0, 0, 0
L 728.9, -1150.7, -119.9, 728.9, -1102.6, -119.9, 0, 0, 0
L 728.9, -1102.6, -119.9, 707.2, -1078.6, -119.9, 0, 0, 0
L 707.2, -1078.6, -119.9, 699.2, -1078.6, -119.9, 0, 0, 0
L 699.3, -1072.3, -119.9, 699.1, -1083.6, -119.9, 0, 0, 0
L 699.1, -1083.6, -119.9, 687.8, -1083.6, -119.9, 0, 0, 0
L 687.8, -1083.6, -119.9, 687.9, -1072.4, -119.9, 0, 0, 0
L 687.9, -1072.4, -119.9, 699.3, -1072.3, -119.9, 0, 0, 0
L 655.5, -1096.3, -119.9, 659.5, -1098.0, -119.9, 0, 0, 0
L 659.5, -1098.0, -119.9, 661.2, -1102.0, -119.9, 0, 0, 0
L 661.2, -1102.0, -119.9, 659.5, -1106.5, -119.9, 0, 0, 0
L 655.5, -1107.7, -119.9, 659.5, -1106.5, -119.9, 0, 0, 0
L 655.5, -1107.7, -119.9, 651.5, -1106.5, -119.9, 0, 0, 0
L 651.5, -1106.5, -119.9, 649.8, -1102.0, -119.9, 0, 0, 0
L 649.8, -1102.0, -119.9, 651.5, -1098.0, -119.9, 0, 0, 0
L 651.5, -1098.0, -119.9, 655.5, -1096.3, -119.9, 0, 0, 0
L 698.8, -1102.0, -119.9, 700.5, -1098.0, -119.9, 0, 0, 0
L 700.5, -1098.0, -119.9, 704.5, -1096.3, -119.9, 0, 0, 0
L 704.5, -1096.3, -119.9, 708.5, -1098.0, -119.9, 0, 0, 0
L 708.5, -1098.0, -119.9, 710.2, -1102.0, -119.9, 0, 0, 0
L 710.2, -1102.0, -119.9, 708.5, -1106.5, -119.9, 0, 0, 0
L 708.5, -1106.5, -119.9, 704.5, -1107.7, -119.9, 0, 0, 0
L 704.5, -1107.7, -119.9, 700.5, -1106.5, -119.9, 0, 0, 0
L 700.5, -1106.5, -119.9, 698.8, -1102.0, -119.9, 0, 0, 0
L 708.5, -1147.0, -119.9, 704.5, -1145.3, -119.9, 0, 0, 0
L 708.5, -1147.0, -119.9, 710.2, -1151.0, -119.9, 0, 0, 0
L 710.2, -1151.0, -119.9, 708.5, -1155.5, -119.9, 0, 0, 0
L 704.5, -1156.7, -119.9, 708.5, -1155.5, -119.9, 0, 0, 0
L 704.5, -1156.7, -119.9, 700.5, -1155.5, -119.9, 0, 0, 0
L 700.5, -1155.5, -119.9, 698.8, -1151.0, -119.9, 0, 0, 0
L 698.8, -1151.0, -119.9, 700.5, -1147.0, -119.9, 0, 0, 0
L 700.5, -1147.0, -119.9, 704.5, -1145.3, -119.9, 0, 0, 0
L 661.2, -1151.0, -119.9, 659.5, -1155.5, -119.9, 0, 0, 0
L 659.5, -1155.5, -119.9, 655.5, -1156.7, -119.9, 0, 0, 0
L 655.5, -1156.7, -119.9, 651.5, -1155.5, -119.9, 0, 0, 0
L 651.5, -1155.5, -119.9, 649.8, -1151.0, -119.9, 0, 0, 0
L 649.8, -1151.0, -119.9, 651.5, -1147.0, -119.9, 0, 0, 0
L 651.5, -1147.0, -119.9, 655.5, -1145.3, -119.9, 0, 0, 0
L 655.5, -1145.3, -119.9, 659.5, -1147.0, -119.9, 0, 0, 0
L 659.5, -1147.0, -119.9, 661.2, -1151.0, -119.9, 0, 0, 0
L 667.5, -1150.2, -120.9, 656.7, -1139.0, -120.9, 150, 150, 150
L 656.0, -1138.7, -120.9, 656.0, -1118.5, -120.9, 150, 150, 150
L 659.0, -1111.2, -120.9, 666.9, -1103.4, -120.9, 150, 150, 150
L 671.7, -1102.6, -120.9, 688.7, -1102.5, -120.9, 150, 150, 150
L 695.3, -1105.6, -120.9, 703.5, -1113.8, -120.9, 150, 150, 150
L 704.0, -1132.8, -120.9, 704.0, -1123.8, -120.9, 150, 150, 150
L 699.9, -1142.9, -120.9, 692.4, -1150.3, -120.9, 150, 150, 150
L 692.2, -1150.5, -120.9, 675.6, -1150.5, -120.9, 150, 150, 150
L 684.8, -1147.5, -121.9, 671.7, -1147.5, -121.9, 150, 150, 150
L 667.2, -1144.9, -121.9, 660.6, -1138.4, -121.9, 150, 150, 150
L 659.0, -1134.0, -121.9, 659.0, -1121.7, -121.9, 150, 150, 150
L 662.1, -1113.2, -121.9, 667.3, -1107.9, -121.9, 150, 150, 150
L 675.5, -1105.5, -121.9, 685.6, -1105.5, -121.9, 150, 150, 150
L 694.4, -1109.7, -121.9, 698.9, -1114.2, -121.9, 150, 150, 150
L 700.9, -1121.8, -121.9, 701.0, -1132.2, -121.9, 150, 150, 150
L 697.2, -1140.5, -121.9, 691.0, -1146.7, -121.9, 150, 150, 150
L 698.0, -1134.8, -122.9, 688.3, -1144.4, -122.9, 150, 150, 150
L 688.3, -1144.4, -122.9, 672.9, -1144.4, -122.9, 150, 150, 150
L 669.5, -1142.2, -122.9, 663.4, -1136.1, -122.9, 150, 150, 150
L 662.1, -1131.0, -122.9, 662.0, -1122.6, -122.9, 150, 150, 150
L 665.1, -1115.1, -122.9, 670.5, -1109.8, -122.9, 150, 150, 150
L 679.2, -1108.5, -122.9, 685.1, -1108.5, -122.9, 150, 150, 150
L 692.6, -1112.9, -122.9, 695.7, -1115.9, -122.9, 150, 150, 150
L 697.9, -1124.4, -122.9, 698.0, -1134.8, -122.9, 150, 150, 150
L 692.9, -1072.4, -119.9, 692.9, -904.6, -118.9, 0, 0, 0
L 692.9, -1033.6, -118.9, 687.9, -1033.6, -118.9, 0, 0, 0
L 687.9, -1033.6, -118.9, 687.9, -1022.9, -119.9, 0, 0, 0
L 687.9, -1022.9, -119.9, 692.9, -1022.9, -119.9, 0, 0, 0
L 692.9, -973.6, -119.9, 683.9, -973.6, -119.9, 0, 0, 0
L 683.9, -973.6, -119.4, 683.9, -962.4, -119.4, 0, 0, 0
L 683.9, -962.4, -119.9, 692.9, -962.4, -119.9, 0, 0, 0
L 698.7, -904.6, -173.7, 687.9, -904.6, -173.9, 0, 0, 0
L 687.9, -904.6, -175.9, 687.9, -893.4, -179.9, 0, 0, 0
L 687.9, -893.4, -179.9, 698.6, -893.4, -179.9, 0, 0, 0
L 698.6, -893.4, -179.9, 698.7, -898.4, -179.9, 0, 0, 0
L 698.7, -898.4, -179.9, 698.7, -904.6, -179.9, 0, 0, 0
L 698.7, -898.4, -179.9, 747.4, -898.4, -179.9, 0, 0, 0
L 747.4, -898.4, -179.9, 747.4, -870.9, -179.9, 0, 0, 0
L 747.4, -870.9, -179.9, 748.4, -870.9, -179.9, 0, 0, 0
L 748.4, -870.9, -179.9, 748.4, -861.9, -179.9, 0, 0, 0
L 748.4, -853.2, -179.9, 748.4, -844.1, -179.9, 0, 0, 0
L 747.4, -844.1, -179.9, 747.4, -818.1, -179.9, 0, 0, 0
L 747.4, -818.1, -179.9, 720.9, -818.1, -179.9, 0, 0, 0
L 720.9, -818.1, -179.9, 720.9, -817.1, -179.9, 0, 0, 0
L 720.9, -817.1, -179.9, 711.9, -817.1, -179.9, 0, 0, 0
L 711.9, -817.1, -179.4, 711.9, -805.9, -179.4, 0, 0, 0
L 711.9, -805.9, -179.9, 720.9, -805.9, -179.9, 0, 0, 0
L 720.8, -804.9, -179.9, 731.4, -804.8, -179.9, 0, 0, 0
L 731.4, -804.8, -179.9, 731.4, -759.4, -179.9, 0, 0, 0
L 731.4, -759.4, -179.9, 814.9, -759.4, -179.9, 0, 0, 0
L 814.9, -759.4, -179.9, 814.9, -642.6, -179.9, 0, 0, 0
L 814.9, -642.6, -179.9, 804.4, -642.6, -179.9, 0, 0, 0
L 804.4, -642.6, -179.9, 804.4, -641.6, -179.9, 0, 0, 0
L 804.4, -641.6, -179.9, 795.4, -641.6, -179.9, 0, 0, 0
L 795.4, -641.6, -179.4, 795.4, -630.4, -179.4, 0, 0, 0
L 795.4, -630.4, -179.9, 804.4, -630.4, -179.9, 0, 0, 0
L 804.4, -629.4, -179.9, 830.4, -629.4, -179.9, 0, 0, 0
L 830.4, -629.4, -179.9, 830.4, -605.1, -179.9, 0, 0, 0
L 831.4, -605.1, -179.9, 831.4, -593.9, -179.9, 0, 0, 0
L 831.4, -593.9, -179.4, 842.6, -593.9, -179.4, 0, 0, 0
L 842.6, -593.9, -179.9, 842.6, -605.1, -179.9, 0, 0, 0
L 841.5, -605.1, -179.9, 862.4, -636.4, -179.9, 0, 0, 0
L 862.3, -636.3, -179.9, 880.9, -636.4, -179.9, 0, 0, 0
L 880.9, -636.4, -179.9, 880.9, -616.4, -179.9, 0, 0, 0
L 880.9, -616.4, -179.9, 883.1, -616.4, -179.9, 0, 0, 0
L 883.1, -607.6, -179.9, 880.9, -607.6, -179.9, 0, 0, 0
L 880.9, -607.6, -179.9, 880.8, -571.4, -179.9, 0, 0, 0
L 883.1, -605.8, -179.9, 883.1, -607.6, -179.9, 0, 0, 0
L 883.1, -605.8, -179.9, 887.2, -605.8, -179.9, 0, 0, 0
L 887.2, -605.8, -179.9, 887.3, -574.0, -179.9, 0, 0, 0
L 887.3, -574.0, -179.9, 883.1, -574.0, -179.9, 0, 0, 0
L 883.1, -616.4, -179.9, 883.1, -636.4, -179.9, 0, 0, 0
L 906.6, -636.4, -179.9, 926.9, -609.6, -179.9, 0, 0, 0
L 926.4, -599.6, -179.9, 917.5, -599.6, -179.9, 0, 0, 0
L 917.5, -599.6, -179.9, 917.5, -608.5, -179.9, 0, 0, 0
L 917.5, -608.5, -179.9, 926.4, -608.5, -179.9, 0, 0, 0
L 926.4, -598.4, -179.4, 937.1, -598.4, -179.9, 0, 0, 0
L 937.3, -603.4, -179.9, 986.4, -603.4, -179.9, 0, 0, 0
L 986.4, -603.4, -179.9, 986.4, -594.4, -179.9, 0, 0, 0
L 986.4, -594.4, -179.4, 997.6, -594.4, -179.4, 0, 0, 0
L 997.6, -594.4, -179.9, 997.6, -603.4, -179.9, 0, 0, 0
L 1046.9, -603.4, -179.9, 1046.9, -598.4, -179.9, 0, 0, 0
L 1046.9, -598.4, -179.9, 1057.6, -598.4, -178.9, 0, 0, 0
L 1057.6, -598.4, -178.9, 1057.6, -603.4, -178.9, 0, 0, 0
L 1096.5, -603.4, -178.9, 1098.0, -599.9, -178.9, 0, 0, 0
L 1098.0, -599.9, -178.9, 1102.0, -598.3, -178.9, 0, 0, 0
L 1102.0, -598.3, -178.9, 1106.9, -600.1, -179.9, 0, 0, 0
L 1106.9, -600.1, -179.9, 1107.7, -604.0, -179.9, 0, 0, 0
L 1107.7, -604.0, -179.9, 1106.5, -608.0, -179.9, 0, 0, 0
L 1106.5, -608.0, -179.9, 1102.7, -609.4, -179.9, 0, 0, 0
L 1102.7, -609.4, -179.9, 1102.6, -617.7, -179.9, 0, 0, 0
L 1102.6, -617.7, -179.9, 1122.4, -635.8, -179.9, 0, 0, 0
L 1122.4, -635.8, -179.9, 1125.8, -634.4, -179.9, 0, 0, 0
L 1125.8, -634.4, -179.9, 1130.6, -636.0, -179.9, 0, 0, 0
L 1130.6, -636.0, -179.9, 1131.6, -640.2, -179.9, 0, 0, 0
L 1131.6, -640.2, -179.9, 1130.5, -644.0, -179.9, 0, 0, 0
L 1130.5, -644.0, -179.9, 1126.7, -645.4, -179.9, 0, 0, 0
L 1126.7, -645.4, -179.9, 1126.6, -666.4, -179.9, 0, 0, 0
L 1126.6, -666.4, -179.9, 1198.5, -666.4, -179.9, 0, 0, 0
L 1198.5, -666.4, -179.9, 1221.3, -617.9, -179.9, 0, 0, 0
L 1221.3, -617.9, -179.9, 1221.2, -561.8, -179.9, 0, 0, 0
L 1191.5, -555.0, -179.9, 1187.0, -556.7, -179.9, 0, 0, 0
L 1187.0, -556.7, -179.9, 1183.0, -555.0, -179.9, 0, 0, 0
L 1183.0, -555.0, -179.9, 1181.3, -551.0, -179.9, 0, 0, 0
L 1181.3, -551.0, -179.9, 1183.0, -547.0, -179.9, 0, 0, 0
L 1183.0, -547.0, -179.9, 1187.0, -545.3, -179.9, 0, 0, 0
L 1191.5, -547.0, -179.9, 1187.0, -545.3, -179.9, 0, 0, 0
L 1191.5, -547.0, -179.9, 1192.7, -551.0, -179.9, 0, 0, 0
L 1192.7, -551.0, -179.9, 1191.5, -555.0, -179.9, 0, 0, 0
L 1183.0, -625.0, -179.9, 1187.0, -623.3, -179.9, 0, 0, 0
L 1187.0, -623.3, -179.9, 1191.5, -625.0, -179.9, 0, 0, 0
L 1191.5, -625.0, -179.9, 1192.7, -629.0, -179.9, 0, 0, 0
L 1192.7, -629.0, -179.9, 1191.5, -633.0, -179.9, 0, 0, 0
L 1191.5, -633.0, -179.9, 1187.0, -634.7, -179.9, 0, 0, 0
L 1183.0, -633.0, -179.9, 1187.0, -634.7, -179.9, 0, 0, 0
L 1183.0, -633.0, -179.9, 1181.3, -629.0, -179.9, 0, 0, 0
L 1181.3, -629.0, -179.9, 1183.0, -625.0, -179.9, 0, 0, 0
L 1179.2, -625.5, -179.9, 1142.7, -625.5, -179.9, 150, 150, 150
L 1142.7, -625.5, -179.9, 1125.5, -608.2, -179.9, 150, 150, 150
L 1125.5, -608.2, -179.9, 1125.5, -571.8, -179.9, 150, 150, 150
L 1125.5, -571.8, -179.9, 1142.8, -554.5, -179.9, 150, 150, 150
L 1142.8, -554.5, -179.9, 1179.2, -554.5, -179.9, 150, 150, 150
L 1179.2, -554.5, -179.9, 1196.5, -571.8, -179.9, 150, 150, 150
L 1196.5, -571.8, -179.9, 1196.5, -608.3, -179.9, 150, 150, 150
L 1196.5, -608.3, -179.9, 1179.2, -625.5, -179.9, 150, 150, 150
L 1146.1, -620.8, -178.9, 1177.0, -620.8, -178.9, 150, 150, 150
L 1177.0, -620.8, -178.9, 1192.5, -605.2, -178.9, 150, 150, 150
L 1192.5, -605.2, -178.9, 1192.5, -574.8, -178.9, 150, 150, 150
L 1192.5, -574.8, -178.9, 1176.2, -559.4, -178.9, 150, 150, 150
L 1176.2, -559.4, -178.9, 1145.8, -559.5, -178.9, 150, 150, 150
L 1145.8, -559.5, -178.9, 1130.4, -574.8, -178.9, 150, 150, 150
L 1130.4, -574.8, -178.9, 1130.5, -605.3, -178.9, 150, 150, 150
L 1130.5, -605.3, -178.9, 1146.1, -620.8, -178.9, 150, 150, 150
L 1134.5, -602.2, -177.9, 1148.8, -616.5, -177.9, 150, 150, 150
L 1148.8, -616.5, -177.9, 1173.2, -616.5, -177.9, 150, 150, 150
L 1173.2, -616.5, -177.9, 1187.6, -602.2, -177.9, 150, 150, 150
L 1187.6, -602.2, -177.9, 1187.5, -577.8, -177.9, 150, 150, 150
L 1173.2, -563.5, -177.9, 1187.5, -577.8, -177.9, 150, 150, 150
L 1173.2, -563.5, -177.9, 1148.8, -563.5, -177.9, 150, 150, 150
L 1148.8, -563.5, -177.9, 1134.5, -577.8, -177.9, 150, 150, 150
L 1134.5, -577.8, -177.9, 1134.5, -602.2, -177.9, 150, 150, 150
L 759.6, -861.9, -179.9, 759.6, -870.9, -179.9, 0, 0, 0
L 760.6, -870.9, -178.9, 760.7, -904.9, -178.4, 0, 0, 0
L 760.7, -904.9, -178.4, 775.2, -904.9, -178.4, 0, 0, 0
L 775.2, -904.9, -177.4, 819.6, -934.2, -177.4, 0, 0, 0
L 819.6, -934.2, -176.9, 819.6, -950.3, -176.9, 0, 0, 0
L 819.6, -950.3, -176.9, 848.2, -986.9, -176.9, 0, 0, 0
L 848.2, -986.9, -176.9, 881.1, -986.9, -176.9, 0, 0, 0
L 881.1, -986.9, -176.9, 907.8, -950.3, -176.9, 0, 0, 0
L 907.8, -950.3, -176.9, 907.9, -934.2, -177.4, 0, 0, 0
L 907.9, -934.2, -177.4, 952.3, -904.9, -177.4, 0, 0, 0
L 952.3, -904.9, -178.4, 966.9, -904.9, -178.4, 0, 0, 0
L 966.9, -904.9, -178.4, 966.9, -871.6, -178.9, 0, 0, 0
L 962.8, -862.6, -178.9, 966.8, -871.6, -178.9, 0, 0, 0
L 962.8, -862.6, -178.9, 966.9, -843.4, -178.9, 0, 0, 0
L 966.9, -843.4, -178.9, 966.8, -815.1, -179.4, 0, 0, 0
L 966.8, -815.1, -179.4, 937.9, -815.1, -179.4, 0, 0, 0
L 937.9, -815.1, -179.4, 916.0, -843.9, -179.4, 0, 0, 0
L 943.4, -834.1, -178.8, 953.6, -834.1, -178.8, 0, 0, 0
L 953.6, -834.1, -178.8, 953.6, -823.9, -178.8, 0, 0, 0
L 953.6, -823.9, -178.8, 943.4, -823.9, -178.8, 0, 0, 0
L 943.4, -823.9, -178.8, 943.4, -834.1, -178.8, 0, 0, 0
L 916.0, -843.9, -178.9, 916.0, -843.9, -178.9, 0, 0, 0
L 906.6, -852.7, -178.9, 906.6, -879.1, -178.9, 150, 150, 150
L 849.8, -879.1, -177.8, 812.0, -843.9, -178.9, 65, 65, 65
L 812.0, -843.9, -179.4, 789.7, -815.2, -179.4, 0, 0, 0
L 789.7, -815.2, -179.4, 760.6, -815.1, -179.4, 0, 0, 0
L 760.6, -815.1, -179.4, 760.6, -844.1, -179.4, 0, 0, 0
L 759.6, -844.5, -179.7, 759.6, -853.1, -179.7, 0, 0, 0
L 759.6, -853.1, -179.4, 748.4, -853.2, -179.4, 0, 0, 0
L 748.4, -861.9, -179.4, 759.6, -861.9, -179.4, 0, 0, 0
L 878.3, -879.1, -178.4, 906.7, -852.6, -178.9, 65, 65, 65
L 878.3, -879.1, -178.4, 876.6, -879.1, -178.4, 65, 65, 65
L 821.3, -852.6, -178.9, 821.4, -879.2, -178.9, 0, 0, 0
L 851.3, -879.1, -178.4, 849.8, -879.1, -178.4, 65, 65, 65
L 851.3, -879.1, -178.4, 821.4, -879.2, -178.4, 150, 150, 150
L 876.6, -879.1, -178.4, 851.3, -879.1, -178.4, 65, 65, 65
L 876.6, -879.1, -178.4, 906.6, -879.1, -178.4, 150, 150, 150
L 915.9, -844.1, -159.9, 883.1, -849.1, -159.9, 0, 0, 0
L 883.1, -849.1, -159.9, 844.9, -849.1, -159.9, 0, 0, 0
L 844.9, -849.1, -159.9, 812.1, -844.1, -159.9, 0, 0, 0
L 906.6, -862.0, -161.9, 896.9, -862.1, -161.9, 150, 150, 150
L 906.6, -864.0, -163.9, 894.4, -864.0, -163.9, 150, 150, 150
L 892.3, -866.0, -165.9, 906.6, -866.0, -165.9, 150, 150, 150
L 906.6, -868.0, -167.9, 890.2, -868.0, -167.9, 150, 150, 150
L 887.9, -870.1, -169.9, 906.6, -870.0, -169.9, 150, 150, 150
L 906.6, -872.0, -171.9, 885.9, -872.0, -171.9, 150, 150, 150
L 883.7, -874.0, -173.9, 906.6, -874.0, -173.9, 150, 150, 150
L 906.6, -876.0, -175.9, 881.6, -876.1, -175.9, 150, 150, 150
L 906.6, -878.0, -177.9, 879.4, -878.0, -177.9, 150, 150, 150
L 831.4, -862.0, -161.9, 821.3, -862.1, -161.9, 150, 150, 150
L 821.3, -864.0, -163.9, 833.6, -864.0, -163.9, 150, 150, 150
L 835.8, -866.1, -165.9, 821.3, -866.0, -165.9, 150, 150, 150
L 821.3, -868.0, -167.9, 837.9, -868.0, -167.9, 150, 150, 150
