P 0, 800, 0, 0, 0, 0, 2, Original_Map:_Breganz_of_Crimson_Tempest
P 0, 1000, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 0, 1200, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 0, 1400, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -70.7, 303.0, 42.3, -65.0, 303.1, 42.3, 150, 150, 150
L -65.0, 303.1, 42.3, -64.5, 254.9, 42.3, 150, 150, 150
L -64.5, 254.9, 42.3, -75.2, 254.8, 42.4, 150, 150, 150
L -75.2, 254.8, 42.4, -75.3, 265.8, 43.2, 150, 150, 150
L -75.3, 265.8, 43.2, -86.5, 265.7, 42.4, 150, 150, 150
L -86.5, 265.7, 42.4, -86.3, 287.9, 42.3, 150, 150, 150
L -86.3, 287.9, 42.3, -125.2, 287.9, 42.3, 150, 150, 150
L -70.7, 303.0, 40.8, -70.7, 327.0, 40.8, 150, 150, 150
L -70.7, 327.0, 40.8, -54.8, 326.9, 40.8, 150, 150, 150
L -54.8, 326.9, 40.8, -54.9, 375.4, 41.7, 150, 150, 150
L -54.9, 375.4, 41.7, -50.8, 379.5, 41.7, 150, 150, 150
L -50.8, 379.5, 41.7, 56.3, 379.5, 41.7, 150, 150, 150
L 56.3, 379.5, 41.7, 60.4, 375.4, 41.7, 150, 150, 150
L 60.4, 375.4, 41.7, 60.4, 268.2, 41.7, 150, 150, 150
L 60.4, 268.2, 41.7, 56.3, 264.1, 41.7, 150, 150, 150
L 56.3, 264.1, 41.7, -50.8, 264.1, 41.7, 150, 150, 150
L -50.8, 264.1, 41.7, -54.9, 268.2, 41.7, 150, 150, 150
L -54.9, 268.2, 41.7, -54.8, 317.8, 40.8, 150, 150, 150
L -54.8, 317.8, 40.8, -63.4, 317.8, 40.8, 150, 150, 150
L -63.4, 317.8, 40.8, -63.3, 310.4, 40.8, 150, 150, 150
L -7.7, 284.4, 41.9, -45.6, 284.5, 71.8, 0, 127, 0
L -45.6, 284.5, 71.8, -46.0, 370.5, 71.8, 0, 127, 0
L -46.0, 370.5, 71.8, 51.6, 370.4, 71.8, 0, 127, 0
L 51.6, 370.4, 71.8, 51.5, 367.4, 71.8, 0, 127, 0
L 51.5, 367.4, 71.8, 14.2, 367.4, 41.4, 0, 127, 0
L 13.5, 359.3, 40.8, 51.6, 359.2, 71.8, 0, 127, 0
L 51.6, 359.2, 71.8, 51.5, 272.5, 71.8, 0, 127, 0
L 51.5, 272.5, 71.8, -45.5, 272.5, 71.8, 0, 127, 0
L -45.5, 272.5, 71.8, -45.4, 276.9, 71.8, 0, 127, 0
L -45.4, 276.9, 71.8, -8.0, 276.2, 41.4, 0, 127, 0
L -53.5, 286.0, 71.8, -53.4, 374.9, 71.8, 0, 127, 0
L -53.4, 374.9, 71.8, -50.5, 378.3, 71.8, 0, 127, 0
L -50.5, 378.3, 71.8, 55.7, 378.3, 71.8, 0, 127, 0
L 55.7, 378.3, 71.8, 59.5, 374.6, 71.8, 0, 127, 0
L 59.5, 374.6, 71.8, 59.5, 367.8, 70.3, 0, 127, 0
L 59.5, 367.8, 70.3, 78.1, 367.8, 70.3, 0, 127, 0
L 78.1, 367.8, 70.3, 78.2, 337.9, 69.1, 0, 127, 0
L 78.2, 337.9, 69.1, 72.8, 337.9, 69.1, 0, 127, 0
L 72.8, 337.9, 69.1, 72.9, 331.2, 69.1, 0, 127, 0
L 65.3, 345.3, 69.1, 70.6, 345.4, 69.1, 0, 127, 0
L 70.6, 345.4, 69.1, 70.6, 358.1, 70.3, 0, 127, 0
L 70.6, 358.1, 70.3, 59.3, 358.1, 70.3, 0, 127, 0
L 59.3, 358.1, 70.3, 59.4, 267.8, 71.8, 0, 127, 0
L 59.4, 267.8, 71.8, 56.9, 265.4, 71.8, 0, 127, 0
L 56.9, 265.4, 71.8, 8.9, 265.3, 71.8, 0, 127, 0
L 8.9, 265.3, 71.8, 8.9, 259.8, 70.3, 0, 127, 0
L 8.9, 259.8, 70.3, 11.3, 259.8, 73.0, 0, 127, 0
L 11.3, 259.8, 73.0, 11.2, 258.8, 73.0, 0, 127, 0
L 11.2, 258.8, 73.0, 10.9, 256.7, 73.0, 0, 127, 0
L 10.9, 256.7, 73.0, 10.3, 255.9, 73.0, 0, 127, 0
L 10.3, 255.9, 73.0, 8.8, 253.4, 73.0, 0, 127, 0
L 8.8, 253.4, 73.0, 7.7, 251.8, 73.0, 0, 127, 0
L 7.7, 251.8, 73.0, 4.7, 250.8, 73.0, 0, 127, 0
L 4.7, 250.8, 73.0, 2.3, 250.6, 73.0, 0, 127, 0
L 2.3, 250.6, 73.0, -0.8, 250.7, 73.0, 0, 127, 0
L -0.2, 250.6, 73.0, -1.5, 252.0, 73.0, 0, 127, 0
L -1.5, 252.0, 73.0, -3.1, 252.6, 73.0, 0, 127, 0
L -3.1, 252.7, 73.0, -4.2, 254.3, 73.0, 0, 127, 0
L -4.2, 254.3, 73.0, -4.4, 256.0, 73.0, 0, 127, 0
L -4.4, 256.0, 73.0, -4.6, 257.9, 73.0, 0, 127, 0
L -4.6, 257.9, 73.0, -4.6, 260.3, 72.9, 0, 127, 0
L -4.6, 260.3, 72.9, -2.1, 260.3, 70.3, 0, 127, 0
L -2.1, 260.3, 70.3, -2.1, 266.0, 70.3, 0, 127, 0
L -2.1, 266.0, 70.3, -50.2, 264.9, 71.8, 0, 127, 0
L -50.2, 264.9, 71.8, -53.4, 268.1, 71.8, 0, 127, 0
L -53.4, 268.1, 71.8, -53.3, 275.8, 70.3, 0, 127, 0
L -53.3, 275.8, 70.3, -71.7, 275.6, 70.3, 0, 127, 0
L -71.7, 275.5, 70.3, -70.9, 217.6, 69.9, 0, 127, 0
L -70.9, 217.6, 69.9, -105.7, 217.6, 69.9, 0, 127, 0
L -78.4, 227.5, 69.9, -78.3, 286.0, 70.3, 0, 127, 0
L -78.3, 286.0, 70.3, -53.5, 286.0, 70.3, 0, 127, 0
L -105.4, 217.6, 69.9, -114.6, 217.9, 69.2, 0, 127, 0
L -114.6, 217.9, 69.2, -114.6, 214.8, 71.9, 0, 127, 0
L -114.5, 214.8, 71.9, -115.6, 215.0, 71.9, 0, 127, 0
L -115.6, 215.0, 71.9, -117.7, 215.7, 71.9, 0, 127, 0
L -117.7, 215.7, 71.9, -119.4, 217.2, 71.9, 0, 127, 0
L -119.4, 217.2, 71.9, -120.9, 218.9, 71.9, 0, 127, 0
L -121.4, 224.2, 71.9, -120.2, 226.8, 71.9, 0, 127, 0
L -120.2, 226.8, 71.9, -119.7, 227.9, 71.9, 0, 127, 0
L -119.7, 227.9, 71.9, -117.6, 229.2, 71.9, 0, 127, 0
L -117.6, 229.2, 71.9, -115.4, 229.8, 71.9, 0, 127, 0
L -115.4, 229.8, 71.9, -114.4, 229.8, 71.9, 0, 127, 0
L -114.4, 229.8, 71.9, -114.5, 227.5, 69.2, 0, 127, 0
L -114.5, 227.5, 69.2, -78.4, 227.5, 69.9, 0, 127, 0
L 65.3, 345.3, 69.1, 65.3, 321.3, 69.1, 0, 127, 0
L 65.3, 321.3, 69.1, 81.3, 321.3, 69.2, 0, 127, 0
L 81.3, 321.3, 69.2, 81.3, 319.2, 69.2, 0, 127, 0
L 81.3, 319.2, 69.2, 84.5, 319.2, 71.9, 0, 127, 0
L 84.5, 319.2, 71.9, 86.9, 321.9, 71.9, 0, 127, 0
L 86.9, 321.9, 71.9, 88.7, 324.0, 71.9, 0, 127, 0
L 88.7, 324.0, 71.9, 89.5, 326.8, 71.9, 0, 127, 0
L 89.5, 326.8, 71.9, 89.6, 329.3, 71.9, 0, 127, 0
L 89.6, 329.3, 71.9, 87.5, 331.4, 71.9, 0, 127, 0
L 87.5, 331.4, 71.9, 85.4, 333.2, 71.9, 0, 127, 0
L 85.4, 333.2, 71.9, 83.5, 333.8, 71.9, 0, 127, 0
L 83.5, 333.8, 71.9, 81.3, 333.9, 71.8, 0, 127, 0
L 81.3, 333.9, 71.8, 81.3, 331.2, 69.2, 0, 127, 0
L 81.3, 331.2, 69.2, 72.9, 331.2, 69.1, 0, 127, 0
L -4.2, 279.8, 19.1, -4.7, 272.4, 19.1, 0, 255, 0
L -4.7, 272.4, 18.8, 51.5, 272.5, 19.7, 0, 255, 0
L 51.5, 272.5, 19.7, 51.5, 276.2, 19.1, 0, 255, 0
L 51.5, 276.2, 19.1, 12.1, 276.1, -10.6, 0, 0, 0
L 12.4, 284.7, -11.6, 51.6, 284.2, 18.7, 0, 0, 0
L 51.6, 284.2, 18.7, 51.5, 370.4, 19.1, 0, 255, 0
L 51.5, 370.4, 19.1, -45.9, 370.5, 19.1, 0, 255, 0
L -45.9, 370.5, 19.1, -45.9, 367.2, 17.6, 0, 255, 0
L -45.9, 367.2, 17.6, -7.9, 367.3, -12.2, 0, 0, 0
L -7.9, 359.6, -13.4, -45.4, 359.5, 17.6, 0, 0, 0
L -45.8, 359.3, 17.6, -46.5, 273.2, 17.6, 0, 255, 0
L -21.8, 162.7, 19.9, -17.6, 163.2, 21.3, 0, 255, 0
L -17.6, 163.2, 21.3, -13.7, 164.3, 23.6, 0, 255, 0
L -13.7, 164.3, 23.6, -9.3, 166.0, 26.2, 0, 255, 0
L -9.3, 166.0, 26.2, -0.3, 169.7, 31.7, 0, 255, 0
L -0.3, 169.7, 31.7, 4.5, 172.8, 35.4, 0, 255, 0
L 4.5, 172.8, 35.4, 9.8, 177.9, 36.8, 0, 255, 0
L 9.8, 177.9, 36.8, 13.3, 183.5, 42.8, 0, 255, 0
L 13.3, 183.5, 42.8, 15.9, 187.1, 43.3, 0, 255, 0
L 15.9, 187.1, 43.3, 16.8, 191.4, 43.3, 0, 255, 0
L 16.8, 191.2, 43.3, 16.8, 208.7, 43.3, 0, 255, 0
L 16.8, 208.7, 43.3, -48.3, 208.8, 43.3, 0, 255, 255
L -48.3, 208.8, 43.3, -48.3, 210.9, 43.3, 0, 255, 255
L -66.4, 211.3, 40.9, -48.3, 210.9, 43.3, 0, 255, 255
L -66.4, 211.3, 40.9, -66.3, 161.6, 40.9, 0, 255, 255
L -66.3, 161.6, 40.9, -73.6, 161.6, 41.0, 0, 255, 255
L -73.6, 161.6, 41.0, -73.6, 171.5, 41.9, 0, 255, 255
L -73.6, 171.5, 41.9, -115.2, 171.3, 41.0, 0, 255, 255
L -115.2, 171.3, 41.0, -115.1, 207.9, 41.0, 0, 255, 255
L -115.1, 207.9, 41.0, -106.4, 207.7, 40.9, 0, 255, 255
L -107.4, 196.9, 42.1, -107.4, 208.1, 41.5, 0, 255, 255
L -107.4, 196.8, 42.1, -75.1, 196.8, 42.1, 0, 255, 255
L -75.1, 196.8, 42.1, -75.1, 229.1, 42.1, 0, 255, 255
L -75.1, 229.1, 42.1, -107.4, 229.1, 42.1, 0, 255, 255
L -107.4, 229.1, 42.1, -107.4, 217.8, 41.5, 0, 255, 255
L -107.4, 217.8, 41.5, -114.6, 217.7, 41.0, 0, 255, 255
L -114.6, 217.7, 41.0, -114.6, 265.2, 41.0, 0, 255, 255
L -114.6, 265.2, 41.0, -124.4, 265.3, 41.0, 0, 255, 255
L -124.4, 265.3, 41.0, -124.4, 289.0, 40.9, 0, 255, 255
L -124.4, 289.0, 40.9, -144.3, 288.4, 42.0, 0, 255, 255
L -144.3, 288.4, 42.0, -143.9, 297.4, 42.3, 0, 255, 255
L -143.9, 297.4, 42.3, -131.3, 297.0, 43.2, 0, 255, 255
L -131.3, 297.0, 43.2, -132.0, 308.6, 41.5, 0, 255, 255
L -92.5, 308.6, 41.9, -132.0, 308.6, 42.3, 0, 255, 255
L -92.5, 308.4, 42.2, -92.6, 364.9, 41.9, 0, 255, 255
L -92.6, 364.9, 41.9, -79.4, 364.9, 42.9, 0, 255, 255
L -79.4, 364.9, 42.9, -79.4, 377.5, 42.0, 0, 255, 255
L -56.2, 377.6, 41.9, -79.4, 377.5, 41.9, 0, 255, 255
L -22.5, 169.3, 18.9, -16.4, 170.2, 23.2, 0, 255, 0
L -16.4, 170.2, 23.2, -10.4, 172.5, 25.1, 0, 255, 0
L -10.4, 172.5, 25.1, -4.6, 175.5, 31.7, 0, 255, 0
L -4.6, 175.5, 31.7, 1.9, 179.4, 36.1, 0, 255, 0
L 1.9, 179.4, 36.1, 5.6, 184.6, 37.9, 0, 255, 0
L 5.6, 184.6, 37.9, 9.7, 190.8, 43.3, 0, 255, 0
L 9.7, 190.8, 43.3, 10.6, 192.3, 43.3, 0, 255, 0
L 10.6, 192.3, 43.3, 10.7, 202.4, 43.3, 0, 255, 0
L 10.7, 202.4, 43.3, -48.2, 202.3, 43.3, 0, 255, 255
L -48.2, 202.3, 43.3, -48.2, 200.4, 43.3, 0, 255, 255
L -48.2, 200.4, 43.3, -58.5, 200.1, 40.9, 0, 255, 255
L -58.6, 151.0, 40.9, -58.5, 200.1, 40.9, 0, 255, 255
L -58.6, 151.0, 40.9, -73.8, 150.8, 41.0, 0, 255, 255
L -73.8, 150.8, 41.0, -73.8, 141.3, 41.5, 0, 255, 255
L -73.8, 141.3, 41.5, -75.3, 139.5, 42.1, 0, 255, 255
L -75.3, 139.5, 42.1, -85.6, 139.6, 41.0, 0, 255, 255
L -85.6, 139.6, 41.0, -85.6, 132.7, 40.9, 0, 255, 255
L -85.6, 132.7, 40.9, -74.9, 132.8, 41.9, 0, 255, 255
L -74.9, 132.8, 41.9, -74.8, 101.7, 42.1, 0, 255, 255
L -74.8, 101.7, 42.1, -107.1, 101.7, 42.1, 0, 255, 255
L -107.1, 101.7, 42.1, -107.1, 134.3, 42.1, 0, 255, 255
L -107.1, 134.3, 42.1, -95.6, 134.2, 41.5, 0, 255, 255
L -95.6, 134.2, 41.5, -95.5, 139.5, 41.0, 0, 255, 255
L -95.5, 139.5, 41.0, -122.6, 139.5, 42.2, 0, 255, 255
L -122.6, 139.5, 42.2, -167.6, 94.8, 42.0, 0, 255, 255
L -167.6, 94.8, 42.0, -174.4, 100.3, 41.0, 0, 255, 255
L -174.4, 100.3, 41.0, -179.4, 95.5, 41.0, 0, 255, 255
L -179.4, 95.5, 42.2, -173.9, 82.1, 42.2, 0, 255, 255
L -173.9, 82.1, 42.2, -178.5, 57.7, 42.2, 0, 255, 255
L -178.5, 57.7, 42.2, -191.9, 45.1, 42.2, 0, 255, 255
L -191.9, 45.1, 42.2, -210.2, 40.0, 42.2, 0, 255, 255
L -210.2, 40.0, 42.2, -227.3, 44.5, 42.2, 0, 255, 255
L -227.3, 44.5, 42.2, -241.8, 58.5, 42.2, 0, 255, 255
L -241.8, 58.5, 42.2, -246.7, 75.8, 42.2, 0, 255, 255
L -246.7, 75.8, 42.2, -241.0, 94.9, 42.2, 0, 255, 255
L -241.0, 94.9, 42.2, -228.4, 107.5, 42.2, 0, 255, 255
L -228.4, 107.5, 42.2, -209.2, 112.7, 42.2, 0, 255, 255
L -209.2, 112.7, 42.2, -197.2, 110.3, 42.2, 0, 255, 255
L -197.2, 110.3, 42.2, -190.5, 107.0, 42.2, 0, 255, 255
L -190.5, 107.0, 42.2, -186.3, 111.1, 42.1, 0, 255, 255
L -186.3, 111.1, 42.1, -191.4, 116.1, 42.1, 0, 255, 255
L -191.4, 116.1, 42.1, -147.0, 160.6, 41.0, 0, 255, 255
L -147.0, 160.6, 41.0, -146.9, 171.2, 41.0, 0, 255, 255
L -146.9, 171.2, 41.0, -153.5, 171.2, 40.9, 0, 255, 255
L -153.5, 171.2, 40.9, -153.4, 160.2, 44.9, 0, 255, 255
L -153.4, 160.2, 44.9, -184.5, 160.2, 42.1, 0, 255, 255
L -152.2, 192.5, 42.1, -152.1, 181.0, 41.5, 0, 255, 255
L -146.6, 181.2, 41.0, -152.1, 181.0, 40.9, 0, 255, 255
L -146.6, 181.2, 42.2, -146.6, 207.4, 41.0, 0, 255, 255
L -146.6, 207.4, 41.0, -153.5, 207.2, 40.9, 0, 255, 255
L -153.5, 207.2, 40.9, -153.4, 196.8, 42.1, 0, 255, 255
L -153.4, 196.8, 42.1, -184.5, 196.8, 42.1, 0, 255, 255
L -184.5, 196.8, 42.1, -184.5, 229.1, 42.1, 0, 255, 255
L -184.5, 229.1, 42.1, -152.1, 229.1, 42.1, 0, 255, 255
L -152.1, 229.1, 42.1, -152.2, 217.3, 41.5, 0, 255, 255
L -152.2, 217.3, 41.5, -146.9, 217.5, 41.0, 0, 255, 255
L -146.9, 217.5, 41.0, -146.8, 244.5, 41.0, 0, 255, 255
L -146.8, 244.5, 41.0, -153.4, 244.3, 40.9, 0, 255, 255
L -153.4, 244.3, 40.9, -153.4, 233.7, 42.1, 0, 255, 255
L -153.4, 233.7, 42.1, -184.5, 233.7, 42.1, 0, 255, 255
L -184.5, 233.7, 42.1, -184.5, 266.2, 42.1, 0, 255, 255
L -184.5, 266.2, 42.1, -152.1, 266.2, 42.1, 0, 255, 255
L -152.1, 266.2, 42.1, -152.2, 254.4, 41.5, 0, 255, 255
L -152.2, 254.4, 41.5, -146.2, 254.4, 41.0, 0, 255, 255
L -146.2, 254.4, 41.0, -146.2, 265.6, 41.4, 0, 255, 255
L -146.2, 265.6, 41.4, -135.3, 265.5, 41.0, 0, 255, 255
L -135.3, 265.5, 41.0, -135.3, 280.4, 40.9, 0, 255, 255
L -135.3, 280.4, 40.9, -154.1, 280.3, 42.0, 0, 255, 255
L -154.1, 280.3, 42.0, -154.2, 298.1, 42.3, 0, 255, 255
L -154.2, 298.1, 42.3, -166.4, 298.2, 42.5, 0, 255, 255
L -166.4, 298.2, 42.5, -166.3, 311.1, 41.5, 0, 255, 255
L -166.3, 311.1, 41.5, -204.9, 310.9, 44.4, 0, 255, 255
L -204.9, 310.9, 44.4, -204.8, 452.8, 41.1, 0, 255, 255
L -204.8, 452.8, 41.1, -90.8, 452.9, 42.2, 0, 255, 255
L -90.8, 452.9, 42.2, -90.8, 398.3, 41.9, 0, 255, 255
L -90.8, 398.3, 41.9, -79.5, 398.3, 42.8, 0, 255, 255
L -79.5, 398.3, 42.8, -79.4, 387.0, 42.0, 0, 255, 255
L -79.4, 387.0, 42.0, -64.8, 386.9, 41.9, 0, 255, 255
L -64.9, 386.9, 41.9, -64.0, 394.0, 41.9, 0, 255, 255
L -64.0, 394.0, 41.9, 68.4, 395.6, 47.7, 0, 255, 255
L 68.4, 395.6, 47.7, 70.9, 402.2, 48.9, 0, 255, 255
L 70.9, 402.2, 48.9, 76.5, 402.2, 48.9, 0, 255, 255
L 76.5, 402.2, 48.9, 78.3, 399.9, 47.7, 0, 255, 255
L 78.3, 399.9, 47.7, 82.7, 399.9, 47.7, 0, 255, 255
L 82.7, 399.9, 47.7, 82.2, 451.9, 42.1, 0, 255, 255
L 82.2, 451.9, 42.1, 84.8, 455.8, 42.2, 0, 255, 255
L 84.8, 455.8, 42.2, 163.0, 455.9, 42.2, 0, 255, 255
L 163.0, 455.9, 42.2, 167.4, 453.7, 42.2, 0, 255, 255
L 167.4, 453.7, 42.2, 177.9, 444.6, 41.1, 0, 255, 255
L 177.9, 444.6, 41.1, 182.7, 448.3, 41.6, 0, 255, 255
L 182.7, 448.3, 41.6, 178.9, 452.7, 42.2, 0, 255, 255
L 178.9, 452.7, 42.2, 176.8, 457.2, 42.2, 0, 255, 255
L 176.8, 457.2, 42.2, 174.5, 469.4, 42.2, 0, 255, 255
L 174.5, 469.4, 42.2, 175.2, 476.9, 42.3, 0, 255, 255
L 175.2, 476.9, 42.3, 176.6, 482.2, 42.2, 0, 255, 255
L 176.6, 482.2, 42.2, 182.7, 492.9, 42.2, 0, 255, 255
L 182.7, 492.9, 42.2, 187.9, 498.1, 42.2, 0, 255, 255
L 67.8, 275.3, 16.3, 59.1, 275.2, 16.2, 0, 255, 0
L 59.1, 275.2, 16.2, 59.6, 267.9, 17.7, 0, 255, 0
L 59.6, 267.9, 17.7, 56.2, 265.4, 17.7, 0, 255, 0
L 56.2, 265.4, 17.7, -51.3, 264.9, 17.7, 0, 255, 0
L -51.3, 264.9, 17.7, -53.6, 266.9, 17.7, 0, 255, 0
L -53.6, 266.9, 17.7, -53.7, 275.6, 16.2, 0, 255, 0
L -53.7, 275.6, 16.2, -65.3, 275.5, 16.2, 0, 255, 0
L -65.3, 275.5, 15.9, -65.2, 261.5, 11.9, 0, 255, 0
L -65.2, 261.5, 11.9, -54.1, 261.7, 11.9, 0, 255, 0
L -54.1, 261.7, 11.9, -54.1, 222.7, 11.9, 0, 255, 0
L -54.1, 222.7, 11.9, -76.8, 222.7, 12.0, 0, 255, 0
L -76.8, 222.7, 12.0, -76.1, 221.0, 14.7, 0, 255, 0
L -76.1, 221.0, 14.7, -76.9, 220.1, 14.7, 0, 255, 0
L -76.9, 220.1, 14.7, -79.3, 221.1, 14.7, 0, 255, 0
L -79.3, 221.1, 14.7, -80.9, 223.0, 14.7, 0, 255, 0
L -80.9, 223.0, 14.7, -82.5, 223.9, 14.7, 0, 255, 0
L -82.5, 223.9, 14.7, -83.3, 225.9, 14.7, 0, 255, 0
L -83.3, 225.9, 14.7, -83.6, 227.9, 14.7, 0, 255, 0
L -83.6, 227.9, 14.7, -83.7, 227.9, 16.2, 0, 255, 0
L -83.7, 227.9, 16.2, -83.4, 230.1, 16.2, 0, 255, 0
L -83.4, 230.1, 16.2, -82.3, 232.7, 16.2, 0, 255, 0
