P -300, 1700, 0, 0, 0, 0, 2, The_Gladiator_Pits_(RUJD)
P -300, 1900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -300, 2100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -300, 2300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -300.0, 745.0, -15.0, -302.0, 745.0, -14.0, 0, 0, 0
L -302.0, 745.0, -14.0, -306.0, 745.0, -14.0, 0, 0, 0
L -306.0, 745.0, -14.0, -323.0, 744.0, -14.0, 0, 0, 0
L -323.0, 744.0, -14.0, -353.0, 744.0, -14.0, 0, 0, 0
L -353.0, 744.0, -14.0, -362.0, 744.0, -9.0, 0, 0, 0
L -362.0, 744.0, -9.0, -363.0, 744.0, -9.0, 0, 0, 0
L -363.0, 744.0, -9.0, -371.0, 743.0, -11.0, 0, 0, 0
L -371.0, 743.0, -11.0, -381.0, 744.0, -14.0, 0, 0, 0
L -381.0, 744.0, -14.0, -382.0, 744.0, -14.0, 0, 0, 0
L -382.0, 744.0, -14.0, -392.0, 746.0, -16.0, 0, 0, 0
L -392.0, 746.0, -16.0, -395.0, 746.0, -16.0, 0, 0, 0
L -395.0, 746.0, -16.0, -397.0, 747.0, -16.0, 0, 0, 0
L -397.0, 747.0, -16.0, -398.0, 747.0, -16.0, 0, 0, 0
L -398.0, 747.0, -16.0, -399.0, 749.0, -16.0, 0, 0, 0
L -399.0, 749.0, -16.0, -401.0, 751.0, -11.0, 0, 0, 0
L -401.0, 751.0, -11.0, -402.0, 753.0, -9.0, 0, 0, 0
L -402.0, 753.0, -9.0, -402.0, 755.0, -8.0, 0, 0, 0
L -402.0, 755.0, -8.0, -403.0, 756.0, -8.0, 0, 0, 0
L -403.0, 756.0, -8.0, -403.0, 758.0, -9.0, 0, 0, 0
L -403.0, 758.0, -9.0, -403.0, 759.0, -9.0, 0, 0, 0
L -403.0, 759.0, -9.0, -404.0, 761.0, -9.0, 0, 0, 0
L -404.0, 761.0, -9.0, -403.0, 770.0, -12.0, 0, 0, 0
L -403.0, 770.0, -12.0, -403.0, 772.0, -12.0, 0, 0, 0
L -403.0, 772.0, -12.0, -402.0, 773.0, -11.0, 0, 0, 0
L -402.0, 773.0, -11.0, -402.0, 775.0, -10.0, 0, 0, 0
L -402.0, 775.0, -10.0, -400.0, 776.0, -9.0, 0, 0, 0
L -400.0, 776.0, -9.0, -399.0, 776.0, -9.0, 0, 0, 0
L -399.0, 776.0, -9.0, -390.0, 778.0, -11.0, 0, 0, 0
L -390.0, 778.0, -11.0, -388.0, 778.0, -12.0, 0, 0, 0
L -388.0, 778.0, -12.0, -378.0, 778.0, -14.0, 0, 0, 0
L -378.0, 778.0, -14.0, -369.0, 779.0, -15.0, 0, 0, 0
L -369.0, 779.0, -15.0, -350.0, 780.0, -15.0, 0, 0, 0
L -350.0, 780.0, -15.0, -327.0, 780.0, -15.0, 0, 0, 0
L -327.0, 780.0, -15.0, -311.0, 781.0, -15.0, 0, 0, 0
L -311.0, 781.0, -15.0, -301.0, 781.0, -14.0, 0, 0, 0
L -301.0, 781.0, -14.0, -291.0, 782.0, -14.0, 0, 0, 0
L -291.0, 782.0, -14.0, -282.0, 783.0, -12.0, 0, 0, 0
L -282.0, 783.0, -12.0, -280.0, 784.0, -11.0, 0, 0, 0
L -280.0, 784.0, -11.0, -278.0, 784.0, -11.0, 0, 0, 0
L -278.0, 784.0, -11.0, -270.0, 789.0, -13.0, 0, 0, 0
L -270.0, 789.0, -13.0, -268.0, 790.0, -13.0, 0, 0, 0
L -268.0, 790.0, -13.0, -266.0, 791.0, -8.0, 0, 0, 0
L -266.0, 791.0, -8.0, -264.0, 793.0, -4.0, 0, 0, 0
L -264.0, 793.0, -4.0, -259.0, 799.0, -3.0, 0, 0, 0
L -259.0, 799.0, -3.0, -259.0, 816.0, -12.0, 0, 0, 0
L -259.0, 816.0, -12.0, -259.0, 818.0, -12.0, 0, 0, 0
L -259.0, 818.0, -12.0, -258.0, 828.0, -16.0, 0, 0, 0
L -258.0, 828.0, -16.0, -258.0, 830.0, -16.0, 0, 0, 0
L -258.0, 830.0, -16.0, -257.0, 839.0, -17.0, 0, 0, 0
L -257.0, 839.0, -17.0, -257.0, 852.0, -17.0, 0, 0, 0
L -257.0, 852.0, -17.0, -256.0, 864.0, -17.0, 0, 0, 0
L -256.0, 864.0, -17.0, -256.0, 866.0, -17.0, 0, 0, 0
L -256.0, 866.0, -17.0, -256.0, 877.0, -18.0, 0, 0, 0
L -256.0, 877.0, -18.0, -252.0, 877.0, -20.0, 0, 0, 0
L -252.0, 877.0, -20.0, -251.0, 878.0, -20.0, 0, 0, 0
L -251.0, 878.0, -20.0, -251.0, 880.0, -20.0, 0, 0, 0
L -251.0, 880.0, -20.0, -251.0, 921.0, -16.0, 0, 0, 0
L -251.0, 921.0, -16.0, -253.0, 922.0, -12.0, 0, 0, 0
L -253.0, 922.0, -12.0, -254.0, 923.0, -12.0, 0, 0, 0
L -254.0, 923.0, -12.0, -272.0, 930.0, -15.0, 0, 0, 0
L -272.0, 930.0, -15.0, -273.0, 931.0, -14.0, 0, 0, 0
L -273.0, 931.0, -14.0, -275.0, 932.0, -13.0, 0, 0, 0
L -275.0, 932.0, -13.0, -276.0, 933.0, -13.0, 0, 0, 0
L -276.0, 933.0, -13.0, -277.0, 934.0, -12.0, 0, 0, 0
L -277.0, 934.0, -12.0, -278.0, 935.0, -12.0, 0, 0, 0
L -278.0, 935.0, -12.0, -279.0, 936.0, -11.0, 0, 0, 0
L -279.0, 936.0, -11.0, -280.0, 937.0, -11.0, 0, 0, 0
L -280.0, 937.0, -11.0, -284.0, 943.0, -11.0, 0, 0, 0
L -284.0, 943.0, -11.0, -285.0, 944.0, -11.0, 0, 0, 0
L -285.0, 944.0, -11.0, -290.0, 952.0, -12.0, 0, 0, 0
L -290.0, 952.0, -12.0, -290.0, 954.0, -12.0, 0, 0, 0
L -290.0, 954.0, -12.0, -292.0, 956.0, -12.0, 0, 0, 0
L -292.0, 956.0, -12.0, -292.0, 958.0, -13.0, 0, 0, 0
L -292.0, 958.0, -13.0, -293.0, 959.0, -13.0, 0, 0, 0
L -293.0, 959.0, -13.0, -293.0, 961.0, -13.0, 0, 0, 0
L -293.0, 961.0, -13.0, -294.0, 962.0, -14.0, 0, 0, 0
L -294.0, 962.0, -14.0, -294.0, 964.0, -11.0, 0, 0, 0
L -294.0, 964.0, -11.0, -294.0, 971.0, -8.0, 0, 0, 0
L -294.0, 971.0, -8.0, -293.0, 972.0, -8.0, 0, 0, 0
L -293.0, 972.0, -8.0, -289.0, 983.0, -10.0, 0, 0, 0
L -289.0, 983.0, -10.0, -288.0, 984.0, -10.0, 0, 0, 0
L -288.0, 984.0, -10.0, -287.0, 986.0, -11.0, 0, 0, 0
L -287.0, 986.0, -11.0, -286.0, 987.0, -11.0, 0, 0, 0
L -286.0, 987.0, -11.0, -286.0, 988.0, -8.0, 0, 0, 0
L -286.0, 988.0, -8.0, -285.0, 990.0, -8.0, 0, 0, 0
L -285.0, 990.0, -8.0, -285.0, 992.0, -8.0, 0, 0, 0
L -285.0, 992.0, -8.0, -284.0, 996.0, -10.0, 0, 0, 0
L -284.0, 996.0, -10.0, -284.0, 998.0, -10.0, 0, 0, 0
L -284.0, 998.0, -10.0, -283.0, 1001.0, -11.0, 0, 0, 0
L -283.0, 1001.0, -11.0, -283.0, 1003.0, -11.0, 0, 0, 0
L -283.0, 1003.0, -11.0, -283.0, 1006.0, -12.0, 0, 0, 0
L -283.0, 1006.0, -12.0, -282.0, 1007.0, -13.0, 0, 0, 0
L -282.0, 1007.0, -13.0, -282.0, 1010.0, -14.0, 0, 0, 0
L -282.0, 1010.0, -14.0, -282.0, 1011.0, -14.0, 0, 0, 0
L -282.0, 1011.0, -14.0, -281.0, 1014.0, -15.0, 0, 0, 0
L -281.0, 1014.0, -15.0, -280.0, 1019.0, -14.0, 0, 0, 0
L -280.0, 1019.0, -14.0, -280.0, 1020.0, -14.0, 0, 0, 0
L -280.0, 1020.0, -14.0, -280.0, 1023.0, -15.0, 0, 0, 0
L -280.0, 1023.0, -15.0, -279.0, 1024.0, -15.0, 0, 0, 0
L -279.0, 1024.0, -15.0, -279.0, 1028.0, -15.0, 0, 0, 0
L -279.0, 1028.0, -15.0, -278.0, 1030.0, -15.0, 0, 0, 0
L -278.0, 1030.0, -15.0, -278.0, 1031.0, -15.0, 0, 0, 0
L -278.0, 1031.0, -15.0, -277.0, 1033.0, -15.0, 0, 0, 0
L -277.0, 1033.0, -15.0, -277.0, 1034.0, -15.0, 0, 0, 0
L -277.0, 1034.0, -15.0, -276.0, 1036.0, -16.0, 0, 0, 0
L -276.0, 1036.0, -16.0, -275.0, 1037.0, -16.0, 0, 0, 0
L -275.0, 1037.0, -16.0, -273.0, 1038.0, -16.0, 0, 0, 0
L -273.0, 1038.0, -16.0, -264.0, 1041.0, -11.0, 0, 0, 0
L -264.0, 1041.0, -11.0, -262.0, 1042.0, -9.0, 0, 0, 0
L -262.0, 1042.0, -9.0, -253.0, 1044.0, -3.0, 0, 0, 0
L -253.0, 1044.0, -3.0, -250.0, 1045.0, -1.0, 0, 0, 0
L -250.0, 1045.0, -1.0, -249.0, 1046.0, -1.0, 0, 0, 0
L -249.0, 1046.0, -1.0, -248.0, 1048.0, -2.0, 0, 0, 0
L -248.0, 1048.0, -2.0, -247.0, 1051.0, -3.0, 0, 0, 0
L -247.0, 1051.0, -3.0, -246.0, 1052.0, -4.0, 0, 0, 0
L -246.0, 1052.0, -4.0, -245.0, 1054.0, -5.0, 0, 0, 0
L -245.0, 1054.0, -5.0, -245.0, 1055.0, -5.0, 0, 0, 0
L -245.0, 1055.0, -5.0, -244.0, 1057.0, -6.0, 0, 0, 0
L -244.0, 1057.0, -6.0, -244.0, 1058.0, -5.0, 0, 0, 0
L -244.0, 1058.0, -5.0, -244.0, 1060.0, -5.0, 0, 0, 0
L -244.0, 1060.0, -5.0, -243.0, 1061.0, -5.0, 0, 0, 0
L -243.0, 1061.0, -5.0, -243.0, 1063.0, -4.0, 0, 0, 0
L -243.0, 1063.0, -4.0, -243.0, 1064.0, -4.0, 0, 0, 0
L -243.0, 1064.0, -4.0, -242.0, 1066.0, -4.0, 0, 0, 0
L -242.0, 1066.0, -4.0, -242.0, 1068.0, -3.0, 0, 0, 0
L -242.0, 1068.0, -3.0, -241.0, 1069.0, -3.0, 0, 0, 0
L -241.0, 1069.0, -3.0, -239.0, 1077.0, -3.0, 0, 0, 0
L -239.0, 1077.0, -3.0, -238.0, 1078.0, -3.0, 0, 0, 0
L -238.0, 1078.0, -3.0, -238.0, 1080.0, -3.0, 0, 0, 0
L -238.0, 1080.0, -3.0, -237.0, 1081.0, -4.0, 0, 0, 0
L -237.0, 1081.0, -4.0, -237.0, 1082.0, -4.0, 0, 0, 0
L -237.0, 1082.0, -4.0, -236.0, 1084.0, -4.0, 0, 0, 0
L -236.0, 1084.0, -4.0, -235.0, 1085.0, -5.0, 0, 0, 0
L -235.0, 1085.0, -5.0, -234.0, 1086.0, -5.0, 0, 0, 0
L -234.0, 1086.0, -5.0, -234.0, 1087.0, -5.0, 0, 0, 0
L -234.0, 1087.0, -5.0, -233.0, 1088.0, -6.0, 0, 0, 0
L -233.0, 1088.0, -6.0, -232.0, 1090.0, -7.0, 0, 0, 0
L -232.0, 1090.0, -7.0, -231.0, 1091.0, -5.0, 0, 0, 0
L -231.0, 1091.0, -5.0, -230.0, 1092.0, -5.0, 0, 0, 0
L -230.0, 1092.0, -5.0, -229.0, 1093.0, -4.0, 0, 0, 0
L -229.0, 1093.0, -4.0, -228.0, 1095.0, -4.0, 0, 0, 0
L -228.0, 1095.0, -4.0, -225.0, 1098.0, -4.0, 0, 0, 0
L -225.0, 1098.0, -4.0, -223.0, 1099.0, -4.0, 0, 0, 0
L -223.0, 1099.0, -4.0, -222.0, 1099.0, -4.0, 0, 0, 0
L -222.0, 1099.0, -4.0, -220.0, 1101.0, -4.0, 0, 0, 0
L -220.0, 1101.0, -4.0, -218.0, 1102.0, -4.0, 0, 0, 0
L -218.0, 1102.0, -4.0, -217.0, 1102.0, -4.0, 0, 0, 0
L -217.0, 1102.0, -4.0, -215.0, 1103.0, -5.0, 0, 0, 0
L -215.0, 1103.0, -5.0, -213.0, 1103.0, -5.0, 0, 0, 0
L -213.0, 1103.0, -5.0, -204.0, 1102.0, -7.0, 0, 0, 0
L -204.0, 1102.0, -7.0, -200.0, 1101.0, -4.0, 0, 0, 0
L -200.0, 1101.0, -4.0, -198.0, 1101.0, -4.0, 0, 0, 0
L -198.0, 1101.0, -4.0, -195.0, 1100.0, -3.0, 0, 0, 0
L -195.0, 1100.0, -3.0, -186.0, 1098.0, -2.0, 0, 0, 0
L -186.0, 1098.0, -2.0, -179.0, 1095.0, -3.0, 0, 0, 0
L -179.0, 1095.0, -3.0, -170.0, 1092.0, -6.0, 0, 0, 0
L -170.0, 1092.0, -6.0, -169.0, 1091.0, -6.0, 0, 0, 0
L -169.0, 1091.0, -6.0, -168.0, 1091.0, -7.0, 0, 0, 0
L -168.0, 1091.0, -7.0, -167.0, 1090.0, -7.0, 0, 0, 0
L -167.0, 1090.0, -7.0, -158.0, 1086.0, -11.0, 0, 0, 0
L -158.0, 1086.0, -11.0, -157.0, 1086.0, -11.0, 0, 0, 0
L -157.0, 1086.0, -11.0, -149.0, 1081.0, -14.0, 0, 0, 0
L -149.0, 1081.0, -14.0, -148.0, 1081.0, -14.0, 0, 0, 0
L -148.0, 1081.0, -14.0, -144.0, 1079.0, -15.0, 0, 0, 0
L -144.0, 1079.0, -15.0, -143.0, 1077.0, -15.0, 0, 0, 0
L -143.0, 1077.0, -15.0, -141.0, 1076.0, -15.0, 0, 0, 0
L -141.0, 1076.0, -15.0, -140.0, 1075.0, -16.0, 0, 0, 0
L -140.0, 1075.0, -16.0, -138.0, 1073.0, -16.0, 0, 0, 0
L -138.0, 1073.0, -16.0, -138.0, 1072.0, -15.0, 0, 0, 0
L -138.0, 1072.0, -15.0, -137.0, 1071.0, -15.0, 0, 0, 0
L -137.0, 1071.0, -15.0, -136.0, 1070.0, -14.0, 0, 0, 0
L -136.0, 1070.0, -14.0, -135.0, 1069.0, -14.0, 0, 0, 0
L -135.0, 1069.0, -14.0, -135.0, 1067.0, -13.0, 0, 0, 0
L -135.0, 1067.0, -13.0, -134.0, 1066.0, -13.0, 0, 0, 0
L -134.0, 1066.0, -13.0, -134.0, 1065.0, -12.0, 0, 0, 0
L -134.0, 1065.0, -12.0, -133.0, 1063.0, -12.0, 0, 0, 0
L -133.0, 1063.0, -12.0, -133.0, 1062.0, -11.0, 0, 0, 0
L -133.0, 1062.0, -11.0, -132.0, 1061.0, -11.0, 0, 0, 0
L -132.0, 1061.0, -11.0, -132.0, 1059.0, -11.0, 0, 0, 0
L -132.0, 1059.0, -11.0, -132.0, 1058.0, -10.0, 0, 0, 0
L -132.0, 1058.0, -10.0, -131.0, 1055.0, -8.0, 0, 0, 0
L -131.0, 1055.0, -8.0, -131.0, 1054.0, -7.0, 0, 0, 0
L -131.0, 1054.0, -7.0, -130.0, 1051.0, -5.0, 0, 0, 0
L -130.0, 1051.0, -5.0, -130.0, 1047.0, -5.0, 0, 0, 0
L -130.0, 1047.0, -5.0, -130.0, 1045.0, -6.0, 0, 0, 0
L -130.0, 1045.0, -6.0, -129.0, 1043.0, -7.0, 0, 0, 0
L -129.0, 1043.0, -7.0, -129.0, 1041.0, -7.0, 0, 0, 0
L -129.0, 1041.0, -7.0, -129.0, 1038.0, -8.0, 0, 0, 0
L -129.0, 1038.0, -8.0, -128.0, 1037.0, -9.0, 0, 0, 0
L -128.0, 1037.0, -9.0, -128.0, 1034.0, -10.0, 0, 0, 0
L -128.0, 1034.0, -10.0, -128.0, 1033.0, -10.0, 0, 0, 0
L -128.0, 1033.0, -10.0, -127.0, 1028.0, -12.0, 0, 0, 0
L -127.0, 1028.0, -12.0, -127.0, 1027.0, -12.0, 0, 0, 0
L -127.0, 1027.0, -12.0, -127.0, 1022.0, -11.0, 0, 0, 0
L -127.0, 1022.0, -11.0, -127.0, 1020.0, -11.0, 0, 0, 0
L -127.0, 1020.0, -11.0, -126.0, 1016.0, -11.0, 0, 0, 0
L -126.0, 1016.0, -11.0, -126.0, 982.0, -10.0, 0, 0, 0
L -126.0, 982.0, -10.0, -127.0, 978.0, -11.0, 0, 0, 0
L -127.0, 978.0, -11.0, -127.0, 977.0, -11.0, 0, 0, 0
L -127.0, 977.0, -11.0, -128.0, 974.0, -11.0, 0, 0, 0
L -128.0, 974.0, -11.0, -128.0, 973.0, -12.0, 0, 0, 0
L -128.0, 973.0, -12.0, -129.0, 972.0, -12.0, 0, 0, 0
L -129.0, 972.0, -12.0, -129.0, 970.0, -12.0, 0, 0, 0
L -129.0, 970.0, -12.0, -130.0, 969.0, -13.0, 0, 0, 0
L -130.0, 969.0, -13.0, -130.0, 968.0, -13.0, 0, 0, 0
L -130.0, 968.0, -13.0, -131.0, 966.0, -14.0, 0, 0, 0
L -131.0, 966.0, -14.0, -131.0, 965.0, -14.0, 0, 0, 0
L -131.0, 965.0, -14.0, -132.0, 964.0, -14.0, 0, 0, 0
L -132.0, 964.0, -14.0, -132.0, 962.0, -15.0, 0, 0, 0
L -132.0, 962.0, -15.0, -133.0, 961.0, -16.0, 0, 0, 0
L -133.0, 961.0, -16.0, -134.0, 960.0, -16.0, 0, 0, 0
L -134.0, 960.0, -16.0, -134.0, 959.0, -16.0, 0, 0, 0
L -134.0, 959.0, -16.0, -135.0, 957.0, -16.0, 0, 0, 0
L -135.0, 957.0, -16.0, -137.0, 955.0, -16.0, 0, 0, 0
L -137.0, 955.0, -16.0, -137.0, 954.0, -16.0, 0, 0, 0
L -137.0, 954.0, -16.0, -139.0, 952.0, -16.0, 0, 0, 0
L -139.0, 952.0, -16.0, -140.0, 950.0, -15.0, 0, 0, 0
L -140.0, 950.0, -15.0, -141.0, 949.0, -15.0, 0, 0, 0
L -141.0, 949.0, -15.0, -142.0, 949.0, -14.0, 0, 0, 0
L -142.0, 949.0, -14.0, -145.0, 946.0, -14.0, 0, 0, 0
L -145.0, 946.0, -14.0, -147.0, 945.0, -14.0, 0, 0, 0
L -147.0, 945.0, -14.0, -148.0, 945.0, -14.0, 0, 0, 0
L -148.0, 945.0, -14.0, -149.0, 944.0, -14.0, 0, 0, 0
L -149.0, 944.0, -14.0, -153.0, 943.0, -14.0, 0, 0, 0
L -153.0, 943.0, -14.0, -157.0, 942.0, -15.0, 0, 0, 0
L -157.0, 942.0, -15.0, -176.0, 937.0, -15.0, 0, 0, 0
L -176.0, 937.0, -15.0, -185.0, 934.0, -14.0, 0, 0, 0
L -185.0, 934.0, -14.0, -194.0, 931.0, -12.0, 0, 0, 0
L -194.0, 931.0, -12.0, -200.0, 930.0, -11.0, 0, 0, 0
L -200.0, 930.0, -11.0, -209.0, 928.0, -8.0, 0, 0, 0
L -209.0, 928.0, -8.0, -218.0, 926.0, -11.0, 0, 0, 0
L -218.0, 926.0, -11.0, -219.0, 926.0, -11.0, 0, 0, 0
L -219.0, 926.0, -11.0, -228.0, 923.0, -13.0, 0, 0, 0
L -228.0, 923.0, -13.0, -229.0, 923.0, -13.0, 0, 0, 0
L -229.0, 923.0, -13.0, -236.0, 920.0, -11.0, 0, 0, 0
L -236.0, 920.0, -11.0, -235.0, 919.0, -11.0, 0, 0, 0
L -235.0, 919.0, -11.0, -235.0, 916.0, -11.0, 0, 0, 0
L -235.0, 916.0, -11.0, -235.0, 914.0, -10.0, 0, 0, 0
L -235.0, 914.0, -10.0, -234.0, 872.0, -12.0, 0, 0, 0
L -234.0, 872.0, -12.0, -233.0, 861.0, -16.0, 0, 0, 0
L -233.0, 861.0, -16.0, -233.0, 859.0, -16.0, 0, 0, 0
L -233.0, 859.0, -16.0, -234.0, 856.0, -17.0, 0, 0, 0
L -234.0, 856.0, -17.0, -235.0, 855.0, -18.0, 0, 0, 0
L -235.0, 855.0, -18.0, -240.0, 848.0, -18.0, 0, 0, 0
L -240.0, 848.0, -18.0, -240.0, 846.0, -18.0, 0, 0, 0
L -240.0, 846.0, -18.0, -241.0, 844.0, -18.0, 0, 0, 0
L -241.0, 844.0, -18.0, -240.0, 843.0, -18.0, 0, 0, 0
L -240.0, 843.0, -18.0, -235.0, 834.0, -18.0, 0, 0, 0
L -235.0, 834.0, -18.0, -234.0, 832.0, -17.0, 0, 0, 0
L -234.0, 832.0, -17.0, -233.0, 829.0, -17.0, 0, 0, 0
L -233.0, 829.0, -17.0, -233.0, 825.0, -17.0, 0, 0, 0
L -233.0, 825.0, -17.0, -234.0, 824.0, -17.0, 0, 0, 0
L -234.0, 824.0, -17.0, -234.0, 820.0, -17.0, 0, 0, 0
L -234.0, 820.0, -17.0, -235.0, 817.0, -17.0, 0, 0, 0
L -235.0, 817.0, -17.0, -235.0, 816.0, -17.0, 0, 0, 0
L -235.0, 816.0, -17.0, -237.0, 814.0, -17.0, 0, 0, 0
L -237.0, 814.0, -17.0, -238.0, 812.0, -17.0, 0, 0, 0
L -238.0, 812.0, -17.0, -238.0, 807.0, -17.0, 0, 0, 0
L -238.0, 807.0, -17.0, -237.0, 805.0, -17.0, 0, 0, 0
L -237.0, 805.0, -17.0, -236.0, 804.0, -17.0, 0, 0, 0
L -236.0, 804.0, -17.0, -235.0, 802.0, -17.0, 0, 0, 0
L -235.0, 802.0, -17.0, -234.0, 801.0, -17.0, 0, 0, 0
L -234.0, 801.0, -17.0, -227.0, 796.0, -16.0, 0, 0, 0
L -227.0, 796.0, -16.0, -226.0, 795.0, -16.0, 0, 0, 0
L -226.0, 795.0, -16.0, -217.0, 790.0, -15.0, 0, 0, 0
L -217.0, 790.0, -15.0, -216.0, 789.0, -15.0, 0, 0, 0
L -216.0, 789.0, -15.0, -214.0, 788.0, -15.0, 0, 0, 0
L -214.0, 788.0, -15.0, -210.0, 784.0, -15.0, 0, 0, 0
