P 100, 1400, 0, 0, 0, 0, 2, The_Halls_of_War_(RUJB)
P 100, 1600, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 100, 1800, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 100, 2000, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 187.0, 682.0, -12.0, 198.0, 682.0, -11.0, 0, 0, 0
L 186.0, 682.0, -11.0, 187.0, 682.0, -12.0, 0, 0, 0
L 184.0, 683.0, -11.0, 186.0, 682.0, -11.0, 0, 0, 0
L 180.0, 683.0, -14.0, 184.0, 683.0, -11.0, 0, 0, 0
L 181.0, 685.0, -14.0, 180.0, 683.0, -14.0, 0, 0, 0
L 181.0, 686.0, -14.0, 181.0, 685.0, -14.0, 0, 0, 0
L 182.0, 688.0, -16.0, 181.0, 686.0, -14.0, 0, 0, 0
L 184.0, 689.0, -16.0, 182.0, 688.0, -16.0, 0, 0, 0
L 185.0, 690.0, -16.0, 184.0, 689.0, -16.0, 0, 0, 0
L 187.0, 698.0, -14.0, 185.0, 690.0, -16.0, 0, 0, 0
L 188.0, 700.0, -14.0, 187.0, 698.0, -14.0, 0, 0, 0
L 188.0, 709.0, -14.0, 188.0, 700.0, -14.0, 0, 0, 0
L 187.0, 711.0, -14.0, 188.0, 709.0, -14.0, 0, 0, 0
L 184.0, 720.0, -13.0, 187.0, 711.0, -14.0, 0, 0, 0
L 181.0, 728.0, -13.0, 184.0, 720.0, -13.0, 0, 0, 0
L 180.0, 730.0, -13.0, 181.0, 728.0, -13.0, 0, 0, 0
L 179.0, 731.0, -12.0, 180.0, 730.0, -13.0, 0, 0, 0
L 179.0, 736.0, -12.0, 179.0, 731.0, -12.0, 0, 0, 0
L 180.0, 747.0, -13.0, 179.0, 736.0, -12.0, 0, 0, 0
L 179.0, 752.0, -14.0, 180.0, 747.0, -13.0, 0, 0, 0
L 179.0, 754.0, -14.0, 179.0, 752.0, -14.0, 0, 0, 0
L 178.0, 756.0, -15.0, 179.0, 754.0, -14.0, 0, 0, 0
L 165.0, 781.0, -12.0, 177.0, 759.0, -16.0, 0, 0, 0
L 165.0, 801.0, -12.0, 165.0, 781.0, -12.0, 0, 0, 0
L 164.0, 803.0, -12.0, 165.0, 801.0, -12.0, 0, 0, 0
L 164.0, 805.0, -12.0, 164.0, 803.0, -12.0, 0, 0, 0
L 163.0, 806.0, -13.0, 164.0, 805.0, -12.0, 0, 0, 0
L 159.0, 810.0, -12.0, 163.0, 806.0, -13.0, 0, 0, 0
L 157.0, 812.0, -12.0, 159.0, 810.0, -12.0, 0, 0, 0
L 144.0, 819.0, -12.0, 157.0, 812.0, -12.0, 0, 0, 0
L -390.0, 749.0, -14.0, -318.0, 746.0, -15.0, 0, 0, 0
L -390.0, 749.0, -14.0, -399.0, 781.0, -16.0, 0, 0, 0
L -318.0, 746.0, -15.0, -289.0, 746.0, -15.0, 0, 0, 0
L -289.0, 746.0, -15.0, -288.0, 747.0, -15.0, 0, 0, 0
L -288.0, 747.0, -15.0, -286.0, 748.0, -16.0, 0, 0, 0
L -286.0, 748.0, -16.0, -281.0, 751.0, -16.0, 0, 0, 0
L -281.0, 751.0, -16.0, -279.0, 750.0, -16.0, 0, 0, 0
L -279.0, 750.0, -16.0, -277.0, 748.0, -16.0, 0, 0, 0
L -277.0, 748.0, -16.0, -272.0, 740.0, -15.0, 0, 0, 0
L -236.0, 742.0, -17.0, -227.0, 744.0, -17.0, 0, 0, 0
L -227.0, 744.0, -17.0, -218.0, 747.0, -19.0, 0, 0, 0
L -218.0, 747.0, -19.0, -208.0, 749.0, -19.0, 0, 0, 0
L -208.0, 749.0, -19.0, -207.0, 749.0, -16.0, 0, 0, 0
L -207.0, 749.0, -16.0, -205.0, 749.0, -16.0, 0, 0, 0
L -205.0, 749.0, -16.0, -192.0, 750.0, -16.0, 0, 0, 0
L -324.0, 778.0, -15.0, -311.0, 779.0, -15.0, 0, 0, 0
L -311.0, 779.0, -15.0, -292.0, 781.0, -14.0, 0, 0, 0
L -292.0, 781.0, -14.0, -291.0, 780.0, -15.0, 0, 0, 0
L -291.0, 780.0, -15.0, -290.0, 778.0, -15.0, 0, 0, 0
L -290.0, 778.0, -15.0, -281.0, 778.0, -15.0, 0, 0, 0
L -281.0, 778.0, -15.0, -278.0, 781.0, -15.0, 0, 0, 0
L -278.0, 781.0, -15.0, -276.0, 782.0, -14.0, 0, 0, 0
L -208.0, 787.0, -9.0, -204.0, 784.0, -10.0, 0, 0, 0
L -204.0, 784.0, -10.0, -203.0, 784.0, -10.0, 0, 0, 0
L -203.0, 784.0, -10.0, -194.0, 780.0, -15.0, 0, 0, 0
L -194.0, 780.0, -15.0, -186.0, 780.0, -15.0, 0, 0, 0
L -186.0, 780.0, -15.0, -185.0, 779.0, -15.0, 0, 0, 0
L -185.0, 779.0, -15.0, -183.0, 778.0, -15.0, 0, 0, 0
L -183.0, 778.0, -15.0, -170.0, 778.0, -15.0, 0, 0, 0
L -170.0, 778.0, -15.0, -168.0, 778.0, -15.0, 0, 0, 0
L -170.0, 778.0, -15.0, -150.0, 777.0, -15.0, 0, 0, 0
L -150.0, 777.0, -15.0, -118.0, 777.0, -15.0, 0, 0, 0
L -118.0, 777.0, -15.0, -93.0, 777.0, -16.0, 0, 0, 0
L -93.0, 777.0, -16.0, -72.0, 779.0, -16.0, 0, 0, 0
L -72.0, 779.0, -16.0, -59.0, 779.0, -16.0, 0, 0, 0
L -59.0, 779.0, -16.0, -59.0, 778.0, -16.0, 0, 0, 0
L -59.0, 778.0, -16.0, -57.0, 776.0, -13.0, 0, 0, 0
L -57.0, 776.0, -13.0, -56.0, 775.0, -12.0, 0, 0, 0
L -56.0, 775.0, -12.0, -54.0, 773.0, -12.0, 0, 0, 0
L -54.0, 773.0, -12.0, -53.0, 773.0, -11.0, 0, 0, 0
L -53.0, 773.0, -11.0, -42.0, 770.0, -17.0, 0, 0, 0
L -192.0, 750.0, -16.0, -170.0, 754.0, -16.0, 0, 0, 0
L -170.0, 754.0, -16.0, -166.0, 754.0, -16.0, 0, 0, 0
L -166.0, 754.0, -16.0, -142.0, 752.0, -16.0, 0, 0, 0
L -142.0, 752.0, -16.0, -126.0, 752.0, -16.0, 0, 0, 0
L -126.0, 752.0, -16.0, -125.0, 754.0, -16.0, 0, 0, 0
L -125.0, 754.0, -16.0, -107.0, 754.0, -16.0, 0, 0, 0
L -107.0, 754.0, -16.0, -94.0, 753.0, -17.0, 0, 0, 0
L -94.0, 753.0, -17.0, -84.0, 752.0, -17.0, 0, 0, 0
L -84.0, 752.0, -17.0, -66.0, 749.0, -17.0, 0, 0, 0
L -66.0, 749.0, -17.0, -45.0, 747.0, -16.0, 0, 0, 0
L -45.0, 747.0, -16.0, -41.0, 747.0, -17.0, 0, 0, 0
L -41.0, 747.0, -17.0, -41.0, 749.0, -18.0, 0, 0, 0
L -41.0, 749.0, -18.0, -41.0, 755.0, -19.0, 0, 0, 0
L -41.0, 755.0, -19.0, -40.0, 756.0, -19.0, 0, 0, 0
L -40.0, 756.0, -19.0, -38.0, 756.0, -19.0, 0, 0, 0
L -42.0, 770.0, -17.0, -35.0, 769.0, -19.0, 0, 0, 0
L -35.0, 769.0, -19.0, -34.0, 769.0, -19.0, 0, 0, 0
L -34.0, 769.0, -19.0, 1.0, 769.0, -16.0, 0, 0, 0
L 1.0, 769.0, -16.0, 3.0, 770.0, -16.0, 0, 0, 0
L 3.0, 770.0, -16.0, 4.0, 771.0, -12.0, 0, 0, 0
L 4.0, 771.0, -12.0, 4.0, 773.0, -12.0, 0, 0, 0
L 4.0, 773.0, -12.0, 5.0, 776.0, -13.0, 0, 0, 0
L 5.0, 776.0, -13.0, 5.0, 778.0, -13.0, 0, 0, 0
L 5.0, 778.0, -13.0, 5.0, 782.0, -15.0, 0, 0, 0
L 5.0, 782.0, -15.0, 6.0, 789.0, -11.0, 0, 0, 0
L 6.0, 789.0, -11.0, 7.0, 791.0, -11.0, 0, 0, 0
L 7.0, 791.0, -11.0, 13.0, 798.0, -11.0, 0, 0, 0
L 13.0, 798.0, -11.0, 13.0, 800.0, -11.0, 0, 0, 0
L 13.0, 800.0, -11.0, 13.0, 804.0, -10.0, 0, 0, 0
L 13.0, 804.0, -10.0, 12.0, 805.0, -7.0, 0, 0, 0
L 12.0, 805.0, -7.0, 10.0, 811.0, -4.0, 0, 0, 0
L 10.0, 811.0, -4.0, 9.0, 812.0, -3.0, 0, 0, 0
L 9.0, 812.0, -3.0, 9.0, 821.0, -3.0, 0, 0, 0
L 9.0, 821.0, -3.0, 10.0, 822.0, -4.0, 0, 0, 0
L 10.0, 822.0, -4.0, 10.0, 823.0, -4.0, 0, 0, 0
L 10.0, 823.0, -4.0, 14.0, 829.0, -3.0, 0, 0, 0
L 14.0, 829.0, -3.0, 18.0, 833.0, -3.0, 0, 0, 0
L 18.0, 833.0, -3.0, 31.0, 834.0, -5.0, 0, 0, 0
L 31.0, 834.0, -5.0, 40.0, 834.0, -11.0, 0, 0, 0
L 40.0, 834.0, -11.0, 42.0, 832.0, -12.0, 0, 0, 0
L 42.0, 832.0, -12.0, 43.0, 832.0, -12.0, 0, 0, 0
L 43.0, 832.0, -12.0, 45.0, 830.0, -14.0, 0, 0, 0
L 45.0, 830.0, -14.0, 47.0, 830.0, -15.0, 0, 0, 0
L 47.0, 830.0, -15.0, 50.0, 829.0, -16.0, 0, 0, 0
L 50.0, 829.0, -16.0, 51.0, 828.0, -16.0, 0, 0, 0
L 51.0, 828.0, -16.0, 55.0, 825.0, -16.0, 0, 0, 0
L 55.0, 825.0, -16.0, 57.0, 825.0, -16.0, 0, 0, 0
L 57.0, 825.0, -16.0, 63.0, 827.0, -16.0, 0, 0, 0
L 63.0, 827.0, -16.0, 73.0, 826.0, -16.0, 0, 0, 0
L 73.0, 826.0, -16.0, 76.0, 823.0, -16.0, 0, 0, 0
L 76.0, 823.0, -16.0, 77.0, 823.0, -16.0, 0, 0, 0
L 77.0, 823.0, -16.0, 79.0, 822.0, -16.0, 0, 0, 0
L 79.0, 822.0, -16.0, 85.0, 822.0, -16.0, 0, 0, 0
L 85.0, 822.0, -16.0, 87.0, 823.0, -16.0, 0, 0, 0
L 87.0, 823.0, -16.0, 95.0, 828.0, -11.0, 0, 0, 0
L 95.0, 828.0, -11.0, 97.0, 827.0, -10.0, 0, 0, 0
L 97.0, 827.0, -10.0, 102.0, 828.0, -7.0, 0, 0, 0
L 102.0, 828.0, -7.0, 104.0, 827.0, -7.0, 0, 0, 0
L 104.0, 827.0, -7.0, 106.0, 827.0, -8.0, 0, 0, 0
L 106.0, 827.0, -8.0, 144.0, 819.0, -12.0, 0, 0, 0
L -38.0, 756.0, -19.0, -34.0, 756.0, -19.0, 0, 0, 0
L -38.0, 756.0, -19.0, -14.0, 756.0, -19.0, 0, 0, 0
L -14.0, 756.0, -19.0, -6.0, 756.0, -18.0, 0, 0, 0
L -6.0, 756.0, -18.0, 3.0, 756.0, -16.0, 0, 0, 0
L 3.0, 756.0, -16.0, 5.0, 755.0, -16.0, 0, 0, 0
L 5.0, 755.0, -16.0, 5.0, 754.0, -13.0, 0, 0, 0
L 5.0, 754.0, -13.0, 4.0, 752.0, -13.0, 0, 0, 0
L 4.0, 752.0, -13.0, 3.0, 750.0, -12.0, 0, 0, 0
L 3.0, 750.0, -12.0, 2.0, 748.0, -13.0, 0, 0, 0
L 2.0, 748.0, -13.0, 1.0, 747.0, -16.0, 0, 0, 0
L 1.0, 747.0, -16.0, 0.0, 746.0, -16.0, 0, 0, 0
L 0.0, 746.0, -16.0, -3.0, 742.0, -15.0, 0, 0, 0
L -3.0, 742.0, -15.0, -4.0, 741.0, -14.0, 0, 0, 0
L -4.0, 741.0, -14.0, -6.0, 738.0, -14.0, 0, 0, 0
L -6.0, 738.0, -14.0, -11.0, 727.0, -12.0, 0, 0, 0
L -11.0, 727.0, -12.0, -15.0, 720.0, -11.0, 0, 0, 0
L -15.0, 720.0, -11.0, -17.0, 715.0, -10.0, 0, 0, 0
L -17.0, 715.0, -10.0, -18.0, 711.0, -9.0, 0, 0, 0
L -18.0, 711.0, -9.0, -18.0, 709.0, -8.0, 0, 0, 0
L -18.0, 709.0, -8.0, -20.0, 703.0, -8.0, 0, 0, 0
L -20.0, 703.0, -8.0, -21.0, 682.0, -4.0, 0, 0, 0
L -21.0, 682.0, -4.0, -21.0, 681.0, -4.0, 0, 0, 0
L -21.0, 681.0, -4.0, -20.0, 663.0, -2.0, 0, 0, 0
L -20.0, 663.0, -2.0, -18.0, 652.0, -2.0, 0, 0, 0
L -18.0, 652.0, -2.0, -18.0, 649.0, -2.0, 0, 0, 0
L -18.0, 649.0, -2.0, -14.0, 629.0, -2.0, 0, 0, 0
L -14.0, 629.0, -2.0, -14.0, 627.0, -2.0, 0, 0, 0
L -14.0, 627.0, -2.0, -11.0, 621.0, -2.0, 0, 0, 0
L -11.0, 621.0, -2.0, 11.0, 590.0, -2.0, 0, 0, 0
L 11.0, 590.0, -2.0, 11.0, 588.0, -2.0, 0, 0, 0
L 11.0, 588.0, -2.0, 13.0, 585.0, -3.0, 0, 0, 0
L 13.0, 585.0, -3.0, 11.0, 581.0, -2.0, 0, 0, 0
L 11.0, 581.0, -2.0, 11.0, 565.0, -2.0, 0, 0, 0
L 11.0, 565.0, -2.0, 14.0, 563.0, -2.0, 0, 0, 0
L 14.0, 563.0, -2.0, 15.0, 562.0, -3.0, 0, 0, 0
L 15.0, 562.0, -3.0, 30.0, 553.0, -4.0, 0, 0, 0
L 30.0, 553.0, -4.0, 31.0, 552.0, -3.0, 0, 0, 0
L 31.0, 552.0, -3.0, 33.0, 552.0, -3.0, 0, 0, 0
L 33.0, 552.0, -3.0, 42.0, 549.0, -3.0, 0, 0, 0
L 42.0, 549.0, -3.0, 44.0, 549.0, -3.0, 0, 0, 0
L 44.0, 549.0, -3.0, 45.0, 549.0, -4.0, 0, 0, 0
L 45.0, 549.0, -4.0, 50.0, 550.0, -7.0, 0, 0, 0
L 50.0, 550.0, -7.0, 51.0, 551.0, -10.0, 0, 0, 0
L 51.0, 551.0, -10.0, 60.0, 554.0, -16.0, 0, 0, 0
L 60.0, 554.0, -16.0, 62.0, 553.0, -16.0, 0, 0, 0
L 62.0, 553.0, -16.0, 69.0, 551.0, -16.0, 0, 0, 0
L 69.0, 551.0, -16.0, 71.0, 551.0, -16.0, 0, 0, 0
L 71.0, 551.0, -16.0, 77.0, 552.0, -15.0, 0, 0, 0
L 77.0, 552.0, -15.0, 78.0, 547.0, -16.0, 0, 0, 0
L 93.0, 547.0, -16.0, 94.0, 548.0, -12.0, 0, 0, 0
L 94.0, 548.0, -12.0, 95.0, 549.0, -12.0, 0, 0, 0
L 95.0, 549.0, -12.0, 107.0, 550.0, -13.0, 0, 0, 0
L 107.0, 550.0, -13.0, 109.0, 550.0, -11.0, 0, 0, 0
L 109.0, 550.0, -11.0, 111.0, 551.0, -11.0, 0, 0, 0
L 111.0, 551.0, -11.0, 154.0, 583.0, -11.0, 0, 0, 0
L 154.0, 583.0, -11.0, 157.0, 586.0, -12.0, 0, 0, 0
L 157.0, 586.0, -12.0, 157.0, 587.0, -12.0, 0, 0, 0
L 157.0, 587.0, -12.0, 158.0, 589.0, -12.0, 0, 0, 0
L 158.0, 589.0, -12.0, 158.0, 592.0, -14.0, 0, 0, 0
L 93.0, 505.0, -19.0, 94.0, 504.0, -19.0, 0, 0, 0
L 94.0, 504.0, -19.0, 96.0, 504.0, -19.0, 0, 0, 0
L 96.0, 504.0, -19.0, 102.0, 504.0, -17.0, 0, 0, 0
L 102.0, 504.0, -17.0, 102.0, 475.0, -16.0, 0, 0, 0
L 102.0, 475.0, -16.0, 102.0, 464.0, -17.0, 0, 0, 0
L 102.0, 464.0, -17.0, 100.0, 464.0, -18.0, 0, 0, 0
L 100.0, 464.0, -18.0, 95.0, 463.0, -19.0, 0, 0, 0
L 95.0, 463.0, -19.0, 94.0, 462.0, -19.0, 0, 0, 0
L 94.0, 462.0, -19.0, 94.0, 458.0, -19.0, 0, 0, 0
L 80.0, 451.0, -19.0, 80.0, 455.0, -19.0, 0, 0, 0
L 80.0, 462.0, -19.0, 78.0, 465.0, -19.0, 0, 0, 0
L 78.0, 465.0, -19.0, 76.0, 465.0, -19.0, 0, 0, 0
L 76.0, 465.0, -19.0, 74.0, 465.0, -18.0, 0, 0, 0
L 74.0, 465.0, -18.0, 70.0, 466.0, -16.0, 0, 0, 0
L 70.0, 466.0, -16.0, 70.0, 467.0, -16.0, 0, 0, 0
L 70.0, 467.0, -16.0, 72.0, 479.0, -16.0, 0, 0, 0
L 72.0, 479.0, -16.0, 73.0, 485.0, -17.0, 0, 0, 0
L 73.0, 485.0, -17.0, 74.0, 497.0, -17.0, 0, 0, 0
L 74.0, 497.0, -17.0, 74.0, 504.0, -19.0, 0, 0, 0
L 74.0, 504.0, -19.0, 78.0, 504.0, -19.0, 0, 0, 0
L 78.0, 504.0, -19.0, 79.0, 506.0, -19.0, 0, 0, 0
L 79.0, 506.0, -19.0, 79.0, 507.0, -19.0, 0, 0, 0
L 79.0, 507.0, -19.0, 78.0, 547.0, -16.0, 0, 0, 0
L 94.0, 458.0, -19.0, 94.0, 456.0, -19.0, 0, 0, 0
L 94.0, 458.0, -19.0, 94.0, 415.0, -19.0, 0, 0, 0
L 94.0, 415.0, -19.0, 95.0, 414.0, -16.0, 0, 0, 0
L 95.0, 414.0, -16.0, 97.0, 415.0, -15.0, 0, 0, 0
L 97.0, 415.0, -15.0, 99.0, 420.0, -11.0, 0, 0, 0
L 99.0, 420.0, -11.0, 101.0, 420.0, -12.0, 0, 0, 0
L 101.0, 420.0, -12.0, 111.0, 420.0, -19.0, 0, 0, 0
L 111.0, 420.0, -19.0, 136.0, 420.0, -19.0, 0, 0, 0
L 136.0, 420.0, -19.0, 135.0, 347.0, -19.0, 0, 0, 0
L 135.0, 347.0, -19.0, 86.0, 346.0, -18.0, 0, 0, 0
L 86.0, 346.0, -18.0, 84.0, 345.0, -19.0, 0, 0, 0
L 84.0, 345.0, -19.0, 81.0, 345.0, -19.0, 0, 0, 0
L 81.0, 345.0, -19.0, 78.0, 345.0, -16.0, 0, 0, 0
L 78.0, 345.0, -16.0, 75.0, 344.0, -18.0, 0, 0, 0
L 82.0, 302.0, -16.0, 81.0, 299.0, -12.0, 0, 0, 0
L 81.0, 299.0, -12.0, 80.0, 299.0, -13.0, 0, 0, 0
L 80.0, 299.0, -13.0, 70.0, 299.0, -18.0, 0, 0, 0
L 70.0, 299.0, -18.0, 57.0, 299.0, -19.0, 0, 0, 0
L 57.0, 299.0, -19.0, 59.0, 299.0, -19.0, 0, 0, 0
L 59.0, 299.0, -19.0, 49.0, 299.0, -16.0, 0, 0, 0
L 49.0, 299.0, -16.0, 39.0, 299.0, -19.0, 0, 0, 0
L 39.0, 299.0, -19.0, 0.0, 299.0, -19.0, 0, 0, 0
L 0.0, 299.0, -19.0, 0.0, 304.0, -19.0, 0, 0, 0
L 0.0, 304.0, -19.0, -2.0, 304.0, -15.0, 0, 0, 0
L -2.0, 304.0, -15.0, -4.0, 303.0, -15.0, 0, 0, 0
L -4.0, 303.0, -15.0, -5.0, 302.0, -14.0, 0, 0, 0
L -5.0, 302.0, -14.0, -5.0, 297.0, -10.0, 0, 0, 0
L -5.0, 297.0, -10.0, -6.0, 295.0, -10.0, 0, 0, 0
L -6.0, 295.0, -10.0, -6.0, 291.0, -10.0, 0, 0, 0
L -6.0, 291.0, -10.0, -7.0, 287.0, -12.0, 0, 0, 0
L -7.0, 287.0, -12.0, -7.0, 283.0, -16.0, 0, 0, 0
L -7.0, 283.0, -16.0, -8.0, 281.0, -19.0, 0, 0, 0
L -8.0, 281.0, -19.0, -7.0, 256.0, -20.0, 0, 0, 0
L -7.0, 256.0, -20.0, -6.0, 255.0, -20.0, 0, 0, 0
L -6.0, 255.0, -20.0, -4.0, 255.0, -20.0, 0, 0, 0
L -4.0, 255.0, -20.0, 12.0, 255.0, -11.0, 0, 0, 0
L 12.0, 255.0, -11.0, 13.0, 246.0, -12.0, 0, 0, 0
L 13.0, 246.0, -12.0, 14.0, 243.0, -11.0, 0, 0, 0
L 14.0, 243.0, -11.0, 15.0, 236.0, -9.0, 0, 0, 0
L 15.0, 236.0, -9.0, 15.0, 234.0, -9.0, 0, 0, 0
L 15.0, 234.0, -9.0, 15.0, 225.0, -10.0, 0, 0, 0
L 15.0, 225.0, -10.0, 16.0, 208.0, -14.0, 0, 0, 0
L 16.0, 208.0, -14.0, 16.0, 173.0, -21.0, 0, 0, 0
L 16.0, 173.0, -21.0, 16.0, 171.0, -22.0, 0, 0, 0
L 16.0, 171.0, -22.0, 16.0, 160.0, -21.0, 0, 0, 0
L -35.0, 176.0, -23.0, -36.0, 183.0, -22.0, 0, 0, 0
L -36.0, 183.0, -22.0, -36.0, 242.0, -17.0, 0, 0, 0
