P -500, 300, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -500, 500, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -500, 700, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -181, -214, -16, -170, -213, -16, 0, 0, 0
L -183, -225, -16, -181, -214, -16, 0, 0, 0
L -183, -248, -16, -183, -225, -16, 0, 0, 0
L -183, -264, -16, -183, -248, -16, 0, 0, 0
L -221, -264, -16, -183, -264, -16, 0, 0, 0
L -232, -263, -17, -221, -264, -16, 0, 0, 0
L -234, -277, -16, -232, -263, -17, 0, 0, 0
L -234, -286, -17, -234, -277, -16, 0, 0, 0
L -234, -292, -16, -234, -286, -17, 0, 0, 0
L -234, -302, -17, -234, -292, -16, 0, 0, 0
L -235, -314, -16, -234, -302, -17, 0, 0, 0
L -249, -315, -16, -235, -314, -16, 0, 0, 0
L -248, -332, -17, -249, -315, -16, 0, 0, 0
L -247, -349, -15, -248, -332, -17, 0, 0, 0
L -248, -362, -16, -247, -349, -15, 0, 0, 0
L -250, -365, -15, -248, -362, -16, 0, 0, 0
L -250, -374, -17, -250, -365, -15, 0, 0, 0
L -247, -378, -17, -250, -374, -17, 0, 0, 0
L -211, -668, -16, -201, -669, -14, 0, 0, 0
L -225, -669, -18, -211, -668, -16, 0, 0, 0
L -225, -671, -18, -225, -669, -18, 0, 0, 0
L -231, -675, -18, -225, -671, -18, 0, 0, 0
L -242, -676, -17, -231, -675, -18, 0, 0, 0
L -243, -665, -17, -242, -676, -17, 0, 0, 0
L -242, -659, -17, -243, -665, -17, 0, 0, 0
L -241, -650, -17, -242, -659, -17, 0, 0, 0
L -240, -647, -16, -241, -650, -17, 0, 0, 0
L -240, -640, -13, -240, -647, -16, 0, 0, 0
L -239, -636, -13, -240, -640, -13, 0, 0, 0
L -238, -633, -14, -239, -636, -13, 0, 0, 0
L -239, -631, -17, -238, -633, -14, 0, 0, 0
L -237, -624, -18, -239, -631, -17, 0, 0, 0
L -237, -614, -18, -237, -624, -18, 0, 0, 0
L -239, -608, -16, -237, -614, -18, 0, 0, 0
L -237, -594, -18, -239, -608, -16, 0, 0, 0
L -236, -593, -18, -237, -594, -18, 0, 0, 0
L -238, -588, -13, -236, -593, -18, 0, 0, 0
L -239, -579, -13, -238, -588, -13, 0, 0, 0
L -238, -573, -17, -239, -579, -13, 0, 0, 0
L -235, -568, -17, -238, -573, -17, 0, 0, 0
L -224, -556, -17, -235, -568, -17, 0, 0, 0
L -213, -546, -15, -224, -556, -17, 0, 0, 0
L -205, -541, -12, -213, -546, -15, 0, 0, 0
L -202, -538, -13, -205, -541, -12, 0, 0, 0
L -196, -535, -17, -202, -538, -13, 0, 0, 0
L -160, -535, -17, -196, -535, -17, 0, 0, 0
L -154, -539, -16, -160, -535, -17, 0, 0, 0
L -153, -544, -17, -154, -539, -16, 0, 0, 0
L -156, -546, -18, -153, -544, -17, 0, 0, 0
L -157, -551, -18, -156, -546, -18, 0, 0, 0
L -155, -553, -17, -157, -551, -18, 0, 0, 0
L -153, -555, -16, -155, -553, -17, 0, 0, 0
L -147, -556, -16, -153, -555, -16, 0, 0, 0
L -139, -555, -16, -147, -556, -16, 0, 0, 0
L -133, -553, -16, -139, -555, -16, 0, 0, 0
L -120, -556, -16, -133, -553, -16, 0, 0, 0
L -118, -550, -16, -120, -556, -16, 0, 0, 0
L -117, -537, -22, -118, -550, -16, 0, 0, 0
L -117, -519, -23, -117, -537, -22, 0, 0, 0
L -114, -510, -22, -117, -519, -23, 0, 0, 0
L -114, -504, -24, -114, -510, -22, 0, 0, 0
L -116, -496, -28, -114, -504, -24, 0, 0, 0
L -134, -496, -30, -116, -496, -28, 0, 0, 0
L -137, -496, -30, -134, -496, -30, 0, 0, 0
L -138, -490, -30, -137, -496, -30, 0, 0, 0
L -138, -438, -30, -138, -490, -30, 0, 0, 0
L -139, -432, -30, -138, -438, -30, 0, 0, 0
L -141, -428, -30, -139, -432, -30, 0, 0, 0
L -147, -428, -30, -141, -428, -30, 0, 0, 0
L -157, -425, -30, -147, -428, -30, 0, 0, 0
L -165, -429, -30, -157, -425, -30, 0, 0, 0
L -184, -429, -30, -165, -429, -30, 0, 0, 0
L -196, -430, -30, -184, -429, -30, 0, 0, 0
L -205, -425, -30, -196, -430, -30, 0, 0, 0
L -206, -418, -30, -205, -425, -30, 0, 0, 0
L -207, -405, -30, -206, -418, -30, 0, 0, 0
L -211, -400, -23, -207, -405, -30, 0, 0, 0
L -220, -400, -23, -211, -400, -23, 0, 0, 0
L -232, -399, -19, -220, -400, -23, 0, 0, 0
L -245, -401, -16, -232, -399, -19, 0, 0, 0
L -258, -400, -17, -245, -401, -16, 0, 0, 0
L -263, -401, -17, -258, -400, -17, 0, 0, 0
L -273, -401, -17, -263, -401, -17, 0, 0, 0
L -287, -401, -11, -273, -401, -17, 0, 0, 0
L -308, -401, -11, -287, -401, -11, 0, 0, 0
L -314, -405, -14, -308, -401, -11, 0, 0, 0
L -314, -408, -13, -314, -405, -14, 0, 0, 0
L -319, -416, -12, -314, -408, -13, 0, 0, 0
L -319, -424, -12, -319, -416, -12, 0, 0, 0
L -317, -432, -12, -319, -424, -12, 0, 0, 0
L -323, -436, -12, -317, -432, -12, 0, 0, 0
L -326, -439, -12, -323, -436, -12, 0, 0, 0
L -326, -445, -12, -326, -439, -12, 0, 0, 0
L -328, -449, -12, -326, -445, -12, 0, 0, 0
L -332, -454, -12, -328, -449, -12, 0, 0, 0
L -349, -470, -12, -332, -454, -12, 0, 0, 0
L -357, -473, -12, -349, -470, -12, 0, 0, 0
L -362, -476, -12, -357, -473, -12, 0, 0, 0
L -367, -479, -12, -362, -476, -12, 0, 0, 0
L -368, -487, -12, -367, -479, -12, 0, 0, 0
L -371, -490, -12, -368, -487, -12, 0, 0, 0
L -376, -489, -12, -371, -490, -12, 0, 0, 0
L -380, -488, -12, -376, -489, -12, 0, 0, 0
L -385, -490, -12, -380, -488, -12, 0, 0, 0
L -386, -493, -12, -385, -490, -12, 0, 0, 0
L -419, -494, -12, -386, -493, -12, 0, 0, 0
L -431, -489, -12, -419, -494, -12, 0, 0, 0
L -444, -489, -12, -431, -489, -12, 0, 0, 0
L -458, -489, -12, -444, -489, -12, 0, 0, 0
L -470, -492, -12, -458, -489, -12, 0, 0, 0
L -480, -493, -12, -470, -492, -12, 0, 0, 0
L -490, -492, -12, -480, -493, -12, 0, 0, 0
L -502, -489, -12, -490, -492, -12, 0, 0, 0
L -518, -489, -12, -502, -489, -12, 0, 0, 0
L -523, -490, -12, -518, -489, -12, 0, 0, 0
L -536, -494, -12, -523, -490, -12, 0, 0, 0
L -577, -494, -12, -536, -494, -12, 0, 0, 0
L -583, -490, -12, -577, -494, -12, 0, 0, 0
L -589, -488, -12, -583, -490, -12, 0, 0, 0
L -594, -490, -12, -589, -488, -12, 0, 0, 0
L -600, -494, -12, -594, -490, -12, 0, 0, 0
L -603, -489, -12, -600, -494, -12, 0, 0, 0
L -607, -484, -12, -603, -489, -12, 0, 0, 0
L -610, -482, -12, -607, -484, -12, 0, 0, 0
L -613, -484, -12, -610, -482, -12, 0, 0, 0
L -616, -483, -12, -613, -484, -12, 0, 0, 0
L -643, -456, -12, -616, -483, -12, 0, 0, 0
L -644, -447, -12, -643, -456, -12, 0, 0, 0
L -652, -440, -12, -644, -447, -12, 0, 0, 0
L -659, -438, -12, -652, -440, -12, 0, 0, 0
L -657, -434, -12, -659, -438, -12, 0, 0, 0
L -657, -425, -12, -657, -434, -12, 0, 0, 0
L -659, -420, -13, -657, -425, -12, 0, 0, 0
L -665, -412, -12, -659, -420, -13, 0, 0, 0
L -667, -410, -11, -665, -412, -12, 0, 0, 0
L -668, -409, -11, -667, -410, -11, 0, 0, 0
L -675, -406, -12, -668, -409, -11, 0, 0, 0
L -682, -404, -11, -675, -406, -12, 0, 0, 0
L -685, -408, -11, -682, -404, -11, 0, 0, 0
L -695, -411, -9, -685, -408, -11, 0, 0, 0
L -706, -412, -11, -695, -411, -9, 0, 0, 0
L -706, -414, -11, -706, -412, -11, 0, 0, 0
L -704, -425, -16, -706, -414, -11, 0, 0, 0
L -705, -430, -17, -704, -425, -16, 0, 0, 0
L -706, -439, -17, -705, -430, -17, 0, 0, 0
L -706, -449, -17, -706, -439, -17, 0, 0, 0
L -707, -458, -18, -706, -449, -17, 0, 0, 0
L -699, -461, -18, -707, -458, -18, 0, 0, 0
L -694, -463, -16, -699, -461, -18, 0, 0, 0
L -686, -463, -18, -694, -463, -16, 0, 0, 0
L -685, -462, -18, -686, -463, -18, 0, 0, 0
L -678, -461, -18, -685, -462, -18, 0, 0, 0
L -679, -526, -18, -678, -461, -18, 0, 0, 0
L -684, -529, -18, -679, -526, -18, 0, 0, 0
L -696, -529, -18, -684, -529, -18, 0, 0, 0
L -703, -530, -18, -696, -529, -18, 0, 0, 0
L -722, -529, -18, -703, -530, -18, 0, 0, 0
L -731, -528, -18, -722, -529, -18, 0, 0, 0
L -743, -527, -15, -731, -528, -18, 0, 0, 0
L -748, -528, -12, -743, -527, -15, 0, 0, 0
L -757, -527, -13, -748, -528, -12, 0, 0, 0
L -759, -527, -18, -757, -527, -13, 0, 0, 0
L -765, -528, -18, -759, -527, -18, 0, 0, 0
L -770, -532, -17, -765, -528, -18, 0, 0, 0
L -771, -541, -17, -770, -532, -17, 0, 0, 0
L -771, -555, -17, -771, -541, -17, 0, 0, 0
L -772, -564, -15, -771, -555, -17, 0, 0, 0
L -772, -572, -17, -772, -564, -15, 0, 0, 0
L -770, -572, -17, -772, -572, -17, 0, 0, 0
L -764, -578, -17, -770, -572, -17, 0, 0, 0
L -762, -578, -17, -764, -578, -17, 0, 0, 0
L -753, -577, -17, -762, -578, -17, 0, 0, 0
L -752, -577, -17, -753, -577, -17, 0, 0, 0
L -746, -576, -16, -752, -577, -17, 0, 0, 0
L -738, -579, -16, -746, -576, -16, 0, 0, 0
L -734, -579, -17, -738, -579, -16, 0, 0, 0
L -733, -578, -17, -734, -579, -17, 0, 0, 0
L -730, -571, -18, -733, -578, -17, 0, 0, 0
L -727, -565, -17, -730, -571, -18, 0, 0, 0
L -727, -562, -18, -727, -565, -17, 0, 0, 0
L -726, -560, -18, -727, -562, -18, 0, 0, 0
L -730, -550, -18, -726, -560, -18, 0, 0, 0
L -683, -550, -18, -730, -550, -18, 0, 0, 0
L -666, -551, -18, -683, -550, -18, 0, 0, 0
L -661, -549, -18, -666, -551, -18, 0, 0, 0
L -647, -551, -18, -661, -549, -18, 0, 0, 0
L -636, -550, -18, -647, -551, -18, 0, 0, 0
L -632, -549, -18, -636, -550, -18, 0, 0, 0
L -619, -550, -18, -632, -549, -18, 0, 0, 0
L -604, -550, -18, -619, -550, -18, 0, 0, 0
L -593, -553, -18, -604, -550, -18, 0, 0, 0
L -593, -563, -18, -593, -553, -18, 0, 0, 0
L -592, -582, -18, -593, -563, -18, 0, 0, 0
L -593, -601, -18, -592, -582, -18, 0, 0, 0
L -593, -608, -18, -593, -601, -18, 0, 0, 0
L -593, -619, -18, -593, -608, -18, 0, 0, 0
L -593, -631, -18, -593, -619, -18, 0, 0, 0
L -592, -642, -18, -593, -631, -18, 0, 0, 0
L -592, -651, -18, -592, -642, -18, 0, 0, 0
L -593, -673, -18, -592, -651, -18, 0, 0, 0
L -593, -681, -18, -593, -673, -18, 0, 0, 0
L -593, -689, -18, -593, -681, -18, 0, 0, 0
L -605, -689, -18, -593, -689, -18, 0, 0, 0
L -613, -690, -18, -605, -689, -18, 0, 0, 0
L -626, -689, -18, -613, -690, -18, 0, 0, 0
L -644, -689, -18, -626, -689, -18, 0, 0, 0
L -657, -688, -19, -644, -689, -18, 0, 0, 0
L -663, -688, -18, -657, -688, -19, 0, 0, 0
L -674, -689, -18, -663, -688, -18, 0, 0, 0
L -685, -690, -18, -674, -689, -18, 0, 0, 0
L -696, -689, -18, -685, -690, -18, 0, 0, 0
L -715, -690, -18, -696, -689, -18, 0, 0, 0
L -726, -689, -18, -715, -690, -18, 0, 0, 0
L -731, -687, -18, -726, -689, -18, 0, 0, 0
L -732, -637, -18, -731, -687, -18, 0, 0, 0
L -730, -627, -18, -732, -637, -18, 0, 0, 0
L -729, -624, -16, -730, -627, -18, 0, 0, 0
L -729, -616, -12, -729, -624, -16, 0, 0, 0
L -728, -611, -13, -729, -616, -12, 0, 0, 0
L -729, -608, -17, -728, -611, -13, 0, 0, 0
L -731, -597, -18, -729, -608, -17, 0, 0, 0
L -736, -595, -17, -731, -597, -18, 0, 0, 0
L -741, -596, -17, -736, -595, -17, 0, 0, 0
L -748, -597, -16, -741, -596, -17, 0, 0, 0
L -759, -595, -17, -748, -597, -16, 0, 0, 0
L -771, -597, -17, -759, -595, -17, 0, 0, 0
L -781, -598, -17, -771, -597, -17, 0, 0, 0
L -788, -599, -16, -781, -598, -17, 0, 0, 0
L -797, -599, -15, -788, -599, -16, 0, 0, 0
L -812, -596, -11, -797, -599, -15, 0, 0, 0
L -817, -596, -11, -812, -596, -11, 0, 0, 0
L -822, -595, -11, -817, -596, -11, 0, 0, 0
L -827, -596, -9, -822, -595, -11, 0, 0, 0
L -831, -597, -7, -827, -596, -9, 0, 0, 0
L -832, -597, -7, -831, -597, -7, 0, 0, 0
L -843, -595, -6, -832, -597, -7, 0, 0, 0
L -851, -593, -3, -843, -595, -6, 0, 0, 0
L -853, -593, -4, -851, -593, -3, 0, 0, 0
L -856, -597, -6, -853, -593, -4, 0, 0, 0
L -856, -599, -6, -856, -597, -6, 0, 0, 0
L -853, -602, 0, -856, -599, -6, 0, 0, 0
L -853, -613, 0, -853, -602, 0, 0, 0, 0
L -850, -616, -5, -853, -613, 0, 0, 0, 0
L -837, -630, -5, -850, -616, -5, 0, 0, 0
L -834, -632, -5, -837, -630, -5, 0, 0, 0
L -830, -634, -5, -834, -632, -5, 0, 0, 0
L -828, -637, -5, -830, -634, -5, 0, 0, 0
L -822, -643, -5, -828, -637, -5, 0, 0, 0
L -817, -648, -5, -822, -643, -5, 0, 0, 0
L -816, -659, -5, -817, -648, -5, 0, 0, 0
L -814, -663, -5, -816, -659, -5, 0, 0, 0
L -811, -663, -5, -814, -663, -5, 0, 0, 0
L -810, -696, -5, -811, -663, -5, 0, 0, 0
L -811, -703, -5, -810, -696, -5, 0, 0, 0
L -812, -709, -2, -811, -703, -5, 0, 0, 0
L -813, -713, -2, -812, -709, -2, 0, 0, 0
L -814, -717, -2, -813, -713, -2, 0, 0, 0
L -814, -719, -5, -814, -717, -2, 0, 0, 0
L -815, -723, -5, -814, -719, -5, 0, 0, 0
L -816, -733, -5, -815, -723, -5, 0, 0, 0
L -816, -752, -6, -816, -733, -5, 0, 0, 0
L -817, -761, -6, -816, -752, -6, 0, 0, 0
L -817, -772, -5, -817, -761, -6, 0, 0, 0
L -820, -778, -5, -817, -772, -5, 0, 0, 0
L -840, -798, -5, -820, -778, -5, 0, 0, 0
L -854, -803, -5, -840, -798, -5, 0, 0, 0
L -881, -776, -5, -854, -803, -5, 0, 0, 0
L -883, -772, -3, -881, -776, -5, 0, 0, 0
L -885, -764, -1, -883, -772, -3, 0, 0, 0
L -884, -763, -4, -885, -764, -1, 0, 0, 0
L -883, -757, -6, -884, -763, -4, 0, 0, 0
L -883, -721, -6, -883, -757, -6, 0, 0, 0
L -885, -712, -5, -883, -721, -6, 0, 0, 0
L -890, -709, 0, -885, -712, -5, 0, 0, 0
L -898, -707, -5, -890, -709, 0, 0, 0, 0
L -899, -707, -5, -898, -707, -5, 0, 0, 0
L -911, -705, -6, -899, -707, -5, 0, 0, 0
L -919, -706, -6, -911, -705, -6, 0, 0, 0
L -928, -705, -6, -919, -706, -6, 0, 0, 0
L -934, -706, -6, -928, -705, -6, 0, 0, 0
L -944, -705, -5, -934, -706, -6, 0, 0, 0
L -945, -700, -5, -944, -705, -5, 0, 0, 0
L -945, -680, -5, -945, -700, -5, 0, 0, 0
L -941, -669, -4, -945, -680, -5, 0, 0, 0
L -941, -650, -5, -941, -669, -4, 0, 0, 0
L -941, -633, -5, -941, -650, -5, 0, 0, 0
L -944, -632, -4, -941, -633, -5, 0, 0, 0
L -946, -632, -4, -944, -632, -4, 0, 0, 0
L -956, -636, -4, -946, -632, -4, 0, 0, 0
L -967, -637, -3, -956, -636, -4, 0, 0, 0
L -974, -637, -4, -967, -637, -3, 0, 0, 0
L -977, -639, -5, -974, -637, -4, 0, 0, 0
L -976, -641, -5, -977, -639, -5, 0, 0, 0
L -976, -651, -10, -976, -641, -5, 0, 0, 0
L -976, -652, -10, -976, -651, -10, 0, 0, 0
L -975, -666, -11, -976, -652, -10, 0, 0, 0
L -976, -677, -9, -975, -666, -11, 0, 0, 0
L -976, -707, -10, -976, -677, -9, 0, 0, 0
L -986, -708, -10, -976, -707, -10, 0, 0, 0
L -1004, -709, -11, -986, -708, -10, 0, 0, 0
L -1005, -709, -12, -1004, -709, -11, 0, 0, 0
L -1010, -709, -15, -1005, -709, -12, 0, 0, 0
L -1033, -707, -17, -1010, -709, -15, 0, 0, 0
L -1034, -707, -16, -1033, -707, -17, 0, 0, 0
L -1045, -704, -16, -1034, -707, -16, 0, 0, 0
L -1052, -704, -16, -1045, -704, -16, 0, 0, 0
L -1066, -705, -17, -1052, -704, -16, 0, 0, 0
L -1067, -703, -17, -1066, -705, -17, 0, 0, 0
L -1067, -708, -17, -1067, -703, -17, 0, 0, 0
L -1061, -716, -12, -1067, -708, -17, 0, 0, 0
L -1060, -717, -13, -1061, -716, -12, 0, 0, 0
L -1054, -721, -12, -1060, -717, -13, 0, 0, 0
L -1052, -721, -12, -1054, -721, -12, 0, 0, 0
L -1049, -729, -17, -1052, -721, -12, 0, 0, 0
L -1077, -756, -17, -1049, -729, -17, 0, 0, 0
L -1082, -762, -17, -1077, -756, -17, 0, 0, 0
L -1083, -764, -17, -1082, -762, -17, 0, 0, 0
L -1086, -769, -17, -1083, -764, -17, 0, 0, 0
L -1086, -821, -17, -1086, -769, -17, 0, 0, 0
L -1102, -822, -17, -1086, -821, -17, 0, 0, 0
L -1125, -822, -14, -1102, -822, -17, 0, 0, 0
L -1134, -822, -17, -1125, -822, -14, 0, 0, 0
L -1140, -822, -17, -1134, -822, -17, 0, 0, 0
L -1140, -776, -12, -1140, -822, -17, 0, 0, 0
L -1140, -769, -14, -1140, -776, -12, 0, 0, 0
L -1141, -765, -17, -1140, -769, -14, 0, 0, 0
L -1153, -753, -17, -1141, -765, -17, 0, 0, 0
L -1169, -736, -16, -1153, -753, -17, 0, 0, 0
L -1180, -723, -14, -1169, -736, -16, 0, 0, 0
L -1183, -725, -17, -1180, -723, -14, 0, 0, 0
L -1240, -726, -17, -1183, -725, -17, 0, 0, 0
L -1240, -781, -17, -1240, -726, -17, 0, 0, 0
L -1275, -782, -12, -1240, -781, -17, 0, 0, 0
L -1294, -781, -17, -1275, -782, -12, 0, 0, 0
L -1294, -726, -17, -1294, -781, -17, 0, 0, 0
L -1298, -724, -17, -1294, -726, -17, 0, 0, 0
L -1305, -725, -17, -1298, -724, -17, 0, 0, 0
L -1344, -724, -17, -1305, -725, -17, 0, 0, 0
L -1355, -725, -17, -1344, -724, -17, 0, 0, 0
L -1355, -730, -17, -1355, -725, -17, 0, 0, 0
L -1355, -757, -17, -1355, -730, -17, 0, 0, 0
L -1356, -764, -17, -1355, -757, -17, 0, 0, 0
L -1357, -772, -13, -1356, -764, -17, 0, 0, 0
L -1358, -775, -15, -1357, -772, -13, 0, 0, 0
L -1359, -781, -17, -1358, -775, -15, 0, 0, 0
L -1376, -782, -17, -1359, -781, -17, 0, 0, 0
L -1409, -782, -17, -1376, -782, -17, 0, 0, 0
L -1409, -726, -17, -1409, -782, -17, 0, 0, 0
