P -200, 1700, 0, 0, 0, 0, 2, The_Fortified_Lair_of_the_Taskmasters_(RUJF)
P -200, 1900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -200, 2100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -200, 2300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -1015.0, 260.0, -562.0, -986.0, 268.0, -562.0, 0, 0, 0
L -1027.0, 230.0, -562.0, -1015.0, 260.0, -562.0, 0, 0, 0
L -1026.0, 229.0, -562.0, -1027.0, 230.0, -562.0, 0, 0, 0
L -1026.0, 218.0, -562.0, -1026.0, 229.0, -562.0, 0, 0, 0
L -1028.0, 217.0, -562.0, -1026.0, 218.0, -562.0, 0, 0, 0
L -1030.0, 217.0, -562.0, -1028.0, 217.0, -562.0, 0, 0, 0
L -1031.0, 216.0, -561.0, -1030.0, 217.0, -562.0, 0, 0, 0
L -1038.0, 209.0, -561.0, -1031.0, 216.0, -561.0, 0, 0, 0
L -1047.0, 202.0, -561.0, -1038.0, 209.0, -561.0, 0, 0, 0
L -1049.0, 201.0, -560.0, -1047.0, 202.0, -561.0, 0, 0, 0
L -1050.0, 200.0, -560.0, -1049.0, 201.0, -560.0, 0, 0, 0
L -1051.0, 199.0, -561.0, -1050.0, 200.0, -560.0, 0, 0, 0
L -1058.0, 192.0, -559.0, -1051.0, 199.0, -561.0, 0, 0, 0
L -1059.0, 190.0, -559.0, -1058.0, 192.0, -559.0, 0, 0, 0
L -1060.0, 189.0, -560.0, -1059.0, 190.0, -559.0, 0, 0, 0
L -1061.0, 188.0, -559.0, -1060.0, 189.0, -560.0, 0, 0, 0
L -1064.0, 186.0, -558.0, -1061.0, 188.0, -559.0, 0, 0, 0
L -1070.0, 178.0, -557.0, -1064.0, 186.0, -558.0, 0, 0, 0
L -1089.0, 156.0, -550.0, -1070.0, 178.0, -557.0, 0, 0, 0
L -1095.0, 148.0, -549.0, -1089.0, 156.0, -550.0, 0, 0, 0
L -1096.0, 147.0, -549.0, -1095.0, 148.0, -549.0, 0, 0, 0
L -1097.0, 145.0, -548.0, -1096.0, 147.0, -549.0, 0, 0, 0
L -1099.0, 143.0, -548.0, -1097.0, 145.0, -548.0, 0, 0, 0
L -1100.0, 142.0, -547.0, -1099.0, 143.0, -548.0, 0, 0, 0
L -1105.0, 133.0, -545.0, -1100.0, 142.0, -547.0, 0, 0, 0
L -1105.0, 132.0, -545.0, -1105.0, 133.0, -545.0, 0, 0, 0
L -1106.0, 131.0, -545.0, -1105.0, 132.0, -545.0, 0, 0, 0
L -1108.0, 131.0, -544.0, -1106.0, 131.0, -545.0, 0, 0, 0
L -1112.0, 124.0, -541.0, -1108.0, 131.0, -544.0, 0, 0, 0
L -1113.0, 123.0, -539.0, -1112.0, 124.0, -541.0, 0, 0, 0
L -1115.0, 122.0, -538.0, -1113.0, 123.0, -539.0, 0, 0, 0
L -1116.0, 122.0, -537.0, -1115.0, 122.0, -538.0, 0, 0, 0
L -1121.0, 116.0, -534.0, -1116.0, 122.0, -537.0, 0, 0, 0
L -1121.0, 115.0, -534.0, -1121.0, 116.0, -534.0, 0, 0, 0
L -1122.0, 115.0, -534.0, -1121.0, 115.0, -534.0, 0, 0, 0
L -1122.0, 114.0, -533.0, -1122.0, 115.0, -534.0, 0, 0, 0
L -1124.0, 112.0, -532.0, -1122.0, 114.0, -533.0, 0, 0, 0
L -1128.0, 107.0, -530.0, -1124.0, 112.0, -532.0, 0, 0, 0
L -1146.0, 84.0, -517.0, -1128.0, 107.0, -530.0, 0, 0, 0
L -1147.0, 83.0, -517.0, -1146.0, 84.0, -517.0, 0, 0, 0
L -1147.0, 82.0, -516.0, -1147.0, 83.0, -517.0, 0, 0, 0
L -1149.0, 80.0, -517.0, -1147.0, 82.0, -516.0, 0, 0, 0
L -1150.0, 78.0, -518.0, -1149.0, 80.0, -517.0, 0, 0, 0
L -1150.0, 70.0, -516.0, -1150.0, 78.0, -518.0, 0, 0, 0
L -1150.0, 68.0, -516.0, -1150.0, 70.0, -516.0, 0, 0, 0
L -1152.0, 67.0, -516.0, -1150.0, 68.0, -516.0, 0, 0, 0
L -1161.0, 67.0, -516.0, -1155.0, 67.0, -516.0, 0, 0, 0
L -1027.0, 186.0, -561.0, -1028.0, 184.0, -561.0, 0, 0, 0
L -1027.0, 186.0, -561.0, -1026.0, 187.0, -561.0, 0, 0, 0
L -1027.0, 184.0, -561.0, -1027.0, 186.0, -561.0, 0, 0, 0
L -1034.0, 176.0, -560.0, -1027.0, 184.0, -561.0, 0, 0, 0
L -1041.0, 169.0, -559.0, -1034.0, 176.0, -560.0, 0, 0, 0
L -1042.0, 168.0, -558.0, -1041.0, 169.0, -559.0, 0, 0, 0
L -1043.0, 168.0, -558.0, -1042.0, 168.0, -558.0, 0, 0, 0
L -1046.0, 165.0, -558.0, -1043.0, 168.0, -558.0, 0, 0, 0
L -1049.0, 161.0, -557.0, -1046.0, 165.0, -558.0, 0, 0, 0
L -1056.0, 154.0, -555.0, -1049.0, 161.0, -557.0, 0, 0, 0
L -1057.0, 153.0, -555.0, -1056.0, 154.0, -555.0, 0, 0, 0
L -1059.0, 149.0, -553.0, -1057.0, 153.0, -555.0, 0, 0, 0
L -1063.0, 144.0, -553.0, -1059.0, 149.0, -553.0, 0, 0, 0
L -1064.0, 143.0, -553.0, -1063.0, 144.0, -553.0, 0, 0, 0
L -1065.0, 141.0, -552.0, -1064.0, 143.0, -553.0, 0, 0, 0
L -1071.0, 134.0, -550.0, -1065.0, 141.0, -552.0, 0, 0, 0
L -1072.0, 132.0, -549.0, -1071.0, 134.0, -550.0, 0, 0, 0
L -1073.0, 131.0, -549.0, -1072.0, 132.0, -549.0, 0, 0, 0
L -1073.0, 129.0, -549.0, -1073.0, 131.0, -549.0, 0, 0, 0
L -1080.0, 120.0, -546.0, -1073.0, 129.0, -549.0, 0, 0, 0
L -1081.0, 119.0, -546.0, -1080.0, 120.0, -546.0, 0, 0, 0
L -1087.0, 111.0, -543.0, -1081.0, 119.0, -546.0, 0, 0, 0
L -1088.0, 110.0, -542.0, -1087.0, 111.0, -543.0, 0, 0, 0
L -1092.0, 106.0, -539.0, -1088.0, 110.0, -542.0, 0, 0, 0
L -1093.0, 105.0, -539.0, -1092.0, 106.0, -539.0, 0, 0, 0
L -1094.0, 103.0, -538.0, -1093.0, 105.0, -539.0, 0, 0, 0
L -1101.0, 97.0, -535.0, -1094.0, 103.0, -538.0, 0, 0, 0
L -1103.0, 96.0, -534.0, -1101.0, 97.0, -535.0, 0, 0, 0
L -1104.0, 94.0, -533.0, -1103.0, 96.0, -534.0, 0, 0, 0
L -1105.0, 93.0, -533.0, -1104.0, 94.0, -533.0, 0, 0, 0
L -1106.0, 92.0, -532.0, -1105.0, 93.0, -533.0, 0, 0, 0
L -1113.0, 85.0, -529.0, -1106.0, 92.0, -532.0, 0, 0, 0
L -1114.0, 84.0, -528.0, -1113.0, 85.0, -529.0, 0, 0, 0
L -1115.0, 80.0, -522.0, -1114.0, 84.0, -528.0, 0, 0, 0
L -1115.0, 79.0, -520.0, -1115.0, 80.0, -522.0, 0, 0, 0
L -1115.0, 77.0, -518.0, -1115.0, 79.0, -520.0, 0, 0, 0
L -1153.0, 67.0, -516.0, -1152.0, 67.0, -516.0, 0, 0, 0
L -1175.0, 63.0, -516.0, -1161.0, 67.0, -516.0, 0, 0, 0
L -1124.0, 68.0, -513.0, -1125.0, 70.0, -516.0, 0, 0, 0
L -1124.0, 66.0, -512.0, -1124.0, 68.0, -513.0, 0, 0, 0
L -1125.0, 65.0, -511.0, -1124.0, 66.0, -512.0, 0, 0, 0
L -1125.0, 60.0, -516.0, -1125.0, 65.0, -511.0, 0, 0, 0
L -1114.0, 22.0, -516.0, -1114.0, 28.0, -516.0, 0, 0, 0
L -1113.0, 20.0, -516.0, -1114.0, 22.0, -516.0, 0, 0, 0
L -1122.0, -5.0, -516.0, -1113.0, 20.0, -516.0, 0, 0, 0
L -1144.0, -14.0, -516.0, -1122.0, -5.0, -516.0, 0, 0, 0
L -1155.0, 67.0, -516.0, -1153.0, 67.0, -516.0, 0, 0, 0
L -1183.0, 61.0, -516.0, -1161.0, 67.0, -516.0, 0, 0, 0
L -1197.0, 27.0, -516.0, -1183.0, 61.0, -516.0, 0, 0, 0
L -1184.0, -5.0, -516.0, -1197.0, 27.0, -516.0, 0, 0, 0
L -1183.0, -7.0, -516.0, -1184.0, -5.0, -516.0, 0, 0, 0
L -1154.0, -18.0, -516.0, -1183.0, -7.0, -516.0, 0, 0, 0
L -1122.0, -5.0, -516.0, -1154.0, -18.0, -516.0, 0, 0, 0
L -1120.0, 2.0, -516.0, -1122.0, -5.0, -516.0, 0, 0, 0
L -1121.0, 57.0, -516.0, -1125.0, 58.0, -514.0, 0, 0, 0
L -1117.0, 57.0, -516.0, -1121.0, 57.0, -516.0, 0, 0, 0
L -1083.0, 75.0, -523.0, -1117.0, 57.0, -516.0, 0, 0, 0
L -926.0, 124.0, -530.0, -908.0, 125.0, -533.0, 0, 0, 0
L -936.0, 124.0, -530.0, -926.0, 124.0, -530.0, 0, 0, 0
L -937.0, 125.0, -530.0, -936.0, 124.0, -530.0, 0, 0, 0
L -939.0, 125.0, -530.0, -938.0, 125.0, -530.0, 0, 0, 0
L -992.0, 109.0, -538.0, -939.0, 125.0, -530.0, 0, 0, 0
L -1026.0, 98.0, -539.0, -992.0, 109.0, -538.0, 0, 0, 0
L -1054.0, 89.0, -533.0, -1026.0, 98.0, -539.0, 0, 0, 0
L -1056.0, 89.0, -533.0, -1054.0, 89.0, -533.0, 0, 0, 0
L -1103.0, 64.0, -517.0, -1056.0, 89.0, -533.0, 0, 0, 0
L -1114.0, 29.0, -516.0, -1114.0, 17.0, -516.0, 0, 0, 0
L -1113.0, 30.0, -513.0, -1114.0, 29.0, -516.0, 0, 0, 0
L -1111.0, 36.0, -510.0, -1113.0, 30.0, -513.0, 0, 0, 0
L -1110.0, 38.0, -511.0, -1111.0, 36.0, -510.0, 0, 0, 0
L -1106.0, 40.0, -512.0, -1110.0, 38.0, -511.0, 0, 0, 0
L -1104.0, 41.0, -515.0, -1106.0, 40.0, -512.0, 0, 0, 0
L -1103.0, 41.0, -515.0, -1104.0, 41.0, -515.0, 0, 0, 0
L -1096.0, 46.0, -517.0, -1103.0, 41.0, -515.0, 0, 0, 0
L -1094.0, 46.0, -517.0, -1096.0, 46.0, -517.0, 0, 0, 0
L -1093.0, 47.0, -518.0, -1094.0, 46.0, -517.0, 0, 0, 0
L -1091.0, 48.0, -518.0, -1093.0, 47.0, -518.0, 0, 0, 0
L -1084.0, 53.0, -521.0, -1091.0, 48.0, -518.0, 0, 0, 0
L -1082.0, 54.0, -522.0, -1084.0, 53.0, -521.0, 0, 0, 0
L -1081.0, 55.0, -523.0, -1082.0, 54.0, -522.0, 0, 0, 0
L -1079.0, 56.0, -523.0, -1081.0, 55.0, -523.0, 0, 0, 0
L -1077.0, 58.0, -524.0, -1079.0, 56.0, -523.0, 0, 0, 0
L -1071.0, 61.0, -527.0, -1077.0, 58.0, -524.0, 0, 0, 0
L -1070.0, 62.0, -527.0, -1071.0, 61.0, -527.0, 0, 0, 0
L -1068.0, 62.0, -527.0, -1070.0, 62.0, -527.0, 0, 0, 0
L -1060.0, 65.0, -531.0, -1068.0, 62.0, -527.0, 0, 0, 0
L -1058.0, 66.0, -531.0, -1060.0, 65.0, -531.0, 0, 0, 0
L -1056.0, 66.0, -531.0, -1058.0, 66.0, -531.0, 0, 0, 0
L -1047.0, 70.0, -535.0, -1056.0, 66.0, -531.0, 0, 0, 0
L -1046.0, 71.0, -535.0, -1047.0, 70.0, -535.0, 0, 0, 0
L -1044.0, 71.0, -535.0, -1046.0, 71.0, -535.0, 0, 0, 0
L -1043.0, 71.0, -536.0, -1044.0, 71.0, -535.0, 0, 0, 0
L -1035.0, 75.0, -538.0, -1043.0, 71.0, -536.0, 0, 0, 0
L -1032.0, 75.0, -538.0, -1035.0, 75.0, -538.0, 0, 0, 0
L -1026.0, 78.0, -539.0, -1032.0, 75.0, -538.0, 0, 0, 0
L -1024.0, 78.0, -539.0, -1026.0, 78.0, -539.0, 0, 0, 0
L -1018.0, 81.0, -540.0, -1024.0, 78.0, -539.0, 0, 0, 0
L -1014.0, 81.0, -540.0, -1018.0, 81.0, -540.0, 0, 0, 0
L -1005.0, 85.0, -539.0, -1014.0, 81.0, -540.0, 0, 0, 0
L -1003.0, 85.0, -539.0, -1005.0, 85.0, -539.0, 0, 0, 0
L -1001.0, 86.0, -539.0, -1003.0, 85.0, -539.0, 0, 0, 0
L -998.0, 87.0, -539.0, -1001.0, 86.0, -539.0, 0, 0, 0
L -996.0, 87.0, -539.0, -998.0, 87.0, -539.0, 0, 0, 0
L -978.0, 93.0, -537.0, -996.0, 87.0, -539.0, 0, 0, 0
L -977.0, 93.0, -537.0, -978.0, 93.0, -537.0, 0, 0, 0
L -972.0, 96.0, -536.0, -977.0, 93.0, -537.0, 0, 0, 0
L -956.0, 102.0, -533.0, -972.0, 96.0, -536.0, 0, 0, 0
L -955.0, 103.0, -532.0, -956.0, 102.0, -533.0, 0, 0, 0
L -953.0, 103.0, -532.0, -955.0, 103.0, -532.0, 0, 0, 0
L -948.0, 105.0, -530.0, -953.0, 103.0, -532.0, 0, 0, 0
L -945.0, 105.0, -530.0, -948.0, 105.0, -530.0, 0, 0, 0
L -940.0, 107.0, -530.0, -945.0, 105.0, -530.0, 0, 0, 0
L -937.0, 107.0, -530.0, -940.0, 107.0, -530.0, 0, 0, 0
L -934.0, 108.0, -529.0, -937.0, 107.0, -530.0, 0, 0, 0
L -922.0, 124.0, -531.0, -893.0, 125.0, -533.0, 0, 0, 0
L -931.0, 124.0, -529.0, -922.0, 124.0, -531.0, 0, 0, 0
L -938.0, 125.0, -530.0, -937.0, 125.0, -530.0, 0, 0, 0
L -938.0, 125.0, -530.0, -931.0, 124.0, -529.0, 0, 0, 0
L -930.0, 109.0, -528.0, -932.0, 108.0, -529.0, 0, 0, 0
L -929.0, 110.0, -530.0, -930.0, 109.0, -528.0, 0, 0, 0
L -927.0, 111.0, -530.0, -929.0, 110.0, -530.0, 0, 0, 0
L -925.0, 111.0, -531.0, -927.0, 111.0, -530.0, 0, 0, 0
L -885.0, 111.0, -533.0, -925.0, 111.0, -531.0, 0, 0, 0
L -697.0, 139.0, -504.0, -690.0, 138.0, -501.0, 0, 0, 0
L -698.0, 138.0, -505.0, -697.0, 139.0, -504.0, 0, 0, 0
L -712.0, 136.0, -510.0, -698.0, 138.0, -505.0, 0, 0, 0
L -721.0, 130.0, -514.0, -712.0, 136.0, -510.0, 0, 0, 0
L -722.0, 129.0, -514.0, -721.0, 130.0, -514.0, 0, 0, 0
L -728.0, 126.0, -515.0, -722.0, 129.0, -514.0, 0, 0, 0
L -729.0, 126.0, -515.0, -728.0, 126.0, -515.0, 0, 0, 0
L -735.0, 126.0, -516.0, -729.0, 126.0, -515.0, 0, 0, 0
L -739.0, 124.0, -516.0, -735.0, 126.0, -516.0, 0, 0, 0
L -740.0, 123.0, -517.0, -739.0, 124.0, -516.0, 0, 0, 0
L -743.0, 124.0, -517.0, -740.0, 123.0, -517.0, 0, 0, 0
L -749.0, 128.0, -518.0, -743.0, 124.0, -517.0, 0, 0, 0
L -754.0, 129.0, -519.0, -749.0, 128.0, -518.0, 0, 0, 0
L -757.0, 130.0, -520.0, -754.0, 129.0, -519.0, 0, 0, 0
L -766.0, 132.0, -522.0, -757.0, 130.0, -520.0, 0, 0, 0
L -769.0, 133.0, -523.0, -766.0, 132.0, -522.0, 0, 0, 0
L -793.0, 132.0, -529.0, -769.0, 133.0, -523.0, 0, 0, 0
L -811.0, 132.0, -529.0, -793.0, 132.0, -529.0, 0, 0, 0
L -822.0, 131.0, -529.0, -811.0, 132.0, -529.0, 0, 0, 0
L -828.0, 129.0, -530.0, -822.0, 131.0, -529.0, 0, 0, 0
L -841.0, 126.0, -531.0, -828.0, 129.0, -530.0, 0, 0, 0
L -843.0, 126.0, -531.0, -841.0, 126.0, -531.0, 0, 0, 0
L -844.0, 125.0, -531.0, -843.0, 126.0, -531.0, 0, 0, 0
L -846.0, 125.0, -531.0, -844.0, 125.0, -531.0, 0, 0, 0
L -850.0, 126.0, -531.0, -846.0, 125.0, -531.0, 0, 0, 0
L -851.0, 126.0, -531.0, -850.0, 126.0, -531.0, 0, 0, 0
L -853.0, 127.0, -531.0, -851.0, 126.0, -531.0, 0, 0, 0
L -857.0, 128.0, -531.0, -853.0, 127.0, -531.0, 0, 0, 0
L -855.0, 129.0, -530.0, -857.0, 128.0, -531.0, 0, 0, 0
L -857.0, 130.0, -530.0, -855.0, 129.0, -530.0, 0, 0, 0
L -858.0, 131.0, -530.0, -857.0, 130.0, -530.0, 0, 0, 0
L -860.0, 135.0, -530.0, -858.0, 131.0, -530.0, 0, 0, 0
L -861.0, 136.0, -529.0, -860.0, 135.0, -530.0, 0, 0, 0
L -863.0, 139.0, -527.0, -861.0, 136.0, -529.0, 0, 0, 0
L -863.0, 141.0, -527.0, -863.0, 139.0, -527.0, 0, 0, 0
L -864.0, 143.0, -526.0, -863.0, 141.0, -527.0, 0, 0, 0
L -882.0, 144.0, -524.0, -864.0, 143.0, -526.0, 0, 0, 0
L -882.0, 127.0, -533.0, -882.0, 144.0, -524.0, 0, 0, 0
L -884.0, 125.0, -533.0, -882.0, 127.0, -533.0, 0, 0, 0
L -888.0, 125.0, -533.0, -884.0, 125.0, -533.0, 0, 0, 0
L -883.0, 110.0, -533.0, -885.0, 111.0, -533.0, 0, 0, 0
L -883.0, 93.0, -527.0, -883.0, 110.0, -533.0, 0, 0, 0
L -833.0, 87.0, -517.0, -883.0, 93.0, -527.0, 0, 0, 0
L -831.0, 87.0, -517.0, -833.0, 87.0, -517.0, 0, 0, 0
L -762.0, 87.0, -509.0, -831.0, 87.0, -517.0, 0, 0, 0
L -760.0, 87.0, -509.0, -762.0, 87.0, -509.0, 0, 0, 0
L -756.0, 88.0, -511.0, -760.0, 87.0, -509.0, 0, 0, 0
L -755.0, 89.0, -513.0, -756.0, 88.0, -511.0, 0, 0, 0
L -753.0, 89.0, -514.0, -755.0, 89.0, -513.0, 0, 0, 0
L -750.0, 91.0, -513.0, -753.0, 89.0, -514.0, 0, 0, 0
L -721.0, 95.0, -511.0, -750.0, 91.0, -513.0, 0, 0, 0
L -712.0, 95.0, -508.0, -721.0, 95.0, -511.0, 0, 0, 0
L -710.0, 95.0, -507.0, -712.0, 95.0, -508.0, 0, 0, 0
L -708.0, 96.0, -507.0, -710.0, 95.0, -507.0, 0, 0, 0
L -702.0, 99.0, -506.0, -708.0, 96.0, -507.0, 0, 0, 0
L -701.0, 99.0, -506.0, -702.0, 99.0, -506.0, 0, 0, 0
L -698.0, 101.0, -505.0, -701.0, 99.0, -506.0, 0, 0, 0
L -697.0, 102.0, -505.0, -698.0, 101.0, -505.0, 0, 0, 0
L -695.0, 103.0, -505.0, -697.0, 102.0, -505.0, 0, 0, 0
L -693.0, 103.0, -503.0, -695.0, 103.0, -505.0, 0, 0, 0
L -691.0, 103.0, -502.0, -693.0, 103.0, -503.0, 0, 0, 0
L -690.0, 102.0, -502.0, -691.0, 103.0, -502.0, 0, 0, 0
L -688.0, 102.0, -500.0, -690.0, 102.0, -502.0, 0, 0, 0
L -686.0, 102.0, -500.0, -688.0, 102.0, -500.0, 0, 0, 0
L -685.0, 102.0, -498.0, -686.0, 102.0, -500.0, 0, 0, 0
L -683.0, 101.0, -496.0, -685.0, 102.0, -498.0, 0, 0, 0
L -682.0, 99.0, -495.0, -683.0, 101.0, -496.0, 0, 0, 0
L -657.0, 85.0, -475.0, -682.0, 99.0, -495.0, 0, 0, 0
L -656.0, 84.0, -474.0, -657.0, 85.0, -475.0, 0, 0, 0
L -646.0, 85.0, -471.0, -656.0, 84.0, -474.0, 0, 0, 0
L -690.0, 138.0, -498.0, -692.0, 138.0, -502.0, 0, 0, 0
L -680.0, 139.0, -493.0, -690.0, 138.0, -498.0, 0, 0, 0
L -650.0, 139.0, -483.0, -680.0, 139.0, -493.0, 0, 0, 0
L -629.0, 140.0, -472.0, -650.0, 139.0, -483.0, 0, 0, 0
L -619.0, 139.0, -472.0, -629.0, 140.0, -472.0, 0, 0, 0
L -582.0, 136.0, -468.0, -619.0, 139.0, -472.0, 0, 0, 0
L -562.0, 134.0, -468.0, -582.0, 136.0, -468.0, 0, 0, 0
L -553.0, 134.0, -468.0, -562.0, 134.0, -468.0, 0, 0, 0
L -533.0, 136.0, -468.0, -553.0, 134.0, -468.0, 0, 0, 0
L -528.0, 136.0, -468.0, -533.0, 136.0, -468.0, 0, 0, 0
L -525.0, 137.0, -468.0, -528.0, 136.0, -468.0, 0, 0, 0
L -516.0, 139.0, -467.0, -525.0, 137.0, -468.0, 0, 0, 0
L -514.0, 140.0, -466.0, -516.0, 139.0, -467.0, 0, 0, 0
L -512.0, 140.0, -466.0, -514.0, 140.0, -466.0, 0, 0, 0
L -512.0, 138.0, -468.0, -512.0, 140.0, -466.0, 0, 0, 0
L -510.0, 128.0, -471.0, -512.0, 138.0, -468.0, 0, 0, 0
L -509.0, 126.0, -472.0, -510.0, 128.0, -471.0, 0, 0, 0
L -508.0, 125.0, -472.0, -509.0, 126.0, -472.0, 0, 0, 0
L -500.0, 124.0, -472.0, -508.0, 125.0, -472.0, 0, 0, 0
L -486.0, 124.0, -472.0, -492.0, 124.0, -472.0, 0, 0, 0
L -644.0, 86.0, -471.0, -642.0, 87.0, -471.0, 0, 0, 0
L -645.0, 86.0, -471.0, -644.0, 86.0, -471.0, 0, 0, 0
L -647.0, 85.0, -472.0, -645.0, 86.0, -471.0, 0, 0, 0
L -641.0, 85.0, -468.0, -647.0, 85.0, -472.0, 0, 0, 0
L -632.0, 84.0, -463.0, -641.0, 85.0, -468.0, 0, 0, 0
L -630.0, 84.0, -463.0, -632.0, 84.0, -463.0, 0, 0, 0
L -620.0, 87.0, -463.0, -630.0, 84.0, -463.0, 0, 0, 0
L -618.0, 88.0, -466.0, -620.0, 87.0, -463.0, 0, 0, 0
L -616.0, 87.0, -467.0, -618.0, 88.0, -466.0, 0, 0, 0
L -615.0, 88.0, -468.0, -616.0, 87.0, -467.0, 0, 0, 0
L -613.0, 88.0, -468.0, -615.0, 88.0, -468.0, 0, 0, 0
L -572.0, 91.0, -463.0, -613.0, 88.0, -468.0, 0, 0, 0
L -520.0, 90.0, -463.0, -572.0, 91.0, -463.0, 0, 0, 0
L -518.0, 91.0, -464.0, -520.0, 90.0, -463.0, 0, 0, 0
L -517.0, 92.0, -465.0, -518.0, 91.0, -464.0, 0, 0, 0
L -516.0, 94.0, -466.0, -517.0, 92.0, -465.0, 0, 0, 0
L -516.0, 96.0, -468.0, -516.0, 94.0, -466.0, 0, 0, 0
L -515.0, 97.0, -468.0, -516.0, 96.0, -468.0, 0, 0, 0
L -513.0, 104.0, -470.0, -515.0, 97.0, -468.0, 0, 0, 0
L -513.0, 106.0, -470.0, -513.0, 104.0, -470.0, 0, 0, 0
L -511.0, 108.0, -471.0, -513.0, 106.0, -470.0, 0, 0, 0
L -509.0, 111.0, -472.0, -511.0, 108.0, -471.0, 0, 0, 0
L -507.0, 112.0, -472.0, -509.0, 111.0, -472.0, 0, 0, 0
L -460.0, 112.0, -472.0, -507.0, 112.0, -472.0, 0, 0, 0
L -458.0, 113.0, -472.0, -460.0, 112.0, -472.0, 0, 0, 0
L -451.0, 109.0, -472.0, -458.0, 113.0, -472.0, 0, 0, 0
L -429.0, 109.0, -472.0, -451.0, 109.0, -472.0, 0, 0, 0
L -429.0, 167.0, -472.0, -429.0, 109.0, -472.0, 0, 0, 0
L -427.0, 169.0, -472.0, -429.0, 167.0, -472.0, 0, 0, 0
L -404.0, 211.0, -472.0, -371.0, 211.0, -472.0, 0, 0, 0
L -405.0, 213.0, -472.0, -404.0, 211.0, -472.0, 0, 0, 0
L -405.0, 233.0, -472.0, -405.0, 213.0, -472.0, 0, 0, 0
L -406.0, 235.0, -472.0, -405.0, 233.0, -472.0, 0, 0, 0
L -405.0, 252.0, -472.0, -406.0, 235.0, -472.0, 0, 0, 0
L -407.0, 254.0, -472.0, -405.0, 252.0, -472.0, 0, 0, 0
L -409.0, 255.0, -472.0, -407.0, 254.0, -472.0, 0, 0, 0
L -463.0, 255.0, -472.0, -409.0, 255.0, -472.0, 0, 0, 0
L -464.0, 253.0, -472.0, -463.0, 255.0, -472.0, 0, 0, 0
L -463.0, 252.0, -472.0, -464.0, 253.0, -472.0, 0, 0, 0
L -463.0, 250.0, -472.0, -463.0, 252.0, -472.0, 0, 0, 0
