P 100, 1300, 0, 0, 0, 0, 2, The_Grand_Library_(MIRJ)
P 100, 1500, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 100, 1700, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 100, 1900, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 734.0, 2.0, 3.0, 734.0, -8.0, 3.0, 0, 0, 0
L 734.0, -8.0, 3.0, 739.0, -9.0, 3.0, 0, 0, 0
L 739.0, -9.0, 3.0, 739.0, -33.0, 3.0, 0, 0, 0
L 739.0, -33.0, 3.0, 690.0, -33.0, 3.0, 0, 0, 0
L 690.0, -33.0, 3.0, 690.0, 17.0, 3.0, 0, 0, 0
L 690.0, 17.0, 3.0, 709.0, 17.0, 3.0, 0, 0, 0
L 709.0, 17.0, 3.0, 707.0, 21.0, 3.0, 0, 0, 0
L 707.0, 21.0, 3.0, 687.0, 21.0, 3.0, 0, 0, 0
L 687.0, 21.0, 3.0, 686.0, -15.0, 3.0, 0, 0, 0
L 686.0, -15.0, 3.0, 636.0, -15.0, 3.0, 0, 0, 0
L 636.0, -15.0, 3.0, 636.0, 0.0, 3.0, 0, 0, 0
L 636.0, 0.0, 3.0, 614.0, 0.0, 3.0, 0, 0, 0
L 614.0, 0.0, 3.0, 614.0, 19.0, 3.0, 0, 0, 0
L 614.0, 19.0, 3.0, 646.0, 19.0, 3.0, 0, 0, 0
L 646.0, 19.0, 3.0, 645.0, 24.0, 3.0, 0, 0, 0
L 645.0, 24.0, 3.0, 614.0, 24.0, 3.0, 0, 0, 0
L 614.0, 24.0, 3.0, 614.0, 41.0, 3.0, 0, 0, 0
L 614.0, 41.0, 3.0, 609.0, 41.0, 3.0, 0, 0, 0
L 609.0, 41.0, 3.0, 609.0, 24.0, 3.0, 0, 0, 0
L 609.0, 24.0, 3.0, 581.0, 24.0, 3.0, 0, 0, 0
L 581.0, 24.0, 3.0, 581.0, 81.0, 3.0, 0, 0, 0
L 581.0, 81.0, 3.0, 610.0, 81.0, 3.0, 0, 0, 0
L 610.0, 81.0, 3.0, 611.0, 77.0, 3.0, 0, 0, 0
L 611.0, 77.0, 3.0, 621.0, 77.0, 3.0, 0, 0, 0
L 621.0, 77.0, 3.0, 622.0, 90.0, 3.0, 0, 0, 0
L 622.0, 90.0, 3.0, 571.0, 91.0, 3.0, 0, 0, 0
L 571.0, 91.0, 3.0, 570.0, 101.0, 3.0, 0, 0, 0
L 570.0, 101.0, 3.0, 561.0, 101.0, 3.0, 0, 0, 0
L 561.0, 101.0, 3.0, 560.0, 151.0, 3.0, 0, 0, 0
L 560.0, 151.0, 3.0, 546.0, 150.0, 3.0, 0, 0, 0
L 546.0, 150.0, 3.0, 547.0, 140.0, 3.0, 0, 0, 0
L 547.0, 140.0, 3.0, 527.0, 110.0, 3.0, 0, 0, 0
L 527.0, 110.0, 3.0, 510.0, 110.0, 3.0, 0, 0, 0
L 510.0, 110.0, 3.0, 510.0, 127.0, 3.0, 0, 0, 0
L 510.0, 127.0, 3.0, 506.0, 126.0, 3.0, 0, 0, 0
L 506.0, 126.0, 3.0, 506.0, 110.0, 3.0, 0, 0, 0
L 506.0, 110.0, 3.0, 484.0, 110.0, 3.0, 0, 0, 0
L 484.0, 110.0, 3.0, 464.0, 136.0, 3.0, 0, 0, 0
L 464.0, 136.0, 3.0, 465.0, 147.0, 3.0, 0, 0, 0
L 465.0, 147.0, 3.0, 452.0, 147.0, 3.0, 0, 0, 0
L 452.0, 147.0, 3.0, 452.0, 144.0, 3.0, 0, 0, 0
L 452.0, 144.0, 3.0, 405.0, 144.0, 3.0, 0, 0, 0
L 405.0, 144.0, 3.0, 405.0, 152.0, 3.0, 0, 0, 0
L 405.0, 152.0, 3.0, 391.0, 151.0, 3.0, 0, 0, 0
L 391.0, 151.0, 3.0, 390.0, 72.0, 3.0, 0, 0, 0
L 390.0, 72.0, 3.0, 376.0, 55.0, 3.0, 0, 0, 0
L 376.0, 55.0, 3.0, 311.0, 54.0, 3.0, 0, 0, 0
L 311.0, 54.0, 3.0, 311.0, 40.0, 3.0, 0, 0, 0
L 311.0, 40.0, 3.0, 346.0, 39.0, 3.0, 0, 0, 0
L 346.0, 39.0, 3.0, 346.0, 27.0, 3.0, 0, 0, 0
L 346.0, 27.0, 3.0, 359.0, 15.0, 3.0, 0, 0, 0
L 359.0, 15.0, 3.0, 370.0, 15.0, 3.0, 0, 0, 0
L 370.0, 15.0, 3.0, 370.0, -11.0, 3.0, 0, 0, 0
L 370.0, -11.0, 3.0, 367.0, -30.0, 3.0, 0, 0, 0
L 367.0, -30.0, 3.0, 370.0, -41.0, 3.0, 0, 0, 0
L 370.0, -41.0, 3.0, 370.0, -65.0, 3.0, 0, 0, 0
L 370.0, -65.0, 3.0, 358.0, -66.0, 3.0, 0, 0, 0
L 358.0, -66.0, 3.0, 346.0, -77.0, 3.0, 0, 0, 0
L 346.0, -77.0, 3.0, 346.0, -90.0, 4.0, 0, 0, 0
L 346.0, -90.0, 4.0, 311.0, -91.0, 3.0, 0, 0, 0
L 321.0, -47.0, 3.0, 321.0, -39.0, 3.0, 0, 0, 0
L 321.0, -39.0, 3.0, 329.0, -39.0, 7.0, 0, 0, 0
L 329.0, -39.0, 7.0, 328.0, -46.0, 7.0, 0, 0, 0
L 328.0, -46.0, 7.0, 322.0, -46.0, 7.0, 0, 0, 0
L 329.0, -8.0, 7.0, 330.0, -2.0, 3.0, 0, 0, 0
L 330.0, -2.0, 3.0, 322.0, -2.0, 7.0, 0, 0, 0
L 322.0, -2.0, 7.0, 322.0, -8.0, 7.0, 0, 0, 0
L 322.0, -8.0, 7.0, 328.0, -8.0, 7.0, 0, 0, 0
L 291.0, -2.0, 7.0, 285.0, -3.0, 7.0, 0, 0, 0
L 285.0, -3.0, 7.0, 286.0, -9.0, 7.0, 0, 0, 0
L 286.0, -9.0, 7.0, 292.0, -9.0, 7.0, 0, 0, 0
L 292.0, -9.0, 7.0, 292.0, -1.0, 3.0, 0, 0, 0
L 285.0, -39.0, 7.0, 286.0, -46.0, 7.0, 0, 0, 0
L 286.0, -46.0, 7.0, 292.0, -45.0, 7.0, 0, 0, 0
L 292.0, -45.0, 7.0, 292.0, -38.0, 3.0, 0, 0, 0
L 292.0, -38.0, 3.0, 283.0, -39.0, 3.0, 0, 0, 0
L 311.0, -91.0, 3.0, 311.0, -104.0, 3.0, 0, 0, 0
L 311.0, -104.0, 3.0, 352.0, -105.0, 3.0, 0, 0, 0
L 352.0, -105.0, 3.0, 386.0, -127.0, 3.0, 0, 0, 0
L 386.0, -127.0, 3.0, 386.0, -288.0, 3.0, 0, 0, 0
L 386.0, -288.0, 3.0, 351.0, -309.0, 3.0, 0, 0, 0
L 351.0, -309.0, 3.0, 320.0, -309.0, 3.0, 0, 0, 0
L 320.0, -309.0, 3.0, 306.0, -305.0, 3.0, 0, 0, 0
L 306.0, -305.0, 3.0, 289.0, -309.0, 3.0, 0, 0, 0
L 289.0, -309.0, 3.0, 273.0, -309.0, 3.0, 0, 0, 0
L 273.0, -309.0, 3.0, 259.0, -278.0, 3.0, 0, 0, 0
L 259.0, -278.0, 3.0, 239.0, -276.0, 3.0, 0, 0, 0
L 239.0, -276.0, 3.0, 222.0, -247.0, 3.0, 0, 0, 0
L 222.0, -247.0, 3.0, 222.0, -219.0, 3.0, 0, 0, 0
L 222.0, -219.0, 3.0, 225.0, -208.0, 3.0, 0, 0, 0
L 225.0, -208.0, 3.0, 222.0, -190.0, 3.0, 0, 0, 0
L 222.0, -190.0, 3.0, 222.0, -122.0, 3.0, 0, 0, 0
L 222.0, -122.0, 3.0, 236.0, -105.0, 3.0, 0, 0, 0
L 236.0, -105.0, 3.0, 301.0, -104.0, 3.0, 0, 0, 0
L 294.0, -169.0, 7.0, 301.0, -170.0, 7.0, 0, 0, 0
L 301.0, -170.0, 7.0, 301.0, -176.0, 7.0, 0, 0, 0
L 301.0, -176.0, 7.0, 294.0, -176.0, 7.0, 0, 0, 0
L 294.0, -176.0, 7.0, 294.0, -169.0, 7.0, 0, 0, 0
L 322.0, -169.0, 7.0, 328.0, -170.0, 7.0, 0, 0, 0
L 328.0, -170.0, 7.0, 328.0, -177.0, 7.0, 0, 0, 0
L 328.0, -177.0, 7.0, 321.0, -176.0, 7.0, 0, 0, 0
L 321.0, -176.0, 7.0, 321.0, -168.0, 4.0, 0, 0, 0
L 349.0, -169.0, 7.0, 356.0, -169.0, 7.0, 0, 0, 0
L 356.0, -169.0, 7.0, 356.0, -176.0, 7.0, 0, 0, 0
L 356.0, -176.0, 7.0, 349.0, -176.0, 7.0, 0, 0, 0
L 349.0, -176.0, 7.0, 349.0, -169.0, 7.0, 0, 0, 0
L 345.0, -154.0, 4.0, 336.0, -154.0, 4.0, 0, 0, 0
L 336.0, -154.0, 4.0, 334.0, -144.0, 4.0, 0, 0, 0
L 334.0, -144.0, 4.0, 344.0, -142.0, 4.0, 0, 0, 0
L 344.0, -142.0, 4.0, 345.0, -153.0, 4.0, 0, 0, 0
L 368.0, -191.0, 4.0, 367.0, -223.0, 4.0, 0, 0, 0
L 367.0, -223.0, 4.0, 376.0, -224.0, 4.0, 0, 0, 0
L 376.0, -224.0, 4.0, 378.0, -192.0, 4.0, 0, 0, 0
L 378.0, -192.0, 4.0, 369.0, -191.0, 4.0, 0, 0, 0
L 327.0, -204.0, 4.0, 327.0, -214.0, 4.0, 0, 0, 0
L 327.0, -214.0, 4.0, 314.0, -215.0, 4.0, 0, 0, 0
L 314.0, -215.0, 4.0, 315.0, -202.0, 4.0, 0, 0, 0
L 315.0, -202.0, 4.0, 327.0, -203.0, 4.0, 0, 0, 0
L 294.0, -237.0, 7.0, 301.0, -237.0, 7.0, 0, 0, 0
L 301.0, -237.0, 7.0, 301.0, -243.0, 7.0, 0, 0, 0
L 301.0, -243.0, 7.0, 293.0, -243.0, 4.0, 0, 0, 0
L 293.0, -243.0, 4.0, 294.0, -238.0, 7.0, 0, 0, 0
L 321.0, -237.0, 7.0, 328.0, -238.0, 7.0, 0, 0, 0
L 328.0, -238.0, 7.0, 326.0, -245.0, 7.0, 0, 0, 0
L 326.0, -245.0, 7.0, 322.0, -244.0, 7.0, 0, 0, 0
L 322.0, -244.0, 7.0, 321.0, -236.0, 4.0, 0, 0, 0
L 349.0, -237.0, 7.0, 356.0, -237.0, 7.0, 0, 0, 0
L 356.0, -237.0, 7.0, 356.0, -244.0, 7.0, 0, 0, 0
L 356.0, -244.0, 7.0, 349.0, -244.0, 7.0, 0, 0, 0
L 349.0, -244.0, 7.0, 349.0, -236.0, 7.0, 0, 0, 0
L 345.0, -251.0, 4.0, 345.0, -261.0, 4.0, 0, 0, 0
L 345.0, -261.0, 4.0, 334.0, -261.0, 4.0, 0, 0, 0
L 334.0, -261.0, 4.0, 334.0, -250.0, 4.0, 0, 0, 0
L 334.0, -250.0, 4.0, 345.0, -250.0, 4.0, 0, 0, 0
L 301.0, -104.0, 3.0, 301.0, -91.0, 3.0, 0, 0, 0
L 301.0, -91.0, 3.0, 266.0, -90.0, 3.0, 0, 0, 0
L 266.0, -90.0, 3.0, 265.0, -76.0, 3.0, 0, 0, 0
L 265.0, -76.0, 3.0, 272.0, -69.0, 3.0, 0, 0, 0
L 272.0, -69.0, 3.0, 263.0, -60.0, 3.0, 0, 0, 0
L 263.0, -60.0, 3.0, 255.0, -67.0, 3.0, 0, 0, 0
L 255.0, -67.0, 3.0, 253.0, -65.0, 3.0, 0, 0, 0
L 253.0, -65.0, 3.0, 241.0, -65.0, 3.0, 0, 0, 0
L 241.0, -65.0, 3.0, 240.0, -30.0, 3.0, 0, 0, 0
L 240.0, -30.0, 3.0, 227.0, -31.0, 3.0, 0, 0, 0
L 227.0, -31.0, 3.0, 226.0, -65.0, 3.0, 0, 0, 0
L 226.0, -65.0, 3.0, 158.0, -65.0, 3.0, 0, 0, 0
L 158.0, -65.0, 3.0, 153.0, -62.0, 3.0, 0, 0, 0
L 153.0, -62.0, 3.0, 153.0, -43.0, 3.0, 0, 0, 0
L 153.0, -43.0, 3.0, 156.0, -41.0, 3.0, 0, 0, 0
L 156.0, -41.0, 3.0, 187.0, -41.0, 3.0, 0, 0, 0
L 187.0, -41.0, 3.0, 189.0, -13.0, 3.0, 0, 0, 0
L 189.0, -13.0, 3.0, 152.0, -12.0, 3.0, 0, 0, 0
L 152.0, -12.0, 3.0, 152.0, -4.0, 3.0, 0, 0, 0
L 152.0, -4.0, 3.0, 138.0, -5.0, 3.0, 0, 0, 0
L 138.0, -5.0, 3.0, 137.0, -64.0, 3.0, 0, 0, 0
L 137.0, -64.0, 3.0, 76.0, -65.0, 3.0, 0, 0, 0
L 76.0, -65.0, 3.0, 76.0, -78.0, 4.0, 0, 0, 0
L 76.0, -78.0, 4.0, 118.0, -79.0, 4.0, 0, 0, 0
L 118.0, -79.0, 4.0, 118.0, -93.0, 4.0, 0, 0, 0
L 118.0, -93.0, 4.0, 147.0, -136.0, 5.0, 0, 0, 0
L 147.0, -136.0, 5.0, 165.0, -139.0, 6.0, 0, 0, 0
L 165.0, -139.0, 6.0, 200.0, -164.0, 6.0, 0, 0, 0
L 200.0, -164.0, 6.0, 200.0, -172.0, 6.0, 0, 0, 0
L 200.0, -172.0, 6.0, 192.0, -172.0, 6.0, 0, 0, 0
L 192.0, -172.0, 6.0, 192.0, -184.0, 6.0, 0, 0, 0
L 192.0, -184.0, 6.0, 200.0, -184.0, 6.0, 0, 0, 0
L 200.0, -184.0, 6.0, 199.0, -199.0, 6.0, 0, 0, 0
L 199.0, -199.0, 6.0, 164.0, -224.0, 6.0, 0, 0, 0
L 164.0, -224.0, 6.0, 147.0, -225.0, 5.0, 0, 0, 0
L 147.0, -225.0, 5.0, 118.0, -270.0, 4.0, 0, 0, 0
L 118.0, -270.0, 4.0, 118.0, -283.0, 4.0, 0, 0, 0
L 118.0, -283.0, 4.0, 86.0, -283.0, 4.0, 0, 0, 0
L 86.0, -283.0, 4.0, 67.0, -274.0, 4.0, 0, 0, 0
L 67.0, -274.0, 4.0, 57.0, -283.0, 3.0, 0, 0, 0
L 57.0, -283.0, 3.0, 30.0, -283.0, 3.0, 0, 0, 0
L 30.0, -283.0, 3.0, 30.0, -256.0, 3.0, 0, 0, 0
L 30.0, -256.0, 3.0, 59.0, -233.0, 4.0, 0, 0, 0
L 59.0, -233.0, 4.0, 59.0, -202.0, 4.0, 0, 0, 0
L 59.0, -202.0, 4.0, 62.0, -201.0, 4.0, 0, 0, 0
L 62.0, -201.0, 4.0, 63.0, -190.0, 3.0, 0, 0, 0
L 63.0, -190.0, 3.0, 50.0, -191.0, 3.0, 0, 0, 0
L 50.0, -191.0, 3.0, 50.0, -193.0, 3.0, 0, 0, 0
L 50.0, -193.0, 3.0, 34.0, -193.0, 3.0, 0, 0, 0
L 34.0, -193.0, 3.0, 34.0, -186.0, 3.0, 0, 0, 0
L 34.0, -186.0, 3.0, 21.0, -186.0, 3.0, 0, 0, 0
L 21.0, -186.0, 3.0, 21.0, -193.0, 3.0, 0, 0, 0
L 21.0, -193.0, 3.0, -29.0, -193.0, 3.0, 0, 0, 0
L -29.0, -193.0, 3.0, -21.0, -164.0, 3.0, 0, 0, 0
L -21.0, -164.0, 3.0, -21.0, -115.0, 3.0, 0, 0, 0
L -21.0, -115.0, 3.0, -30.0, -85.0, 3.0, 0, 0, 0
L -30.0, -85.0, 3.0, 20.0, -85.0, 3.0, 0, 0, 0
L 20.0, -85.0, 3.0, 20.0, -110.0, 3.0, 0, 0, 0
L 20.0, -110.0, 3.0, 2.0, -124.0, 3.0, 0, 0, 0
L 2.0, -124.0, 3.0, 2.0, -154.0, 3.0, 0, 0, 0
L 2.0, -154.0, 3.0, 21.0, -169.0, 3.0, 0, 0, 0
L 21.0, -169.0, 3.0, 21.0, -176.0, 3.0, 0, 0, 0
L 21.0, -176.0, 3.0, 34.0, -176.0, 3.0, 0, 0, 0
L 34.0, -176.0, 3.0, 34.0, -169.0, 3.0, 0, 0, 0
L 34.0, -169.0, 3.0, 50.0, -169.0, 3.0, 0, 0, 0
L 50.0, -169.0, 3.0, 50.0, -172.0, 3.0, 0, 0, 0
L 50.0, -172.0, 3.0, 63.0, -172.0, 3.0, 0, 0, 0
L 63.0, -172.0, 3.0, 63.0, -161.0, 4.0, 0, 0, 0
L 63.0, -161.0, 4.0, 59.0, -160.0, 4.0, 0, 0, 0
L 59.0, -160.0, 4.0, 59.0, -130.0, 4.0, 0, 0, 0
L 59.0, -130.0, 4.0, 30.0, -107.0, 3.0, 0, 0, 0
L 30.0, -107.0, 3.0, 30.0, -79.0, 3.0, 0, 0, 0
L 30.0, -79.0, 3.0, 67.0, -78.0, 4.0, 0, 0, 0
L 67.0, -78.0, 4.0, 67.0, -65.0, 3.0, 0, 0, 0
L 67.0, -65.0, 3.0, 59.0, -65.0, 3.0, 0, 0, 0
L 59.0, -65.0, 3.0, 32.0, -64.0, 3.0, 0, 0, 0
L 32.0, -64.0, 3.0, 32.0, -52.0, 3.0, 0, 0, 0
L 32.0, -52.0, 3.0, 21.0, -40.0, 3.0, 0, 0, 0
L 21.0, -40.0, 3.0, 7.0, -39.0, 3.0, 0, 0, 0
L 7.0, -39.0, 3.0, 6.0, -5.0, 3.0, 0, 0, 0
L 6.0, -5.0, 3.0, -6.0, -5.0, 3.0, 0, 0, 0
L -6.0, -5.0, 3.0, -6.0, -12.0, 3.0, 0, 0, 0
L -6.0, -12.0, 3.0, -53.0, -12.0, 3.0, 0, 0, 0
L -53.0, -12.0, 3.0, -53.0, -8.0, 3.0, 0, 0, 0
L -53.0, -8.0, 3.0, -66.0, -8.0, 3.0, 0, 0, 0
L -66.0, -8.0, 3.0, -65.0, -20.0, 3.0, 0, 0, 0
L -65.0, -20.0, 3.0, -80.0, -45.0, 3.0, 0, 0, 0
L -80.0, -45.0, 3.0, -209.0, -45.0, 3.0, 0, 0, 0
L -209.0, -45.0, 3.0, -224.0, -20.0, 3.0, 0, 0, 0
L -224.0, -20.0, 3.0, -223.0, -8.0, 3.0, 0, 0, 0
L -223.0, -8.0, 3.0, -236.0, -9.0, 3.0, 0, 0, 0
L -236.0, -9.0, 3.0, -236.0, -12.0, 3.0, 0, 0, 0
L -236.0, -12.0, 3.0, -283.0, -12.0, 3.0, 0, 0, 0
L -283.0, -12.0, 3.0, -283.0, -4.0, 3.0, 0, 0, 0
L -283.0, -4.0, 3.0, -296.0, -4.0, 3.0, 0, 0, 0
L -296.0, -4.0, 3.0, -296.0, -12.0, 3.0, 0, 0, 0
L -296.0, -12.0, 3.0, -343.0, -12.0, 3.0, 0, 0, 0
L -343.0, -12.0, 3.0, -343.0, -8.0, 3.0, 0, 0, 0
L -343.0, -8.0, 3.0, -356.0, -9.0, 3.0, 0, 0, 0
L -356.0, -9.0, 3.0, -355.0, -20.0, 3.0, 0, 0, 0
L -355.0, -20.0, 3.0, -351.0, -20.0, 3.0, 0, 0, 0
L -351.0, -20.0, 3.0, -351.0, -40.0, 3.0, 0, 0, 0
L -351.0, -40.0, 3.0, -515.0, -40.0, 29.0, 0, 0, 0
L -515.0, -40.0, 29.0, -515.0, 113.0, 3.0, 0, 0, 0
L -490.0, 53.0, 23.0, -385.0, 52.0, 23.0, 0, 0, 0
L -385.0, 52.0, 23.0, -357.0, 63.0, 23.0, 0, 0, 0
L -357.0, 63.0, 23.0, -344.0, 92.0, 20.0, 0, 0, 0
L -344.0, 92.0, 20.0, -357.0, 93.0, 17.0, 0, 0, 0
L -357.0, 93.0, 17.0, -364.0, 76.0, 17.0, 0, 0, 0
L -364.0, 76.0, 17.0, -368.0, 72.0, 17.0, 0, 0, 0
L -368.0, 72.0, 17.0, -384.0, 66.0, 17.0, 0, 0, 0
L -384.0, 66.0, 17.0, -389.0, 66.0, 17.0, 0, 0, 0
L -389.0, 66.0, 17.0, -404.0, 72.0, 17.0, 0, 0, 0
L -404.0, 72.0, 17.0, -408.0, 75.0, 17.0, 0, 0, 0
L -408.0, 75.0, 17.0, -414.0, 90.0, 17.0, 0, 0, 0
L -414.0, 90.0, 17.0, -415.0, 93.0, 22.0, 0, 0, 0
L -415.0, 93.0, 22.0, -407.0, 112.0, 24.0, 0, 0, 0
L -407.0, 112.0, 24.0, -386.0, 119.0, 24.0, 0, 0, 0
L -386.0, 119.0, 24.0, -365.0, 112.0, 17.0, 0, 0, 0
L -365.0, 112.0, 17.0, -356.0, 121.0, 17.0, 0, 0, 0
L -356.0, 121.0, 17.0, -386.0, 133.0, 14.0, 0, 0, 0
L -386.0, 133.0, 14.0, -415.0, 121.0, 11.0, 0, 0, 0
L -415.0, 121.0, 11.0, -426.0, 93.0, 8.0, 0, 0, 0
L -426.0, 93.0, 8.0, -489.0, 93.0, 3.0, 0, 0, 0
L -489.0, 93.0, 3.0, -490.0, 52.0, 23.0, 0, 0, 0
L -515.0, 113.0, 3.0, -511.0, 113.0, 3.0, 0, 0, 0
L -511.0, 113.0, 3.0, -511.0, 125.0, 3.0, 0, 0, 0
L -511.0, 125.0, 3.0, -515.0, 126.0, 3.0, 0, 0, 0
L -515.0, 126.0, 3.0, -515.0, 173.0, 3.0, 0, 0, 0
L -515.0, 173.0, 3.0, -507.0, 173.0, 3.0, 0, 0, 0
L -507.0, 173.0, 3.0, -508.0, 186.0, 3.0, 0, 0, 0
L -508.0, 186.0, 3.0, -518.0, 186.0, 3.0, 0, 0, 0
L -518.0, 186.0, 3.0, -519.0, 182.0, 3.0, 0, 0, 0
L -519.0, 182.0, 3.0, -548.0, 182.0, 3.0, 0, 0, 0
L -548.0, 182.0, 3.0, -548.0, 273.0, 3.0, 0, 0, 0
L -548.0, 273.0, 3.0, -523.0, 273.0, 3.0, 0, 0, 0
L -523.0, 273.0, 3.0, -522.0, 269.0, 3.0, 0, 0, 0
L -522.0, 269.0, 3.0, -511.0, 268.0, 3.0, 0, 0, 0
L -511.0, 268.0, 3.0, -511.0, 281.0, 3.0, 0, 0, 0
L -511.0, 281.0, 3.0, -514.0, 281.0, 3.0, 0, 0, 0
L -514.0, 281.0, 3.0, -514.0, 328.0, 3.0, 0, 0, 0
L -514.0, 328.0, 3.0, -507.0, 328.0, 3.0, 0, 0, 0
L -507.0, 328.0, 3.0, -507.0, 341.0, 3.0, 0, 0, 0
L -507.0, 341.0, 3.0, -525.0, 342.0, 3.0, 0, 0, 0
