P 700, 1700, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 700, 1900, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 700, 2100, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 495.0, 489.0, 12.0, 494.0, 488.0, 12.0, 0, 0, 0
L 508.0, 489.0, 12.0, 495.0, 489.0, 12.0, 0, 0, 0
L 508.0, 484.0, 12.0, 508.0, 489.0, 12.0, 0, 0, 0
L 526.0, 484.0, 10.0, 508.0, 484.0, 12.0, 0, 0, 0
L 528.0, 484.0, 11.0, 526.0, 484.0, 10.0, 0, 0, 0
L 530.0, 485.0, 10.0, 528.0, 484.0, 11.0, 0, 0, 0
L 529.0, 486.0, 10.0, 530.0, 485.0, 10.0, 0, 0, 0
L 530.0, 488.0, 12.0, 529.0, 486.0, 10.0, 0, 0, 0
L 531.0, 489.0, 12.0, 530.0, 488.0, 12.0, 0, 0, 0
L 541.0, 489.0, 12.0, 531.0, 489.0, 12.0, 0, 0, 0
L 542.0, 490.0, 11.0, 541.0, 489.0, 12.0, 0, 0, 0
L 543.0, 489.0, 12.0, 542.0, 490.0, 11.0, 0, 0, 0
L 544.0, 486.0, 12.0, 543.0, 489.0, 12.0, 0, 0, 0
L 544.0, 484.0, 12.0, 544.0, 486.0, 12.0, 0, 0, 0
L 565.0, 484.0, 10.0, 544.0, 484.0, 12.0, 0, 0, 0
L 566.0, 484.0, 10.0, 565.0, 484.0, 10.0, 0, 0, 0
L 566.0, 487.0, 10.0, 566.0, 484.0, 10.0, 0, 0, 0
L 568.0, 488.0, 12.0, 566.0, 487.0, 10.0, 0, 0, 0
L 569.0, 489.0, 12.0, 568.0, 488.0, 12.0, 0, 0, 0
L 582.0, 489.0, 12.0, 569.0, 489.0, 12.0, 0, 0, 0
L 582.0, 484.0, 12.0, 582.0, 489.0, 12.0, 0, 0, 0
L 596.0, 484.0, 10.0, 582.0, 484.0, 12.0, 0, 0, 0
L 597.0, 484.0, 10.0, 596.0, 484.0, 10.0, 0, 0, 0
L 597.0, 592.0, 0.0, 597.0, 484.0, 10.0, 0, 0, 0
L 597.0, 593.0, 0.0, 597.0, 592.0, 0.0, 0, 0, 0
L 591.0, 593.0, 0.0, 597.0, 593.0, 0.0, 0, 0, 0
L 591.0, 606.0, 0.0, 591.0, 593.0, 0.0, 0, 0, 0
L 592.0, 608.0, 0.0, 591.0, 606.0, 0.0, 0, 0, 0
L 597.0, 608.0, 0.0, 592.0, 608.0, 0.0, 0, 0, 0
L 597.0, 678.0, 0.0, 597.0, 608.0, 0.0, 0, 0, 0
L 591.0, 678.0, 0.0, 597.0, 678.0, 0.0, 0, 0, 0
L 591.0, 692.0, 0.0, 591.0, 678.0, 0.0, 0, 0, 0
L 592.0, 693.0, 0.0, 591.0, 692.0, 0.0, 0, 0, 0
L 597.0, 693.0, 0.0, 592.0, 693.0, 0.0, 0, 0, 0
L 597.0, 750.0, 0.0, 597.0, 693.0, 0.0, 0, 0, 0
L 1269.0, 629.0, 1.0, 1270.0, 654.0, 1.0, 0, 0, 0
L 1264.0, 606.0, 1.0, 1269.0, 629.0, 1.0, 0, 0, 0
L 1251.0, 590.0, 1.0, 1264.0, 606.0, 1.0, 0, 0, 0
L 1236.0, 582.0, 1.0, 1251.0, 590.0, 1.0, 0, 0, 0
L 1220.0, 581.0, 1.0, 1236.0, 582.0, 1.0, 0, 0, 0
L 1204.0, 590.0, 1.0, 1220.0, 581.0, 1.0, 0, 0, 0
L 1192.0, 606.0, 1.0, 1204.0, 590.0, 1.0, 0, 0, 0
L 1187.0, 628.0, 1.0, 1192.0, 606.0, 1.0, 0, 0, 0
L 1186.0, 658.0, 1.0, 1187.0, 628.0, 1.0, 0, 0, 0
L 1191.0, 680.0, 1.0, 1186.0, 658.0, 1.0, 0, 0, 0
L 1202.0, 695.0, 1.0, 1191.0, 680.0, 1.0, 0, 0, 0
L 1220.0, 705.0, 1.0, 1202.0, 695.0, 1.0, 0, 0, 0
L 1235.0, 705.0, 1.0, 1220.0, 705.0, 1.0, 0, 0, 0
L 1251.0, 697.0, 1.0, 1235.0, 705.0, 1.0, 0, 0, 0
L 1264.0, 679.0, 1.0, 1251.0, 697.0, 1.0, 0, 0, 0
L 1269.0, 659.0, 1.0, 1264.0, 679.0, 1.0, 0, 0, 0
L 1270.0, 643.0, 1.0, 1269.0, 659.0, 1.0, 0, 0, 0
L 1269.0, 628.0, 1.0, 1270.0, 643.0, 1.0, 0, 0, 0
L 1286.0, 592.0, 0.0, 1286.0, 484.0, 10.0, 0, 0, 0
L 1286.0, 593.0, 0.0, 1286.0, 592.0, 0.0, 0, 0, 0
L 1280.0, 593.0, 0.0, 1286.0, 593.0, 0.0, 0, 0, 0
L 1280.0, 606.0, 0.0, 1280.0, 593.0, 0.0, 0, 0, 0
L 1281.0, 608.0, 0.0, 1280.0, 606.0, 0.0, 0, 0, 0
L 1286.0, 608.0, 0.0, 1281.0, 608.0, 0.0, 0, 0, 0
L 1286.0, 676.0, 0.0, 1286.0, 608.0, 0.0, 0, 0, 0
L 1285.0, 678.0, 0.0, 1286.0, 676.0, 0.0, 0, 0, 0
L 1280.0, 678.0, 0.0, 1285.0, 678.0, 0.0, 0, 0, 0
L 1280.0, 693.0, 0.0, 1280.0, 678.0, 0.0, 0, 0, 0
L 1286.0, 693.0, 0.0, 1280.0, 693.0, 0.0, 0, 0, 0
L 1286.0, 747.0, 0.0, 1286.0, 693.0, 0.0, 0, 0, 0
L 1253.0, 747.0, 0.0, 1286.0, 747.0, 0.0, 0, 0, 0
L 1253.0, 726.0, 0.0, 1253.0, 747.0, 0.0, 0, 0, 0
L 1201.0, 726.0, 0.0, 1253.0, 726.0, 0.0, 0, 0, 0
L 1201.0, 748.0, 0.0, 1201.0, 726.0, 0.0, 0, 0, 0
L 1171.0, 748.0, 0.0, 1201.0, 748.0, 0.0, 0, 0, 0
L 1170.0, 750.0, 0.0, 1171.0, 748.0, 0.0, 0, 0, 0
L 1168.0, 750.0, 0.0, 1170.0, 750.0, 0.0, 0, 0, 0
L 1168.0, 693.0, 0.0, 1168.0, 750.0, 0.0, 0, 0, 0
L 1173.0, 693.0, 0.0, 1168.0, 693.0, 0.0, 0, 0, 0
L 1174.0, 680.0, 0.0, 1173.0, 693.0, 0.0, 0, 0, 0
L 1174.0, 678.0, 0.0, 1174.0, 680.0, 0.0, 0, 0, 0
L 1168.0, 678.0, 0.0, 1174.0, 678.0, 0.0, 0, 0, 0
L 1168.0, 609.0, 0.0, 1168.0, 678.0, 0.0, 0, 0, 0
L 1172.0, 612.0, 0.0, 1168.0, 609.0, 0.0, 0, 0, 0
L 1174.0, 609.0, 0.0, 1172.0, 612.0, 0.0, 0, 0, 0
L 1174.0, 596.0, 0.0, 1174.0, 609.0, 0.0, 0, 0, 0
L 1175.0, 595.0, 0.0, 1174.0, 596.0, 0.0, 0, 0, 0
L 1174.0, 593.0, 0.0, 1175.0, 595.0, 0.0, 0, 0, 0
L 1168.0, 593.0, 0.0, 1174.0, 593.0, 0.0, 0, 0, 0
L 1168.0, 486.0, 10.0, 1168.0, 593.0, 0.0, 0, 0, 0
L 1168.0, 484.0, 10.0, 1168.0, 486.0, 10.0, 0, 0, 0
L 1181.0, 484.0, 12.0, 1168.0, 484.0, 10.0, 0, 0, 0
L 1183.0, 484.0, 12.0, 1181.0, 484.0, 12.0, 0, 0, 0
L 1183.0, 488.0, 12.0, 1183.0, 484.0, 12.0, 0, 0, 0
L 1184.0, 489.0, 12.0, 1183.0, 488.0, 12.0, 0, 0, 0
L 1195.0, 489.0, 12.0, 1184.0, 489.0, 12.0, 0, 0, 0
L 1196.0, 486.0, 12.0, 1195.0, 489.0, 12.0, 0, 0, 0
L 1196.0, 484.0, 12.0, 1196.0, 486.0, 12.0, 0, 0, 0
L 1221.0, 484.0, 12.0, 1196.0, 484.0, 12.0, 0, 0, 0
L 1221.0, 487.0, 12.0, 1221.0, 484.0, 12.0, 0, 0, 0
L 1222.0, 489.0, 12.0, 1221.0, 487.0, 12.0, 0, 0, 0
L 1233.0, 489.0, 12.0, 1222.0, 489.0, 12.0, 0, 0, 0
L 1234.0, 486.0, 12.0, 1233.0, 489.0, 12.0, 0, 0, 0
L 1234.0, 484.0, 12.0, 1234.0, 486.0, 12.0, 0, 0, 0
L 1254.0, 484.0, 10.0, 1234.0, 484.0, 12.0, 0, 0, 0
L 1253.0, 484.0, 10.0, 1254.0, 484.0, 10.0, 0, 0, 0
L 1256.0, 487.0, 12.0, 1253.0, 484.0, 10.0, 0, 0, 0
L 1258.0, 489.0, 12.0, 1256.0, 487.0, 12.0, 0, 0, 0
L 1270.0, 489.0, 12.0, 1258.0, 489.0, 12.0, 0, 0, 0
L 1270.0, 484.0, 12.0, 1270.0, 489.0, 12.0, 0, 0, 0
L 1286.0, 484.0, 10.0, 1270.0, 484.0, 12.0, 0, 0, 0
L 696.0, 36.0, 61.0, 698.0, 36.0, 61.0, 0, 0, 0
L 814.0, 154.0, 60.0, 696.0, 36.0, 61.0, 0, 0, 0
L 814.0, 152.0, 61.0, 814.0, 154.0, 60.0, 0, 0, 0
L 815.0, 151.0, 61.0, 814.0, 152.0, 61.0, 0, 0, 0
L 821.0, 151.0, 61.0, 815.0, 151.0, 61.0, 0, 0, 0
L 822.0, 150.0, 61.0, 821.0, 151.0, 61.0, 0, 0, 0
L 823.0, 154.0, 61.0, 822.0, 150.0, 61.0, 0, 0, 0
L 823.0, 156.0, 61.0, 823.0, 154.0, 61.0, 0, 0, 0
L 838.0, 156.0, 56.0, 823.0, 156.0, 61.0, 0, 0, 0
L 855.0, 156.0, 56.0, 838.0, 156.0, 56.0, 0, 0, 0
L 855.0, 181.0, 56.0, 855.0, 156.0, 56.0, 0, 0, 0
L 855.0, 550.0, 28.0, 855.0, 193.0, 56.0, 0, 0, 0
L 855.0, 552.0, 28.0, 855.0, 550.0, 28.0, 0, 0, 0
L 862.0, 552.0, 28.0, 855.0, 552.0, 28.0, 0, 0, 0
L 862.0, 566.0, 28.0, 862.0, 552.0, 28.0, 0, 0, 0
L 859.0, 566.0, 28.0, 862.0, 566.0, 28.0, 0, 0, 0
L 858.0, 563.0, 28.0, 859.0, 566.0, 28.0, 0, 0, 0
L 858.0, 561.0, 28.0, 858.0, 563.0, 28.0, 0, 0, 0
L 823.0, 561.0, 28.0, 858.0, 561.0, 28.0, 0, 0, 0
L 805.0, 579.0, 28.0, 823.0, 561.0, 28.0, 0, 0, 0
L 804.0, 581.0, 32.0, 805.0, 579.0, 28.0, 0, 0, 0
L 803.0, 582.0, 33.0, 804.0, 581.0, 32.0, 0, 0, 0
L 804.0, 584.0, 33.0, 803.0, 582.0, 33.0, 0, 0, 0
L 804.0, 591.0, 33.0, 804.0, 584.0, 33.0, 0, 0, 0
L 803.0, 592.0, 33.0, 804.0, 591.0, 33.0, 0, 0, 0
L 799.0, 592.0, 33.0, 803.0, 592.0, 33.0, 0, 0, 0
L 799.0, 649.0, 33.0, 799.0, 592.0, 33.0, 0, 0, 0
L 801.0, 650.0, 33.0, 799.0, 649.0, 33.0, 0, 0, 0
L 802.0, 649.0, 32.0, 801.0, 650.0, 33.0, 0, 0, 0
L 804.0, 650.0, 33.0, 802.0, 649.0, 32.0, 0, 0, 0
L 804.0, 654.0, 33.0, 804.0, 650.0, 33.0, 0, 0, 0
L 805.0, 655.0, 33.0, 804.0, 654.0, 33.0, 0, 0, 0
L 804.0, 656.0, 33.0, 805.0, 655.0, 33.0, 0, 0, 0
L 803.0, 658.0, 33.0, 804.0, 656.0, 33.0, 0, 0, 0
L 799.0, 658.0, 33.0, 803.0, 658.0, 33.0, 0, 0, 0
L 799.0, 712.0, 32.0, 799.0, 658.0, 33.0, 0, 0, 0
L 799.0, 714.0, 33.0, 799.0, 712.0, 32.0, 0, 0, 0
L 800.0, 715.0, 33.0, 799.0, 714.0, 33.0, 0, 0, 0
L 804.0, 715.0, 33.0, 800.0, 715.0, 33.0, 0, 0, 0
L 804.0, 720.0, 33.0, 804.0, 715.0, 33.0, 0, 0, 0
L 805.0, 721.0, 33.0, 804.0, 720.0, 33.0, 0, 0, 0
L 804.0, 724.0, 31.0, 805.0, 721.0, 33.0, 0, 0, 0
L 803.0, 725.0, 28.0, 804.0, 724.0, 31.0, 0, 0, 0
L 823.0, 746.0, 28.0, 803.0, 725.0, 28.0, 0, 0, 0
L 846.0, 746.0, 28.0, 823.0, 746.0, 28.0, 0, 0, 0
L 852.0, 745.0, 28.0, 846.0, 746.0, 28.0, 0, 0, 0
L 862.0, 744.0, 28.0, 852.0, 745.0, 28.0, 0, 0, 0
L 863.0, 745.0, 28.0, 862.0, 744.0, 28.0, 0, 0, 0
L 863.0, 755.0, 28.0, 863.0, 745.0, 28.0, 0, 0, 0
L 855.0, 756.0, 28.0, 863.0, 755.0, 28.0, 0, 0, 0
L 855.0, 796.0, 28.0, 855.0, 756.0, 28.0, 0, 0, 0
L 862.0, 796.0, 28.0, 855.0, 796.0, 28.0, 0, 0, 0
L 862.0, 799.0, 29.0, 862.0, 796.0, 28.0, 0, 0, 0
L 862.0, 801.0, 29.0, 862.0, 799.0, 29.0, 0, 0, 0
L 863.0, 810.0, 28.0, 862.0, 801.0, 29.0, 0, 0, 0
L 863.0, 811.0, 28.0, 863.0, 810.0, 28.0, 0, 0, 0
L 855.0, 811.0, 28.0, 863.0, 811.0, 28.0, 0, 0, 0
L 855.0, 1168.0, 0.0, 855.0, 811.0, 28.0, 0, 0, 0
L 855.0, 1170.0, 0.0, 855.0, 1168.0, 0.0, 0, 0, 0
L 860.0, 1169.0, 0.0, 855.0, 1170.0, 0.0, 0, 0, 0
L 862.0, 1169.0, 0.0, 860.0, 1169.0, 0.0, 0, 0, 0
L 862.0, 1173.0, 2.0, 862.0, 1169.0, 0.0, 0, 0, 0
L 862.0, 1174.0, 2.0, 862.0, 1173.0, 2.0, 0, 0, 0
L 862.0, 1183.0, 0.0, 862.0, 1174.0, 2.0, 0, 0, 0
L 860.0, 1184.0, 0.0, 862.0, 1183.0, 0.0, 0, 0, 0
L 858.0, 1182.0, 0.0, 860.0, 1184.0, 0.0, 0, 0, 0
L 858.0, 1180.0, 0.0, 858.0, 1182.0, 0.0, 0, 0, 0
L 820.0, 1234.0, 0.0, 820.0, 1190.0, 0.0, 0, 0, 0
L 822.0, 1239.0, 0.0, 820.0, 1234.0, 0.0, 0, 0, 0
L 822.0, 1243.0, 0.0, 822.0, 1239.0, 0.0, 0, 0, 0
L 812.0, 1244.0, 0.0, 822.0, 1243.0, 0.0, 0, 0, 0
L 811.0, 1242.0, 0.0, 812.0, 1244.0, 0.0, 0, 0, 0
L 811.0, 1240.0, 0.0, 811.0, 1242.0, 0.0, 0, 0, 0
L 812.0, 1239.0, 0.0, 811.0, 1240.0, 0.0, 0, 0, 0
L 813.0, 1239.0, 0.0, 812.0, 1239.0, 0.0, 0, 0, 0
L 814.0, 1238.0, 0.0, 813.0, 1239.0, 0.0, 0, 0, 0
L 814.0, 1236.0, 0.0, 814.0, 1238.0, 0.0, 0, 0, 0
L 708.0, 1236.0, 0.0, 814.0, 1236.0, 0.0, 0, 0, 0
L 708.0, 998.0, 28.0, 708.0, 1236.0, 0.0, 0, 0, 0
L 708.0, 996.0, 28.0, 708.0, 998.0, 28.0, 0, 0, 0
L 643.0, 996.0, 28.0, 708.0, 996.0, 28.0, 0, 0, 0
L 643.0, 1004.0, 28.0, 643.0, 996.0, 28.0, 0, 0, 0
L 629.0, 1004.0, 28.0, 643.0, 1004.0, 28.0, 0, 0, 0
L 629.0, 996.0, 28.0, 629.0, 1004.0, 28.0, 0, 0, 0
L 560.0, 954.0, 0.0, 560.0, 996.0, 0.0, 0, 0, 0
L 549.0, 955.0, 0.0, 560.0, 954.0, 0.0, 0, 0, 0
L 548.0, 954.0, 0.0, 549.0, 955.0, 0.0, 0, 0, 0
L 547.0, 950.0, 0.0, 548.0, 954.0, 0.0, 0, 0, 0
L 548.0, 949.0, 0.0, 547.0, 950.0, 0.0, 0, 0, 0
L 550.0, 949.0, 0.0, 548.0, 949.0, 0.0, 0, 0, 0
L 551.0, 948.0, 0.0, 550.0, 949.0, 0.0, 0, 0, 0
L 553.0, 948.0, 0.0, 551.0, 948.0, 0.0, 0, 0, 0
L 554.0, 949.0, 0.0, 553.0, 948.0, 0.0, 0, 0, 0
L 567.0, 949.0, 0.0, 554.0, 949.0, 0.0, 0, 0, 0
L 581.0, 935.0, 0.0, 567.0, 949.0, 0.0, 0, 0, 0
L 582.0, 934.0, 2.0, 581.0, 935.0, 0.0, 0, 0, 0
L 581.0, 932.0, 4.0, 582.0, 934.0, 2.0, 0, 0, 0
L 579.0, 932.0, 4.0, 581.0, 932.0, 4.0, 0, 0, 0
L 579.0, 925.0, 4.0, 579.0, 932.0, 4.0, 0, 0, 0
L 580.0, 924.0, 4.0, 579.0, 925.0, 4.0, 0, 0, 0
L 582.0, 924.0, 4.0, 580.0, 924.0, 4.0, 0, 0, 0
L 582.0, 904.0, 2.0, 582.0, 924.0, 4.0, 0, 0, 0
L 582.0, 903.0, 3.0, 582.0, 904.0, 2.0, 0, 0, 0
L 581.0, 901.0, 3.0, 582.0, 903.0, 3.0, 0, 0, 0
L 580.0, 900.0, 4.0, 581.0, 901.0, 3.0, 0, 0, 0
L 579.0, 897.0, 4.0, 580.0, 900.0, 4.0, 0, 0, 0
L 579.0, 895.0, 4.0, 579.0, 897.0, 4.0, 0, 0, 0
L 578.0, 894.0, 4.0, 579.0, 895.0, 4.0, 0, 0, 0
L 579.0, 892.0, 4.0, 578.0, 894.0, 4.0, 0, 0, 0
L 581.0, 892.0, 4.0, 580.0, 892.0, 4.0, 0, 0, 0
L 579.0, 895.0, 4.0, 579.0, 893.0, 4.0, 0, 0, 0
L 579.0, 893.0, 4.0, 579.0, 892.0, 4.0, 0, 0, 0
L 580.0, 892.0, 4.0, 579.0, 892.0, 4.0, 0, 0, 0
L 580.0, 892.0, 4.0, 579.0, 893.0, 4.0, 0, 0, 0
L 582.0, 892.0, 4.0, 580.0, 892.0, 4.0, 0, 0, 0
L 582.0, 864.0, 4.0, 582.0, 892.0, 4.0, 0, 0, 0
L 580.0, 864.0, 4.0, 582.0, 864.0, 4.0, 0, 0, 0
L 579.0, 862.0, 4.0, 580.0, 864.0, 4.0, 0, 0, 0
L 579.0, 861.0, 4.0, 579.0, 862.0, 4.0, 0, 0, 0
L 578.0, 859.0, 4.0, 579.0, 861.0, 4.0, 0, 0, 0
L 578.0, 858.0, 4.0, 578.0, 859.0, 4.0, 0, 0, 0
L 579.0, 856.0, 4.0, 578.0, 858.0, 4.0, 0, 0, 0
L 581.0, 856.0, 4.0, 579.0, 856.0, 4.0, 0, 0, 0
L 582.0, 854.0, 1.0, 581.0, 856.0, 4.0, 0, 0, 0
L 568.0, 840.0, 0.0, 582.0, 854.0, 1.0, 0, 0, 0
L 548.0, 840.0, 0.0, 568.0, 840.0, 0.0, 0, 0, 0
L 548.0, 834.0, 0.0, 548.0, 840.0, 0.0, 0, 0, 0
L 554.0, 833.0, 0.0, 548.0, 834.0, 0.0, 0, 0, 0
L 554.0, 835.0, 0.0, 554.0, 833.0, 0.0, 0, 0, 0
L 565.0, 835.0, 0.0, 554.0, 835.0, 0.0, 0, 0, 0
L 565.0, 810.0, 7.0, 565.0, 835.0, 0.0, 0, 0, 0
L 565.0, 808.0, 7.0, 565.0, 810.0, 7.0, 0, 0, 0
L 558.0, 809.0, 8.0, 565.0, 808.0, 7.0, 0, 0, 0
L 556.0, 809.0, 9.0, 558.0, 809.0, 8.0, 0, 0, 0
L 554.0, 807.0, 10.0, 556.0, 809.0, 9.0, 0, 0, 0
L 554.0, 806.0, 10.0, 554.0, 807.0, 10.0, 0, 0, 0
L 552.0, 805.0, 10.0, 554.0, 806.0, 10.0, 0, 0, 0
L 550.0, 805.0, 10.0, 552.0, 805.0, 10.0, 0, 0, 0
L 550.0, 797.0, 10.0, 550.0, 805.0, 10.0, 0, 0, 0
L 551.0, 796.0, 10.0, 550.0, 797.0, 10.0, 0, 0, 0
L 553.0, 796.0, 10.0, 551.0, 796.0, 10.0, 0, 0, 0
L 554.0, 794.0, 10.0, 553.0, 796.0, 10.0, 0, 0, 0
L 557.0, 794.0, 10.0, 554.0, 794.0, 10.0, 0, 0, 0
L 558.0, 796.0, 10.0, 557.0, 794.0, 10.0, 0, 0, 0
L 558.0, 800.0, 10.0, 558.0, 796.0, 10.0, 0, 0, 0
L 557.0, 802.0, 10.0, 558.0, 800.0, 10.0, 0, 0, 0
L 597.0, 802.0, 10.0, 557.0, 802.0, 10.0, 0, 0, 0
L 597.0, 757.0, 10.0, 597.0, 802.0, 10.0, 0, 0, 0
L 588.0, 757.0, 10.0, 597.0, 757.0, 10.0, 0, 0, 0
L 588.0, 761.0, 10.0, 588.0, 757.0, 10.0, 0, 0, 0
L 583.0, 761.0, 10.0, 588.0, 761.0, 10.0, 0, 0, 0
L 583.0, 754.0, 11.0, 583.0, 761.0, 10.0, 0, 0, 0
L 583.0, 752.0, 11.0, 583.0, 754.0, 11.0, 0, 0, 0
L 584.0, 751.0, 11.0, 583.0, 752.0, 11.0, 0, 0, 0
L 586.0, 751.0, 11.0, 584.0, 751.0, 11.0, 0, 0, 0
L 587.0, 753.0, 11.0, 586.0, 751.0, 11.0, 0, 0, 0
L 597.0, 753.0, 11.0, 587.0, 753.0, 11.0, 0, 0, 0
L 597.0, 748.0, 11.0, 597.0, 753.0, 11.0, 0, 0, 0
L 479.0, 753.0, 11.0, 479.0, 749.0, 11.0, 0, 0, 0
L 489.0, 753.0, 11.0, 479.0, 753.0, 11.0, 0, 0, 0
L 490.0, 751.0, 11.0, 489.0, 753.0, 11.0, 0, 0, 0
L 494.0, 751.0, 11.0, 490.0, 751.0, 11.0, 0, 0, 0
L 494.0, 757.0, 10.0, 494.0, 751.0, 11.0, 0, 0, 0
L 494.0, 759.0, 10.0, 494.0, 757.0, 10.0, 0, 0, 0
L 493.0, 760.0, 10.0, 494.0, 759.0, 10.0, 0, 0, 0
L 491.0, 760.0, 10.0, 493.0, 760.0, 10.0, 0, 0, 0
L 490.0, 759.0, 10.0, 491.0, 760.0, 10.0, 0, 0, 0
L 490.0, 757.0, 10.0, 490.0, 759.0, 10.0, 0, 0, 0
L 479.0, 757.0, 10.0, 490.0, 757.0, 10.0, 0, 0, 0
L 479.0, 802.0, 10.0, 479.0, 757.0, 10.0, 0, 0, 0
L 530.0, 802.0, 10.0, 479.0, 802.0, 10.0, 0, 0, 0
L 529.0, 800.0, 10.0, 530.0, 802.0, 10.0, 0, 0, 0
L 528.0, 795.0, 10.0, 529.0, 800.0, 10.0, 0, 0, 0
L 528.0, 793.0, 10.0, 528.0, 795.0, 10.0, 0, 0, 0
L 536.0, 792.0, 10.0, 528.0, 793.0, 10.0, 0, 0, 0
L 537.0, 797.0, 10.0, 536.0, 792.0, 10.0, 0, 0, 0
L 537.0, 807.0, 10.0, 537.0, 797.0, 10.0, 0, 0, 0
L 533.0, 808.0, 8.0, 537.0, 807.0, 10.0, 0, 0, 0
L 531.0, 808.0, 8.0, 533.0, 808.0, 8.0, 0, 0, 0
L 531.0, 806.0, 9.0, 531.0, 808.0, 8.0, 0, 0, 0
L 525.0, 806.0, 9.0, 531.0, 806.0, 9.0, 0, 0, 0
L 525.0, 829.0, 0.0, 525.0, 806.0, 9.0, 0, 0, 0
L 525.0, 831.0, 0.0, 525.0, 829.0, 0.0, 0, 0, 0
L 538.0, 831.0, 0.0, 525.0, 831.0, 0.0, 0, 0, 0
L 538.0, 838.0, 0.0, 538.0, 831.0, 0.0, 0, 0, 0
L 535.0, 841.0, 0.0, 538.0, 838.0, 0.0, 0, 0, 0
L 533.0, 840.0, 0.0, 535.0, 841.0, 0.0, 0, 0, 0
L 532.0, 839.0, 0.0, 533.0, 840.0, 0.0, 0, 0, 0
L 519.0, 839.0, 0.0, 532.0, 839.0, 0.0, 0, 0, 0
L 506.0, 853.0, 0.0, 519.0, 839.0, 0.0, 0, 0, 0
L 504.0, 854.0, 2.0, 506.0, 853.0, 0.0, 0, 0, 0
L 505.0, 856.0, 4.0, 504.0, 854.0, 2.0, 0, 0, 0
L 506.0, 857.0, 4.0, 505.0, 856.0, 4.0, 0, 0, 0
L 506.0, 863.0, 4.0, 506.0, 857.0, 4.0, 0, 0, 0
L 504.0, 864.0, 4.0, 506.0, 863.0, 4.0, 0, 0, 0
L 504.0, 887.0, 4.0, 504.0, 864.0, 4.0, 0, 0, 0
L 506.0, 888.0, 4.0, 504.0, 887.0, 4.0, 0, 0, 0
L 506.0, 895.0, 4.0, 506.0, 888.0, 4.0, 0, 0, 0
L 504.0, 896.0, 4.0, 506.0, 895.0, 4.0, 0, 0, 0
L 504.0, 924.0, 4.0, 504.0, 896.0, 4.0, 0, 0, 0
L 506.0, 924.0, 4.0, 504.0, 924.0, 4.0, 0, 0, 0
L 506.0, 930.0, 4.0, 506.0, 924.0, 4.0, 0, 0, 0
L 505.0, 932.0, 4.0, 506.0, 930.0, 4.0, 0, 0, 0
L 504.0, 934.0, 1.0, 505.0, 932.0, 4.0, 0, 0, 0
L 519.0, 949.0, 0.0, 504.0, 934.0, 1.0, 0, 0, 0
