P 200, 1200, 0, 0, 0, 0, 2, The_Fading_Temple_(TAKC)
P 200, 1400, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 200, 1600, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 200, 1800, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 486.0, 637.0, 4.0, 486.0, 627.0, 4.0, 0, 0, 0
L 486.0, 659.0, 8.0, 486.0, 651.0, 4.0, 0, 0, 0
L 486.0, 661.0, 8.0, 486.0, 659.0, 8.0, 0, 0, 0
L 483.0, 661.0, 6.0, 486.0, 661.0, 8.0, 0, 0, 0
L 481.0, 661.0, 5.0, 483.0, 661.0, 6.0, 0, 0, 0
L 480.0, 662.0, 4.0, 481.0, 661.0, 5.0, 0, 0, 0
L 480.0, 664.0, 4.0, 480.0, 662.0, 4.0, 0, 0, 0
L 479.0, 666.0, 4.0, 480.0, 664.0, 4.0, 0, 0, 0
L 478.0, 665.0, 4.0, 479.0, 666.0, 4.0, 0, 0, 0
L 475.0, 670.0, 4.0, 478.0, 665.0, 4.0, 0, 0, 0
L 475.0, 672.0, 4.0, 475.0, 670.0, 4.0, 0, 0, 0
L 478.0, 675.0, 4.0, 475.0, 672.0, 4.0, 0, 0, 0
L 479.0, 675.0, 4.0, 478.0, 675.0, 4.0, 0, 0, 0
L 470.0, 684.0, 4.0, 479.0, 675.0, 4.0, 0, 0, 0
L 468.0, 684.0, 4.0, 470.0, 684.0, 4.0, 0, 0, 0
L 469.0, 676.0, 4.0, 468.0, 684.0, 4.0, 0, 0, 0
L 465.0, 672.0, 4.0, 469.0, 676.0, 4.0, 0, 0, 0
L 464.0, 670.0, 4.0, 465.0, 672.0, 4.0, 0, 0, 0
L 460.0, 673.0, 4.0, 464.0, 670.0, 4.0, 0, 0, 0
L 460.0, 682.0, 4.0, 460.0, 673.0, 4.0, 0, 0, 0
L 459.0, 684.0, 4.0, 460.0, 682.0, 4.0, 0, 0, 0
L 458.0, 685.0, 4.0, 459.0, 684.0, 4.0, 0, 0, 0
L 448.0, 675.0, 7.0, 458.0, 685.0, 4.0, 0, 0, 0
L 447.0, 674.0, 9.0, 448.0, 675.0, 7.0, 0, 0, 0
L 447.0, 663.0, 4.0, 447.0, 674.0, 9.0, 0, 0, 0
L 446.0, 661.0, 4.0, 447.0, 663.0, 4.0, 0, 0, 0
L 427.0, 661.0, 4.0, 446.0, 661.0, 4.0, 0, 0, 0
L 426.0, 665.0, 4.0, 427.0, 661.0, 4.0, 0, 0, 0
L 426.0, 667.0, 4.0, 426.0, 665.0, 4.0, 0, 0, 0
L 424.0, 666.0, 4.0, 426.0, 667.0, 4.0, 0, 0, 0
L 419.0, 668.0, 4.0, 424.0, 666.0, 4.0, 0, 0, 0
L 423.0, 668.0, 4.0, 419.0, 668.0, 4.0, 0, 0, 0
L 420.0, 670.0, 4.0, 423.0, 668.0, 4.0, 0, 0, 0
L 422.0, 673.0, 4.0, 420.0, 670.0, 4.0, 0, 0, 0
L 423.0, 675.0, 4.0, 422.0, 673.0, 4.0, 0, 0, 0
L 425.0, 675.0, 4.0, 423.0, 675.0, 4.0, 0, 0, 0
L 416.0, 684.0, 4.0, 425.0, 675.0, 4.0, 0, 0, 0
L 414.0, 684.0, 4.0, 416.0, 684.0, 4.0, 0, 0, 0
L 414.0, 679.0, 4.0, 414.0, 684.0, 4.0, 0, 0, 0
L 415.0, 675.0, 4.0, 414.0, 679.0, 4.0, 0, 0, 0
L 414.0, 674.0, 4.0, 415.0, 675.0, 4.0, 0, 0, 0
L 412.0, 674.0, 4.0, 414.0, 674.0, 4.0, 0, 0, 0
L 406.0, 672.0, 4.0, 412.0, 674.0, 4.0, 0, 0, 0
L 406.0, 680.0, 4.0, 406.0, 672.0, 4.0, 0, 0, 0
L 404.0, 683.0, 4.0, 406.0, 680.0, 4.0, 0, 0, 0
L 404.0, 685.0, 4.0, 404.0, 683.0, 4.0, 0, 0, 0
L 394.0, 675.0, 6.0, 404.0, 685.0, 4.0, 0, 0, 0
L 393.0, 674.0, 8.0, 394.0, 675.0, 6.0, 0, 0, 0
L 393.0, 664.0, 7.0, 393.0, 674.0, 8.0, 0, 0, 0
L 393.0, 662.0, 4.0, 393.0, 664.0, 7.0, 0, 0, 0
L 392.0, 661.0, 4.0, 393.0, 662.0, 4.0, 0, 0, 0
L 373.0, 661.0, 4.0, 392.0, 661.0, 4.0, 0, 0, 0
L 372.0, 662.0, 4.0, 373.0, 661.0, 4.0, 0, 0, 0
L 372.0, 664.0, 4.0, 372.0, 662.0, 4.0, 0, 0, 0
L 371.0, 666.0, 4.0, 372.0, 664.0, 4.0, 0, 0, 0
L 369.0, 667.0, 4.0, 371.0, 666.0, 4.0, 0, 0, 0
L 369.0, 677.0, 4.0, 369.0, 667.0, 4.0, 0, 0, 0
L 362.0, 684.0, 4.0, 369.0, 677.0, 4.0, 0, 0, 0
L 360.0, 684.0, 4.0, 362.0, 684.0, 4.0, 0, 0, 0
L 360.0, 675.0, 4.0, 360.0, 684.0, 4.0, 0, 0, 0
L 359.0, 674.0, 4.0, 360.0, 675.0, 4.0, 0, 0, 0
L 352.0, 674.0, 4.0, 359.0, 674.0, 4.0, 0, 0, 0
L 352.0, 683.0, 4.0, 352.0, 674.0, 4.0, 0, 0, 0
L 351.0, 685.0, 4.0, 352.0, 683.0, 4.0, 0, 0, 0
L 340.0, 675.0, 4.0, 351.0, 685.0, 4.0, 0, 0, 0
L 339.0, 674.0, 6.0, 340.0, 675.0, 4.0, 0, 0, 0
L 339.0, 666.0, 7.0, 339.0, 674.0, 6.0, 0, 0, 0
L 339.0, 664.0, 5.0, 339.0, 666.0, 7.0, 0, 0, 0
L 339.0, 662.0, 5.0, 339.0, 664.0, 5.0, 0, 0, 0
L 338.0, 661.0, 6.0, 339.0, 662.0, 5.0, 0, 0, 0
L 305.0, 661.0, 4.0, 338.0, 661.0, 6.0, 0, 0, 0
L 296.0, 608.0, 0.0, 296.0, 620.0, 4.0, 0, 0, 0
L 296.0, 607.0, 0.0, 296.0, 608.0, 0.0, 0, 0, 0
L 295.0, 605.0, 0.0, 296.0, 607.0, 0.0, 0, 0, 0
L 294.0, 594.0, 0.0, 295.0, 605.0, 0.0, 0, 0, 0
L 293.0, 591.0, 0.0, 294.0, 594.0, 0.0, 0, 0, 0
L 293.0, 589.0, 0.0, 293.0, 591.0, 0.0, 0, 0, 0
L 294.0, 588.0, 0.0, 293.0, 589.0, 0.0, 0, 0, 0
L 296.0, 587.0, 0.0, 294.0, 588.0, 0.0, 0, 0, 0
L 296.0, 569.0, 0.0, 296.0, 587.0, 0.0, 0, 0, 0
L 296.0, 637.0, 4.0, 296.0, 605.0, 0.0, 0, 0, 0
L 180.0, 682.0, 0.0, 199.0, 703.0, 5.0, 0, 0, 0
L 179.0, 681.0, 0.0, 180.0, 682.0, 0.0, 0, 0, 0
L 179.0, 651.0, 0.0, 179.0, 681.0, 0.0, 0, 0, 0
L 179.0, 612.0, 0.0, 179.0, 637.0, 0.0, 0, 0, 0
L 183.0, 606.0, 0.0, 179.0, 612.0, 0.0, 0, 0, 0
L 184.0, 605.0, 0.0, 183.0, 606.0, 0.0, 0, 0, 0
L 186.0, 604.0, 0.0, 184.0, 605.0, 0.0, 0, 0, 0
L 187.0, 602.0, 0.0, 186.0, 604.0, 0.0, 0, 0, 0
L 188.0, 601.0, 0.0, 187.0, 602.0, 0.0, 0, 0, 0
L 192.0, 592.0, 0.0, 188.0, 601.0, 0.0, 0, 0, 0
L 194.0, 589.0, 0.0, 192.0, 592.0, 0.0, 0, 0, 0
L 220.0, 589.0, 0.0, 194.0, 589.0, 0.0, 0, 0, 0
L 222.0, 591.0, 0.0, 220.0, 589.0, 0.0, 0, 0, 0
L 226.0, 589.0, 0.0, 222.0, 591.0, 0.0, 0, 0, 0
L 227.0, 569.0, 0.0, 226.0, 589.0, 0.0, 0, 0, 0
L 243.0, 569.0, 0.0, 227.0, 569.0, 0.0, 0, 0, 0
L -249.0, 693.0, 8.0, -248.0, 688.0, 7.0, 0, 0, 0
L -250.0, 695.0, 8.0, -249.0, 693.0, 8.0, 0, 0, 0
L -250.0, 701.0, 5.0, -250.0, 695.0, 8.0, 0, 0, 0
L -249.0, 704.0, 4.0, -250.0, 701.0, 5.0, 0, 0, 0
L -245.0, 715.0, 2.0, -249.0, 704.0, 4.0, 0, 0, 0
L -245.0, 720.0, 2.0, -245.0, 715.0, 2.0, 0, 0, 0
L -246.0, 724.0, 2.0, -245.0, 720.0, 2.0, 0, 0, 0
L -247.0, 727.0, 2.0, -246.0, 724.0, 2.0, 0, 0, 0
L -247.0, 729.0, 2.0, -247.0, 727.0, 2.0, 0, 0, 0
L -248.0, 732.0, 2.0, -247.0, 729.0, 2.0, 0, 0, 0
L -248.0, 734.0, 2.0, -248.0, 732.0, 2.0, 0, 0, 0
L -249.0, 737.0, 1.0, -248.0, 734.0, 2.0, 0, 0, 0
L -254.0, 748.0, 1.0, -249.0, 737.0, 1.0, 0, 0, 0
L -254.0, 750.0, 1.0, -254.0, 748.0, 1.0, 0, 0, 0
L -252.0, 756.0, 5.0, -254.0, 750.0, 1.0, 0, 0, 0
L -252.0, 758.0, 5.0, -252.0, 756.0, 5.0, 0, 0, 0
L -251.0, 761.0, 5.0, -252.0, 758.0, 5.0, 0, 0, 0
L -249.0, 765.0, 5.0, -251.0, 761.0, 5.0, 0, 0, 0
L -247.0, 771.0, 6.0, -249.0, 765.0, 5.0, 0, 0, 0
L -246.0, 773.0, 7.0, -247.0, 771.0, 6.0, 0, 0, 0
L -245.0, 775.0, 7.0, -246.0, 773.0, 7.0, 0, 0, 0
L -245.0, 781.0, 8.0, -245.0, 775.0, 7.0, 0, 0, 0
L -245.0, 782.0, 8.0, -245.0, 781.0, 8.0, 0, 0, 0
L -245.0, 784.0, 9.0, -245.0, 782.0, 8.0, 0, 0, 0
L -247.0, 786.0, 9.0, -245.0, 784.0, 9.0, 0, 0, 0
L -248.0, 789.0, 9.0, -247.0, 786.0, 9.0, 0, 0, 0
L -250.0, 791.0, 9.0, -248.0, 789.0, 9.0, 0, 0, 0
L -252.0, 792.0, 8.0, -250.0, 791.0, 9.0, 0, 0, 0
L -256.0, 795.0, 7.0, -252.0, 792.0, 8.0, 0, 0, 0
L -262.0, 798.0, 5.0, -256.0, 795.0, 7.0, 0, 0, 0
L -264.0, 800.0, 4.0, -262.0, 798.0, 5.0, 0, 0, 0
L -265.0, 800.0, 3.0, -264.0, 800.0, 4.0, 0, 0, 0
L -268.0, 801.0, 3.0, -265.0, 800.0, 3.0, 0, 0, 0
L -310.0, 817.0, 6.0, -268.0, 801.0, 3.0, 0, 0, 0
L -218.0, -71.0, 0.0, -218.0, -60.0, 0.0, 0, 0, 0
L -244.0, -93.0, 1.0, -218.0, -71.0, 0.0, 0, 0, 0
L -265.0, -89.0, 0.0, -260.0, -93.0, 0.0, 0, 0, 0
L -266.0, -88.0, 0.0, -265.0, -89.0, 0.0, 0, 0, 0
L -274.0, -79.0, 0.0, -266.0, -88.0, 0.0, 0, 0, 0
L -282.0, -73.0, 1.0, -274.0, -79.0, 0.0, 0, 0, 0
L -283.0, -72.0, 2.0, -282.0, -73.0, 1.0, 0, 0, 0
L -283.0, -71.0, 2.0, -283.0, -72.0, 2.0, 0, 0, 0
L -283.0, -69.0, 3.0, -283.0, -71.0, 2.0, 0, 0, 0
L -282.0, -67.0, 5.0, -283.0, -69.0, 3.0, 0, 0, 0
L -282.0, -66.0, 6.0, -282.0, -67.0, 5.0, 0, 0, 0
L -282.0, -59.0, 9.0, -282.0, -66.0, 6.0, 0, 0, 0
L -282.0, -58.0, 8.0, -282.0, -59.0, 9.0, 0, 0, 0
L -281.0, -56.0, 7.0, -282.0, -58.0, 8.0, 0, 0, 0
L -282.0, -53.0, 7.0, -281.0, -56.0, 7.0, 0, 0, 0
L -282.0, -52.0, 6.0, -282.0, -53.0, 7.0, 0, 0, 0
L -283.0, -51.0, 6.0, -282.0, -52.0, 6.0, 0, 0, 0
L -284.0, -51.0, 6.0, -283.0, -51.0, 6.0, 0, 0, 0
L -285.0, -46.0, 3.0, -284.0, -51.0, 6.0, 0, 0, 0
L -285.0, -42.0, 1.0, -285.0, -46.0, 3.0, 0, 0, 0
L -286.0, -41.0, 0.0, -285.0, -42.0, 1.0, 0, 0, 0
L -286.0, -39.0, 0.0, -286.0, -41.0, 0.0, 0, 0, 0
L -295.0, -30.0, 0.0, -286.0, -39.0, 0.0, 0, 0, 0
L -296.0, -27.0, 0.0, -295.0, -30.0, 0.0, 0, 0, 0
L -297.0, -26.0, 0.0, -296.0, -27.0, 0.0, 0, 0, 0
L -299.0, -25.0, 0.0, -297.0, -26.0, 0.0, 0, 0, 0
L -308.0, -16.0, 3.0, -299.0, -25.0, 0.0, 0, 0, 0
L -309.0, -15.0, 3.0, -308.0, -16.0, 3.0, 0, 0, 0
L -310.0, -13.0, 4.0, -309.0, -15.0, 3.0, 0, 0, 0
L -308.0, -7.0, 0.0, -310.0, -13.0, 4.0, 0, 0, 0
L -307.0, -5.0, 0.0, -308.0, -7.0, 0.0, 0, 0, 0
L -308.0, -4.0, 0.0, -307.0, -5.0, 0.0, 0, 0, 0
L -310.0, -3.0, 0.0, -308.0, -4.0, 0.0, 0, 0, 0
L -314.0, -3.0, 0.0, -310.0, -3.0, 0.0, 0, 0, 0
L -311.0, 3.0, 0.0, -314.0, 3.0, 0.0, 0, 0, 0
L -309.0, 4.0, 0.0, -311.0, 3.0, 0.0, 0, 0, 0
L -309.0, 7.0, 0.0, -309.0, 6.0, 0.0, 0, 0, 0
L -310.0, 12.0, 0.0, -309.0, 7.0, 0.0, 0, 0, 0
L -310.0, 14.0, 0.0, -310.0, 12.0, 0.0, 0, 0, 0
L -279.0, 14.0, 3.0, -310.0, 14.0, 0.0, 0, 0, 0
L -277.0, 14.0, 4.0, -279.0, 14.0, 3.0, 0, 0, 0
L -271.0, 8.0, 1.0, -277.0, 14.0, 4.0, 0, 0, 0
L -270.0, 7.0, 0.0, -271.0, 8.0, 1.0, 0, 0, 0
L -269.0, 6.0, 0.0, -270.0, 7.0, 0.0, 0, 0, 0
L -267.0, 6.0, 0.0, -269.0, 6.0, 0.0, 0, 0, 0
L -265.0, 5.0, 0.0, -267.0, 6.0, 0.0, 0, 0, 0
L -263.0, 6.0, 0.0, -265.0, 5.0, 0.0, 0, 0, 0
L -262.0, 7.0, 0.0, -263.0, 6.0, 0.0, 0, 0, 0
L -262.0, 30.0, 0.0, -262.0, 23.0, 0.0, 0, 0, 0
L -245.0, 29.0, 0.0, -247.0, 29.0, 0.0, 0, 0, 0
L -243.0, 30.0, 0.0, -245.0, 29.0, 0.0, 0, 0, 0
L -249.0, 29.0, 0.0, -247.0, 29.0, 0.0, 0, 0, 0
L -247.0, 29.0, 0.0, -248.0, 29.0, 0.0, 0, 0, 0
L -247.0, 29.0, 0.0, -245.0, 29.0, 0.0, 0, 0, 0
L -243.0, 30.0, 0.0, -247.0, 29.0, 0.0, 0, 0, 0
L -242.0, 14.0, 2.0, -243.0, 30.0, 0.0, 0, 0, 0
L -242.0, 12.0, 1.0, -242.0, 14.0, 2.0, 0, 0, 0
L -243.0, 10.0, 0.0, -242.0, 12.0, 1.0, 0, 0, 0
L -244.0, 8.0, 0.0, -243.0, 10.0, 0.0, 0, 0, 0
L -241.0, 6.0, 0.0, -244.0, 8.0, 0.0, 0, 0, 0
L -235.0, 6.0, 0.0, -241.0, 6.0, 0.0, 0, 0, 0
L -231.0, 9.0, 2.0, -235.0, 6.0, 0.0, 0, 0, 0
L -230.0, 11.0, 3.0, -231.0, 9.0, 2.0, 0, 0, 0
L -222.0, 12.0, 2.0, -230.0, 11.0, 3.0, 0, 0, 0
L -221.0, 13.0, 1.0, -222.0, 12.0, 2.0, 0, 0, 0
L -198.0, 14.0, 0.0, -221.0, 13.0, 1.0, 0, 0, 0
L -196.0, 13.0, 0.0, -198.0, 14.0, 0.0, 0, 0, 0
L -196.0, 4.0, 0.0, -196.0, 13.0, 0.0, 0, 0, 0
L -194.0, 3.0, 0.0, -196.0, 4.0, 0.0, 0, 0, 0
L -190.0, 3.0, 0.0, -194.0, 3.0, 0.0, 0, 0, 0
L -192.0, -2.0, 0.0, -190.0, -3.0, 0.0, 0, 0, 0
L -194.0, -2.0, 0.0, -192.0, -2.0, 0.0, 0, 0, 0
L -195.0, -4.0, 0.0, -194.0, -2.0, 0.0, 0, 0, 0
L -195.0, -6.0, 0.0, -195.0, -4.0, 0.0, 0, 0, 0
L -195.0, -7.0, 1.0, -195.0, -6.0, 0.0, 0, 0, 0
L -195.0, -5.0, 1.0, -195.0, -7.0, 1.0, 0, 0, 0
L -195.0, -7.0, 3.0, -195.0, -5.0, 1.0, 0, 0, 0
L -194.0, -12.0, 4.0, -195.0, -7.0, 3.0, 0, 0, 0
L -194.0, -14.0, 4.0, -194.0, -12.0, 4.0, 0, 0, 0
L -202.0, -21.0, 0.0, -194.0, -14.0, 4.0, 0, 0, 0
L -203.0, -23.0, 0.0, -202.0, -21.0, 0.0, 0, 0, 0
L -206.0, -26.0, 0.0, -203.0, -23.0, 0.0, 0, 0, 0
L -214.0, -34.0, 2.0, -206.0, -26.0, 0.0, 0, 0, 0
L -215.0, -36.0, 2.0, -214.0, -34.0, 2.0, 0, 0, 0
L -217.0, -37.0, 3.0, -215.0, -36.0, 2.0, 0, 0, 0
L -218.0, -39.0, 3.0, -217.0, -37.0, 3.0, 0, 0, 0
L -218.0, -60.0, 0.0, -218.0, -56.0, 0.0, 0, 0, 0
L -218.0, -60.0, 0.0, -218.0, -39.0, 3.0, 0, 0, 0
L -249.0, 34.0, 0.0, -249.0, 39.0, 0.0, 0, 0, 0
L -249.0, 39.0, 0.0, -246.0, 45.0, 0.0, 0, 0, 0
L -246.0, 45.0, 0.0, -240.0, 38.0, 0.0, 0, 0, 0
L -240.0, 38.0, 0.0, -202.0, 38.0, 0.0, 0, 0, 0
L -202.0, 38.0, 0.0, -203.0, 106.0, 0.0, 0, 0, 0
L -203.0, 106.0, 0.0, -233.0, 106.0, 0.0, 0, 0, 0
L -233.0, 106.0, 0.0, -234.0, 107.0, 0.0, 0, 0, 0
L -234.0, 107.0, 0.0, -234.0, 109.0, 0.0, 0, 0, 0
L -234.0, 109.0, 0.0, -235.0, 138.0, 2.0, 0, 0, 0
L -235.0, 138.0, 2.0, -236.0, 138.0, 1.0, 0, 0, 0
L -236.0, 138.0, 1.0, -238.0, 137.0, 1.0, 0, 0, 0
L -238.0, 137.0, 1.0, -239.0, 137.0, 1.0, 0, 0, 0
L -239.0, 137.0, 1.0, -244.0, 134.0, 0.0, 0, 0, 0
L -244.0, 134.0, 0.0, -260.0, 134.0, 0.0, 0, 0, 0
L -260.0, 134.0, 0.0, -268.0, 138.0, 0.0, 0, 0, 0
L -268.0, 138.0, 0.0, -270.0, 138.0, 0.0, 0, 0, 0
L -270.0, 138.0, 0.0, -270.0, 123.0, 0.0, 0, 0, 0
L -270.0, 123.0, 0.0, -271.0, 121.0, 0.0, 0, 0, 0
L -271.0, 121.0, 0.0, -279.0, 114.0, 5.0, 0, 0, 0
L -279.0, 114.0, 5.0, -287.0, 106.0, 0.0, 0, 0, 0
L -287.0, 106.0, 0.0, -288.0, 105.0, 0.0, 0, 0, 0
L -288.0, 105.0, 0.0, -300.0, 98.0, 1.0, 0, 0, 0
L -300.0, 98.0, 1.0, -301.0, 97.0, 2.0, 0, 0, 0
L -301.0, 97.0, 2.0, -302.0, 96.0, 1.0, 0, 0, 0
L -302.0, 80.0, 0.0, -300.0, 72.0, 0.0, 0, 0, 0
L -300.0, 72.0, 0.0, -299.0, 67.0, 0.0, 0, 0, 0
L -299.0, 67.0, 0.0, -299.0, 66.0, 0.0, 0, 0, 0
L -299.0, 66.0, 0.0, -271.0, 38.0, 0.0, 0, 0, 0
L -271.0, 38.0, 0.0, -260.0, 39.0, 0.0, 0, 0, 0
L -260.0, 39.0, 0.0, -256.0, 39.0, 0.0, 0, 0, 0
L -256.0, 39.0, 0.0, -255.0, 38.0, 0.0, 0, 0, 0
L -255.0, 38.0, 0.0, -255.0, 26.0, 0.0, 0, 0, 0
L -255.0, 26.0, 0.0, -257.0, 21.0, 0.0, 0, 0, 0
L -262.0, 23.0, 0.0, -262.0, 7.0, 0.0, 0, 0, 0
L -257.0, 21.0, 0.0, -262.0, 23.0, 0.0, 0, 0, 0
L 264.0, 391.0, 0.0, 252.0, 391.0, 0.0, 0, 0, 0
L 246.0, 391.0, 0.0, 245.0, 392.0, 0.0, 0, 0, 0
L 245.0, 392.0, 0.0, 245.0, 404.0, 0.0, 0, 0, 0
L 224.0, 396.0, 1.0, 224.0, 393.0, 1.0, 0, 0, 0
L 224.0, 410.0, 0.0, 224.0, 391.0, 0.0, 0, 0, 0
L 224.0, 391.0, 0.0, 213.0, 391.0, 1.0, 0, 0, 0
L 213.0, 391.0, 1.0, 168.0, 391.0, 0.0, 0, 0, 0
L 168.0, 391.0, 0.0, 168.0, 387.0, 0.0, 0, 0, 0
L 168.0, 387.0, 0.0, 169.0, 386.0, 0.0, 0, 0, 0
L 168.0, 373.0, 0.0, 168.0, 369.0, 0.0, 0, 0, 0
L 168.0, 369.0, 0.0, 200.0, 369.0, 0.0, 0, 0, 0
L 252.0, 391.0, 0.0, 246.0, 391.0, 0.0, 0, 0, 0
L 252.0, 391.0, 0.0, 301.0, 391.0, 0.0, 0, 0, 0
L 301.0, 391.0, 0.0, 301.0, 387.0, 0.0, 0, 0, 0
L 301.0, 373.0, 0.0, 301.0, 369.0, 0.0, 0, 0, 0
L 301.0, 369.0, 0.0, 200.0, 369.0, 0.0, 0, 0, 0
