P 100, 1400, 0, 0, 0, 0, 2, The_Sunken_Library_(TAKA)
P 100, 1600, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 100, 1800, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 100, 2000, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -466.0, 817.0, 25.0, -473.0, 797.0, 28.0, 0, 0, 0
L -461.0, 821.0, 24.0, -466.0, 817.0, 25.0, 0, 0, 0
L -459.0, 824.0, 24.0, -461.0, 821.0, 24.0, 0, 0, 0
L -456.0, 825.0, 24.0, -459.0, 824.0, 24.0, 0, 0, 0
L -438.0, 832.0, 28.0, -456.0, 825.0, 24.0, 0, 0, 0
L -411.0, 825.0, 29.0, -438.0, 832.0, 28.0, 0, 0, 0
L -401.0, 829.0, 28.0, -411.0, 825.0, 29.0, 0, 0, 0
L -379.0, 820.0, 24.0, -401.0, 829.0, 28.0, 0, 0, 0
L -377.0, 820.0, 24.0, -379.0, 820.0, 24.0, 0, 0, 0
L -361.0, 817.0, 24.0, -377.0, 820.0, 24.0, 0, 0, 0
L -362.0, 772.0, 24.0, -361.0, 817.0, 24.0, 0, 0, 0
L -355.0, 773.0, 24.0, -362.0, 772.0, 24.0, 0, 0, 0
L -355.0, 782.0, 24.0, -355.0, 773.0, 24.0, 0, 0, 0
L -349.0, 783.0, 24.0, -355.0, 782.0, 24.0, 0, 0, 0
L -349.0, 795.0, 24.0, -349.0, 783.0, 24.0, 0, 0, 0
L -338.0, 806.0, 24.0, -349.0, 795.0, 24.0, 0, 0, 0
L -326.0, 806.0, 24.0, -338.0, 806.0, 24.0, 0, 0, 0
L -315.0, 795.0, 28.0, -326.0, 806.0, 24.0, 0, 0, 0
L -315.0, 783.0, 24.0, -315.0, 795.0, 28.0, 0, 0, 0
L -295.0, 783.0, 24.0, -315.0, 783.0, 24.0, 0, 0, 0
L -295.0, 795.0, 24.0, -295.0, 783.0, 24.0, 0, 0, 0
L -284.0, 806.0, 24.0, -295.0, 795.0, 24.0, 0, 0, 0
L -272.0, 806.0, 24.0, -284.0, 806.0, 24.0, 0, 0, 0
L -261.0, 795.0, 28.0, -272.0, 806.0, 24.0, 0, 0, 0
L -261.0, 783.0, 24.0, -261.0, 795.0, 28.0, 0, 0, 0
L -241.0, 783.0, 24.0, -261.0, 783.0, 24.0, 0, 0, 0
L -241.0, 795.0, 24.0, -241.0, 783.0, 24.0, 0, 0, 0
L -230.0, 806.0, 24.0, -241.0, 795.0, 24.0, 0, 0, 0
L -218.0, 806.0, 24.0, -230.0, 806.0, 24.0, 0, 0, 0
L -207.0, 795.0, 28.0, -218.0, 806.0, 24.0, 0, 0, 0
L -206.0, 782.0, 24.0, -207.0, 795.0, 28.0, 0, 0, 0
L -171.0, 782.0, 24.0, -206.0, 782.0, 24.0, 0, 0, 0
L -171.0, 773.0, 24.0, -171.0, 782.0, 24.0, 0, 0, 0
L -165.0, 773.0, 24.0, -171.0, 773.0, 24.0, 0, 0, 0
L -165.0, 784.0, 24.0, -165.0, 773.0, 24.0, 0, 0, 0
L -150.0, 784.0, 24.0, -165.0, 784.0, 24.0, 0, 0, 0
L -133.0, 801.0, 24.0, -150.0, 784.0, 24.0, 0, 0, 0
L -133.0, 816.0, 24.0, -133.0, 801.0, 24.0, 0, 0, 0
L -121.0, 816.0, 24.0, -133.0, 816.0, 24.0, 0, 0, 0
L -121.0, 823.0, 24.0, -121.0, 816.0, 24.0, 0, 0, 0
L -133.0, 823.0, 27.0, -121.0, 823.0, 24.0, 0, 0, 0
L -153.0, 843.0, 24.0, -133.0, 823.0, 27.0, 0, 0, 0
L -153.0, 940.0, 24.0, -153.0, 843.0, 24.0, 0, 0, 0
L -131.0, 940.0, 32.0, -153.0, 940.0, 24.0, 0, 0, 0
L -131.0, 909.0, 24.0, -131.0, 940.0, 32.0, 0, 0, 0
L -97.0, 909.0, 24.0, -131.0, 909.0, 24.0, 0, 0, 0
L -97.0, 940.0, 24.0, -97.0, 909.0, 24.0, 0, 0, 0
L -94.0, 940.0, 24.0, -97.0, 940.0, 24.0, 0, 0, 0
L -94.0, 947.0, 25.0, -94.0, 940.0, 24.0, 0, 0, 0
L -178.0, 947.0, 29.0, -94.0, 947.0, 25.0, 0, 0, 0
L -178.0, 1128.0, 33.0, -178.0, 947.0, 29.0, 0, 0, 0
L 3.0, 1128.0, 31.0, -178.0, 1128.0, 33.0, 0, 0, 0
L 3.0, 947.0, 32.0, 3.0, 1128.0, 31.0, 0, 0, 0
L -80.0, 947.0, 24.0, 3.0, 947.0, 32.0, 0, 0, 0
L -80.0, 940.0, 24.0, -80.0, 947.0, 24.0, 0, 0, 0
L -75.0, 940.0, 24.0, -80.0, 940.0, 24.0, 0, 0, 0
L -75.0, 843.0, 26.0, -75.0, 940.0, 24.0, 0, 0, 0
L -95.0, 823.0, 24.0, -75.0, 843.0, 26.0, 0, 0, 0
L -107.0, 823.0, 24.0, -95.0, 823.0, 24.0, 0, 0, 0
L -107.0, 816.0, 24.0, -107.0, 823.0, 24.0, 0, 0, 0
L -95.0, 816.0, 25.0, -107.0, 816.0, 24.0, 0, 0, 0
L -95.0, 785.0, 24.0, -95.0, 816.0, 25.0, 0, 0, 0
L -63.0, 784.0, 24.0, -95.0, 785.0, 24.0, 0, 0, 0
L -63.0, 747.0, 27.0, -63.0, 784.0, 24.0, 0, 0, 0
L -79.0, 746.0, 24.0, -63.0, 747.0, 27.0, 0, 0, 0
L -95.0, 730.0, 24.0, -79.0, 746.0, 24.0, 0, 0, 0
L -95.0, 715.0, 24.0, -95.0, 730.0, 24.0, 0, 0, 0
L -107.0, 715.0, 24.0, -95.0, 715.0, 24.0, 0, 0, 0
L -107.0, 708.0, 24.0, -107.0, 715.0, 24.0, 0, 0, 0
L -103.0, 708.0, 24.0, -107.0, 708.0, 24.0, 0, 0, 0
L -103.0, 661.0, 24.0, -103.0, 708.0, 24.0, 0, 0, 0
L -47.0, 660.0, 24.0, -103.0, 661.0, 24.0, 0, 0, 0
L -47.0, 657.0, 24.0, -47.0, 660.0, 24.0, 0, 0, 0
L -41.0, 657.0, 24.0, -47.0, 657.0, 24.0, 0, 0, 0
L -41.0, 724.0, 25.0, -41.0, 657.0, 24.0, 0, 0, 0
L 28.0, 724.0, 22.0, -41.0, 724.0, 25.0, 0, 0, 0
L 29.0, 704.0, 20.0, 28.0, 724.0, 22.0, 0, 0, 0
L 60.0, 704.0, 22.0, 29.0, 704.0, 20.0, 0, 0, 0
L 76.0, 681.0, 20.0, 60.0, 704.0, 22.0, 0, 0, 0
L 76.0, 657.0, 21.0, 76.0, 681.0, 20.0, 0, 0, 0
L 82.0, 657.0, 20.0, 76.0, 657.0, 21.0, 0, 0, 0
L 82.0, 704.0, 20.0, 82.0, 657.0, 20.0, 0, 0, 0
L 192.0, 704.0, 20.0, 82.0, 704.0, 20.0, 0, 0, 0
L 192.0, 616.0, 20.0, 192.0, 704.0, 20.0, 0, 0, 0
L 224.0, 616.0, 35.0, 192.0, 616.0, 20.0, 0, 0, 0
L 238.0, 616.0, 35.0, 224.0, 616.0, 35.0, 0, 0, 0
L 249.0, 588.0, 35.0, 244.0, 588.0, 35.0, 150, 150, 150
L 257.0, 575.0, 35.0, 249.0, 588.0, 35.0, 150, 150, 150
L 265.0, 566.0, 35.0, 257.0, 575.0, 35.0, 150, 150, 150
L 272.0, 561.0, 35.0, 265.0, 566.0, 35.0, 150, 150, 150
L 279.0, 557.0, 35.0, 272.0, 561.0, 35.0, 150, 150, 150
L 290.0, 555.0, 35.0, 279.0, 557.0, 35.0, 150, 150, 150
L 301.0, 554.0, 35.0, 290.0, 555.0, 35.0, 150, 150, 150
L 312.0, 555.0, 35.0, 301.0, 554.0, 35.0, 150, 150, 150
L 322.0, 559.0, 35.0, 312.0, 555.0, 35.0, 150, 150, 150
L 330.0, 564.0, 35.0, 322.0, 559.0, 35.0, 150, 150, 150
L 337.0, 570.0, 35.0, 330.0, 564.0, 35.0, 150, 150, 150
L 343.0, 578.0, 35.0, 337.0, 570.0, 35.0, 150, 150, 150
L 349.0, 588.0, 35.0, 343.0, 578.0, 35.0, 150, 150, 150
L 357.0, 588.0, 35.0, 349.0, 588.0, 35.0, 150, 150, 150
L 346.0, 594.0, 35.0, 357.0, 594.0, 35.0, 150, 150, 150
L 337.0, 578.0, 35.0, 346.0, 594.0, 35.0, 150, 150, 150
L 331.0, 571.0, 35.0, 337.0, 578.0, 35.0, 150, 150, 150
L 324.0, 565.0, 35.0, 331.0, 571.0, 35.0, 150, 150, 150
L 316.0, 561.0, 35.0, 324.0, 565.0, 35.0, 150, 150, 150
L 307.0, 559.0, 35.0, 316.0, 561.0, 35.0, 150, 150, 150
L 298.0, 558.0, 35.0, 307.0, 559.0, 35.0, 150, 150, 150
L 287.0, 560.0, 35.0, 298.0, 558.0, 35.0, 150, 150, 150
L 278.0, 563.0, 35.0, 287.0, 560.0, 35.0, 150, 150, 150
L 272.0, 567.0, 35.0, 278.0, 563.0, 35.0, 150, 150, 150
L 266.0, 572.0, 35.0, 272.0, 567.0, 35.0, 150, 150, 150
L 259.0, 581.0, 35.0, 266.0, 572.0, 35.0, 150, 150, 150
L 251.0, 594.0, 35.0, 259.0, 581.0, 35.0, 150, 150, 150
L 245.0, 594.0, 35.0, 251.0, 594.0, 35.0, 150, 150, 150
L 249.0, 622.0, 35.0, 244.0, 622.0, 35.0, 150, 150, 150
L 257.0, 635.0, 35.0, 249.0, 622.0, 35.0, 150, 150, 150
L 267.0, 645.0, 35.0, 257.0, 635.0, 35.0, 150, 150, 150
L 272.0, 649.0, 35.0, 267.0, 645.0, 35.0, 150, 150, 150
L 282.0, 654.0, 35.0, 272.0, 649.0, 35.0, 150, 150, 150
L 290.0, 655.0, 35.0, 282.0, 654.0, 35.0, 150, 150, 150
L 301.0, 656.0, 35.0, 290.0, 655.0, 35.0, 150, 150, 150
L 313.0, 654.0, 35.0, 301.0, 656.0, 35.0, 150, 150, 150
L 326.0, 649.0, 35.0, 313.0, 654.0, 35.0, 150, 150, 150
L 331.0, 646.0, 35.0, 326.0, 649.0, 35.0, 150, 150, 150
L 338.0, 639.0, 35.0, 331.0, 646.0, 35.0, 150, 150, 150
L 349.0, 622.0, 35.0, 338.0, 639.0, 35.0, 150, 150, 150
L 358.0, 622.0, 35.0, 349.0, 622.0, 35.0, 150, 150, 150
L 346.0, 616.0, 35.0, 357.0, 616.0, 35.0, 150, 150, 150
L 336.0, 633.0, 35.0, 346.0, 616.0, 35.0, 150, 150, 150
L 331.0, 639.0, 35.0, 336.0, 633.0, 35.0, 150, 150, 150
L 324.0, 645.0, 35.0, 331.0, 639.0, 35.0, 150, 150, 150
L 313.0, 649.0, 35.0, 324.0, 645.0, 35.0, 150, 150, 150
L 304.0, 651.0, 35.0, 313.0, 649.0, 35.0, 150, 150, 150
L 297.0, 652.0, 35.0, 304.0, 651.0, 35.0, 150, 150, 150
L 288.0, 650.0, 35.0, 297.0, 652.0, 35.0, 150, 150, 150
L 279.0, 647.0, 35.0, 288.0, 650.0, 35.0, 150, 150, 150
L 272.0, 643.0, 35.0, 279.0, 647.0, 35.0, 150, 150, 150
L 264.0, 636.0, 35.0, 272.0, 643.0, 35.0, 150, 150, 150
L 258.0, 628.0, 35.0, 264.0, 636.0, 35.0, 150, 150, 150
L 251.0, 616.0, 35.0, 258.0, 628.0, 35.0, 150, 150, 150
L 245.0, 616.0, 35.0, 251.0, 616.0, 35.0, 150, 150, 150
L 238.0, 612.0, 35.0, 238.0, 616.0, 35.0, 0, 0, 0
L 245.0, 612.0, 35.0, 238.0, 612.0, 35.0, 0, 0, 0
L 244.0, 656.0, 35.0, 245.0, 612.0, 35.0, 0, 0, 0
L 261.0, 660.0, 38.0, 244.0, 656.0, 35.0, 0, 0, 0
L 280.0, 668.0, 39.0, 261.0, 660.0, 38.0, 0, 0, 0
L 304.0, 665.0, 40.0, 280.0, 668.0, 39.0, 0, 0, 0
L 318.0, 671.0, 40.0, 304.0, 665.0, 40.0, 0, 0, 0
L 350.0, 656.0, 39.0, 318.0, 671.0, 40.0, 0, 0, 0
L 358.0, 644.0, 48.0, 350.0, 656.0, 39.0, 0, 0, 0
L 358.0, 621.0, 37.0, 358.0, 644.0, 48.0, 0, 0, 0
L 357.0, 617.0, 37.0, 358.0, 621.0, 37.0, 0, 0, 0
L 372.0, 617.0, 36.0, 357.0, 617.0, 37.0, 0, 0, 0
L 372.0, 627.0, 44.0, 372.0, 617.0, 36.0, 0, 0, 0
L 395.0, 635.0, 44.0, 372.0, 627.0, 44.0, 0, 0, 0
L 420.0, 631.0, 45.0, 395.0, 635.0, 44.0, 0, 0, 0
L 427.0, 631.0, 45.0, 420.0, 631.0, 45.0, 0, 0, 0
L 435.0, 628.0, 45.0, 427.0, 631.0, 45.0, 0, 0, 0
L 453.0, 628.0, 45.0, 435.0, 628.0, 45.0, 0, 0, 0
L 502.0, 635.0, 44.0, 453.0, 628.0, 45.0, 0, 0, 0
L 554.0, 629.0, 42.0, 502.0, 635.0, 44.0, 0, 0, 0
L 581.0, 626.0, 43.0, 554.0, 629.0, 42.0, 0, 0, 0
L 598.0, 626.0, 45.0, 581.0, 626.0, 43.0, 0, 0, 0
L 609.0, 618.0, 44.0, 598.0, 626.0, 45.0, 0, 0, 0
L 625.0, 600.0, 44.0, 609.0, 618.0, 44.0, 0, 0, 0
L 623.0, 548.0, 43.0, 625.0, 600.0, 44.0, 0, 0, 0
L 620.0, 513.0, 44.0, 623.0, 548.0, 43.0, 0, 0, 0
L 630.0, 468.0, 45.0, 620.0, 513.0, 44.0, 0, 0, 0
L 643.0, 463.0, 45.0, 630.0, 468.0, 45.0, 0, 0, 0
L 665.0, 445.0, 42.0, 643.0, 463.0, 45.0, 0, 0, 0
L 675.0, 436.0, 44.0, 665.0, 445.0, 42.0, 0, 0, 0
L 679.0, 416.0, 43.0, 675.0, 436.0, 44.0, 0, 0, 0
