P -200, 900, 0, 0, 0, 0, 2, The_Chambers_of_Eternal_Affliction_(MMCD)
P -200, 1100, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -200, 1300, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -200, 1500, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 92.0, 682.0, -3.0, 90.0, 680.0, -3.0, 0, 0, 0
L 90.0, 680.0, -3.0, 89.0, 676.0, -3.0, 0, 0, 0
L 89.0, 676.0, -3.0, 87.0, 676.0, -3.0, 0, 0, 0
L 87.0, 676.0, -3.0, 75.0, 678.0, -3.0, 0, 0, 0
L 75.0, 678.0, -3.0, 71.0, 678.0, -3.0, 0, 0, 0
L 71.0, 678.0, -3.0, 69.0, 679.0, -3.0, 0, 0, 0
L 69.0, 679.0, -3.0, 68.0, 680.0, -3.0, 0, 0, 0
L 68.0, 680.0, -3.0, 68.0, 682.0, -3.0, 0, 0, 0
L 68.0, 682.0, -3.0, 69.0, 686.0, 0.0, 0, 0, 0
L 69.0, 686.0, 0.0, 69.0, 688.0, -2.0, 0, 0, 0
L 69.0, 688.0, -2.0, 67.0, 688.0, 0.0, 0, 0, 0
L 67.0, 688.0, 0.0, 59.0, 689.0, 4.0, 0, 0, 0
L 59.0, 689.0, 4.0, 53.0, 689.0, 6.0, 0, 0, 0
L 53.0, 689.0, 6.0, 52.0, 689.0, 6.0, 0, 0, 0
L 52.0, 689.0, 6.0, 44.0, 689.0, 1.0, 0, 0, 0
L 44.0, 689.0, 1.0, 43.0, 689.0, 0.0, 0, 0, 0
L 43.0, 689.0, 0.0, 41.0, 689.0, -1.0, 0, 0, 0
L 41.0, 689.0, -1.0, 40.0, 689.0, -3.0, 0, 0, 0
L 40.0, 689.0, -3.0, 10.0, 689.0, -3.0, 0, 0, 0
L 10.0, 689.0, -3.0, 10.0, 687.0, -3.0, 0, 0, 0
L 10.0, 687.0, -3.0, 11.0, 688.0, -3.0, 0, 0, 0
L 11.0, 688.0, -3.0, 14.0, 688.0, -3.0, 0, 0, 0
L 14.0, 688.0, -3.0, 14.0, 687.0, -3.0, 0, 0, 0
L 14.0, 687.0, -3.0, 13.0, 682.0, -3.0, 0, 0, 0
L 13.0, 682.0, -3.0, 12.0, 679.0, -3.0, 0, 0, 0
L 12.0, 679.0, -3.0, 12.0, 674.0, -3.0, 0, 0, 0
L 12.0, 673.0, -3.0, 11.0, 673.0, -3.0, 0, 0, 0
L 12.0, 674.0, -3.0, 12.0, 673.0, -3.0, 0, 0, 0
L 11.0, 673.0, -3.0, 12.0, 674.0, -3.0, 0, 0, 0
L 12.0, 674.0, -3.0, 14.0, 673.0, -3.0, 0, 0, 0
L 14.0, 673.0, -3.0, 14.0, 667.0, -3.0, 0, 0, 0
L 14.0, 667.0, -3.0, 13.0, 665.0, -3.0, 0, 0, 0
L 13.0, 665.0, -3.0, 13.0, 663.0, -3.0, 0, 0, 0
L 13.0, 663.0, -3.0, 10.0, 656.0, -3.0, 0, 0, 0
L 10.0, 656.0, -3.0, 10.0, 630.0, -3.0, 0, 0, 0
L 10.0, 630.0, -3.0, 12.0, 630.0, -3.0, 0, 0, 0
L 12.0, 630.0, -3.0, 14.0, 628.0, -3.0, 0, 0, 0
L 14.0, 628.0, -3.0, 14.0, 626.0, -3.0, 0, 0, 0
L 14.0, 626.0, -3.0, 13.0, 624.0, -3.0, 0, 0, 0
L 13.0, 624.0, -3.0, 12.0, 623.0, -3.0, 0, 0, 0
L 12.0, 623.0, -3.0, 10.0, 623.0, -3.0, 0, 0, 0
L 10.0, 623.0, -3.0, 10.0, 619.0, -3.0, 0, 0, 0
L 10.0, 619.0, -3.0, 12.0, 617.0, -3.0, 0, 0, 0
L 12.0, 617.0, -3.0, 12.0, 612.0, -3.0, 0, 0, 0
L 12.0, 612.0, -3.0, 13.0, 611.0, -3.0, 0, 0, 0
L 13.0, 611.0, -3.0, 15.0, 611.0, -3.0, 0, 0, 0
L 15.0, 611.0, -3.0, 15.0, 599.0, -3.0, 0, 0, 0
L 15.0, 599.0, -3.0, 14.0, 598.0, -3.0, 0, 0, 0
L 14.0, 598.0, -3.0, 12.0, 598.0, -3.0, 0, 0, 0
L 12.0, 598.0, -3.0, 12.0, 596.0, -3.0, 0, 0, 0
L 12.0, 596.0, -3.0, 13.0, 595.0, -3.0, 0, 0, 0
L 13.0, 595.0, -3.0, 14.0, 593.0, -3.0, 0, 0, 0
L 14.0, 593.0, -3.0, 13.0, 591.0, -3.0, 0, 0, 0
L 13.0, 591.0, -3.0, 11.0, 591.0, -3.0, 0, 0, 0
L 11.0, 591.0, -3.0, 10.0, 590.0, -3.0, 0, 0, 0
L 10.0, 590.0, -3.0, 10.0, 588.0, -3.0, 0, 0, 0
L 10.0, 588.0, -3.0, 11.0, 587.0, -3.0, 0, 0, 0
L 11.0, 587.0, -3.0, 13.0, 586.0, -3.0, 0, 0, 0
L 13.0, 586.0, -3.0, 14.0, 585.0, -3.0, 0, 0, 0
L 14.0, 585.0, -3.0, 14.0, 579.0, -3.0, 0, 0, 0
L 14.0, 579.0, -3.0, 13.0, 574.0, -3.0, 0, 0, 0
L 13.0, 574.0, -3.0, 11.0, 574.0, -3.0, 0, 0, 0
L 11.0, 574.0, -3.0, 10.0, 573.0, -3.0, 0, 0, 0
L 10.0, 573.0, -3.0, 10.0, 564.0, -3.0, 0, 0, 0
L 10.0, 564.0, -3.0, 25.0, 564.0, -3.0, 0, 0, 0
L 25.0, 564.0, -3.0, 26.0, 562.0, -3.0, 0, 0, 0
L 26.0, 562.0, -3.0, 27.0, 561.0, -3.0, 0, 0, 0
L 27.0, 561.0, -3.0, 27.0, 551.0, -3.0, 0, 0, 0
L 27.0, 551.0, -3.0, 23.0, 549.0, -3.0, 0, 0, 0
L 23.0, 549.0, -3.0, 22.0, 549.0, -3.0, 0, 0, 0
L 22.0, 549.0, -3.0, 10.0, 549.0, 2.0, 0, 0, 0
L 10.0, 549.0, 2.0, 10.0, 543.0, 2.0, 0, 0, 0
L 10.0, 543.0, 2.0, 12.0, 542.0, 2.0, 0, 0, 0
L 12.0, 542.0, 2.0, 11.0, 540.0, 2.0, 0, 0, 0
L 11.0, 540.0, 2.0, 11.0, 533.0, -3.0, 0, 0, 0
L 11.0, 533.0, -3.0, 10.0, 532.0, -3.0, 0, 0, 0
L 10.0, 532.0, -3.0, 10.0, 530.0, -3.0, 0, 0, 0
L 10.0, 530.0, -3.0, 10.0, 527.0, 0.0, 0, 0, 0
L 10.0, 527.0, 0.0, 10.0, 525.0, 0.0, 0, 0, 0
L 10.0, 525.0, 0.0, 10.0, 519.0, -3.0, 0, 0, 0
L 10.0, 519.0, -3.0, 25.0, 504.0, -3.0, 0, 0, 0
L 25.0, 504.0, -3.0, 26.0, 502.0, -2.0, 0, 0, 0
L 26.0, 502.0, -2.0, 26.0, 476.0, -3.0, 0, 0, 0
L 26.0, 476.0, -3.0, 27.0, 477.0, -3.0, 0, 0, 0
L 27.0, 477.0, -3.0, 29.0, 477.0, -3.0, 0, 0, 0
L 29.0, 477.0, -3.0, 31.0, 476.0, -3.0, 0, 0, 0
L 31.0, 476.0, -3.0, 31.0, 474.0, -3.0, 0, 0, 0
L 31.0, 474.0, -3.0, 30.0, 454.0, 2.0, 0, 0, 0
L 30.0, 454.0, 2.0, 30.0, 449.0, 2.0, 0, 0, 0
L 30.0, 449.0, 2.0, 29.0, 447.0, 1.0, 0, 0, 0
L 29.0, 447.0, 1.0, 29.0, 446.0, 0.0, 0, 0, 0
L 29.0, 446.0, 0.0, 28.0, 444.0, -2.0, 0, 0, 0
L 28.0, 444.0, -2.0, 28.0, 443.0, -3.0, 0, 0, 0
L 28.0, 443.0, -3.0, 28.0, 442.0, -3.0, 0, 0, 0
L 28.0, 442.0, -3.0, 27.0, 441.0, -3.0, 0, 0, 0
L 27.0, 441.0, -3.0, 26.0, 439.0, -3.0, 0, 0, 0
L 26.0, 439.0, -3.0, 26.0, 437.0, -3.0, 0, 0, 0
L 26.0, 437.0, -3.0, 25.0, 422.0, -3.0, 0, 0, 0
L 25.0, 422.0, -3.0, 24.0, 420.0, -3.0, 0, 0, 0
L 24.0, 420.0, -3.0, 10.0, 406.0, -3.0, 0, 0, 0
L 10.0, 406.0, -3.0, 10.0, 377.0, -3.0, 0, 0, 0
L 10.0, 377.0, -3.0, 25.0, 377.0, -3.0, 0, 0, 0
L 25.0, 377.0, -3.0, 26.0, 375.0, -3.0, 0, 0, 0
L 26.0, 375.0, -3.0, 27.0, 374.0, -3.0, 0, 0, 0
L 27.0, 374.0, -3.0, 27.0, 364.0, -3.0, 0, 0, 0
L 27.0, 364.0, -3.0, 25.0, 363.0, -3.0, 0, 0, 0
L 25.0, 363.0, -3.0, 24.0, 362.0, -3.0, 0, 0, 0
L 24.0, 362.0, -3.0, 14.0, 362.0, -3.0, 0, 0, 0
L 14.0, 362.0, -3.0, 14.0, 360.0, -3.0, 0, 0, 0
L 14.0, 360.0, -3.0, 12.0, 358.0, -3.0, 0, 0, 0
L 12.0, 358.0, -3.0, 9.0, 358.0, -3.0, 0, 0, 0
L 9.0, 358.0, -3.0, 5.0, 360.0, -3.0, 0, 0, 0
L 5.0, 360.0, -3.0, 3.0, 362.0, -3.0, 0, 0, 0
L 3.0, 362.0, -3.0, -9.0, 362.0, -3.0, 0, 0, 0
L -9.0, 362.0, -3.0, -9.0, 347.0, -3.0, 0, 0, 0
L -9.0, 347.0, -3.0, -8.0, 348.0, -3.0, 0, 0, 0
L -8.0, 348.0, -3.0, -7.0, 347.0, -3.0, 0, 0, 0
L -7.0, 347.0, -3.0, -7.0, 336.0, -3.0, 0, 0, 0
L -7.0, 336.0, -3.0, -6.0, 334.0, -3.0, 0, 0, 0
L -6.0, 334.0, -3.0, -6.0, 332.0, -3.0, 0, 0, 0
L -6.0, 332.0, -3.0, -7.0, 331.0, -3.0, 0, 0, 0
L -7.0, 331.0, -3.0, -9.0, 331.0, -3.0, 0, 0, 0
L -9.0, 331.0, -3.0, -10.0, 305.0, -3.0, 0, 0, 0
L -10.0, 305.0, -3.0, -11.0, 303.0, -3.0, 0, 0, 0
L -11.0, 303.0, -3.0, -12.0, 302.0, -3.0, 0, 0, 0
L -12.0, 302.0, -3.0, -18.0, 303.0, -3.0, 0, 0, 0
L -18.0, 303.0, -3.0, -22.0, 303.0, -3.0, 0, 0, 0
L -22.0, 303.0, -3.0, -32.0, 304.0, -3.0, 0, 0, 0
L -32.0, 304.0, -3.0, -34.0, 304.0, -3.0, 0, 0, 0
L -34.0, 304.0, -3.0, -34.0, 306.0, -3.0, 0, 0, 0
L -34.0, 306.0, -3.0, -35.0, 316.0, -3.0, 0, 0, 0
L -35.0, 316.0, -3.0, -37.0, 316.0, -3.0, 0, 0, 0
L -37.0, 316.0, -3.0, -38.0, 317.0, -3.0, 0, 0, 0
L -38.0, 317.0, -3.0, -39.0, 319.0, -3.0, 0, 0, 0
L -39.0, 319.0, -3.0, -41.0, 320.0, -3.0, 0, 0, 0
L -41.0, 320.0, -3.0, -39.0, 320.0, -3.0, 0, 0, 0
L -39.0, 320.0, -3.0, -48.0, 320.0, 1.0, 0, 0, 0
L -48.0, 320.0, 1.0, -58.0, 320.0, 2.0, 0, 0, 0
L -58.0, 320.0, 2.0, -67.0, 320.0, 2.0, 0, 0, 0
L -67.0, 320.0, 2.0, -69.0, 320.0, 1.0, 0, 0, 0
L -69.0, 320.0, 1.0, -72.0, 320.0, -2.0, 0, 0, 0
L -72.0, 320.0, -2.0, -73.0, 319.0, -3.0, 0, 0, 0
L -73.0, 319.0, -3.0, -75.0, 318.0, -3.0, 0, 0, 0
L -75.0, 318.0, -3.0, -77.0, 316.0, -3.0, 0, 0, 0
L -77.0, 316.0, -3.0, -79.0, 316.0, -3.0, 0, 0, 0
L -79.0, 316.0, -3.0, -79.0, 313.0, -3.0, 0, 0, 0
L -79.0, 313.0, -3.0, -80.0, 304.0, -3.0, 0, 0, 0
L -80.0, 304.0, -3.0, -82.0, 303.0, -3.0, 0, 0, 0
L -82.0, 303.0, -3.0, -96.0, 303.0, -3.0, 0, 0, 0
L -96.0, 303.0, -3.0, -98.0, 302.0, -3.0, 0, 0, 0
L -98.0, 302.0, -3.0, -102.0, 303.0, -3.0, 0, 0, 0
L -102.0, 303.0, -3.0, -103.0, 304.0, -3.0, 0, 0, 0
L -103.0, 304.0, -3.0, -104.0, 306.0, -3.0, 0, 0, 0
L -104.0, 306.0, -3.0, -104.0, 312.0, -3.0, 0, 0, 0
L -104.0, 312.0, -3.0, -106.0, 312.0, -3.0, 0, 0, 0
L -106.0, 312.0, -3.0, -170.0, 312.0, -15.0, 0, 0, 0
L -170.0, 312.0, -15.0, -172.0, 311.0, -15.0, 0, 0, 0
L -172.0, 311.0, -15.0, -177.0, 311.0, -15.0, 0, 0, 0
L -177.0, 311.0, -15.0, -179.0, 312.0, -15.0, 0, 0, 0
L -179.0, 312.0, -15.0, -181.0, 312.0, -14.0, 0, 0, 0
L -181.0, 312.0, -14.0, -196.0, 312.0, -19.0, 0, 0, 0
L -196.0, 312.0, -19.0, -196.0, 311.0, -19.0, 0, 0, 0
L -196.0, 311.0, -19.0, -196.0, 276.0, -15.0, 0, 0, 0
L -196.0, 276.0, -15.0, -195.0, 275.0, -15.0, 0, 0, 0
L -195.0, 275.0, -15.0, -195.0, 271.0, -15.0, 0, 0, 0
L -195.0, 271.0, -15.0, -196.0, 269.0, -15.0, 0, 0, 0
L -196.0, 269.0, -15.0, -196.0, 267.0, -15.0, 0, 0, 0
L -196.0, 267.0, -15.0, -195.0, 267.0, -14.0, 0, 0, 0
L -195.0, 267.0, -14.0, -193.0, 267.0, -14.0, 0, 0, 0
L -193.0, 267.0, -14.0, -165.0, 267.0, -11.0, 0, 0, 0
L -165.0, 267.0, -11.0, -164.0, 268.0, -13.0, 0, 0, 0
L -164.0, 268.0, -13.0, -159.0, 268.0, -18.0, 0, 0, 0
L -159.0, 268.0, -18.0, -156.0, 267.0, -19.0, 0, 0, 0
L -156.0, 267.0, -19.0, -152.0, 267.0, -19.0, 0, 0, 0
L -152.0, 267.0, -19.0, -152.0, 282.0, -19.0, 0, 0, 0
L -152.0, 282.0, -19.0, -150.0, 283.0, -19.0, 0, 0, 0
L -150.0, 283.0, -19.0, -149.0, 284.0, -18.0, 0, 0, 0
L -149.0, 284.0, -18.0, -147.0, 283.0, -18.0, 0, 0, 0
L -147.0, 283.0, -18.0, -146.0, 283.0, -17.0, 0, 0, 0
L -146.0, 283.0, -17.0, -115.0, 283.0, -3.0, 0, 0, 0
L -115.0, 283.0, -3.0, -104.0, 283.0, -3.0, 0, 0, 0
L -104.0, 283.0, -3.0, -104.0, 285.0, -3.0, 0, 0, 0
L -104.0, 285.0, -3.0, -103.0, 291.0, -3.0, 0, 0, 0
L -103.0, 291.0, -3.0, -101.0, 293.0, -3.0, 0, 0, 0
L -101.0, 293.0, -3.0, -97.0, 293.0, -3.0, 0, 0, 0
L -97.0, 293.0, -3.0, -93.0, 292.0, -3.0, 0, 0, 0
L -93.0, 292.0, -3.0, -80.0, 291.0, -3.0, 0, 0, 0
L -80.0, 291.0, -3.0, -79.0, 291.0, -3.0, 0, 0, 0
L -79.0, 291.0, -3.0, -79.0, 280.0, -3.0, 0, 0, 0
L -79.0, 280.0, -3.0, -77.0, 280.0, -3.0, 0, 0, 0
L -77.0, 280.0, -3.0, -75.0, 278.0, -3.0, 0, 0, 0
L -75.0, 278.0, -3.0, -74.0, 276.0, -3.0, 0, 0, 0
L -74.0, 276.0, -3.0, -72.0, 275.0, -3.0, 0, 0, 0
L -72.0, 275.0, -3.0, -71.0, 275.0, -3.0, 0, 0, 0
L -71.0, 275.0, -3.0, -68.0, 275.0, -2.0, 0, 0, 0
L -68.0, 275.0, -2.0, -64.0, 276.0, 4.0, 0, 0, 0
L -64.0, 276.0, 4.0, -63.0, 276.0, 4.0, 0, 0, 0
L -63.0, 276.0, 4.0, -61.0, 275.0, 4.0, 0, 0, 0
L -61.0, 275.0, 4.0, -52.0, 275.0, 2.0, 0, 0, 0
L -52.0, 275.0, 2.0, -50.0, 275.0, 3.0, 0, 0, 0
L -50.0, 275.0, 3.0, -49.0, 277.0, 6.0, 0, 0, 0
L -49.0, 277.0, 6.0, -47.0, 277.0, 5.0, 0, 0, 0
L -47.0, 277.0, 5.0, -42.0, 277.0, 0.0, 0, 0, 0
L -42.0, 277.0, 0.0, -41.0, 276.0, -3.0, 0, 0, 0
L -41.0, 276.0, -3.0, -40.0, 275.0, -3.0, 0, 0, 0
L -40.0, 275.0, -3.0, -39.0, 276.0, -3.0, 0, 0, 0
L -39.0, 276.0, -3.0, -38.0, 278.0, -3.0, 0, 0, 0
L -38.0, 278.0, -3.0, -37.0, 279.0, -3.0, 0, 0, 0
L -37.0, 279.0, -3.0, -35.0, 280.0, -3.0, 0, 0, 0
L -35.0, 280.0, -3.0, -34.0, 281.0, -3.0, 0, 0, 0
L -34.0, 281.0, -3.0, -33.0, 291.0, -3.0, 0, 0, 0
L -33.0, 291.0, -3.0, -32.0, 292.0, -3.0, 0, 0, 0
L -32.0, 292.0, -3.0, -17.0, 292.0, -3.0, 0, 0, 0
L -17.0, 292.0, -3.0, -15.0, 293.0, -3.0, 0, 0, 0
L -15.0, 293.0, -3.0, -11.0, 292.0, -3.0, 0, 0, 0
L -11.0, 292.0, -3.0, -9.0, 290.0, -3.0, 0, 0, 0
L -9.0, 290.0, -3.0, -9.0, 275.0, -3.0, 0, 0, 0
L -9.0, 275.0, -3.0, 7.0, 275.0, -3.0, 0, 0, 0
L 7.0, 275.0, -3.0, 7.0, 279.0, -3.0, 0, 0, 0
L 7.0, 279.0, -3.0, 9.0, 279.0, -3.0, 0, 0, 0
L 9.0, 279.0, -3.0, 10.0, 280.0, -3.0, 0, 0, 0
L 10.0, 280.0, -3.0, 12.0, 280.0, -3.0, 0, 0, 0
L 12.0, 280.0, -3.0, 13.0, 278.0, -3.0, 0, 0, 0
L 13.0, 278.0, -3.0, 14.0, 277.0, -3.0, 0, 0, 0
L 14.0, 277.0, -3.0, 15.0, 275.0, -3.0, 0, 0, 0
L 15.0, 275.0, -3.0, 16.0, 275.0, -3.0, 0, 0, 0
L 16.0, 275.0, -3.0, 30.0, 275.0, 4.0, 0, 0, 0
L 30.0, 275.0, 4.0, 30.0, 277.0, 1.0, 0, 0, 0
L 30.0, 277.0, 1.0, 32.0, 278.0, -3.0, 0, 0, 0
L 32.0, 278.0, -3.0, 34.0, 278.0, -3.0, 0, 0, 0
L 34.0, 278.0, -3.0, 36.0, 277.0, -3.0, 0, 0, 0
L 36.0, 277.0, -3.0, 36.0, 276.0, -3.0, 0, 0, 0
L 36.0, 276.0, -3.0, 38.0, 275.0, 2.0, 0, 0, 0
L 38.0, 275.0, 2.0, 39.0, 275.0, 3.0, 0, 0, 0
L 39.0, 275.0, 3.0, 50.0, 275.0, -3.0, 0, 0, 0
