P -2000, 900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -2000, 1100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -2000, 1300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -2192.0, 142.0, 95.0, -2212.0, 132.0, 95.0, 0, 0, 0
L -2212.0, 132.0, 95.0, -2220.0, 119.0, 95.0, 0, 0, 0
L -2220.0, 119.0, 95.0, -2221.0, 118.0, 95.0, 0, 0, 0
L -2221.0, 118.0, 95.0, -2229.0, 108.0, 95.0, 0, 0, 0
L -2229.0, 108.0, 95.0, -2254.0, 88.0, 96.0, 0, 0, 0
L -2254.0, 88.0, 96.0, -2262.0, 78.0, 95.0, 0, 0, 0
L -2262.0, 78.0, 95.0, -2268.0, 64.0, 96.0, 0, 0, 0
L -2268.0, 64.0, 96.0, -2272.0, 60.0, 96.0, 0, 0, 0
L -2272.0, 60.0, 96.0, -2273.0, 59.0, 96.0, 0, 0, 0
L -2273.0, 59.0, 96.0, -2285.0, 52.0, 95.0, 0, 0, 0
L -2285.0, 52.0, 95.0, -2299.0, 31.0, 86.0, 0, 0, 0
L -2299.0, 31.0, 86.0, -2292.0, 10.0, 89.0, 0, 0, 0
L -2292.0, 10.0, 89.0, -2286.0, 5.0, 92.0, 0, 0, 0
L -2286.0, 5.0, 92.0, -2268.0, -4.0, 96.0, 0, 0, 0
L -2268.0, -4.0, 96.0, -2257.0, -21.0, 97.0, 0, 0, 0
L -2257.0, -21.0, 97.0, -2219.0, -64.0, 95.0, 0, 0, 0
L -2219.0, -64.0, 95.0, -2191.0, -85.0, 95.0, 0, 0, 0
L -2191.0, -85.0, 95.0, -2182.0, -95.0, 95.0, 0, 0, 0
L -2182.0, -95.0, 95.0, -2172.0, -111.0, 97.0, 0, 0, 0
L -2172.0, -111.0, 97.0, -2159.0, -126.0, 95.0, 0, 0, 0
L -2159.0, -126.0, 95.0, -2151.0, -142.0, 99.0, 0, 0, 0
L -2151.0, -142.0, 99.0, -2140.0, -154.0, 97.0, 0, 0, 0
L -2140.0, -154.0, 97.0, -2127.0, -156.0, 100.0, 0, 0, 0
L -2127.0, -156.0, 100.0, -2118.0, -162.0, 98.0, 0, 0, 0
L -2118.0, -162.0, 98.0, -2112.0, -166.0, 98.0, 0, 0, 0
L -2112.0, -166.0, 98.0, -2105.0, -165.0, 98.0, 0, 0, 0
L -2105.0, -165.0, 98.0, -2102.0, -164.0, 98.0, 0, 0, 0
L -2102.0, -164.0, 98.0, -2095.0, -162.0, 98.0, 0, 0, 0
L -2095.0, -162.0, 98.0, -2083.0, -173.0, 98.0, 0, 0, 0
L -2083.0, -173.0, 98.0, -2075.0, -181.0, 98.0, 0, 0, 0
L -2075.0, -181.0, 98.0, -2072.0, -187.0, 98.0, 0, 0, 0
L -2072.0, -187.0, 98.0, -2078.0, -198.0, 98.0, 0, 0, 0
L -2078.0, -198.0, 98.0, -2075.0, -206.0, 98.0, 0, 0, 0
L -2075.0, -206.0, 98.0, -2070.0, -216.0, 97.0, 0, 0, 0
L -2070.0, -216.0, 97.0, -2071.0, -217.0, 97.0, 0, 0, 0
L -2071.0, -217.0, 97.0, -2068.0, -229.0, 99.0, 0, 0, 0
L -2068.0, -229.0, 99.0, -2068.0, -235.0, 100.0, 0, 0, 0
L -2068.0, -235.0, 100.0, -2069.0, -241.0, 97.0, 0, 0, 0
L -2069.0, -241.0, 97.0, -2075.0, -243.0, 98.0, 0, 0, 0
L -2075.0, -243.0, 98.0, -2089.0, -225.0, 98.0, 0, 0, 0
L -2089.0, -225.0, 98.0, -2094.0, -217.0, 97.0, 0, 0, 0
L -2094.0, -217.0, 97.0, -2102.0, -220.0, 95.0, 0, 0, 0
L -2102.0, -220.0, 95.0, -2106.0, -222.0, 98.0, 0, 0, 0
L -2106.0, -222.0, 98.0, -2110.0, -226.0, 96.0, 0, 0, 0
L -2110.0, -226.0, 96.0, -2117.0, -229.0, 98.0, 0, 0, 0
L -2117.0, -229.0, 98.0, -2124.0, -220.0, 98.0, 0, 0, 0
L -2124.0, -220.0, 98.0, -2126.0, -218.0, 98.0, 0, 0, 0
L -2126.0, -218.0, 98.0, -2140.0, -199.0, 98.0, 0, 0, 0
L -2140.0, -199.0, 98.0, -2136.0, -198.0, 98.0, 0, 0, 0
L -2136.0, -198.0, 98.0, -2133.0, -194.0, 98.0, 0, 0, 0
L -2133.0, -194.0, 98.0, -2133.0, -191.0, 99.0, 0, 0, 0
L -2133.0, -191.0, 99.0, -2129.0, -179.0, 97.0, 0, 0, 0
L -2129.0, -179.0, 97.0, -2145.0, -174.0, 98.0, 0, 0, 0
L -2145.0, -174.0, 98.0, -2153.0, -166.0, 98.0, 0, 0, 0
L -2153.0, -166.0, 98.0, -2154.0, -161.0, 98.0, 0, 0, 0
L -2154.0, -161.0, 98.0, -2150.0, -155.0, 97.0, 0, 0, 0
L -2150.0, -155.0, 97.0, -2161.0, -145.0, 98.0, 0, 0, 0
L -2161.0, -145.0, 98.0, -2179.0, -136.0, 97.0, 0, 0, 0
L -2179.0, -136.0, 97.0, -2204.0, -118.0, 95.0, 0, 0, 0
L -2204.0, -118.0, 95.0, -2217.0, -106.0, 96.0, 0, 0, 0
L -2217.0, -106.0, 96.0, -2223.0, -95.0, 96.0, 0, 0, 0
L -2223.0, -95.0, 96.0, -2235.0, -86.0, 97.0, 0, 0, 0
L -2235.0, -86.0, 97.0, -2250.0, -73.0, 96.0, 0, 0, 0
L -2250.0, -73.0, 96.0, -2258.0, -64.0, 95.0, 0, 0, 0
L -2258.0, -64.0, 95.0, -2261.0, -60.0, 95.0, 0, 0, 0
L -2261.0, -60.0, 95.0, -2267.0, -52.0, 96.0, 0, 0, 0
L -2267.0, -52.0, 96.0, -2274.0, -45.0, 97.0, 0, 0, 0
L -2274.0, -45.0, 97.0, -2283.0, -39.0, 96.0, 0, 0, 0
L -2283.0, -39.0, 96.0, -2294.0, -33.0, 96.0, 0, 0, 0
L -2294.0, -33.0, 96.0, -2301.0, -20.0, 95.0, 0, 0, 0
L -2301.0, -20.0, 95.0, -2321.0, -3.0, 86.0, 0, 0, 0
L -2321.0, -3.0, 86.0, -2333.0, 2.0, 87.0, 0, 0, 0
L -2333.0, 2.0, 87.0, -2348.0, 14.0, 92.0, 0, 0, 0
L -2348.0, 14.0, 92.0, -2358.0, 13.0, 95.0, 0, 0, 0
L -2358.0, 13.0, 95.0, -2370.0, 7.0, 98.0, 0, 0, 0
L -2370.0, 7.0, 98.0, -2375.0, 7.0, 97.0, 0, 0, 0
L -2375.0, 7.0, 97.0, -2377.0, 7.0, 97.0, 0, 0, 0
L -2377.0, 7.0, 97.0, -2388.0, 12.0, 96.0, 0, 0, 0
L -2388.0, 12.0, 96.0, -2400.0, 17.0, 97.0, 0, 0, 0
L -2400.0, 17.0, 97.0, -2424.0, 13.0, 96.0, 0, 0, 0
L -2424.0, 13.0, 96.0, -2433.0, 13.0, 96.0, 0, 0, 0
L -2433.0, 13.0, 96.0, -2442.0, 14.0, 95.0, 0, 0, 0
L -2442.0, 14.0, 95.0, -2461.0, 15.0, 98.0, 0, 0, 0
L -2461.0, 15.0, 98.0, -2490.0, 6.0, 96.0, 0, 0, 0
L -2490.0, 6.0, 96.0, -2502.0, 13.0, 95.0, 0, 0, 0
L -2502.0, 13.0, 95.0, -2511.0, 17.0, 97.0, 0, 0, 0
L -2511.0, 17.0, 97.0, -2525.0, 20.0, 95.0, 0, 0, 0
L -2525.0, 20.0, 95.0, -2548.0, 17.0, 95.0, 0, 0, 0
L -2548.0, 17.0, 95.0, -2560.0, 11.0, 95.0, 0, 0, 0
L -2560.0, 11.0, 95.0, -2564.0, 11.0, 95.0, 0, 0, 0
L -2564.0, 11.0, 95.0, -2576.0, 16.0, 95.0, 0, 0, 0
L -2576.0, 16.0, 95.0, -2591.0, 17.0, 96.0, 0, 0, 0
L -2591.0, 17.0, 96.0, -2614.0, 13.0, 95.0, 0, 0, 0
L -2614.0, 13.0, 95.0, -2620.0, 14.0, 95.0, 0, 0, 0
L -2620.0, 14.0, 95.0, -2630.0, 16.0, 95.0, 0, 0, 0
L -2630.0, 16.0, 95.0, -2642.0, 19.0, 95.0, 0, 0, 0
L -2642.0, 19.0, 95.0, -2644.0, 19.0, 95.0, 0, 0, 0
L -2644.0, 19.0, 95.0, -2659.0, 16.0, 97.0, 0, 0, 0
L -2659.0, 16.0, 97.0, -2679.0, 8.0, 99.0, 0, 0, 0
L -2679.0, 8.0, 99.0, -2689.0, 9.0, 98.0, 0, 0, 0
L -2689.0, 9.0, 98.0, -2700.0, 10.0, 96.0, 0, 0, 0
L -2700.0, 10.0, 96.0, -2709.0, 7.0, 93.0, 0, 0, 0
L -2709.0, 7.0, 93.0, -2718.0, 0.0, 90.0, 0, 0, 0
L -2519.0, -653.0, 46.0, -2501.0, -659.0, 43.0, 0, 0, 0
L -2501.0, -659.0, 43.0, -2492.0, -658.0, 43.0, 0, 0, 0
L -2492.0, -658.0, 43.0, -2490.0, -658.0, 43.0, 0, 0, 0
L -2490.0, -658.0, 43.0, -2478.0, -652.0, 44.0, 0, 0, 0
L -2478.0, -652.0, 44.0, -2426.0, -652.0, 43.0, 0, 0, 0
L -2426.0, -652.0, 43.0, -2415.0, -650.0, 43.0, 0, 0, 0
L -2415.0, -650.0, 43.0, -2410.0, -649.0, 43.0, 0, 0, 0
L -2410.0, -649.0, 43.0, -2403.0, -650.0, 43.0, 0, 0, 0
L -2403.0, -650.0, 43.0, -2388.0, -657.0, 43.0, 0, 0, 0
L -2388.0, -657.0, 43.0, -2383.0, -657.0, 43.0, 0, 0, 0
L -2383.0, -657.0, 43.0, -2355.0, -648.0, 44.0, 0, 0, 0
L -2355.0, -648.0, 44.0, -2344.0, -650.0, 44.0, 0, 0, 0
L -2344.0, -650.0, 44.0, -2332.0, -645.0, 46.0, 0, 0, 0
L -2332.0, -645.0, 46.0, -2317.0, -643.0, 46.0, 0, 0, 0
L -2317.0, -643.0, 46.0, -2316.0, -643.0, 46.0, 0, 0, 0
L -2316.0, -643.0, 46.0, -2299.0, -648.0, 48.0, 0, 0, 0
L -2299.0, -648.0, 48.0, -2291.0, -653.0, 46.0, 0, 0, 0
L -2291.0, -653.0, 46.0, -2289.0, -653.0, 46.0, 0, 0, 0
L -2289.0, -653.0, 46.0, -2282.0, -649.0, 46.0, 0, 0, 0
L -2282.0, -649.0, 46.0, -2276.0, -650.0, 46.0, 0, 0, 0
L -2276.0, -650.0, 46.0, -2270.0, -645.0, 46.0, 0, 0, 0
L -2270.0, -645.0, 46.0, -2270.0, -643.0, 46.0, 0, 0, 0
L -2270.0, -643.0, 46.0, -2263.0, -642.0, 46.0, 0, 0, 0
L -2263.0, -642.0, 46.0, -2247.0, -648.0, 43.0, 0, 0, 0
L -2247.0, -648.0, 43.0, -2236.0, -650.0, 43.0, 0, 0, 0
L -2236.0, -650.0, 43.0, -2226.0, -652.0, 46.0, 0, 0, 0
L -2226.0, -652.0, 46.0, -2214.0, -653.0, 43.0, 0, 0, 0
L -2214.0, -653.0, 43.0, -2205.0, -656.0, 43.0, 0, 0, 0
L -2205.0, -656.0, 43.0, -2196.0, -658.0, 43.0, 0, 0, 0
L -2196.0, -658.0, 43.0, -2180.0, -652.0, 44.0, 0, 0, 0
L -2180.0, -652.0, 44.0, -2178.0, -652.0, 44.0, 0, 0, 0
L -2178.0, -652.0, 44.0, -2166.0, -652.0, 43.0, 0, 0, 0
L -2166.0, -652.0, 43.0, -2156.0, -653.0, 43.0, 0, 0, 0
L -2156.0, -653.0, 43.0, -2135.0, -654.0, 43.0, 0, 0, 0
L -2135.0, -654.0, 43.0, -2125.0, -653.0, 43.0, 0, 0, 0
L -2125.0, -653.0, 43.0, -2117.0, -652.0, 43.0, 0, 0, 0
L -2117.0, -652.0, 43.0, -2105.0, -649.0, 43.0, 0, 0, 0
L -2105.0, -649.0, 43.0, -2100.0, -650.0, 43.0, 0, 0, 0
L -2100.0, -650.0, 43.0, -2085.0, -658.0, 43.0, 0, 0, 0
L -2085.0, -658.0, 43.0, -2062.0, -648.0, 43.0, 0, 0, 0
L -2062.0, -648.0, 43.0, -2055.0, -649.0, 43.0, 0, 0, 0
L -2055.0, -649.0, 43.0, -2043.0, -658.0, 44.0, 0, 0, 0
L -2047.0, -625.0, 43.0, -2048.0, -625.0, 43.0, 0, 0, 0
L -2049.0, -626.0, 43.0, -2060.0, -627.0, 44.0, 0, 0, 0
L -2060.0, -627.0, 44.0, -2070.0, -624.0, 43.0, 0, 0, 0
L -2070.0, -624.0, 43.0, -2084.0, -619.0, 43.0, 0, 0, 0
L -2084.0, -619.0, 43.0, -2091.0, -620.0, 43.0, 0, 0, 0
L -2091.0, -620.0, 43.0, -2102.0, -624.0, 44.0, 0, 0, 0
L -2102.0, -624.0, 44.0, -2112.0, -625.0, 45.0, 0, 0, 0
L -2112.0, -625.0, 45.0, -2126.0, -622.0, 44.0, 0, 0, 0
L -2126.0, -622.0, 44.0, -2132.0, -623.0, 43.0, 0, 0, 0
L -2132.0, -623.0, 43.0, -2142.0, -624.0, 43.0, 0, 0, 0
L -2142.0, -624.0, 43.0, -2173.0, -627.0, 43.0, 0, 0, 0
L -2173.0, -627.0, 43.0, -2176.0, -626.0, 43.0, 0, 0, 0
L -2176.0, -626.0, 43.0, -2197.0, -619.0, 43.0, 0, 0, 0
L -2197.0, -619.0, 43.0, -2202.0, -620.0, 43.0, 0, 0, 0
L -2202.0, -620.0, 43.0, -2212.0, -625.0, 43.0, 0, 0, 0
L -2212.0, -625.0, 43.0, -2222.0, -628.0, 43.0, 0, 0, 0
L -2222.0, -628.0, 43.0, -2231.0, -629.0, 43.0, 0, 0, 0
L -2231.0, -629.0, 43.0, -2245.0, -630.0, 45.0, 0, 0, 0
L -2245.0, -630.0, 45.0, -2246.0, -630.0, 45.0, 0, 0, 0
L -2246.0, -630.0, 45.0, -2266.0, -634.0, 46.0, 0, 0, 0
L -2266.0, -634.0, 46.0, -2273.0, -633.0, 46.0, 0, 0, 0
L -2273.0, -633.0, 46.0, -2278.0, -631.0, 46.0, 0, 0, 0
L -2278.0, -631.0, 46.0, -2286.0, -632.0, 46.0, 0, 0, 0
L -2286.0, -632.0, 46.0, -2293.0, -633.0, 46.0, 0, 0, 0
L -2293.0, -633.0, 46.0, -2302.0, -632.0, 46.0, 0, 0, 0
L -2302.0, -632.0, 46.0, -2312.0, -632.0, 46.0, 0, 0, 0
L -2312.0, -632.0, 46.0, -2313.0, -636.0, 46.0, 0, 0, 0
L -2313.0, -636.0, 46.0, -2354.0, -628.0, 44.0, 0, 0, 0
L -2354.0, -628.0, 44.0, -2364.0, -623.0, 45.0, 0, 0, 0
L -2364.0, -623.0, 45.0, -2381.0, -618.0, 43.0, 0, 0, 0
L -2381.0, -618.0, 43.0, -2408.0, -624.0, 46.0, 0, 0, 0
L -2408.0, -624.0, 46.0, -2437.0, -622.0, 44.0, 0, 0, 0
L -2437.0, -622.0, 44.0, -2446.0, -623.0, 43.0, 0, 0, 0
L -2446.0, -623.0, 43.0, -2468.0, -625.0, 45.0, 0, 0, 0
L -2468.0, -625.0, 45.0, -2489.0, -621.0, 43.0, 0, 0, 0
L -2489.0, -621.0, 43.0, -2500.0, -620.0, 43.0, 0, 0, 0
L -2500.0, -620.0, 43.0, -2519.0, -627.0, 43.0, 0, 0, 0
L -2519.0, -627.0, 43.0, -2530.0, -626.0, 45.0, 0, 0, 0
L -2530.0, -626.0, 45.0, -2534.0, -625.0, 43.0, 0, 0, 0
L -2534.0, -625.0, 43.0, -2538.0, -618.0, 42.0, 0, 0, 0
L -2538.0, -618.0, 42.0, -2538.0, -617.0, 42.0, 0, 0, 0
L -2049.0, -626.0, 44.0, -2036.0, -613.0, 41.0, 0, 0, 0
L -2036.0, -613.0, 41.0, -2033.0, -608.0, 43.0, 0, 0, 0
L -2033.0, -608.0, 43.0, -2033.0, -607.0, 45.0, 0, 0, 0
L -2033.0, -607.0, 45.0, -2026.0, -595.0, 47.0, 0, 0, 0
L -2026.0, -595.0, 47.0, -2025.0, -594.0, 47.0, 0, 0, 0
L -2025.0, -594.0, 47.0, -2016.0, -587.0, 42.0, 0, 0, 0
L -2016.0, -587.0, 42.0, -1994.0, -568.0, 41.0, 0, 0, 0
L -1994.0, -568.0, 41.0, -1985.0, -560.0, 43.0, 0, 0, 0
L -1985.0, -560.0, 43.0, -1980.0, -558.0, 44.0, 0, 0, 0
L -1980.0, -558.0, 44.0, -1974.0, -557.0, 44.0, 0, 0, 0
L -1974.0, -557.0, 44.0, -1940.0, -556.0, 38.0, 0, 0, 0
L -1940.0, -556.0, 38.0, -1928.0, -559.0, 39.0, 0, 0, 0
L -1928.0, -559.0, 39.0, -1916.0, -562.0, 41.0, 0, 0, 0
L -1916.0, -562.0, 41.0, -1915.0, -562.0, 41.0, 0, 0, 0
L -1915.0, -562.0, 41.0, -1904.0, -569.0, 39.0, 0, 0, 0
L -1904.0, -569.0, 39.0, -1892.0, -576.0, 43.0, 0, 0, 0
L -1892.0, -576.0, 43.0, -1882.0, -584.0, 43.0, 0, 0, 0
L -1882.0, -584.0, 43.0, -1878.0, -589.0, 44.0, 0, 0, 0
L -1878.0, -589.0, 44.0, -1869.0, -616.0, 39.0, 0, 0, 0
L -1869.0, -616.0, 39.0, -1865.0, -620.0, 42.0, 0, 0, 0
L -1865.0, -620.0, 42.0, -1858.0, -627.0, 42.0, 0, 0, 0
L -1858.0, -627.0, 42.0, -1853.0, -630.0, 44.0, 0, 0, 0
L -1853.0, -630.0, 44.0, -1848.0, -632.0, 44.0, 0, 0, 0
L -1848.0, -632.0, 44.0, -1837.0, -633.0, 43.0, 0, 0, 0
L -1837.0, -633.0, 43.0, -1825.0, -632.0, 43.0, 0, 0, 0
L -1825.0, -632.0, 43.0, -1797.0, -631.0, 44.0, 0, 0, 0
L -1797.0, -631.0, 44.0, -1748.0, -629.0, 44.0, 0, 0, 0
L -1748.0, -629.0, 44.0, -1739.0, -629.0, 44.0, 0, 0, 0
L -1739.0, -629.0, 44.0, -1727.0, -629.0, 46.0, 0, 0, 0
L -1727.0, -629.0, 46.0, -1718.0, -630.0, 44.0, 0, 0, 0
L -1718.0, -630.0, 44.0, -1658.0, -634.0, 43.0, 0, 0, 0
L -1658.0, -634.0, 43.0, -1646.0, -636.0, 45.0, 0, 0, 0
L -1646.0, -636.0, 45.0, -1632.0, -639.0, 47.0, 0, 0, 0
L -1632.0, -639.0, 47.0, -1631.0, -639.0, 47.0, 0, 0, 0
L -1631.0, -639.0, 47.0, -1625.0, -639.0, 45.0, 0, 0, 0
L -1625.0, -639.0, 45.0, -1605.0, -635.0, 45.0, 0, 0, 0
L -1605.0, -635.0, 45.0, -1597.0, -631.0, 45.0, 0, 0, 0
L -1597.0, -631.0, 45.0, -1588.0, -623.0, 47.0, 0, 0, 0
L -1588.0, -623.0, 47.0, -1581.0, -616.0, 41.0, 0, 0, 0
L -1581.0, -616.0, 41.0, -1579.0, -616.0, 41.0, 0, 0, 0
L -1579.0, -616.0, 41.0, -1561.0, -616.0, 41.0, 0, 0, 0
L -1561.0, -616.0, 41.0, -1558.0, -617.0, 41.0, 0, 0, 0
L -1558.0, -617.0, 41.0, -1553.0, -621.0, 41.0, 0, 0, 0
L -1553.0, -621.0, 41.0, -1552.0, -622.0, 41.0, 0, 0, 0
L -1552.0, -622.0, 41.0, -1550.0, -630.0, 45.0, 0, 0, 0
L -1550.0, -630.0, 45.0, -1548.0, -633.0, 43.0, 0, 0, 0
L -1548.0, -633.0, 43.0, -1543.0, -637.0, 45.0, 0, 0, 0
L -1543.0, -637.0, 45.0, -1514.0, -637.0, 45.0, 0, 0, 0
L -1514.0, -637.0, 45.0, -1505.0, -639.0, 46.0, 0, 0, 0
L -1505.0, -639.0, 46.0, -1496.0, -640.0, 46.0, 0, 0, 0
L -1496.0, -640.0, 46.0, -1485.0, -638.0, 46.0, 0, 0, 0
L -1485.0, -638.0, 46.0, -1468.0, -635.0, 43.0, 0, 0, 0
L -1468.0, -635.0, 43.0, -1427.0, -631.0, 43.0, 0, 0, 0
L -1427.0, -631.0, 43.0, -1406.0, -631.0, 44.0, 0, 0, 0
L -1406.0, -631.0, 44.0, -1355.0, -630.0, 44.0, 0, 0, 0
L -1355.0, -630.0, 44.0, -1346.0, -631.0, 44.0, 0, 0, 0
L -1346.0, -631.0, 44.0, -1326.0, -632.0, 43.0, 0, 0, 0
L -1326.0, -632.0, 43.0, -1298.0, -634.0, 44.0, 0, 0, 0
L -1298.0, -634.0, 44.0, -1289.0, -632.0, 44.0, 0, 0, 0
L -1289.0, -632.0, 44.0, -1284.0, -628.0, 45.0, 0, 0, 0
L -1284.0, -628.0, 45.0, -1277.0, -617.0, 43.0, 0, 0, 0
L -1277.0, -617.0, 43.0, -1275.0, -614.0, 38.0, 0, 0, 0
L -1275.0, -614.0, 38.0, -1274.0, -607.0, 37.0, 0, 0, 0
L -1274.0, -607.0, 37.0, -1275.0, -598.0, 38.0, 0, 0, 0
L -1275.0, -598.0, 38.0, -1277.0, -585.0, 38.0, 0, 0, 0
L -1277.0, -585.0, 38.0, -1276.0, -575.0, 37.0, 0, 0, 0
L -1276.0, -575.0, 37.0, -1271.0, -569.0, 38.0, 0, 0, 0
L -1271.0, -569.0, 38.0, -1270.0, -568.0, 38.0, 0, 0, 0
L -1270.0, -568.0, 38.0, -1263.0, -567.0, 40.0, 0, 0, 0
L -1263.0, -567.0, 40.0, -1257.0, -569.0, 38.0, 0, 0, 0
L -1257.0, -569.0, 38.0, -1245.0, -570.0, 35.0, 0, 0, 0
L -1245.0, -570.0, 35.0, -1235.0, -570.0, 34.0, 0, 0, 0
L -1235.0, -570.0, 34.0, -1218.0, -570.0, 34.0, 0, 0, 0
L -1218.0, -570.0, 34.0, -1211.0, -570.0, 35.0, 0, 0, 0
L -1211.0, -570.0, 35.0, -1184.0, -572.0, 36.0, 0, 0, 0
L -1184.0, -572.0, 36.0, -1174.0, -572.0, 31.0, 0, 0, 0
L -1174.0, -572.0, 31.0, -1156.0, -571.0, 28.0, 0, 0, 0
L -1156.0, -571.0, 28.0, -1146.0, -571.0, 23.0, 0, 0, 0
L -1146.0, -571.0, 23.0, -1103.0, -569.0, 14.0, 0, 0, 0
L -1103.0, -569.0, 14.0, -1094.0, -569.0, 14.0, 0, 0, 0
L -1094.0, -569.0, 14.0, -1086.0, -568.0, 18.0, 0, 0, 0
L -1086.0, -568.0, 18.0, -1076.0, -563.0, 14.0, 0, 0, 0
