P -2800, 1500, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -2800, 1700, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -2800, 1900, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -127, -75, -9, -118, -74, -14, 0, 0, 0
L -130, -75, -8, -127, -75, -9, 0, 0, 0
L -150, -75, -6, -130, -75, -8, 0, 0, 0
L -159, -75, -2, -150, -75, -6, 0, 0, 0
L -169, -74, -1, -159, -75, -2, 0, 0, 0
L -188, -72, -3, -169, -74, -1, 0, 0, 0
L -192, -71, -3, -188, -72, -3, 0, 0, 0
L -212, -73, -1, -192, -71, -3, 0, 0, 0
L -225, -74, 1, -212, -73, -1, 0, 0, 0
L -248, -74, 1, -225, -74, 1, 0, 0, 0
L -248, -70, 1, -248, -74, 1, 0, 0, 0
L -246, -56, 2, -248, -70, 1, 0, 0, 0
L -245, -48, 1, -246, -56, 2, 0, 0, 0
L -244, -39, 1, -245, -48, 1, 0, 0, 0
L -248, -27, 1, -244, -39, 1, 0, 0, 0
L -251, -22, 4, -248, -27, 1, 0, 0, 0
L -255, -19, 7, -251, -22, 4, 0, 0, 0
L -264, -13, 8, -255, -19, 7, 0, 0, 0
L -277, -13, 7, -264, -13, 8, 0, 0, 0
L -286, -14, 7, -277, -13, 7, 0, 0, 0
L -310, -15, 9, -286, -14, 7, 0, 0, 0
L -330, -16, 8, -310, -15, 9, 0, 0, 0
L -338, -16, 9, -330, -16, 8, 0, 0, 0
L -348, -16, 7, -338, -16, 9, 0, 0, 0
L -388, -15, 8, -348, -16, 7, 0, 0, 0
L -508, -14, 8, -388, -15, 8, 0, 0, 0
L -537, -14, 7, -508, -14, 8, 0, 0, 0
L -547, -14, 7, -537, -14, 7, 0, 0, 0
L -566, -13, 7, -547, -14, 7, 0, 0, 0
L -611, -12, 6, -566, -13, 7, 0, 0, 0
L -616, -13, 4, -611, -12, 6, 0, 0, 0
L -630, -17, -4, -616, -13, 4, 0, 0, 0
L -632, -18, -4, -630, -17, -4, 0, 0, 0
L -645, -32, -5, -632, -18, -4, 0, 0, 0
L -649, -44, 7, -645, -32, -5, 0, 0, 0
L -651, -50, 7, -649, -44, 7, 0, 0, 0
L -651, -54, 7, -651, -50, 7, 0, 0, 0
L -652, -58, 7, -651, -54, 7, 0, 0, 0
L -652, -63, 8, -652, -58, 7, 0, 0, 0
L -653, -70, 9, -652, -63, 8, 0, 0, 0
L -654, -76, 9, -653, -70, 9, 0, 0, 0
L -654, -86, 9, -654, -76, 9, 0, 0, 0
L -655, -127, 7, -654, -86, 9, 0, 0, 0
L -655, -149, 7, -655, -127, 7, 0, 0, 0
L -656, -162, 8, -655, -149, 7, 0, 0, 0
L -656, -176, 7, -656, -162, 8, 0, 0, 0
L -657, -187, 7, -656, -176, 7, 0, 0, 0
L -662, -221, 7, -657, -187, 7, 0, 0, 0
L -663, -226, 7, -662, -221, 7, 0, 0, 0
L -663, -233, 7, -663, -226, 7, 0, 0, 0
L -664, -238, 9, -663, -233, 7, 0, 0, 0
L -664, -242, 9, -664, -238, 9, 0, 0, 0
L -665, -246, 10, -664, -242, 9, 0, 0, 0
L -666, -252, 12, -665, -246, 10, 0, 0, 0
L -666, -264, 10, -666, -252, 12, 0, 0, 0
L -664, -272, 10, -666, -264, 10, 0, 0, 0
L -643, -274, 10, -664, -272, 10, 0, 0, 0
L -645, -279, 10, -643, -274, 10, 0, 0, 0
L -649, -285, 12, -645, -279, 10, 0, 0, 0
L -651, -287, 11, -649, -285, 12, 0, 0, 0
L -658, -294, 11, -651, -287, 11, 0, 0, 0
L -659, -295, 11, -658, -294, 11, 0, 0, 0
L -660, -302, 10, -659, -295, 11, 0, 0, 0
L -665, -302, 10, -660, -302, 10, 0, 0, 0
L -673, -298, 10, -665, -302, 10, 0, 0, 0
L -677, -289, 10, -673, -298, 10, 0, 0, 0
L -683, -286, 10, -677, -289, 10, 0, 0, 0
L -690, -286, 10, -683, -286, 10, 0, 0, 0
L -692, -278, 10, -690, -286, 10, 0, 0, 0
L -683, -270, 10, -692, -278, 10, 0, 0, 0
L -682, -269, 10, -683, -270, 10, 0, 0, 0
L -677, -260, 10, -682, -269, 10, 0, 0, 0
L -673, -258, 10, -677, -260, 10, 0, 0, 0
L -672, -249, 9, -673, -258, 10, 0, 0, 0
L -674, -241, 9, -672, -249, 9, 0, 0, 0
L -676, -233, 8, -674, -241, 9, 0, 0, 0
L -679, -224, 7, -676, -233, 8, 0, 0, 0
L -681, -216, 10, -679, -224, 7, 0, 0, 0
L -683, -211, 9, -681, -216, 10, 0, 0, 0
L -683, -145, 7, -683, -211, 9, 0, 0, 0
L -684, -103, 9, -683, -145, 7, 0, 0, 0
L -684, -65, 8, -684, -103, 9, 0, 0, 0
L -685, -56, 5, -684, -65, 8, 0, 0, 0
L -687, -50, 6, -685, -56, 5, 0, 0, 0
L -688, -47, 7, -687, -50, 6, 0, 0, 0
L -695, -38, 2, -688, -47, 7, 0, 0, 0
L -704, -25, -1, -695, -38, 2, 0, 0, 0
L -714, -20, 6, -704, -25, -1, 0, 0, 0
L -718, -18, 6, -714, -20, 6, 0, 0, 0
L -726, -16, 7, -718, -18, 6, 0, 0, 0
L -731, -15, 8, -726, -16, 7, 0, 0, 0
L -735, -14, 9, -731, -15, 8, 0, 0, 0
L -743, -14, 9, -735, -14, 9, 0, 0, 0
L -750, -13, 8, -743, -14, 9, 0, 0, 0
L -770, -13, 7, -750, -13, 8, 0, 0, 0
L -840, -10, 7, -770, -13, 7, 0, 0, 0
L -903, -11, 7, -840, -10, 7, 0, 0, 0
L -947, -13, 8, -903, -11, 7, 0, 0, 0
L -966, -13, 7, -947, -13, 8, 0, 0, 0
L -985, -14, 7, -966, -13, 7, 0, 0, 0
L -1013, -13, 7, -985, -14, 7, 0, 0, 0
L -1049, -10, 7, -1013, -13, 7, 0, 0, 0
L -1065, -9, 7, -1049, -10, 7, 0, 0, 0
L -1076, -9, 7, -1065, -9, 7, 0, 0, 0
L -1081, -13, 6, -1076, -9, 7, 0, 0, 0
L -1083, -16, 5, -1081, -13, 6, 0, 0, 0
L -1093, -32, 5, -1083, -16, 5, 0, 0, 0
L -1103, -47, 8, -1093, -32, 5, 0, 0, 0
L -1109, -57, 10, -1103, -47, 8, 0, 0, 0
L -1114, -69, 13, -1109, -57, 10, 0, 0, 0
L -1116, -72, 13, -1114, -69, 13, 0, 0, 0
L -1120, -78, 14, -1116, -72, 13, 0, 0, 0
L -1123, -82, 13, -1120, -78, 14, 0, 0, 0
L -1133, -92, 10, -1123, -82, 13, 0, 0, 0
L -1144, -99, 8, -1133, -92, 10, 0, 0, 0
L -1148, -102, 7, -1144, -99, 8, 0, 0, 0
L -1166, -113, 5, -1148, -102, 7, 0, 0, 0
L -1175, -117, 4, -1166, -113, 5, 0, 0, 0
L -1186, -121, 4, -1175, -117, 4, 0, 0, 0
L -1193, -123, 4, -1186, -121, 4, 0, 0, 0
L -1222, -129, 7, -1193, -123, 4, 0, 0, 0
L -1247, -130, 12, -1222, -129, 7, 0, 0, 0
L -1252, -129, 12, -1247, -130, 12, 0, 0, 0
L -1262, -126, 14, -1252, -129, 12, 0, 0, 0
L -1266, -125, 14, -1262, -126, 14, 0, 0, 0
L -1280, -119, 11, -1266, -125, 14, 0, 0, 0
L -1291, -112, 8, -1280, -119, 11, 0, 0, 0
L -1295, -109, 8, -1291, -112, 8, 0, 0, 0
L -1306, -99, 7, -1295, -109, 8, 0, 0, 0
L -1317, -88, 4, -1306, -99, 7, 0, 0, 0
L -1325, -80, 6, -1317, -88, 4, 0, 0, 0
L -1338, -64, 11, -1325, -80, 6, 0, 0, 0
L -1344, -56, 12, -1338, -64, 11, 0, 0, 0
L -1352, -47, 12, -1344, -56, 12, 0, 0, 0
L -1358, -37, 10, -1352, -47, 12, 0, 0, 0
L -1362, -33, 13, -1358, -37, 10, 0, 0, 0
L -1363, -32, 13, -1362, -33, 13, 0, 0, 0
L -1372, -27, 15, -1363, -32, 13, 0, 0, 0
L -1560, -27, 15, -1372, -27, 15, 0, 0, 0
L -1603, -28, 15, -1560, -27, 15, 0, 0, 0
L -1713, -27, 15, -1603, -28, 15, 0, 0, 0
L -1724, -28, 15, -1713, -27, 15, 0, 0, 0
L -1730, -29, 18, -1724, -28, 15, 0, 0, 0
L -1739, -30, 18, -1730, -29, 18, 0, 0, 0
L -1748, -33, 14, -1739, -30, 18, 0, 0, 0
L -1752, -34, 14, -1748, -33, 14, 0, 0, 0
L -1755, -36, 15, -1752, -34, 14, 0, 0, 0
L -1762, -44, 12, -1755, -36, 15, 0, 0, 0
L -1765, -48, 13, -1762, -44, 12, 0, 0, 0
L -1765, -49, 13, -1765, -48, 13, 0, 0, 0
L -1772, -65, 16, -1765, -49, 13, 0, 0, 0
L -1775, -69, 15, -1772, -65, 16, 0, 0, 0
L -1782, -75, 14, -1775, -69, 15, 0, 0, 0
L -1792, -81, 12, -1782, -75, 14, 0, 0, 0
L -1800, -86, 10, -1792, -81, 12, 0, 0, 0
L -1810, -90, 10, -1800, -86, 10, 0, 0, 0
L -1819, -94, 11, -1810, -90, 10, 0, 0, 0
L -1826, -95, 10, -1819, -94, 11, 0, 0, 0
L -1831, -96, 10, -1826, -95, 10, 0, 0, 0
L -1841, -97, 12, -1831, -96, 10, 0, 0, 0
L -1849, -96, 14, -1841, -97, 12, 0, 0, 0
L -1860, -93, 15, -1849, -96, 14, 0, 0, 0
L -1876, -87, 14, -1860, -93, 15, 0, 0, 0
L -1887, -82, 12, -1876, -87, 14, 0, 0, 0
L -1896, -76, 13, -1887, -82, 12, 0, 0, 0
L -1902, -69, 11, -1896, -76, 13, 0, 0, 0
L -1905, -65, 10, -1902, -69, 11, 0, 0, 0
L -1916, -48, 10, -1905, -65, 10, 0, 0, 0
L -1926, -37, 13, -1916, -48, 10, 0, 0, 0
L -1941, -26, 16, -1926, -37, 13, 0, 0, 0
L -1943, -25, 16, -1941, -26, 16, 0, 0, 0
L -1952, -24, 15, -1943, -25, 16, 0, 0, 0
L -2034, -28, 15, -1952, -24, 15, 0, 0, 0
L -2046, -27, 15, -2034, -28, 15, 0, 0, 0
L -2066, -26, 16, -2046, -27, 15, 0, 0, 0
L -2075, -26, 15, -2066, -26, 16, 0, 0, 0
L -2143, -26, 16, -2075, -26, 15, 0, 0, 0
L -2172, -27, 15, -2143, -26, 16, 0, 0, 0
L -2182, -27, 17, -2172, -27, 15, 0, 0, 0
L -2191, -27, 17, -2182, -27, 17, 0, 0, 0
L -2210, -28, 15, -2191, -27, 17, 0, 0, 0
L -2220, -29, 15, -2210, -28, 15, 0, 0, 0
L -2229, -29, 15, -2220, -29, 15, 0, 0, 0
L -2247, -28, 18, -2229, -29, 15, 0, 0, 0
L -2257, -28, 19, -2247, -28, 18, 0, 0, 0
L -2277, -27, 15, -2257, -28, 19, 0, 0, 0
L -2292, -26, 15, -2277, -27, 15, 0, 0, 0
L -2303, -26, 19, -2292, -26, 15, 0, 0, 0
L -2318, -28, 15, -2303, -26, 19, 0, 0, 0
L -2321, -40, 28, -2318, -28, 15, 0, 0, 0
L -2325, -53, 26, -2321, -40, 28, 0, 0, 0
L -2328, -60, 22, -2325, -53, 26, 0, 0, 0
L -2333, -69, 17, -2328, -60, 22, 0, 0, 0
L -2336, -75, 15, -2333, -69, 17, 0, 0, 0
L -2346, -91, 10, -2336, -75, 15, 0, 0, 0
L -2353, -102, 11, -2346, -91, 10, 0, 0, 0
L -2361, -113, 10, -2353, -102, 11, 0, 0, 0
L -2364, -116, 10, -2361, -113, 10, 0, 0, 0
L -2368, -119, 9, -2364, -116, 10, 0, 0, 0
L -2375, -125, 8, -2368, -119, 9, 0, 0, 0
L -2384, -132, 7, -2375, -125, 8, 0, 0, 0
L -2390, -136, 8, -2384, -132, 7, 0, 0, 0
L -2394, -138, 9, -2390, -136, 8, 0, 0, 0
L -2405, -142, 12, -2394, -138, 9, 0, 0, 0
L -2414, -146, 14, -2405, -142, 12, 0, 0, 0
L -2420, -148, 15, -2414, -146, 14, 0, 0, 0
L -2430, -149, 12, -2420, -148, 15, 0, 0, 0
L -2435, -151, 10, -2430, -149, 12, 0, 0, 0
L -2437, -152, 10, -2435, -151, 10, 0, 0, 0
L -2448, -162, 9, -2437, -152, 10, 0, 0, 0
L -2494, -151, 4, -2485, -166, 5, 0, 0, 0
L -2497, -148, 4, -2494, -151, 4, 0, 0, 0
L -2509, -143, 4, -2497, -148, 4, 0, 0, 0
L -2519, -135, 5, -2509, -143, 4, 0, 0, 0
L -2530, -130, 6, -2519, -135, 5, 0, 0, 0
L -2539, -126, 8, -2530, -130, 6, 0, 0, 0
L -2543, -124, 9, -2539, -126, 8, 0, 0, 0
L -2548, -122, 10, -2543, -124, 9, 0, 0, 0
L -2567, -106, 15, -2548, -122, 10, 0, 0, 0
L -2569, -105, 15, -2567, -106, 15, 0, 0, 0
L -2570, -102, 14, -2569, -105, 15, 0, 0, 0
L -2572, -97, 13, -2570, -102, 14, 0, 0, 0
L -2575, -87, 11, -2572, -97, 13, 0, 0, 0
L -2577, -81, 9, -2575, -87, 11, 0, 0, 0
L -2583, -70, 6, -2577, -81, 9, 0, 0, 0
L -2586, -66, 6, -2583, -70, 6, 0, 0, 0
L -2592, -58, 4, -2586, -66, 6, 0, 0, 0
L -2595, -53, 4, -2592, -58, 4, 0, 0, 0
L -2598, -44, 4, -2595, -53, 4, 0, 0, 0
L -2600, -41, 4, -2598, -44, 4, 0, 0, 0
L -2604, -41, 8, -2600, -41, 4, 0, 0, 0
L -2618, -42, 8, -2604, -41, 8, 0, 0, 0
L -2627, -43, 7, -2618, -42, 8, 0, 0, 0
L -2638, -44, 7, -2627, -43, 7, 0, 0, 0
L -2667, -42, 8, -2638, -44, 7, 0, 0, 0
L -2676, -41, 7, -2667, -42, 8, 0, 0, 0
L -2775, -40, 7, -2676, -41, 7, 0, 0, 0
L -2839, -42, 7, -2775, -40, 7, 0, 0, 0
L -2856, -42, 8, -2839, -42, 7, 0, 0, 0
L -2874, -42, 7, -2856, -42, 8, 0, 0, 0
L -2894, -42, 7, -2874, -42, 7, 0, 0, 0
L -2916, -40, 7, -2894, -42, 7, 0, 0, 0
L -2940, -37, 7, -2916, -40, 7, 0, 0, 0
L -2952, -37, 7, -2940, -37, 7, 0, 0, 0
L -2962, -38, 7, -2952, -37, 7, 0, 0, 0
L -2968, -38, 8, -2962, -38, 7, 0, 0, 0
L -2978, -42, 7, -2968, -38, 8, 0, 0, 0
L -2984, -49, 5, -2978, -42, 7, 0, 0, 0
L -2986, -54, 5, -2984, -49, 5, 0, 0, 0
L -2987, -64, 6, -2986, -54, 5, 0, 0, 0
L -2988, -70, 7, -2987, -64, 6, 0, 0, 0
L -2999, -70, 5, -2988, -70, 7, 0, 0, 0
L -3029, -69, 14, -2999, -70, 5, 0, 0, 0
L -3038, -69, 14, -3029, -69, 14, 0, 0, 0
L -3084, -70, 25, -3038, -69, 14, 0, 0, 0
L -3094, -70, 28, -3084, -70, 25, 0, 0, 0
L -3156, -71, 31, -3094, -70, 28, 0, 0, 0
L -3186, -72, 30, -3156, -71, 31, 0, 0, 0
L -3205, -73, 31, -3186, -72, 30, 0, 0, 0
L -3243, -71, 31, -3205, -73, 31, 0, 0, 0
L -3259, -72, 30, -3243, -71, 31, 0, 0, 0
L -3265, -70, 30, -3259, -72, 30, 0, 0, 0
L -3267, -66, 30, -3265, -70, 30, 0, 0, 0
L -3267, -65, 30, -3267, -66, 30, 0, 0, 0
L -3268, -42, 30, -3267, -65, 30, 0, 0, 0
L -3268, -23, 27, -3268, -42, 30, 0, 0, 0
L -3268, -10, 27, -3268, -23, 27, 0, 0, 0
L -3267, 7, 28, -3268, -10, 27, 0, 0, 0
L -3266, 15, 29, -3267, 7, 28, 0, 0, 0
L -3265, 24, 30, -3266, 15, 29, 0, 0, 0
L -3265, 31, 30, -3265, 24, 30, 0, 0, 0
L -3266, 59, 30, -3265, 31, 30, 0, 0, 0
L -3267, 76, 37, -3266, 59, 30, 0, 0, 0
L -3267, 89, 38, -3267, 76, 37, 0, 0, 0
L -3268, 97, 42, -3267, 89, 38, 0, 0, 0
L -3268, 117, 45, -3268, 97, 42, 0, 0, 0
L -3268, 128, 49, -3268, 117, 45, 0, 0, 0
L -3267, 139, 52, -3268, 128, 49, 0, 0, 0
L -3267, 151, 50, -3267, 139, 52, 0, 0, 0
L -3266, 166, 49, -3267, 151, 50, 0, 0, 0
L -3267, 181, 50, -3266, 166, 49, 0, 0, 0
L -3269, 192, 52, -3267, 181, 50, 0, 0, 0
L -3269, 224, 52, -3269, 192, 52, 0, 0, 0
L -3264, 224, 52, -3269, 224, 52, 0, 0, 0
L -3250, 221, 53, -3264, 224, 52, 0, 0, 0
L -3238, 218, 53, -3250, 221, 53, 0, 0, 0
L -3220, 216, 52, -3238, 218, 53, 0, 0, 0
L -3213, 224, 53, -3220, 216, 52, 0, 0, 0
L -3210, 234, 62, -3213, 224, 53, 0, 0, 0
L -3210, 260, 59, -3210, 234, 62, 0, 0, 0
L -3210, 523, 59, -3210, 260, 59, 0, 0, 0
L -3210, 543, 61, -3210, 523, 59, 0, 0, 0
L -3209, 564, 59, -3210, 543, 61, 0, 0, 0
L -3209, 570, 59, -3209, 564, 59, 0, 0, 0
L -3206, 585, 59, -3209, 570, 59, 0, 0, 0
L -3206, 594, 60, -3206, 585, 59, 0, 0, 0
L -3206, 601, 57, -3206, 594, 60, 0, 0, 0
L -3212, 606, 58, -3206, 601, 57, 0, 0, 0
L -3222, 610, 54, -3212, 606, 58, 0, 0, 0
L -3237, 611, 54, -3222, 610, 54, 0, 0, 0
L -3246, 609, 55, -3237, 611, 54, 0, 0, 0
L -3254, 609, 54, -3246, 609, 55, 0, 0, 0
L -3259, 609, 54, -3254, 609, 54, 0, 0, 0
L -3269, 610, 53, -3259, 609, 54, 0, 0, 0
L -3271, 615, 53, -3269, 610, 53, 0, 0, 0
L -3270, 629, 52, -3271, 615, 53, 0, 0, 0
L -3270, 660, 49, -3270, 629, 52, 0, 0, 0
L -3269, 675, 51, -3270, 660, 49, 0, 0, 0
L -3269, 691, 53, -3269, 675, 51, 0, 0, 0
L -3268, 699, 53, -3269, 691, 53, 0, 0, 0
L -3267, 704, 50, -3268, 699, 53, 0, 0, 0
L -3267, 709, 48, -3267, 704, 50, 0, 0, 0
L -3269, 712, 47, -3267, 709, 48, 0, 0, 0
L -3270, 730, 43, -3269, 712, 47, 0, 0, 0
L -3268, 741, 37, -3270, 730, 43, 0, 0, 0
L -3268, 745, 36, -3268, 741, 37, 0, 0, 0
L -3266, 754, 36, -3268, 745, 36, 0, 0, 0
L -3264, 764, 33, -3266, 754, 36, 0, 0, 0
L -3263, 771, 29, -3264, 764, 33, 0, 0, 0
L -3263, 775, 28, -3263, 771, 29, 0, 0, 0
L -3262, 783, 28, -3263, 775, 28, 0, 0, 0
L -3261, 789, 28, -3262, 783, 28, 0, 0, 0
L -3260, 795, 31, -3261, 789, 28, 0, 0, 0
L -3260, 800, 29, -3260, 795, 31, 0, 0, 0
L -3265, 803, 31, -3260, 800, 29, 0, 0, 0
L -3273, 804, 32, -3265, 803, 31, 0, 0, 0
L -3276, 805, 32, -3273, 804, 32, 0, 0, 0
L -3290, 805, 30, -3276, 805, 32, 0, 0, 0
L -3300, 805, 27, -3290, 805, 30, 0, 0, 0
L -3338, 805, 18, -3300, 805, 27, 0, 0, 0
L -3350, 806, 15, -3338, 805, 18, 0, 0, 0
L -3362, 809, 14, -3350, 806, 15, 0, 0, 0
L -3373, 812, 8, -3362, 809, 14, 0, 0, 0
L -3376, 813, 7, -3373, 812, 8, 0, 0, 0
L -3384, 817, 6, -3376, 813, 7, 0, 0, 0
L -3392, 823, 6, -3384, 817, 6, 0, 0, 0
L -3402, 837, 6, -3392, 823, 6, 0, 0, 0
L -3404, 843, 5, -3402, 837, 6, 0, 0, 0
L -3405, 850, 5, -3404, 843, 5, 0, 0, 0
L -3414, 850, 10, -3405, 850, 5, 0, 0, 0
L -3440, 849, 7, -3414, 850, 10, 0, 0, 0
L -3449, 849, 7, -3440, 849, 7, 0, 0, 0
L -3461, 849, 8, -3449, 849, 7, 0, 0, 0
L -3469, 849, 11, -3461, 849, 8, 0, 0, 0
L -3510, 850, 7, -3469, 849, 11, 0, 0, 0
L -3559, 851, 7, -3510, 850, 7, 0, 0, 0
L -3568, 852, 7, -3559, 851, 7, 0, 0, 0
L -3599, 852, 7, -3568, 852, 7, 0, 0, 0
L -3608, 851, 11, -3599, 852, 7, 0, 0, 0
L -3621, 850, 7, -3608, 851, 11, 0, 0, 0
L -3634, 849, 7, -3621, 850, 7, 0, 0, 0
L -3653, 849, 11, -3634, 849, 7, 0, 0, 0
L -3672, 849, 8, -3653, 849, 11, 0, 0, 0
L -3702, 849, 7, -3672, 849, 8, 0, 0, 0
L -3731, 850, 8, -3702, 849, 7, 0, 0, 0
L -3741, 850, 8, -3731, 850, 8, 0, 0, 0
L -3747, 851, 9, -3741, 850, 8, 0, 0, 0
L -3759, 852, 8, -3747, 851, 9, 0, 0, 0
L -3768, 852, 4, -3759, 852, 8, 0, 0, 0
L -3773, 852, 2, -3768, 852, 4, 0, 0, 0
L -3781, 848, -2, -3773, 852, 2, 0, 0, 0
L -3791, 842, -4, -3781, 848, -2, 0, 0, 0
L -3799, 837, -5, -3791, 842, -4, 0, 0, 0
L -3804, 830, -3, -3799, 837, -5, 0, 0, 0
L -3806, 820, 3, -3804, 830, -3, 0, 0, 0
L -3808, 813, 5, -3806, 820, 3, 0, 0, 0
L -3808, 794, 9, -3808, 813, 5, 0, 0, 0
L -3809, 754, 7, -3808, 794, 9, 0, 0, 0
L -3809, 713, 7, -3809, 754, 7, 0, 0, 0
L -3810, 655, 10, -3809, 713, 7, 0, 0, 0
L -3809, 640, 9, -3810, 655, 10, 0, 0, 0
L -3809, 625, 8, -3809, 640, 9, 0, 0, 0
L -3808, 554, 7, -3809, 625, 8, 0, 0, 0
L -3811, 521, 7, -3808, 554, 7, 0, 0, 0
L -3812, 505, 7, -3811, 521, 7, 0, 0, 0
L -3819, 470, 7, -3812, 505, 7, 0, 0, 0
L -3816, 464, 7, -3819, 470, 7, 0, 0, 0
L -3809, 456, 9, -3816, 464, 7, 0, 0, 0
L -3807, 453, 8, -3809, 456, 9, 0, 0, 0
L -3806, 452, 8, -3807, 453, 8, 0, 0, 0
L -3786, 437, 6, -3806, 452, 8, 0, 0, 0
L -3777, 429, 8, -3786, 437, 6, 0, 0, 0
L -3773, 425, 7, -3777, 429, 8, 0, 0, 0
L -3764, 414, 5, -3773, 425, 7, 0, 0, 0
L -3754, 398, 2, -3764, 414, 5, 0, 0, 0
L -3750, 390, 2, -3754, 398, 2, 0, 0, 0
L -3744, 373, 2, -3750, 390, 2, 0, 0, 0
L -3744, 370, 2, -3744, 373, 2, 0, 0, 0
L -3743, 366, 2, -3744, 370, 2, 0, 0, 0
L -3742, 362, 3, -3743, 366, 2, 0, 0, 0
L -3742, 345, 6, -3742, 362, 3, 0, 0, 0
L -3743, 337, 7, -3742, 345, 6, 0, 0, 0
L -3745, 331, 7, -3743, 337, 7, 0, 0, 0
L -3757, 310, 4, -3745, 331, 7, 0, 0, 0
L -3776, 291, 2, -3757, 310, 4, 0, 0, 0
L -3782, 283, 2, -3776, 291, 2, 0, 0, 0
L -3796, 269, 6, -3782, 283, 2, 0, 0, 0
L -3800, 265, 8, -3796, 269, 6, 0, 0, 0
L -3804, 264, 5, -3800, 265, 8, 0, 0, 0
L -3809, 264, 6, -3804, 264, 5, 0, 0, 0
L -3824, 262, 7, -3809, 264, 6, 0, 0, 0
L -3837, 262, 7, -3824, 262, 7, 0, 0, 0
L -3844, 264, 6, -3837, 262, 7, 0, 0, 0
L -3855, 270, 4, -3844, 264, 6, 0, 0, 0
L -3864, 278, 2, -3855, 270, 4, 0, 0, 0
L -3878, 291, 2, -3864, 278, 2, 0, 0, 0
L -3885, 299, 2, -3878, 291, 2, 0, 0, 0
L -3895, 311, 4, -3885, 299, 2, 0, 0, 0
L -3904, 328, 7, -3895, 311, 4, 0, 0, 0
L -3908, 343, 6, -3904, 328, 7, 0, 0, 0
L -3908, 365, 2, -3908, 343, 6, 0, 0, 0
L -3906, 378, 2, -3908, 365, 2, 0, 0, 0
L -3900, 394, 2, -3906, 378, 2, 0, 0, 0
L -3896, 405, 3, -3900, 394, 2, 0, 0, 0
L -3896, 406, 4, -3896, 405, 3, 0, 0, 0
L -3893, 412, 6, -3896, 406, 4, 0, 0, 0
L -3891, 415, 7, -3893, 412, 6, 0, 0, 0
L -3886, 421, 7, -3891, 415, 7, 0, 0, 0
L -3881, 426, 7, -3886, 421, 7, 0, 0, 0
L -3870, 433, 6, -3881, 426, 7, 0, 0, 0
