P 200, 1300, 0, 0, 0, 0, 2, Original_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 200, 1500, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 200, 1700, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 4.7766, 62.5468, 21.0020, -5.7030, 62.8038, 21.0020, 0, 0, 240
L -5.7030, 62.8038, 21.0020, -41.7236, 48.9084, 21.0020, 0, 0, 240
L -41.7236, 48.9084, 21.0020, -133.0000, 142.0000, 0.0000, 0, 0, 240
L -142.0000, 133.0000, 0.0000, -49.6867, 41.4942, 21.0020, 0, 0, 240
L -49.6867, 41.4942, 21.0020, -64.7399, -0.4075, 21.0020, 0, 0, 240
L -64.7399, -0.4075, 21.0020, -48.8710, -43.0967, 20.9619, 0, 0, 240
L -48.8710, -43.0967, 20.9619, -142.0000, -133.0000, 0.0000, 0, 0, 240
L -133.0000, -142.0000, 0.0000, -41.6474, -49.5288, 21.0020, 0, 0, 240
L -41.6474, -49.5288, 21.0020, -5.0484, -63.9953, 21.0020, 0, 0, 240
L -5.0484, -63.9953, 21.0020, 6.2269, -62.9636, 21.0020, 0, 0, 240
L 6.2269, -62.9636, 21.0020, 42.3888, -49.5989, 21.0020, 0, 0, 240
L 42.3888, -49.5989, 21.0020, 133.0000, -142.0000, 0.0000, 0, 0, 240
L 743.7327, 278.0000, 1.0039, 744.0027, 290.9976, 1.0020, 0, 0, 240
L 714.2881, 390.0000, 25.0039, 714.2725, 383.8518, 22.1846, 0, 0, 240
L 1667.5742, -542.4259, 120.0019, 1713.8820, -542.5436, 120.0019, 0, 0, 0
L 1713.8820, -542.5436, 120.0019, 1713.5743, -622.4249, 120.0019, 0, 0, 0
L 1713.5743, -622.4249, 120.0019, 1780.4254, -622.4255, 120.0019, 0, 0, 0
L 1780.4257, -573.5740, 120.0018, 1764.3792, -573.5734, 120.0019, 0, 0, 0
L 1764.4254, -493.5746, 120.0019, 1764.3792, -573.5734, 120.0019, 0, 0, 0
L 1764.4254, -493.5746, 120.0019, 1667.5742, -493.5744, 120.0019, 0, 0, 0
L 1667.5742, -493.5744, 120.0019, 1667.6300, -507.2105, 119.9988, 0, 0, 0
L 1667.5742, -542.4259, 120.0019, 1667.5748, -528.8990, 120.0019, 0, 0, 0
L 76.1881, -1627.3813, 108.0019, 104.4257, -1627.4257, 108.0019, 0, 0, 0
L 104.4257, -1627.4257, 108.0019, 104.4251, -1575.0127, 108.0019, 0, 0, 0
L 104.4251, -1575.0127, 108.0019, 104.4253, -1563.0437, 114.0019, 0, 0, 0
L 104.4255, -1551.0746, 120.0019, 104.4256, -1543.5735, 120.0019, 0, 0, 0
L 104.4256, -1543.5735, 120.0019, 102.5888, -1543.6588, 120.0020, 0, 0, 0
L 102.5888, -1543.6588, 120.0020, 97.6259, -1543.6315, 120.0020, 0, 0, 0
L 97.6259, -1543.6315, 120.0020, 97.7009, -1539.0605, 120.0020, 0, 0, 0
L 97.7009, -1539.0605, 120.0020, 104.4253, -1537.4257, 120.0020, 0, 0, 0
L 104.4253, -1537.4257, 120.0020, 104.4257, -1470.5741, 120.0020, 0, 0, 0
L 104.4257, -1470.5741, 120.0020, 25.2815, -1470.5195, 120.0020, 0, 0, 0
L 25.2815, -1470.5195, 120.0020, 24.4256, -1424.5742, 120.0020, 0, 0, 0
L 24.4256, -1424.5742, 120.0020, 10.3561, -1424.5745, 120.0010, 0, 0, 0
L -10.3580, -1424.5735, 120.0010, -24.4257, -1424.5742, 120.0020, 0, 0, 0
L -24.4257, -1424.5742, 120.0020, -24.4257, -1521.4255, 120.0020, 0, 0, 0
L -24.4257, -1521.4255, 120.0020, 55.0449, -1521.5148, 120.0020, 0, 0, 0
L 55.0449, -1521.5148, 120.0020, 55.5740, -1537.4257, 120.0020, 0, 0, 0
L 55.5740, -1537.4257, 120.0020, 63.4551, -1537.4270, 120.0020, 0, 0, 0
L 63.4551, -1537.4270, 120.0020, 63.2392, -1543.2512, 120.0020, 0, 0, 0
L 63.2392, -1543.2512, 120.0020, 55.5743, -1543.5741, 120.0020, 0, 0, 0
L 55.5743, -1543.5741, 120.0020, 55.5814, -1552.0624, 119.9955, 0, 0, 0
L 55.5814, -1552.0624, 119.9955, 55.6035, -1557.8854, 116.9971, 0, 0, 0
L 55.6696, -1575.3546, 108.0020, 55.0701, -1578.6785, 108.0019, 0, 0, 0
L 50.5274, -1578.5758, 108.0019, 55.0701, -1578.6785, 108.0019, 0, 0, 0
L 55.5747, -1571.2311, 110.0019, 104.3824, -1570.7672, 110.0019, 127, 127, 127
L 104.4254, -1551.3010, 120.0019, 55.5750, -1551.3235, 120.0019, 127, 127, 127
L 979.0000, -1349.0000, 96.0000, 1013.0000, -1349.0000, 96.0000, 0, 0, 240
L 1039.0000, -1367.0000, 96.0000, 1013.0000, -1367.0000, 96.0000, 0, 0, 240
L 964.0000, -1398.0000, 96.0000, 868.0000, -1398.0000, 96.0000, 0, 0, 240
L 1019.0000, -1398.0000, 96.0000, 1013.0000, -1398.0000, 96.0000, 0, 0, 240
L 964.0000, -1367.0000, 96.0000, 868.0000, -1367.0000, 96.0000, 0, 0, 240
L 1189.0000, -1367.0000, 96.0000, 1189.0000, -1349.0000, 96.0000, 0, 0, 240
L 1189.0000, -1225.0000, 96.0000, 1189.0000, -1162.0000, 96.0000, 0, 0, 240
L 1189.0000, -1414.0000, 96.0000, 1189.0000, -1398.0000, 96.0000, 0, 0, 240
L 1126.0000, -1323.0000, 96.0000, 1126.0000, -1253.0000, 96.0000, 0, 0, 0
L 964.0000, -1398.0000, 96.0000, 964.0000, -1414.0000, 96.0000, 0, 0, 240
L 1126.0000, -1367.0000, 96.0000, 1126.0000, -1349.0000, 96.0000, 0, 0, 240
L 1146.0000, -1225.0000, 96.0000, 1126.0000, -1225.0000, 96.0000, 0, 0, 240
L 1126.0000, -1253.0000, 96.0000, 1100.0000, -1253.0000, 96.0000, 0, 0, 0
L 1126.0000, -1323.0000, 96.0000, 1100.0000, -1323.0000, 96.0000, 0, 0, 0
L 1157.0000, -1162.0000, 96.0000, 1176.0000, -1162.0000, 96.0000, 0, 0, 240
L 1189.0000, -1323.0000, 96.0000, 1189.0000, -1253.0000, 96.0000, 0, 0, 0
L 1126.0000, -1398.0000, 96.0000, 1126.0000, -1414.0000, 96.0000, 0, 0, 240
L 1126.0000, -1225.0000, 96.0000, 1126.0000, -1208.0000, 96.0000, 0, 0, 240
L 964.0000, -1349.0000, 96.0000, 964.0000, -1355.0000, 96.0000, 0, 0, 240
L 1126.0000, -1179.0000, 96.0000, 1126.0000, -1162.0000, 96.0000, 0, 0, 240
L 1359.0000, -1414.0000, 96.0000, 1309.0000, -1414.0000, 96.0000, 0, 0, 240
L 1189.0000, -1414.0000, 96.0000, 1126.0000, -1414.0000, 96.0000, 0, 0, 240
L 1174.0000, -1225.0000, 96.0000, 1189.0000, -1225.0000, 96.0000, 0, 0, 240
L 1126.0000, -1162.0000, 96.0000, 1157.0000, -1162.0000, 96.0000, 0, 0, 240
L 1176.0000, -1162.0000, 96.0000, 1189.0000, -1162.0000, 96.0000, 0, 0, 240
L 964.0000, -1355.0000, 96.0000, 964.0000, -1367.0000, 96.0000, 0, 0, 240
L 1146.0000, -1349.0000, 96.0000, 1146.0000, -1225.0000, 96.0000, 0, 0, 240
L 1174.0000, -1349.0000, 96.0000, 1174.0000, -1225.0000, 96.0000, 0, 0, 240
L 1013.0000, -1404.0000, 96.0000, 1013.0000, -1414.0000, 96.0000, 0, 0, 240
L 1013.0000, -1404.0000, 96.0000, 1013.0000, -1398.0000, 96.0000, 0, 0, 240
L 1013.0000, -1367.0000, 96.0000, 1013.0000, -1349.0000, 96.0000, 0, 0, 240
L 1126.0000, -1398.0000, 96.0000, 1019.0000, -1398.0000, 96.0000, 0, 0, 240
L 1240.0000, -1398.0000, 96.0000, 1189.0000, -1398.0000, 96.0000, 0, 0, 240
L 1126.0000, -1367.0000, 96.0000, 1039.0000, -1367.0000, 96.0000, 0, 0, 240
L 1309.0000, -1367.0000, 96.0000, 1189.0000, -1367.0000, 96.0000, 0, 0, 240
L 1100.0000, -1323.0000, 96.0000, 1100.0000, -1334.0000, 96.0000, 0, 0, 0
L 1100.0000, -1241.0000, 96.0000, 1100.0000, -1253.0000, 96.0000, 0, 0, 0
L 1100.0000, -1241.0000, 96.0000, 1088.0000, -1241.0000, 96.0000, 0, 0, 0
L 1225.0000, -1241.0000, 96.0000, 1214.0000, -1241.0000, 96.0000, 0, 0, 0
L 1214.0000, -1253.0000, 96.0000, 1189.0000, -1253.0000, 96.0000, 0, 0, 0
L 1214.0000, -1241.0000, 96.0000, 1214.0000, -1253.0000, 96.0000, 0, 0, 0
L 1225.0000, -1323.0000, 96.0000, 1225.0000, -1334.0000, 96.0000, 0, 0, 0
L 1189.0000, -1323.0000, 96.0000, 1225.0000, -1323.0000, 96.0000, 0, 0, 0
L 1225.0000, -1334.0000, 96.0000, 1373.0000, -1334.0000, 96.0000, 0, 0, 0
L 1225.0000, -1147.0000, 96.0000, 1225.0000, -1241.0000, 96.0000, 0, 0, 0
L 1373.0000, -1349.0000, 96.0000, 1373.0000, -1334.0000, 96.0000, 0, 0, 0
L 1309.0000, -1398.0000, 96.0000, 1240.0000, -1398.0000, 96.0000, 0, 0, 240
L 1309.0000, -1411.0000, 96.0000, 1309.0000, -1414.0000, 96.0000, 0, 0, 240
L 1309.0000, -1411.0000, 96.0000, 1309.0000, -1398.0000, 96.0000, 0, 0, 240
L 1309.0000, -1367.0000, 96.0000, 1309.0000, -1349.0000, 96.0000, 0, 0, 240
L 1359.0000, -1367.0000, 96.0000, 1359.0000, -1349.0000, 96.0000, 0, 0, 240
L 1359.0000, -1414.0000, 96.0000, 1359.0000, -1398.0000, 96.0000, 0, 0, 240
L 1373.0000, -1427.0000, 96.0000, 1373.0000, -1414.0000, 96.0000, 0, 0, 0
L 1436.0000, -1398.0000, 96.0000, 1359.0000, -1398.0000, 96.0000, 0, 0, 240
L 1436.0000, -1367.0000, 96.0000, 1359.0000, -1367.0000, 96.0000, 0, 0, 240
L 1423.0000, -1447.0000, 96.0000, 1423.0000, -1435.0000, 96.0000, 0, 0, 0
L 1420.0000, -1323.0000, 96.0000, 1411.0000, -1323.0000, 96.0000, 0, 0, 0
L 1411.0000, -1414.0000, 96.0000, 1411.0000, -1435.0000, 96.0000, 0, 0, 0
L 1174.0000, -1349.0000, 96.0000, 1189.0000, -1349.0000, 96.0000, 0, 0, 240
L 1411.0000, -1323.0000, 96.0000, 1411.0000, -1349.0000, 96.0000, 0, 0, 0
L 1423.0000, -1447.0000, 96.0000, 1515.0000, -1447.0000, 96.0000, 0, 0, 0
L 1502.0000, -1414.0000, 96.0000, 1436.0000, -1414.0000, 96.0000, 0, 0, 240
L 1411.0000, -1414.0000, 96.0000, 1373.0000, -1414.0000, 96.0000, 0, 0, 0
L 1013.0000, -1414.0000, 96.0000, 964.0000, -1414.0000, 96.0000, 0, 0, 240
L 1483.0000, -1349.0000, 96.0000, 1502.0000, -1349.0000, 96.0000, 0, 0, 240
L 1373.0000, -1349.0000, 96.0000, 1411.0000, -1349.0000, 96.0000, 0, 0, 0
L 1436.0000, -1349.0000, 96.0000, 1455.0000, -1349.0000, 96.0000, 0, 0, 240
L 1309.0000, -1349.0000, 96.0000, 1359.0000, -1349.0000, 96.0000, 0, 0, 240
L 1126.0000, -1349.0000, 96.0000, 1146.0000, -1349.0000, 96.0000, 0, 0, 240
L 1175.0000, -1024.0000, 96.0000, 1403.0000, -1024.0000, 96.0000, 0, 0, 0
L 1455.0000, -1011.0000, 96.0000, 1455.0000, -1088.0000, 96.0000, 0, 0, 240
L 1527.0000, -648.0000, 96.0000, 1527.0000, -659.0000, 96.0000, 0, 0, 0
L 1483.0000, -1011.0000, 96.0000, 1502.0000, -1011.0000, 96.0000, 0, 0, 240
L 1436.0000, -1349.0000, 96.0000, 1436.0000, -1367.0000, 96.0000, 0, 0, 240
L 1483.0000, -1232.0000, 96.0000, 1502.0000, -1232.0000, 96.0000, 0, 0, 240
L 1502.0000, -1036.0000, 96.0000, 1527.0000, -1036.0000, 96.0000, 0, 0, 0
L 1502.0000, -1232.0000, 96.0000, 1502.0000, -1281.0000, 96.0000, 0, 0, 240
L 1403.0000, -1024.0000, 96.0000, 1403.0000, -1036.0000, 96.0000, 0, 0, 0
L 1455.0000, -1281.0000, 96.0000, 1455.0000, -1349.0000, 96.0000, 0, 0, 240
L 1527.0000, -1024.0000, 96.0000, 1535.0000, -1024.0000, 96.0000, 0, 0, 0
L 1502.0000, -1137.0000, 96.0000, 1483.0000, -1137.0000, 96.0000, 0, 0, 240
L 1527.0000, -1024.0000, 96.0000, 1527.0000, -1036.0000, 96.0000, 0, 0, 0
L 1436.0000, -1398.0000, 96.0000, 1436.0000, -1414.0000, 96.0000, 0, 0, 240
L 1483.0000, -1011.0000, 96.0000, 1483.0000, -1088.0000, 96.0000, 0, 0, 240
L 1535.0000, -932.0000, 96.0000, 1535.0000, -1024.0000, 96.0000, 0, 0, 0
L 1483.0000, -1281.0000, 96.0000, 1483.0000, -1349.0000, 96.0000, 0, 0, 240
L 1436.0000, -1232.0000, 96.0000, 1436.0000, -1281.0000, 96.0000, 0, 0, 240
L 1436.0000, -1232.0000, 96.0000, 1455.0000, -1232.0000, 96.0000, 0, 0, 240
L 1436.0000, -1036.0000, 96.0000, 1403.0000, -1036.0000, 96.0000, 0, 0, 0
L 1455.0000, -1137.0000, 96.0000, 1455.0000, -1232.0000, 96.0000, 0, 0, 240
L 1403.0000, -648.0000, 96.0000, 1403.0000, -660.0000, 96.0000, 0, 0, 0
L 1273.0000, -963.0000, 96.0000, 1332.0000, -963.0000, 96.0000, 0, 0, 240
L 1300.0000, -920.0000, 96.0000, 1300.0000, -932.0000, 96.0000, 0, 0, 0
L 1379.0000, -963.0000, 96.0000, 1436.0000, -963.0000, 96.0000, 0, 0, 240
L 1502.0000, -932.0000, 96.0000, 1300.0000, -932.0000, 96.0000, 0, 0, 0
L 1535.0000, -932.0000, 96.0000, 1527.0000, -932.0000, 96.0000, 0, 0, 0
L 1502.0000, -1088.0000, 96.0000, 1483.0000, -1088.0000, 96.0000, 0, 0, 240
L 1436.0000, -1011.0000, 96.0000, 1455.0000, -1011.0000, 96.0000, 0, 0, 240
L 1455.0000, -659.0000, 96.0000, 1455.0000, -551.0000, 96.0000, 0, 0, 240
L 1273.0000, -882.0000, 96.0000, 1273.0000, -920.0000, 96.0000, 0, 0, 0
L 1502.0000, -739.0000, 96.0000, 1436.0000, -739.0000, 96.0000, 0, 0, 240
L 1455.0000, -674.0000, 96.0000, 1455.0000, -659.0000, 96.0000, 0, 0, 240
L 1186.0000, -920.0000, 96.0000, 1186.0000, -932.0000, 96.0000, 0, 0, 0
L 1379.0000, -993.0000, 96.0000, 1436.0000, -993.0000, 96.0000, 0, 0, 240
L 1535.0000, -752.0000, 96.0000, 1301.0000, -752.0000, 96.0000, 0, 0, 0
L 1502.0000, -946.0000, 96.0000, 1502.0000, -1011.0000, 96.0000, 0, 0, 240
L 1483.0000, -1137.0000, 96.0000, 1483.0000, -1232.0000, 96.0000, 0, 0, 240
L 1273.0000, -993.0000, 96.0000, 1332.0000, -993.0000, 96.0000, 0, 0, 240
L 1436.0000, -946.0000, 96.0000, 1448.0000, -946.0000, 96.0000, 0, 0, 240
L 1502.0000, -1036.0000, 96.0000, 1502.0000, -1074.0000, 96.0000, 0, 0, 0
L 1502.0000, -1349.0000, 96.0000, 1502.0000, -1414.0000, 96.0000, 0, 0, 240
L 1502.0000, -1088.0000, 96.0000, 1502.0000, -1137.0000, 96.0000, 0, 0, 240
L 1436.0000, -1074.0000, 96.0000, 1420.0000, -1074.0000, 96.0000, 0, 0, 0
L 1502.0000, -932.0000, 96.0000, 1527.0000, -932.0000, 96.0000, 0, 0, 0
L 1420.0000, -1323.0000, 96.0000, 1420.0000, -1074.0000, 96.0000, 0, 0, 0
L 1436.0000, -946.0000, 96.0000, 1436.0000, -963.0000, 96.0000, 0, 0, 240
L 1436.0000, -607.0000, 96.0000, 1436.0000, -576.0000, 96.0000, 0, 0, 0
L 1436.0000, -1036.0000, 96.0000, 1436.0000, -1074.0000, 96.0000, 0, 0, 0
L 1502.0000, -608.0000, 96.0000, 1502.0000, -576.0000, 96.0000, 0, 0, 0
L 1436.0000, -1088.0000, 96.0000, 1436.0000, -1137.0000, 96.0000, 0, 0, 240
L 1515.0000, -1074.0000, 96.0000, 1502.0000, -1074.0000, 96.0000, 0, 0, 0
L -385.0000, -771.0000, 96.0000, -402.0000, -771.0000, 96.0000, 0, 0, 0
L -385.0000, -750.0000, 96.0000, -385.0000, -771.0000, 96.0000, 0, 0, 0
L -367.0000, -644.0000, 96.0000, -367.0000, -665.0000, 96.0000, 0, 0, 0
L -367.0000, -750.0000, 96.0000, -367.0000, -771.0000, 96.0000, 0, 0, 0
L -237.0000, -644.0000, 96.0000, -237.0000, -665.0000, 96.0000, 0, 0, 0
L -237.0000, -771.0000, 96.0000, -367.0000, -771.0000, 96.0000, 0, 0, 0
L -237.0000, -750.0000, 96.0000, -237.0000, -771.0000, 96.0000, 0, 0, 0
L -219.0000, -644.0000, 96.0000, -219.0000, -665.0000, 96.0000, 0, 0, 0
L -219.0000, -750.0000, 96.0000, -219.0000, -771.0000, 96.0000, 0, 0, 0
L -109.0000, -644.0000, 96.0000, -109.0000, -665.0000, 96.0000, 0, 0, 0
L -109.0000, -771.0000, 96.0000, -219.0000, -771.0000, 96.0000, 0, 0, 0
L -109.0000, -750.0000, 96.0000, -109.0000, -771.0000, 96.0000, 0, 0, 0
L -91.0000, -644.0000, 96.0000, -91.0000, -665.0000, 96.0000, 0, 0, 0
L -91.0000, -750.0000, 96.0000, -91.0000, -771.0000, 96.0000, 0, 0, 0
L 19.0000, -644.0000, 96.0000, 19.0000, -665.0000, 96.0000, 0, 0, 0
L 19.0000, -771.0000, 96.0000, -91.0000, -771.0000, 96.0000, 0, 0, 0
L 19.0000, -750.0000, 96.0000, 19.0000, -771.0000, 96.0000, 0, 0, 0
L 37.0000, -644.0000, 96.0000, 37.0000, -665.0000, 96.0000, 0, 0, 0
L 37.0000, -750.0000, 96.0000, 37.0000, -771.0000, 96.0000, 0, 0, 0
L 147.0000, -644.0000, 96.0000, 147.0000, -665.0000, 96.0000, 0, 0, 0
L 147.0000, -771.0000, 96.0000, 37.0000, -771.0000, 96.0000, 0, 0, 0
L 147.0000, -750.0000, 96.0000, 147.0000, -771.0000, 96.0000, 0, 0, 0
L 165.0000, -644.0000, 96.0000, 165.0000, -665.0000, 96.0000, 0, 0, 0
L 165.0000, -750.0000, 96.0000, 165.0000, -771.0000, 96.0000, 0, 0, 0
L 275.0000, -644.0000, 96.0000, 275.0000, -665.0000, 96.0000, 0, 0, 0
L 275.0000, -771.0000, 96.0000, 165.0000, -771.0000, 96.0000, 0, 0, 0
L 275.0000, -750.0000, 96.0000, 275.0000, -771.0000, 96.0000, 0, 0, 0
L 293.0000, -644.0000, 96.0000, 293.0000, -665.0000, 96.0000, 0, 0, 0
L 403.0000, -644.0000, 96.0000, 403.0000, -665.0000, 96.0000, 0, 0, 0
L 403.0000, -771.0000, 96.0000, 293.0000, -771.0000, 96.0000, 0, 0, 0
L 403.0000, -750.0000, 96.0000, 403.0000, -771.0000, 96.0000, 0, 0, 0
L 421.0000, -644.0000, 96.0000, 421.0000, -665.0000, 96.0000, 0, 0, 0
L 421.0000, -750.0000, 96.0000, 421.0000, -771.0000, 96.0000, 0, 0, 0
L 594.0000, -644.0000, 96.0000, 594.0000, -665.0000, 96.0000, 0, 0, 0
L 594.0000, -771.0000, 96.0000, 421.0000, -771.0000, 96.0000, 0, 0, 0
L 594.0000, -750.0000, 96.0000, 594.0000, -771.0000, 96.0000, 0, 0, 0
L 612.0000, -644.0000, 96.0000, 612.0000, -665.0000, 96.0000, 0, 0, 0
L 612.0000, -750.0000, 96.0000, 612.0000, -771.0000, 96.0000, 0, 0, 0
L 722.0000, -644.0000, 96.0000, 722.0000, -665.0000, 96.0000, 0, 0, 0
L 722.0000, -771.0000, 96.0000, 612.0000, -771.0000, 96.0000, 0, 0, 0
L 722.0000, -750.0000, 96.0000, 722.0000, -771.0000, 96.0000, 0, 0, 0
L 740.0000, -644.0000, 96.0000, 740.0000, -665.0000, 96.0000, 0, 0, 0
L 740.0000, -750.0000, 96.0000, 740.0000, -771.0000, 96.0000, 0, 0, 0
L 293.0000, -750.0000, 96.0000, 293.0000, -771.0000, 96.0000, 0, 0, 0
L 421.0000, -750.0000, 96.0000, 403.0000, -750.0000, 96.0000, 0, 0, 0
L 612.0000, -750.0000, 96.0000, 594.0000, -750.0000, 96.0000, 0, 0, 0
L 293.0000, -750.0000, 96.0000, 275.0000, -750.0000, 96.0000, 0, 0, 0
L -367.0000, -750.0000, 96.0000, -385.0000, -750.0000, 96.0000, 0, 0, 0
L -219.0000, -750.0000, 96.0000, -237.0000, -750.0000, 96.0000, 0, 0, 0
L -91.0000, -750.0000, 96.0000, -109.0000, -750.0000, 96.0000, 0, 0, 0
L 37.0000, -750.0000, 96.0000, 19.0000, -750.0000, 96.0000, 0, 0, 0
L 165.0000, -750.0000, 96.0000, 147.0000, -750.0000, 96.0000, 0, 0, 0
L -219.0000, -665.0000, 96.0000, -237.0000, -665.0000, 96.0000, 0, 0, 0
L -367.0000, -665.0000, 96.0000, -385.0000, -665.0000, 96.0000, 0, 0, 0
L -91.0000, -665.0000, 96.0000, -109.0000, -665.0000, 96.0000, 0, 0, 0
L 37.0000, -665.0000, 96.0000, 19.0000, -665.0000, 96.0000, 0, 0, 0
L 293.0000, -665.0000, 96.0000, 275.0000, -665.0000, 96.0000, 0, 0, 0
L 612.0000, -665.0000, 96.0000, 594.0000, -665.0000, 96.0000, 0, 0, 0
L 165.0000, -665.0000, 96.0000, 147.0000, -665.0000, 96.0000, 0, 0, 0
L 421.0000, -665.0000, 96.0000, 403.0000, -665.0000, 96.0000, 0, 0, 0
L 722.0000, -750.0000, 96.0000, 740.0000, -750.0000, 96.0000, 0, 0, 0
L 722.0000, -665.0000, 96.0000, 740.0000, -665.0000, 96.0000, 0, 0, 0
L 740.0000, -678.0000, 96.0000, -385.0000, -678.0000, 96.0000, 0, 0, 240
L 740.0000, -737.0000, 96.0000, -386.0000, -737.0000, 96.0000, 0, 0, 240
L -386.0000, -737.0000, 96.0000, -398.0000, -746.0000, 96.0000, 0, 0, 240
L -402.0000, -749.0000, 96.0000, -398.0000, -746.0000, 96.0000, 0, 0, 240
L -402.0000, -749.0000, 96.0000, -402.0000, -771.0000, 96.0000, 0, 0, 240
L -385.0000, -678.0000, 96.0000, -402.0000, -667.0000, 96.0000, 0, 0, 240
L -402.0000, -644.0000, 96.0000, -402.0000, -667.0000, 96.0000, 0, 0, 240
L 740.0000, -678.0000, 96.0000, 758.0000, -666.0000, 96.0000, 0, 0, 240
L 740.0000, -737.0000, 96.0000, 758.0000, -747.0000, 96.0000, 0, 0, 240
L 750.0000, -924.0000, 96.0000, 773.0000, -924.0000, 96.0000, 0, 0, 0
L 835.0000, -924.0000, 96.0000, 863.0000, -924.0000, 96.0000, 0, 0, 0
L 758.0000, -888.0000, 96.0000, 773.0000, -888.0000, 96.0000, 0, 0, 0
L 835.0000, -888.0000, 96.0000, 851.0000, -888.0000, 96.0000, 0, 0, 0
L 738.0000, -936.0000, 96.0000, 750.0000, -936.0000, 96.0000, 0, 0, 0
L 863.0000, -936.0000, 96.0000, 875.0000, -936.0000, 96.0000, 0, 0, 0
L 863.0000, -924.0000, 96.0000, 863.0000, -936.0000, 96.0000, 0, 0, 0
L 1225.0000, -1147.0000, 96.0000, 1087.0000, -1147.0000, 96.0000, 0, 0, 0
L 1273.0000, -946.0000, 96.0000, 1256.0000, -946.0000, 96.0000, 0, 0, 240
L 1226.0000, -866.0000, 96.0000, 1226.0000, -946.0000, 96.0000, 0, 0, 240
L 1226.0000, -946.0000, 96.0000, 1209.0000, -946.0000, 96.0000, 0, 0, 240
