P -500, 500, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -500, 700, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -500, 900, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 1625.0, -897.0, -187.0, 1614.0, -888.0, -187.0, 0, 0, 0
L 1614.0, -888.0, -187.0, 1576.0, -875.0, -187.0, 0, 0, 0
L 1576.0, -875.0, -187.0, 1500.0, -907.0, -187.0, 0, 0, 0
L 1500.0, -907.0, -187.0, 1496.0, -917.0, -190.0, 0, 0, 0
L 1496.0, -917.0, -190.0, 1510.0, -923.0, -194.0, 0, 0, 0
L 1510.0, -923.0, -194.0, 1507.0, -930.0, -194.0, 0, 0, 0
L 1507.0, -930.0, -194.0, 1494.0, -924.0, -190.0, 0, 0, 0
L 1494.0, -924.0, -190.0, 1479.0, -918.0, -181.0, 0, 0, 0
L 1479.0, -918.0, -181.0, 1476.0, -925.0, -181.0, 0, 0, 0
L 1476.0, -925.0, -181.0, 1452.0, -916.0, -179.0, 0, 0, 0
L 1452.0, -916.0, -179.0, 1443.0, -912.0, -181.0, 0, 0, 0
L 1443.0, -912.0, -181.0, 1434.0, -908.0, -187.0, 0, 0, 0
L 1434.0, -908.0, -187.0, 1358.0, -876.0, -188.0, 0, 0, 0
L 1358.0, -876.0, -188.0, 1414.0, -752.0, -188.0, 0, 0, 0
L 1414.0, -752.0, -188.0, 1363.0, -584.0, -188.0, 0, 0, 0
L 1363.0, -584.0, -188.0, 1432.0, -553.0, -188.0, 0, 0, 0
L 1432.0, -553.0, -188.0, 1477.0, -534.0, -181.0, 0, 0, 0
L 1477.0, -534.0, -181.0, 1494.0, -542.0, -184.0, 0, 0, 0
L 1494.0, -542.0, -184.0, 1512.0, -535.0, -194.0, 0, 0, 0
L 1512.0, -535.0, -194.0, 1519.0, -541.0, -194.0, 0, 0, 0
L 1519.0, -541.0, -194.0, 1518.0, -546.0, -194.0, 0, 0, 0
L 1518.0, -546.0, -194.0, 1511.0, -562.0, -187.0, 0, 0, 0
L 1511.0, -562.0, -187.0, 1675.0, -633.0, -187.0, 0, 0, 0
L 1675.0, -633.0, -187.0, 1735.0, -605.0, -187.0, 0, 0, 0
L 1735.0, -605.0, -187.0, 1790.0, -458.0, -187.0, 0, 0, 0
L 1790.0, -458.0, -187.0, 1764.0, -398.0, -187.0, 0, 0, 0
L 1764.0, -398.0, -187.0, 1574.0, -323.0, -187.0, 0, 0, 0
L 1574.0, -323.0, -187.0, 1510.0, -355.0, -187.0, 0, 0, 0
L 1510.0, -355.0, -187.0, 1465.0, -476.0, -187.0, 0, 0, 0
L 1465.0, -476.0, -187.0, 1473.0, -480.0, -187.0, 0, 0, 0
L 1473.0, -480.0, -187.0, 1479.0, -483.0, -190.0, 0, 0, 0
L 1479.0, -483.0, -190.0, 1490.0, -484.0, -194.0, 0, 0, 0
L 1490.0, -484.0, -194.0, 1499.0, -484.0, -194.0, 0, 0, 0
L 1499.0, -484.0, -194.0, 1483.0, -496.0, -190.0, 0, 0, 0
L 1483.0, -496.0, -190.0, 1472.0, -502.0, -183.0, 0, 0, 0
L 1472.0, -502.0, -183.0, 1466.0, -505.0, -181.0, 0, 0, 0
L 1466.0, -505.0, -181.0, 1467.0, -510.0, -181.0, 0, 0, 0
L 1467.0, -510.0, -181.0, 1447.0, -519.0, -181.0, 0, 0, 0
L 1447.0, -519.0, -181.0, 1436.0, -523.0, -188.0, 0, 0, 0
L 1436.0, -523.0, -188.0, 1354.0, -554.0, -188.0, 0, 0, 0
L 1354.0, -554.0, -188.0, 1309.0, -441.0, -188.0, 0, 0, 0
L 1309.0, -441.0, -188.0, 1329.0, -426.0, -188.0, 0, 0, 0
L 1329.0, -426.0, -188.0, 1332.0, -419.0, -188.0, 0, 0, 0
L 1332.0, -419.0, -188.0, 1351.0, -425.0, -188.0, 0, 0, 0
L 1351.0, -425.0, -188.0, 1365.0, -388.0, -188.0, 0, 0, 0
L 1365.0, -388.0, -188.0, 1352.0, -334.0, -188.0, 0, 0, 0
L 1352.0, -334.0, -188.0, 1333.0, -301.0, -188.0, 0, 0, 0
L 1333.0, -301.0, -188.0, 1279.0, -279.0, -188.0, 0, 0, 0
L 1279.0, -279.0, -188.0, 1199.0, -307.0, -188.0, 0, 0, 0
L 1199.0, -307.0, -188.0, 1170.0, -370.0, -188.0, 0, 0, 0
L 1170.0, -370.0, -188.0, 1197.0, -442.0, -188.0, 0, 0, 0
L 1197.0, -442.0, -188.0, 1250.0, -463.0, -188.0, 0, 0, 0
L 1250.0, -463.0, -188.0, 1248.0, -457.0, -188.0, 0, 0, 0
L 1248.0, -457.0, -188.0, 1252.0, -453.0, -188.0, 0, 0, 0
L 1252.0, -453.0, -188.0, 1283.0, -451.0, -188.0, 0, 0, 0
L 1283.0, -451.0, -188.0, 1328.0, -562.0, -188.0, 0, 0, 0
L 1328.0, -562.0, -188.0, 1316.0, -570.0, -187.0, 0, 0, 0
L 1316.0, -570.0, -187.0, 1328.0, -592.0, -188.0, 0, 0, 0
L 1328.0, -592.0, -188.0, 1335.0, -589.0, -188.0, 0, 0, 0
L 1335.0, -589.0, -188.0, 1384.0, -736.0, -188.0, 0, 0, 0
L 1384.0, -736.0, -188.0, 1372.0, -786.0, -188.0, 0, 0, 0
L 1372.0, -786.0, -188.0, 1339.0, -865.0, -188.0, 0, 0, 0
L 1339.0, -865.0, -188.0, 1137.0, -777.0, -188.0, 0, 0, 0
L 1137.0, -777.0, -188.0, 1065.0, -745.0, -186.0, 0, 0, 0
L 1065.0, -745.0, -186.0, 974.0, -710.0, -186.0, 0, 0, 0
L 974.0, -710.0, -186.0, 908.0, -682.0, -186.0, 0, 0, 0
L 908.0, -682.0, -186.0, 886.0, -660.0, -183.0, 0, 0, 0
L 886.0, -660.0, -183.0, 863.0, -644.0, -197.0, 0, 0, 0
L 863.0, -644.0, -197.0, 863.0, -630.0, -195.0, 0, 0, 0
L 863.0, -630.0, -195.0, 897.0, -605.0, -157.0, 0, 0, 0
L 897.0, -605.0, -157.0, 922.0, -593.0, -149.0, 0, 0, 0
L 922.0, -593.0, -149.0, 950.0, -567.0, -123.0, 0, 0, 0
L 950.0, -567.0, -123.0, 980.0, -536.0, -111.0, 0, 0, 0
L 980.0, -536.0, -111.0, 998.0, -498.0, -124.0, 0, 0, 0
L 998.0, -498.0, -124.0, 1000.0, -477.0, -116.0, 0, 0, 0
L 1000.0, -477.0, -116.0, 1005.0, -430.0, -121.0, 0, 0, 0
L 1005.0, -430.0, -121.0, 1006.0, -421.0, -128.0, 0, 0, 0
L 1006.0, -421.0, -128.0, 994.0, -421.0, -144.0, 0, 0, 0
L 994.0, -421.0, -144.0, 966.0, -426.0, -147.0, 0, 0, 0
L 966.0, -426.0, -147.0, 949.0, -432.0, -151.0, 0, 0, 0
L 949.0, -432.0, -151.0, 948.0, -426.0, -151.0, 0, 0, 0
L 948.0, -426.0, -151.0, 908.0, -435.0, -168.0, 0, 0, 0
L 908.0, -435.0, -168.0, 908.0, -439.0, -168.0, 0, 0, 0
L 908.0, -439.0, -168.0, 891.0, -442.0, -177.0, 0, 0, 0
L 891.0, -442.0, -177.0, 890.0, -438.0, -177.0, 0, 0, 0
L 890.0, -438.0, -177.0, 853.0, -444.0, -183.0, 0, 0, 0
L 853.0, -444.0, -183.0, 853.0, -448.0, -183.0, 0, 0, 0
L 853.0, -448.0, -183.0, 835.0, -447.0, -183.0, 0, 0, 0
L 835.0, -447.0, -183.0, 809.0, -453.0, -183.0, 0, 0, 0
L 809.0, -453.0, -183.0, 800.0, -474.0, -180.0, 0, 0, 0
L 800.0, -474.0, -180.0, 798.0, -482.0, -187.0, 0, 0, 0
L 798.0, -482.0, -187.0, 770.0, -492.0, -191.0, 0, 0, 0
L 770.0, -492.0, -191.0, 766.0, -529.0, -195.0, 0, 0, 0
L 766.0, -529.0, -195.0, 763.0, -545.0, -196.0, 0, 0, 0
L 763.0, -545.0, -196.0, 757.0, -584.0, -201.0, 0, 0, 0
L 757.0, -584.0, -201.0, 754.0, -603.0, -204.0, 0, 0, 0
L 754.0, -603.0, -204.0, 747.0, -639.0, -213.0, 0, 0, 0
L 747.0, -639.0, -213.0, 703.0, -635.0, -213.0, 0, 0, 0
L 703.0, -635.0, -213.0, 703.0, -631.0, -212.0, 0, 0, 0
L 703.0, -631.0, -212.0, 673.0, -621.0, -210.0, 0, 0, 0
L 673.0, -621.0, -210.0, 644.0, -618.0, -209.0, 0, 0, 0
L 644.0, -618.0, -209.0, 647.0, -593.0, -207.0, 0, 0, 0
L 647.0, -593.0, -207.0, 680.0, -596.0, -209.0, 0, 0, 0
L 680.0, -596.0, -209.0, 690.0, -598.0, -208.0, 0, 0, 0
L 690.0, -598.0, -208.0, 697.0, -572.0, -205.0, 0, 0, 0
L 697.0, -572.0, -205.0, 706.0, -495.0, -199.0, 0, 0, 0
L 706.0, -495.0, -199.0, 678.0, -462.0, -205.0, 0, 0, 0
L 678.0, -462.0, -205.0, 672.0, -457.0, -202.0, 0, 0, 0
L 672.0, -457.0, -202.0, 667.0, -455.0, -208.0, 0, 0, 0
L 667.0, -455.0, -208.0, 669.0, -442.0, -208.0, 0, 0, 0
L 669.0, -442.0, -208.0, 650.0, -444.0, -213.0, 0, 0, 0
L 650.0, -444.0, -213.0, 600.0, -456.0, -199.0, 0, 0, 0
L 600.0, -456.0, -199.0, 555.0, -456.0, -170.0, 0, 0, 0
L 555.0, -456.0, -170.0, 529.0, -460.0, -143.0, 0, 0, 0
L 529.0, -460.0, -143.0, 517.0, -455.0, -140.0, 0, 0, 0
L 517.0, -455.0, -140.0, 497.0, -449.0, -143.0, 0, 0, 0
L 497.0, -449.0, -143.0, 484.0, -450.0, -143.0, 0, 0, 0
L 484.0, -450.0, -143.0, 466.0, -471.0, -145.0, 0, 0, 0
L 466.0, -471.0, -145.0, 454.0, -455.0, -143.0, 0, 0, 0
L 454.0, -455.0, -143.0, 473.0, -436.0, -140.0, 0, 0, 0
L 473.0, -436.0, -140.0, 443.0, -408.0, -140.0, 0, 0, 0
L 443.0, -408.0, -140.0, 421.0, -428.0, -140.0, 0, 0, 0
L 421.0, -428.0, -140.0, 411.0, -423.0, -140.0, 0, 0, 0
L 411.0, -423.0, -140.0, 408.0, -407.0, -139.0, 0, 0, 0
L 408.0, -407.0, -139.0, 411.0, -399.0, -146.0, 0, 0, 0
L 411.0, -399.0, -146.0, 404.0, -419.0, -136.0, 0, 0, 0
L 404.0, -419.0, -136.0, 396.0, -443.0, -141.0, 0, 0, 0
L 396.0, -443.0, -141.0, 391.0, -445.0, -143.0, 0, 0, 0
L 391.0, -445.0, -143.0, 379.0, -448.0, -141.0, 0, 0, 0
L 379.0, -448.0, -141.0, 370.0, -450.0, -151.0, 0, 0, 0
L 370.0, -450.0, -151.0, 363.0, -451.0, -152.0, 0, 0, 0
L 363.0, -451.0, -152.0, 319.0, -441.0, -126.0, 0, 0, 0
L 319.0, -441.0, -126.0, 303.0, -432.0, -118.0, 0, 0, 0
L 303.0, -432.0, -118.0, 286.0, -422.0, -105.0, 0, 0, 0
L 286.0, -422.0, -105.0, 255.0, -403.0, -89.0, 0, 0, 0
L 255.0, -403.0, -89.0, 209.0, -383.0, -86.0, 0, 0, 0
L 209.0, -383.0, -86.0, 202.0, -376.0, -89.0, 0, 0, 0
L 202.0, -376.0, -89.0, 182.0, -355.0, -74.0, 0, 0, 0
L 182.0, -355.0, -74.0, 22.0, -299.0, -50.0, 0, 0, 0
L 22.0, -299.0, -50.0, -36.0, -272.0, -24.0, 0, 0, 0
L -36.0, -272.0, -24.0, -93.0, -267.0, -13.0, 0, 0, 0
L -93.0, -267.0, -13.0, -103.0, -269.0, -15.0, 0, 0, 0
L -103.0, -269.0, -15.0, -227.0, -302.0, 2.0, 0, 0, 0
L -227.0, -302.0, 2.0, -264.0, -301.0, 22.0, 0, 0, 0
L -264.0, -301.0, 22.0, -278.0, -295.0, 32.0, 0, 0, 0
L -278.0, -295.0, 32.0, -308.0, -292.0, 33.0, 0, 0, 0
L -308.0, -292.0, 33.0, -335.0, -288.0, 10.0, 0, 0, 0
L -335.0, -288.0, 10.0, -346.0, -270.0, 7.0, 0, 0, 0
L -346.0, -270.0, 7.0, -341.0, -205.0, 5.0, 0, 0, 0
L -341.0, -205.0, 5.0, -324.0, -182.0, -5.0, 0, 0, 0
L -324.0, -182.0, -5.0, -281.0, -165.0, -19.0, 0, 0, 0
L -281.0, -165.0, -19.0, -259.0, -139.0, -30.0, 0, 0, 0
L -259.0, -139.0, -30.0, -254.0, -85.0, -21.0, 0, 0, 0
L -254.0, -85.0, -21.0, -251.0, -39.0, -37.0, 0, 0, 0
L -251.0, -39.0, -37.0, -267.0, 5.0, -40.0, 0, 0, 0
L -267.0, 5.0, -40.0, -286.0, 46.0, -59.0, 0, 0, 0
L -286.0, 46.0, -59.0, -278.0, 81.0, -72.0, 0, 0, 0
L -278.0, 81.0, -72.0, -274.0, 110.0, -72.0, 0, 0, 0
L -274.0, 110.0, -72.0, -277.0, 127.0, -77.0, 0, 0, 0
L -277.0, 127.0, -77.0, -276.0, 148.0, -87.0, 0, 0, 0
L -276.0, 148.0, -87.0, -279.0, 162.0, -94.0, 0, 0, 0
L -279.0, 162.0, -94.0, -284.0, 179.0, -96.0, 0, 0, 0
L -284.0, 179.0, -96.0, -293.0, 184.0, -92.0, 0, 0, 0
L -293.0, 184.0, -92.0, -356.0, 165.0, -77.0, 0, 0, 0
L -356.0, 165.0, -77.0, -463.0, 133.0, -70.0, 0, 0, 0
L -463.0, 133.0, -70.0, -487.0, 134.0, -68.0, 0, 0, 0
L -487.0, 134.0, -68.0, -479.0, 143.0, -67.0, 0, 0, 0
L -479.0, 143.0, -67.0, -458.0, 158.0, -54.0, 0, 0, 0
L -458.0, 158.0, -54.0, -438.0, 163.0, -53.0, 0, 0, 0
L -438.0, 163.0, -53.0, -446.0, 193.0, -53.0, 0, 0, 0
L -446.0, 193.0, -53.0, -448.0, 199.0, -50.0, 0, 0, 0
L -448.0, 199.0, -50.0, -470.0, 192.0, -50.0, 0, 0, 0
L -470.0, 192.0, -50.0, -473.0, 200.0, -51.0, 0, 0, 0
L -473.0, 200.0, -51.0, -471.0, 208.0, -49.0, 0, 0, 0
L -471.0, 208.0, -49.0, -446.0, 229.0, -61.0, 0, 0, 0
L -446.0, 229.0, -61.0, -435.0, 237.0, -60.0, 0, 0, 0
L -435.0, 237.0, -60.0, -432.0, 253.0, -57.0, 0, 0, 0
L -432.0, 253.0, -57.0, -445.0, 272.0, -51.0, 0, 0, 0
L -445.0, 272.0, -51.0, -535.0, 231.0, -42.0, 0, 0, 0
L -535.0, 231.0, -42.0, -567.0, 203.0, -54.0, 0, 0, 0
L -567.0, 203.0, -54.0, -593.0, 161.0, -54.0, 0, 0, 0
L -593.0, 161.0, -54.0, -603.0, 149.0, -46.0, 0, 0, 0
L -603.0, 149.0, -46.0, -626.0, 64.0, -32.0, 0, 0, 0
L -626.0, 64.0, -32.0, -650.0, 11.0, -7.0, 0, 0, 0
L -650.0, 11.0, -7.0, -663.0, 0.0, -4.0, 0, 0, 0
L -663.0, 0.0, -4.0, -672.0, -4.0, 3.0, 0, 0, 0
L -672.0, -4.0, 3.0, -684.0, -5.0, 5.0, 0, 0, 0
L -684.0, -5.0, 5.0, -701.0, 15.0, 14.0, 0, 0, 0
L -701.0, 15.0, 14.0, -729.0, 86.0, 62.0, 0, 0, 0
L -729.0, 86.0, 62.0, -773.0, 144.0, 73.0, 0, 0, 0
L -773.0, 144.0, 73.0, -778.0, 151.0, 77.0, 0, 0, 0
L -778.0, 151.0, 77.0, -815.0, 149.0, 76.0, 0, 0, 0
L -815.0, 149.0, 76.0, -822.0, 141.0, 77.0, 0, 0, 0
L -822.0, 141.0, 77.0, -842.0, 112.0, 70.0, 0, 0, 0
L -842.0, 112.0, 70.0, -868.0, 86.0, 79.0, 0, 0, 0
L -868.0, 86.0, 79.0, -888.0, 58.0, 82.0, 0, 0, 0
L -888.0, 58.0, 82.0, -904.0, 46.0, 80.0, 0, 0, 0
L -904.0, 46.0, 80.0, -947.0, 11.0, 38.0, 0, 0, 0
L -947.0, 11.0, 38.0, -982.0, -11.0, 38.0, 0, 0, 0
L -982.0, -11.0, 38.0, -1014.0, -31.0, 30.0, 0, 0, 0
L -1014.0, -31.0, 30.0, -1036.0, -58.0, 51.0, 0, 0, 0
L -1036.0, -58.0, 51.0, -1040.0, -67.0, 55.0, 0, 0, 0
L -1040.0, -67.0, 55.0, -1065.0, -124.0, 31.0, 0, 0, 0
L -1065.0, -124.0, 31.0, -1058.0, -142.0, 31.0, 0, 0, 0
L -1058.0, -142.0, 31.0, -1008.0, -158.0, 23.0, 0, 0, 0
L -1008.0, -158.0, 23.0, -1003.0, -161.0, 21.0, 0, 0, 0
L -1003.0, -161.0, 21.0, -998.0, -166.0, 24.0, 0, 0, 0
L -998.0, -166.0, 24.0, -973.0, -184.0, 19.0, 0, 0, 0
L -973.0, -184.0, 19.0, -970.0, -188.0, 17.0, 0, 0, 0
L -970.0, -188.0, 17.0, -955.0, -223.0, 17.0, 0, 0, 0
L -955.0, -223.0, 17.0, -947.0, -264.0, 30.0, 0, 0, 0
L -947.0, -264.0, 30.0, -953.0, -293.0, 34.0, 0, 0, 0
L -953.0, -293.0, 34.0, -975.0, -361.0, 51.0, 0, 0, 0
L -975.0, -361.0, 51.0, -973.0, -379.0, 57.0, 0, 0, 0
L -973.0, -379.0, 57.0, -968.0, -396.0, 69.0, 0, 0, 0
L -968.0, -396.0, 69.0, -948.0, -418.0, 69.0, 0, 0, 0
L -948.0, -418.0, 69.0, -937.0, -433.0, 62.0, 0, 0, 0
L -937.0, -433.0, 62.0, -933.0, -460.0, 61.0, 0, 0, 0
L -933.0, -460.0, 61.0, -931.0, -470.0, 57.0, 0, 0, 0
L -931.0, -470.0, 57.0, -926.0, -511.0, 53.0, 0, 0, 0
L -926.0, -511.0, 53.0, -930.0, -529.0, 52.0, 0, 0, 0
L -930.0, -529.0, 52.0, -936.0, -546.0, 61.0, 0, 0, 0
L -936.0, -546.0, 61.0, -939.0, -553.0, 61.0, 0, 0, 0
L -939.0, -553.0, 61.0, -942.0, -560.0, 64.0, 0, 0, 0
L -942.0, -560.0, 64.0, -953.0, -593.0, 56.0, 0, 0, 0
L -953.0, -593.0, 56.0, -960.0, -614.0, 44.0, 0, 0, 0
L -960.0, -614.0, 44.0, -985.0, -639.0, 47.0, 0, 0, 0
L -985.0, -639.0, 47.0, -1009.0, -663.0, 71.0, 0, 0, 0
L -1009.0, -663.0, 71.0, -1030.0, -670.0, 87.0, 0, 0, 0
L -1030.0, -670.0, 87.0, -1050.0, -672.0, 108.0, 0, 0, 0
L -1050.0, -672.0, 108.0, -1071.0, -672.0, 123.0, 0, 0, 0
L -1071.0, -672.0, 123.0, -1169.0, -674.0, 138.0, 0, 0, 0
L -1169.0, -674.0, 138.0, -1248.0, -658.0, 138.0, 0, 0, 0
L -1248.0, -658.0, 138.0, -1266.0, -665.0, 142.0, 0, 0, 0
L -1266.0, -665.0, 142.0, -1238.0, -694.0, 126.0, 0, 0, 0
L -1238.0, -694.0, 126.0, -1193.0, -697.0, 120.0, 0, 0, 0
L -1193.0, -697.0, 120.0, -1171.0, -722.0, 119.0, 0, 0, 0
L -1171.0, -722.0, 119.0, -1172.0, -758.0, 119.0, 0, 0, 0
L -1172.0, -758.0, 119.0, -1187.0, -774.0, 120.0, 0, 0, 0
L -1187.0, -774.0, 120.0, -1174.0, -801.0, 118.0, 0, 0, 0
L -1174.0, -801.0, 118.0, -1179.0, -809.0, 117.0, 0, 0, 0
L -1179.0, -809.0, 117.0, -1205.0, -812.0, 117.0, 0, 0, 0
L -1205.0, -812.0, 117.0, -1212.0, -790.0, 118.0, 0, 0, 0
L -1212.0, -790.0, 118.0, -1241.0, -778.0, 116.0, 0, 0, 0
L -1241.0, -778.0, 116.0, -1264.0, -750.0, 120.0, 0, 0, 0
L -1264.0, -750.0, 120.0, -1259.0, -700.0, 128.0, 0, 0, 0
L -1259.0, -700.0, 128.0, -1272.0, -684.0, 138.0, 0, 0, 0
L -1272.0, -684.0, 138.0, -1293.0, -666.0, 166.0, 0, 0, 0
L -1293.0, -666.0, 166.0, -1383.0, -681.0, 121.0, 0, 0, 0
L -1383.0, -681.0, 121.0, -1417.0, -701.0, 119.0, 0, 0, 0
L -1417.0, -701.0, 119.0, -1434.0, -723.0, 121.0, 0, 0, 0
L -1434.0, -723.0, 121.0, -1434.0, -736.0, 118.0, 0, 0, 0
L -1434.0, -736.0, 118.0, -1403.0, -736.0, 106.0, 0, 0, 0
L -1403.0, -736.0, 106.0, -1339.0, -727.0, 114.0, 0, 0, 0
L -1339.0, -727.0, 114.0, -1335.0, -729.0, 114.0, 0, 0, 0
L -1335.0, -729.0, 114.0, -1316.0, -758.0, 106.0, 0, 0, 0
L -1316.0, -758.0, 106.0, -1291.0, -778.0, 113.0, 0, 0, 0
L -1291.0, -778.0, 113.0, -1257.0, -808.0, 114.0, 0, 0, 0
L -1257.0, -808.0, 114.0, -1264.0, -812.0, 115.0, 0, 0, 0
L -1264.0, -812.0, 115.0, -1296.0, -813.0, 130.0, 0, 0, 0
L -1296.0, -813.0, 130.0, -1310.0, -817.0, 130.0, 0, 0, 0
L -1310.0, -817.0, 130.0, -1356.0, -765.0, 130.0, 0, 0, 0
L -1356.0, -765.0, 130.0, -1375.0, -761.0, 130.0, 0, 0, 0
L -1375.0, -761.0, 130.0, -1385.0, -750.0, 130.0, 0, 0, 0
L -1385.0, -750.0, 130.0, -1414.0, -756.0, 130.0, 0, 0, 0
L -1414.0, -756.0, 130.0, -1468.0, -782.0, 130.0, 0, 0, 0
L -1468.0, -782.0, 130.0, -1477.0, -792.0, 130.0, 0, 0, 0
L -1477.0, -792.0, 130.0, -1469.0, -804.0, 130.0, 0, 0, 0
L -1469.0, -804.0, 130.0, -1459.0, -811.0, 130.0, 0, 0, 0
L -1459.0, -811.0, 130.0, -1467.0, -829.0, 130.0, 0, 0, 0
L -1467.0, -829.0, 130.0, -1584.0, -829.0, 99.0, 0, 0, 0
L -1584.0, -829.0, 99.0, -1678.0, -829.0, 99.0, 0, 0, 0
L -1678.0, -829.0, 99.0, -1689.0, -826.0, 99.0, 0, 0, 0
L -1689.0, -826.0, 99.0, -1686.0, -710.0, 99.0, 0, 0, 0
L -1686.0, -710.0, 99.0, -1674.0, -703.0, 100.0, 0, 0, 0
L -1674.0, -703.0, 100.0, -1675.0, -679.0, 100.0, 0, 0, 0
L -1675.0, -679.0, 100.0, -1684.0, -677.0, 99.0, 0, 0, 0
L -1684.0, -677.0, 99.0, -1689.0, -676.0, 99.0, 0, 0, 0
L -1689.0, -676.0, 99.0, -1688.0, -654.0, 103.0, 0, 0, 0
L -1688.0, -654.0, 103.0, -1687.0, -577.0, 127.0, 0, 0, 0
L -1687.0, -577.0, 127.0, -1688.0, -472.0, 157.0, 0, 0, 0
L -1688.0, -472.0, 157.0, -1686.0, -458.0, 154.0, 0, 0, 0
L -1686.0, -458.0, 154.0, -1680.0, -452.0, 150.0, 0, 0, 0
L -1680.0, -452.0, 150.0, -1637.0, -452.0, 150.0, 0, 0, 0
L -1637.0, -452.0, 150.0, -1628.0, -459.0, 156.0, 0, 0, 0
L -1628.0, -459.0, 156.0, -1618.0, -461.0, 157.0, 0, 0, 0
L -1618.0, -461.0, 157.0, -1590.0, -429.0, 157.0, 0, 0, 0
L -1590.0, -429.0, 157.0, -1587.0, -419.0, 157.0, 0, 0, 0
L -1587.0, -419.0, 157.0, -1589.0, -323.0, 157.0, 0, 0, 0
L -1589.0, -323.0, 157.0, -1596.0, -309.0, 157.0, 0, 0, 0
L -1596.0, -309.0, 157.0, -1620.0, -286.0, 157.0, 0, 0, 0
L -1620.0, -286.0, 157.0, -1642.0, -281.0, 157.0, 0, 0, 0
L -1642.0, -281.0, 157.0, -1771.0, -283.0, 157.0, 0, 0, 0
L -1771.0, -283.0, 157.0, -1801.0, -304.0, 157.0, 0, 0, 0
L -1801.0, -304.0, 157.0, -1815.0, -326.0, 157.0, 0, 0, 0
L -1815.0, -326.0, 157.0, -1813.0, -426.0, 157.0, 0, 0, 0
L -1813.0, -426.0, 157.0, -1807.0, -439.0, 157.0, 0, 0, 0
L -1807.0, -439.0, 157.0, -1779.0, -463.0, 157.0, 0, 0, 0
L -1779.0, -463.0, 157.0, -1766.0, -468.0, 157.0, 0, 0, 0
L -1766.0, -468.0, 157.0, -1742.0, -465.0, 157.0, 0, 0, 0
L -1742.0, -465.0, 157.0, -1746.0, -459.0, 156.0, 0, 0, 0
L -1746.0, -459.0, 156.0, -1752.0, -453.0, 152.0, 0, 0, 0
L -1752.0, -453.0, 152.0, -1742.0, -449.0, 150.0, 0, 0, 0
L -1742.0, -449.0, 150.0, -1738.0, -450.0, 150.0, 0, 0, 0
L -1738.0, -450.0, 150.0, -1734.0, -460.0, 154.0, 0, 0, 0
L -1734.0, -460.0, 154.0, -1713.0, -459.0, 154.0, 0, 0, 0
L -1713.0, -459.0, 154.0, -1714.0, -473.0, 157.0, 0, 0, 0
