P 2600, 6000, 0, 0, 0, 0, 2, Original_Map:_Breganz_of_Crimson_Tempest
P 2600, 6200, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 2600, 6400, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 2600, 6600, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 4073.4233, 3365.0496, 331.1806, 4066.0098, 3365.1318, 330.0997, 0, 0, 0
L 4066.0098, 3365.1318, 330.0997, 4066.0088, 3364.5640, 329.7157, 0, 0, 0
L 4066.0088, 3364.5640, 329.7157, 4044.6951, 3364.7341, 328.0284, 0, 0, 0
L 4044.6951, 3364.7341, 328.0284, 4044.6875, 3365.8406, 328.4148, 0, 0, 0
L 4044.6875, 3365.8406, 328.7332, 4037.0557, 3365.8408, 328.6500, 0, 0, 0
L 4037.0557, 3365.8408, 327.7871, 4037.0020, 3357.0127, 324.5443, 0, 0, 0
L 4037.0020, 3357.0127, 324.5443, 4045.6697, 3357.0002, 324.7463, 0, 0, 0
L 4045.6697, 3357.0002, 324.7463, 4045.6563, 3360.4109, 325.1291, 0, 0, 0
L 4044.6970, 3360.4507, 325.1329, 4055.5657, 3360.8013, 325.6235, 0, 0, 0
L 4055.5657, 3360.8013, 325.6235, 4066.0088, 3360.1665, 326.7426, 0, 0, 0
L 4066.0088, 3360.1665, 326.7426, 4066.0068, 3358.1826, 326.5682, 0, 0, 0
L 4066.0068, 3358.1826, 326.8249, 4073.9578, 3358.1814, 327.3428, 0, 0, 0
L 4073.6545, 3359.7366, 327.7639, 4073.9578, 3358.1814, 327.7682, 0, 0, 0
L 4073.6543, 3359.7368, 327.7633, 4089.6704, 3359.8091, 328.7154, 0, 0, 0
L 4089.6704, 3359.8091, 328.7154, 4089.6902, 3357.9924, 328.5380, 0, 0, 0
L 4089.6902, 3357.9924, 328.4899, 4097.3164, 3358.3120, 328.5077, 0, 0, 0
L 4097.3164, 3358.3120, 328.7871, 4097.3159, 3365.8525, 329.5653, 0, 0, 0
L 4097.3159, 3365.8525, 329.9390, 4089.6721, 3365.8523, 329.9403, 0, 0, 0
L 4089.6687, 3364.0359, 329.5693, 4089.6721, 3365.8523, 329.6953, 0, 0, 0
L 4088.7434, 3333.1345, 325.0543, 4083.1929, 3327.5818, 325.0538, 0, 0, 0
L 4083.1929, 3327.5818, 324.9370, 4077.4983, 3333.3440, 324.9518, 0, 0, 0
L 4077.4983, 3333.3440, 324.5799, 4083.3682, 3338.5176, 325.0128, 0, 0, 0
L 4083.3682, 3338.5176, 324.9346, 4088.7434, 3333.1345, 324.9061, 0, 0, 0
L 4081.6948, 3313.1660, 326.1180, 4089.6960, 3312.8362, 326.5916, 0, 0, 0
L 4089.6960, 3312.8362, 326.8864, 4089.6948, 3305.0737, 327.0676, 0, 0, 0
L 4089.6948, 3305.0737, 326.9005, 4082.0188, 3304.6545, 326.2864, 0, 0, 0
L 4081.6814, 3304.9333, 326.1382, 4081.6948, 3313.1660, 325.7390, 0, 0, 0
L 4200.0386, 3419.2100, 346.8862, 4199.9331, 3473.9299, 353.6068, 0, 0, 0
L 4199.9331, 3473.9299, 353.6068, 4201.0850, 3473.9309, 353.4554, 0, 0, 0
L 4201.0850, 3473.9309, 353.3191, 4201.0845, 3481.1118, 353.4201, 0, 0, 0
L 4201.0845, 3481.1118, 354.1058, 4193.9033, 3481.1118, 355.0531, 0, 0, 0
L 4193.9033, 3481.1118, 355.4677, 4193.9023, 3473.9302, 355.3530, 0, 0, 0
L 4195.2627, 3473.9302, 354.9278, 4193.9023, 3473.9302, 355.0132, 0, 0, 0
L 4195.2690, 3473.3276, 354.9175, 4195.3657, 3418.9951, 347.7282, 0, 0, 0
L 4195.3657, 3418.9951, 347.7282, 4193.6465, 3419.0510, 347.8322, 0, 0, 0
L 4202.5337, 3410.7432, 342.3545, 4202.5562, 3419.3362, 345.5812, 0, 0, 0
L 4200.0386, 3419.2100, 347.0145, 4202.5562, 3419.3362, 345.4116, 0, 0, 0
L 4202.5337, 3410.7432, 343.8858, 4193.4180, 3410.5776, 344.9139, 0, 0, 0
L 4193.4180, 3410.5776, 345.7746, 4193.6465, 3419.0510, 346.6925, 0, 0, 0
L 1933.0216, 2409.2017, 204.0945, 5184.7988, 2405.1455, -96.1740, 0, 0, 240
L 5183.5508, 2404.4534, -95.7137, 5180.5439, 5597.4307, 298.4456, 0, 0, 240
L 5180.6216, 5597.3462, 299.1812, 2009.0350, 5729.3574, 300.3905, 0, 0, 240
L 2009.0353, 5729.3613, 300.3990, 1933.0216, 2409.2017, 300.4130, 0, 0, 240
L 3304.2231, 4647.2207, 519.2803, 3304.2231, 4647.2207, 519.2803, 0, 0, 0
L 3757.7307, 4785.1055, 306.2293, 3762.4678, 4790.7568, 306.8279, 0, 0, 0
L 3762.4678, 4790.7568, 306.8279, 3744.0601, 4807.8115, 306.2265, 0, 0, 0
L 3744.0601, 4807.8115, 306.2265, 3723.2656, 4777.7148, 306.2201, 0, 0, 0
L 3723.2656, 4777.7148, 306.2201, 3740.1147, 4765.1191, 306.2424, 0, 0, 0
L 3740.1147, 4765.1191, 306.2424, 3746.7776, 4771.1250, 306.2189, 0, 0, 0
L 3703.1521, 4738.6362, 309.7395, 3703.1506, 4725.0181, 309.7444, 0, 0, 0
L 3703.1506, 4725.0181, 309.7580, 3699.9460, 4725.0449, 309.7304, 0, 0, 0
L 3699.9458, 4725.0459, 309.7390, 3700.0627, 4691.2832, 309.7459, 0, 0, 0
L 3700.0627, 4691.2832, 309.7459, 3703.1997, 4691.2832, 309.2633, 0, 0, 0
L 3703.1997, 4691.2832, 309.7473, 3703.2048, 4677.6953, 309.1035, 0, 0, 0
L 3703.2048, 4677.6953, 309.7523, 3699.2361, 4677.6987, 309.7554, 0, 0, 0
L 3699.2361, 4677.6987, 309.7554, 3698.6863, 4633.3354, 309.0752, 0, 0, 0
L 3698.6863, 4633.3354, 309.0752, 3703.1792, 4633.3359, 309.0923, 0, 0, 0
L 3703.1792, 4633.3359, 308.9462, 3703.1797, 4619.7505, 308.7843, 0, 0, 0
L 3703.1797, 4619.7505, 308.8778, 3689.5901, 4619.7466, 308.6241, 0, 0, 0
L 3689.5901, 4619.7466, 310.3471, 3689.5911, 4633.3350, 310.0769, 0, 0, 0
L 3689.5911, 4633.3350, 309.6190, 3691.7942, 4633.3359, 308.6490, 0, 0, 0
L 3691.7881, 4633.3359, 309.0874, 3692.1541, 4677.6992, 309.7544, 0, 0, 0
L 3692.1541, 4677.6992, 309.7544, 3689.6147, 4677.6978, 309.7539, 0, 0, 0
L 3689.6147, 4677.6978, 309.7379, 3689.6138, 4691.2837, 309.7493, 0, 0, 0
L 3689.6138, 4691.2837, 309.7426, 3692.8320, 4691.2837, 309.6115, 0, 0, 0
L 3692.8320, 4691.2837, 309.7368, 3693.1375, 4725.0459, 309.7497, 0, 0, 0
L 3693.1375, 4725.0459, 309.7497, 3689.5615, 4725.0425, 309.7414, 0, 0, 0
L 3689.5615, 4725.0425, 309.6169, 3689.5586, 4738.6289, 309.7013, 0, 0, 0
L 3689.5586, 4738.6289, 309.3183, 3703.1521, 4738.6362, 309.7466, 0, 0, 0
L 4024.6350, 4150.1201, 381.8804, 4116.7168, 4150.2632, 383.9747, 0, 0, 0
L 4116.7168, 4150.2632, 388.5733, 4119.7222, 4059.0698, 392.9751, 0, 0, 0
L 4119.7222, 4059.0698, 400.5935, 4020.5322, 4059.7671, 401.5614, 0, 0, 0
L 4020.5322, 4059.7671, 400.6031, 4024.6350, 4150.1201, 380.7750, 0, 0, 0
L 4241.4927, 4139.3428, 424.5963, 4241.4707, 4090.1870, 425.6848, 0, 0, 0
L 4241.4707, 4090.1870, 424.0588, 4285.5317, 4089.6497, 415.0018, 0, 0, 0
L 4285.5317, 4089.6497, 407.7234, 4285.5352, 4139.9707, 411.0252, 0, 0, 0
L 4285.5352, 4139.9707, 414.4055, 4241.4927, 4139.3428, 419.4657, 0, 0, 0
L 4501.8760, 3181.4719, 305.4461, 4501.9355, 3185.9424, 305.0076, 127, 64, 0
L 4501.9355, 3185.9424, 305.0076, 4453.9414, 3186.1731, 307.8247, 127, 64, 0
L 4453.9414, 3186.1731, 307.8247, 4453.7520, 3214.1616, 307.8247, 127, 64, 0
L 4453.7520, 3214.1616, 307.8247, 4458.9277, 3214.1897, 306.8594, 127, 64, 0
L 4458.9277, 3214.1897, 306.8594, 4458.9009, 3227.7656, 316.8271, 127, 64, 0
L 4458.9009, 3227.7656, 316.8271, 4436.1289, 3227.7100, 316.1380, 127, 64, 0
L 4441.2173, 3256.5728, 315.8275, 4484.9365, 3256.5747, 319.4350, 127, 64, 0
L 4484.9365, 3256.5747, 319.4350, 4484.8813, 3228.6763, 319.3345, 127, 64, 0
L 4484.8813, 3228.6763, 319.3345, 4476.7720, 3228.7327, 315.8277, 127, 64, 0
L 4476.7720, 3228.7327, 315.8277, 4476.8159, 3214.0398, 306.7343, 127, 64, 0
L 4476.8159, 3214.0398, 306.7343, 4524.9429, 3213.9707, 307.5262, 127, 64, 0
L 4524.9429, 3213.9707, 307.5262, 4525.0220, 3185.7610, 307.0506, 127, 64, 0
L 4474.7612, 3226.1650, 314.4529, 4460.0210, 3226.1760, 316.7549, 127, 64, 0
L 4472.5308, 3223.4612, 312.4079, 4462.2720, 3223.4419, 312.4081, 127, 64, 0
L 4470.9536, 3221.6445, 310.3631, 4463.9917, 3221.5786, 310.3631, 127, 64, 0
L 4468.8862, 3219.1428, 308.3183, 4465.6997, 3219.0869, 308.3183, 127, 64, 0
L 4466.9688, 3216.8237, 306.2733, 4467.1475, 3216.8140, 306.2734, 127, 64, 0
L 4507.5674, 3181.1453, 305.4991, 4507.5942, 3185.9045, 305.0084, 127, 64, 0
L 4507.5942, 3185.9045, 305.0084, 4525.0220, 3185.7610, 307.8247, 127, 64, 0
L 4455.9268, 3218.4065, 300.6304, 4453.1978, 3238.1494, 301.4488, 0, 0, 0
L 4453.1978, 3238.1494, 301.4488, 4449.8979, 3248.0522, 301.0635, 0, 0, 0
L 4449.8979, 3248.0522, 301.0635, 4448.8623, 3254.5884, 302.0783, 0, 0, 0
L 4448.8623, 3254.5884, 302.0783, 4449.1650, 3262.4280, 305.2262, 0, 0, 0
L 4449.1650, 3262.4280, 305.2262, 4446.4653, 3281.2322, 302.4254, 0, 0, 0
L 4446.4653, 3281.2322, 302.4254, 4449.2695, 3297.1895, 301.1229, 0, 0, 0
L 4449.2695, 3297.1895, 301.1229, 4441.0811, 3316.8689, 300.7929, 0, 0, 0
L 4441.0811, 3316.8689, 300.7929, 4419.1826, 3358.1792, 300.7043, 0, 0, 0
L 4419.1826, 3358.1792, 301.1283, 4408.2383, 3389.7573, 300.1005, 0, 0, 0
L 4408.2354, 3389.7573, 300.9706, 4406.9727, 3402.0969, 300.8871, 0, 0, 0
L 4406.1392, 3402.9958, 301.1670, 4404.9585, 3409.6809, 300.8074, 0, 0, 0
L 4404.9585, 3409.6809, 300.8074, 4387.7935, 3432.4192, 300.8462, 0, 0, 0
L 4387.7935, 3432.4192, 300.8462, 4364.3579, 3457.1101, 300.7751, 0, 0, 0
L 4364.0850, 3457.2722, 300.7381, 4341.1406, 3473.4221, 300.2640, 0, 0, 0
L 4341.1406, 3473.4221, 300.6228, 4334.1807, 3473.1580, 302.0554, 0, 0, 0
L 4334.1807, 3473.1580, 302.0757, 4332.4263, 3479.7454, 301.4619, 0, 0, 0
L 4332.4263, 3479.7454, 301.4619, 4321.3398, 3488.0286, 300.5396, 0, 0, 0
L 4321.3398, 3488.0286, 300.5396, 4309.0898, 3491.2705, 302.0592, 0, 0, 0
L 4309.0898, 3491.2705, 302.0592, 4295.4897, 3502.7651, 301.2645, 0, 0, 0
L 4295.4897, 3502.7651, 301.2645, 4280.9229, 3513.2341, 301.3420, 0, 0, 0
L 4280.9229, 3513.2341, 301.3435, 4270.6265, 3528.5579, 300.7352, 0, 0, 0
L 4270.6265, 3528.5579, 300.7352, 4259.3057, 3541.8933, 300.4099, 0, 0, 0
L 4259.3057, 3541.8933, 300.4099, 4245.0127, 3552.4788, 300.7380, 0, 0, 0
L 4245.0127, 3552.4788, 301.1404, 4230.1978, 3577.2593, 300.6031, 0, 0, 0
L 4230.1978, 3577.2593, 300.6031, 4216.0815, 3601.5576, 300.5826, 0, 0, 0
L 4216.0815, 3601.5576, 300.5826, 4194.0195, 3622.8777, 300.8548, 0, 0, 0
L 4194.0195, 3622.8777, 300.8903, 4175.6152, 3636.7983, 300.6062, 0, 0, 0
L 4175.6152, 3636.7983, 300.6062, 4130.5103, 3654.0103, 301.4570, 0, 0, 0
L 4130.5103, 3654.0103, 301.7364, 4099.7900, 3671.0205, 301.0566, 0, 0, 0
L 4099.7900, 3671.0205, 300.8428, 4059.8064, 3721.1528, 300.9652, 0, 0, 0
L 4059.8064, 3721.1528, 301.3226, 4032.0247, 3773.4373, 300.9546, 0, 0, 0
L 4032.0247, 3773.4373, 300.9546, 4002.5659, 3812.9163, 300.4243, 0, 0, 0
L 4002.5447, 3812.6563, 303.1354, 3967.7651, 3825.2991, 300.7604, 0, 0, 0
L 3967.7651, 3825.2991, 300.7604, 3937.4290, 3826.3857, 300.4337, 0, 0, 0
L 3937.4290, 3826.3857, 300.8220, 3916.4534, 3820.7405, 300.7626, 0, 0, 0
L 3916.4534, 3820.7405, 301.2750, 3888.0901, 3833.7891, 300.9121, 0, 0, 0
L 3888.0901, 3833.7891, 300.9121, 3850.8933, 3840.0532, 300.9454, 0, 0, 0
L 3850.8933, 3840.0532, 300.9469, 3817.1011, 3866.6387, 301.5958, 0, 0, 0
L 3817.1011, 3866.6387, 301.5958, 3809.9087, 3891.4360, 303.2067, 0, 0, 0
L 3809.9087, 3891.4360, 303.2067, 3835.3403, 3939.0830, 301.0894, 0, 0, 0
L 3835.3403, 3939.0830, 301.0894, 3841.0996, 3940.7371, 305.0394, 0, 0, 0
L 3841.0996, 3940.7371, 305.0394, 3844.8303, 3933.5913, 303.4273, 0, 0, 0
L 3844.8303, 3933.5913, 302.6680, 3848.1973, 3917.2463, 302.1099, 0, 0, 0
L 3848.1973, 3917.2463, 302.1099, 3867.8938, 3911.4211, 300.6505, 0, 0, 0
L 3867.8938, 3911.4211, 300.6505, 3877.4292, 3919.6018, 301.7706, 0, 0, 0
L 3877.4292, 3919.6018, 320.2619, 3879.2878, 3930.9539, 316.2051, 0, 0, 0
L 3879.2878, 3930.9539, 315.8437, 3874.9070, 3945.1360, 313.1973, 0, 0, 0
L 3874.9070, 3945.1360, 313.1973, 3892.2961, 3940.3545, 309.2697, 0, 0, 0
L 3892.2961, 3940.3545, 309.2697, 3912.0527, 3940.0969, 306.3875, 0, 0, 0
L 3912.0527, 3940.0969, 306.3875, 3935.9534, 3928.2346, 302.4268, 0, 0, 0
L 3935.9534, 3928.2346, 302.4268, 3961.9382, 3907.0583, 300.3593, 0, 0, 0
L 3961.9382, 3907.0583, 300.7061, 3993.2375, 3907.3755, 300.7107, 0, 0, 0
L 3993.2375, 3907.3755, 302.0473, 4093.8313, 3899.0601, 301.4326, 0, 0, 0
L 4093.8313, 3899.0601, 301.7103, 4138.8447, 3886.4556, 302.3015, 0, 0, 0
L 4138.8447, 3886.4556, 302.4402, 4152.3145, 3878.5881, 300.5989, 0, 0, 0
L 4152.3145, 3878.5881, 300.5989, 4201.5908, 3869.3667, 302.3212, 0, 0, 0
L 4201.6929, 3869.3284, 302.6900, 4242.5845, 3856.0723, 301.7432, 0, 0, 0
L 4242.5845, 3856.0723, 301.7432, 4250.3979, 3849.6440, 301.5297, 0, 0, 0
L 4250.3979, 3849.6440, 301.5297, 4274.8296, 3838.7732, 300.5631, 0, 0, 0
L 4274.8296, 3838.7732, 300.5681, 4297.4233, 3839.6406, 300.4860, 0, 0, 0
L 4297.4233, 3839.6406, 300.5606, 4319.6514, 3852.5374, 301.3823, 0, 0, 0
L 4319.6514, 3852.5374, 301.8337, 4343.8345, 3870.1292, 301.2740, 0, 0, 0
L 4343.8345, 3870.1292, 301.2740, 4354.4624, 3883.4402, 300.7404, 0, 0, 0
L 4354.4624, 3883.4402, 300.7404, 4407.3818, 3946.5574, 300.7655, 0, 0, 0
L 4407.3818, 3946.5574, 300.7655, 4417.9771, 3985.7949, 300.6214, 0, 0, 0
L 4417.9771, 3985.7949, 300.6214, 4413.8037, 4078.1238, 301.2610, 0, 0, 0
L 4413.8037, 4078.1238, 301.2610, 4408.6055, 4160.6606, 300.3330, 0, 0, 0
L 4408.6055, 4160.6606, 300.3330, 4402.3857, 4181.8857, 300.3419, 0, 0, 0
L 4402.3857, 4181.8857, 300.3419, 4390.1035, 4204.9634, 299.8422, 0, 0, 0
L 4389.4629, 4204.7373, 303.5688, 4363.0742, 4224.3389, 301.5649, 0, 0, 0
L 4363.0742, 4224.3389, 301.5649, 4341.0146, 4251.2349, 300.1186, 0, 0, 0
L 4341.0146, 4251.2349, 300.6499, 4293.6914, 4281.7031, 300.8861, 0, 0, 0
L 4293.6914, 4281.7031, 300.8861, 4268.9810, 4289.7163, 301.1609, 0, 0, 0
L 4268.9810, 4289.7163, 301.1609, 4245.7349, 4293.5015, 302.6184, 0, 0, 0
L 4245.7349, 4293.5015, 302.6184, 4218.8267, 4306.1743, 300.3694, 0, 0, 0
L 4218.8267, 4306.1743, 300.3694, 4178.4849, 4324.1396, 300.9738, 0, 0, 0
L 4178.4849, 4324.1396, 301.3184, 4117.5503, 4366.8276, 299.7363, 0, 0, 0
L 4117.5503, 4366.8276, 300.2035, 4085.1377, 4383.9639, 300.6655, 0, 0, 0
L 4085.1377, 4383.9639, 300.6655, 4030.9907, 4401.0547, 301.2266, 0, 0, 0
L 4030.9907, 4401.0547, 301.4357, 3971.1028, 4415.1377, 300.7372, 0, 0, 0
L 3971.1028, 4415.1377, 301.2380, 3929.5457, 4430.5801, 300.9537, 0, 0, 0
L 3929.5457, 4430.5801, 301.3343, 3884.4150, 4452.2139, 300.3848, 0, 0, 0
L 3884.4150, 4452.2139, 300.3848, 3838.1340, 4459.8252, 300.5847, 0, 0, 0
L 3838.1340, 4459.8252, 300.5847, 3813.5801, 4457.9224, 301.0328, 0, 0, 0
L 3813.5801, 4457.9224, 301.2000, 3789.2170, 4455.0371, 302.7766, 0, 0, 0
L 3789.2170, 4455.0371, 302.8899, 3767.5322, 4472.4512, 300.5199, 0, 0, 0
L 3767.5322, 4472.4512, 300.5199, 3754.1125, 4478.4526, 300.9789, 0, 0, 0
L 3754.1125, 4478.4526, 301.3752, 3746.8259, 4488.4741, 300.7578, 0, 0, 0
L 3746.8259, 4488.4741, 300.7578, 3740.8455, 4509.2686, 300.8773, 0, 0, 0
L 3740.8455, 4509.2686, 300.8877, 3732.4363, 4511.8784, 300.8902, 0, 0, 0
L 3732.4363, 4511.8784, 300.8902, 3772.1567, 4535.8398, 300.8468, 0, 0, 0
L 3772.1567, 4535.8398, 300.8468, 3785.5564, 4561.9692, 300.6503, 0, 0, 0
L 3785.5564, 4561.9692, 300.6503, 3779.0339, 4586.4980, 301.0797, 0, 0, 0
L 3779.0339, 4586.4980, 301.1001, 3785.2693, 4618.4492, 300.4263, 0, 0, 0
L 3785.2693, 4618.4492, 300.9305, 3805.3025, 4656.8965, 300.5760, 0, 0, 0
L 3805.3025, 4656.8965, 300.7106, 3804.2512, 4715.9844, 301.0224, 0, 0, 0
L 3804.2512, 4715.9844, 301.0224, 3813.0439, 4772.8145, 304.4016, 0, 0, 0
L 3813.0439, 4772.8145, 304.4016, 3809.6704, 4802.9141, 301.6652, 0, 0, 0
L 3809.6704, 4802.9141, 301.4655, 3830.6370, 4812.4580, 300.5204, 0, 0, 0
L 3830.6370, 4812.4580, 300.5204, 3841.2327, 4856.3452, 301.1163, 0, 0, 0
L 3841.2327, 4856.3452, 301.1180, 3841.2327, 4856.3452, 301.1180, 0, 0, 0
L 3841.2327, 4856.3452, 301.1180, 3856.0549, 4874.8242, 300.5673, 0, 0, 0
L 3856.0549, 4874.8242, 300.5673, 3849.7122, 4943.8687, 300.6973, 0, 0, 0
L 3849.7122, 4943.8687, 301.4158, 3870.1638, 4994.8647, 300.5147, 0, 0, 0
L 3870.1638, 4994.8647, 300.5147, 3873.4360, 5024.1450, 300.8459, 0, 0, 0
L 3873.4360, 5024.1450, 300.8459, 3864.4790, 5066.6499, 300.4125, 0, 0, 0
L 3864.4790, 5066.6499, 300.5190, 3845.7678, 5097.0396, 300.2865, 0, 0, 0
L 3845.7678, 5097.0396, 300.7881, 3815.7849, 5114.8120, 301.2143, 0, 0, 0
L 3815.7849, 5114.8120, 301.2143, 3664.0193, 5200.7593, 302.5298, 0, 0, 0
L 3664.0193, 5200.7593, 302.5298, 3638.2742, 5210.0073, 301.3629, 0, 0, 0
L 3636.9434, 5210.9883, 301.6648, 3605.5242, 5234.2329, 300.4060, 0, 0, 0
L 3605.5242, 5234.2329, 300.4060, 3599.4268, 5256.6108, 300.5539, 0, 0, 0
L 3599.4268, 5256.6108, 300.7697, 3576.1567, 5268.2661, 301.1521, 0, 0, 0
L 3576.1567, 5268.2661, 301.1521, 3545.1990, 5273.4385, 300.5017, 0, 0, 0
L 3545.1990, 5273.4385, 300.9985, 3525.7793, 5258.7837, 302.5841, 0, 0, 0
L 3525.7793, 5258.7837, 302.5841, 3479.4580, 5256.1987, 305.6057, 0, 0, 0
L 3479.4580, 5256.1987, 305.6057, 3448.8848, 5238.2739, 301.5305, 0, 0, 0
L 3448.8848, 5238.2739, 301.5305, 3408.7007, 5234.8032, 300.3705, 0, 0, 0
L 3408.7007, 5234.8032, 300.3705, 3382.5457, 5220.9712, 300.6298, 0, 0, 0
L 3382.5457, 5220.9712, 300.6298, 3357.8176, 5196.5435, 300.7294, 0, 0, 0
L 3357.8176, 5196.5435, 301.1751, 3324.3000, 5208.6289, 300.0438, 0, 0, 0
L 3324.3000, 5208.6289, 300.4911, 3291.5195, 5212.3999, 301.4844, 0, 0, 0
L 3291.5195, 5212.3999, 301.6839, 3286.3774, 5229.9497, 301.6023, 0, 0, 0
L 3286.3774, 5229.9497, 301.6023, 3265.2800, 5237.2549, 302.6646, 0, 0, 0
L 3265.2800, 5237.2549, 303.1836, 3264.6804, 5249.4238, 301.9618, 0, 0, 0
L 3264.6804, 5249.4238, 301.9618, 3249.8245, 5257.1416, 301.2969, 0, 0, 0
L 3249.8245, 5257.1416, 301.2969, 3235.8723, 5260.1396, 300.4204, 0, 0, 0
L 3235.8723, 5260.1396, 300.4204, 3192.0579, 5256.3716, 301.2235, 0, 0, 0
L 3192.0579, 5256.3716, 301.2235, 3146.3032, 5260.6460, 300.8564, 0, 0, 0
L 3146.3032, 5260.6460, 301.0074, 3126.6804, 5271.6572, 300.6497, 0, 0, 0
L 3126.6804, 5271.6572, 300.6497, 3070.6113, 5278.4541, 300.6629, 0, 0, 0
L 3070.6113, 5278.4541, 300.9891, 3021.5544, 5279.5752, 300.0829, 0, 0, 0
L 3021.5544, 5279.5752, 300.9629, 2942.2678, 5255.2617, 300.7720, 0, 0, 0
L 2942.2678, 5255.2617, 300.7720, 2919.5178, 5241.5015, 300.2757, 0, 0, 0
L 2919.5178, 5241.5015, 300.6722, 2894.1726, 5222.1230, 301.6967, 0, 0, 0
L 2894.1726, 5222.1230, 301.6967, 2870.9519, 5190.1777, 299.9052, 0, 0, 0
L 2870.9519, 5190.1777, 300.5401, 2859.1985, 5155.7695, 301.2343, 0, 0, 0
L 2859.1985, 5155.7695, 301.4644, 2852.1157, 5117.8359, 300.3994, 0, 0, 0
L 2852.1157, 5117.8359, 300.9094, 2845.8743, 5073.8765, 301.2491, 0, 0, 0
L 2845.8743, 5073.8765, 301.5227, 2840.0061, 4904.8501, 300.8607, 0, 0, 0
L 2840.0671, 4904.2920, 300.8034, 2846.0156, 4861.8335, 300.2231, 0, 0, 0
L 2846.0156, 4861.8276, 300.9702, 2851.7234, 4838.6162, 300.3618, 0, 0, 0
L 2851.7234, 4838.6162, 300.3618, 2880.6990, 4748.5156, 299.7297, 0, 0, 0
L 2880.8306, 4747.6089, 300.6681, 2883.0510, 4650.7725, 300.6059, 0, 0, 0
L 2883.0510, 4650.7725, 300.6059, 2879.7266, 4629.2793, 300.6400, 0, 0, 0
L 2879.7266, 4629.2793, 300.6599, 2886.6941, 4584.9106, 300.4405, 0, 0, 0
L 2886.6941, 4584.9106, 300.9031, 2944.5942, 4477.5586, 300.5867, 0, 0, 0
L 2944.5942, 4477.5586, 301.3704, 2957.8428, 4445.7573, 301.7996, 0, 0, 0
L 2957.8428, 4445.7573, 302.0259, 2971.0737, 4385.3447, 300.8790, 0, 0, 0
L 2971.0737, 4385.3447, 301.3512, 2978.6628, 4315.0293, 300.5253, 0, 0, 0
L 2978.6628, 4315.0293, 300.5253, 3011.9507, 4173.1040, 301.1338, 0, 0, 0
L 3011.9507, 4173.1040, 301.6951, 3002.3337, 4146.5010, 301.5349, 0, 0, 0
L 3002.3337, 4146.5010, 301.5369, 2947.1406, 4108.0342, 300.8908, 0, 0, 0
